developer-agreement,developer-agreement-type,planning-application,document-url,organisation,entry-date,start-date,end-date,slug
11/00982/REM-da,Section-106,11/00982/REM,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LIRGO5BB06K00,local-authority-eng:SND,2020-12-09,2011-06-06,,/developer-agreement/local-authority-eng/SND/11-00982-REM-da
10/02420/FUL-da,Section-106,10/02420/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=L5JY4FBB85000,local-authority-eng:SND,2020-12-09,2011-07-01,,/developer-agreement/local-authority-eng/SND/10-02420-FUL-da
10/03941/OUT-da,Section-106,10/03941/OUT,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LD0E55BB07Q00,local-authority-eng:SND,2020-12-09,2014-03-31,,/developer-agreement/local-authority-eng/SND/10-03941-OUT-da
14/00899/REM-da,Section-106,14/00899/REM,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=N44UK1BB85000,local-authority-eng:SND,2020-12-09,2015-05-14,,/developer-agreement/local-authority-eng/SND/14-00899-REM-da
11/00360/FUL-da,Section-106,11/00360/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=N44UK1BB85000,local-authority-eng:SND,2020-12-09,2011-05-23,,/developer-agreement/local-authority-eng/SND/11-00360-FUL-da
11/01794/FUL-da,Section-106,11/01794/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LMIPUWBB85000,local-authority-eng:SND,2020-12-09,2012-10-22,,/developer-agreement/local-authority-eng/SND/11-01794-FUL-da
11/02362/OUT-da,Section-106,11/02362/OUT,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LP01S7BB85000,local-authority-eng:SND,2020-12-09,2016-07-25,,/developer-agreement/local-authority-eng/SND/11-02362-OUT-da
13/00400/VAR-da,Section-106,13/00400/VAR,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=MIJ6XNBB0CA00,local-authority-eng:SND,2020-12-09,2014-03-03,,/developer-agreement/local-authority-eng/SND/13-00400-VAR-da
13/00799/FUL-da,Section-106,13/00799/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=MKA259BB85000,local-authority-eng:SND,2020-12-09,2018-09-19,,/developer-agreement/local-authority-eng/SND/13-00799-FUL-da
13/01337/FUL-da,Section-106,13/01337/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=MN438RBB85000,local-authority-eng:SND,2020-12-09,2014-01-22,,/developer-agreement/local-authority-eng/SND/13-01337-FUL-da
14/01166/VAR-da,Section-106,14/01166/VAR,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=N5TEX7BB85000,local-authority-eng:SND,2020-12-09,2014-11-13,,/developer-agreement/local-authority-eng/SND/14-01166-VAR-da
13/01617/FUL-da,Section-106,13/01617/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=MOWLCWBB85000,local-authority-eng:SND,2020-12-09,2014-04-25,,/developer-agreement/local-authority-eng/SND/13-01617-FUL-da
15/00684/VAR-da,Section-106,15/00684/VAR,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NM6LXZBB00Q00,local-authority-eng:SND,2020-12-09,2015-08-13,,/developer-agreement/local-authority-eng/SND/15-00684-VAR-da
13/02388/FUL-da,Section-106,13/02388/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=MQT62EBB85000,local-authority-eng:SND,2020-12-09,2014-03-07,,/developer-agreement/local-authority-eng/SND/13-02388-FUL-da
14/02059/FUL-da,Section-106,14/02059/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NBKXRIBB00Q00,local-authority-eng:SND,2020-12-09,2014-12-17,,/developer-agreement/local-authority-eng/SND/14-02059-FUL-da
14/02062/FUL-da,Section-106,14/02062/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NBL87OBB00Q00,local-authority-eng:SND,2020-12-09,2014-12-17,,/developer-agreement/local-authority-eng/SND/14-02062-FUL-da
14/00506/OUT-da,Section-106,14/00506/OUT,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=N20ES7BB85000,local-authority-eng:SND,2020-12-09,2015-01-06,,/developer-agreement/local-authority-eng/SND/14-00506-OUT-da
16/00216/REM-da,Section-106,16/00216/REM,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=O2FD1PBBLO600,local-authority-eng:SND,2020-12-09,2016-11-10,,/developer-agreement/local-authority-eng/SND/16-00216-REM-da
14/01647/FUL-da,Section-106,14/01647/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=N8RF2GBB85000,local-authority-eng:SND,2020-12-09,2016-05-11,,/developer-agreement/local-authority-eng/SND/14-01647-FUL-da
14/02701/FUL-da,Section-106,14/02701/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NFRG9PBB85000,local-authority-eng:SND,2020-12-09,2015-09-07,,/developer-agreement/local-authority-eng/SND/14-02701-FUL-da
15/00123/FUL-da,Section-106,15/00123/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NIMMWWBB85000,local-authority-eng:SND,2020-12-09,2015-09-14,,/developer-agreement/local-authority-eng/SND/15-00123-FUL-da
15/00815/HYB-da,Section-106,15/00815/HYB,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NN5JJ5BB0D600,local-authority-eng:SND,2020-12-09,2016-03-14,,/developer-agreement/local-authority-eng/SND/15-00815-HYB-da
17/02445/FUL-da,Section-106,17/02445/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=P19MOVBBMT800,local-authority-eng:SND,2020-12-09,2019-03-29,,/developer-agreement/local-authority-eng/SND/17-02445-FUL-da
15/02557/HY4-da,Section-106,15/02557/HY4,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NZPGCNBB00Q00,local-authority-eng:SND,2020-12-09,2016-08-23,,/developer-agreement/local-authority-eng/SND/15-02557-HY4-da
16/01045/FUL-da,Section-106,16/01045/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=O8KCJIBBGOS00,local-authority-eng:SND,2020-12-09,2016-11-17,,/developer-agreement/local-authority-eng/SND/16-01045-FUL-da
16/01687/OUT-da,Section-106,16/01687/OUT,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ODPCCZBBJ1U00,local-authority-eng:SND,2020-12-09,2018-06-29,,/developer-agreement/local-authority-eng/SND/16-01687-OUT-da
19/00963/FUL-da,Section-106,19/00963/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PSO98UBB00Q00,local-authority-eng:SND,2020-12-09,2019-10-30,,/developer-agreement/local-authority-eng/SND/19-00963-FUL-da
18/02154/FUL-da,Section-106,18/02154/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PJDFWUBB0D600,local-authority-eng:SND,2020-12-09,2019-12-10,,/developer-agreement/local-authority-eng/SND/18-02154-FUL-da
08/03987/REM-da,Section-106,08/03987/REM,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=K939GDBB85000,local-authority-eng:SND,2020-12-09,2009-02-20,,/developer-agreement/local-authority-eng/SND/08-03987-REM-da
15/00053/FULN-da,Section-106,15/00053/FULN,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NI62T7BB85000,local-authority-eng:SND,2020-12-09,2015-04-23,,/developer-agreement/local-authority-eng/SND/15-00053-FULN-da
15/00053/FULS-da,Section-106,15/00053/FULS,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NI62T7BB85000,local-authority-eng:SND,2020-12-09,2015-04-23,,/developer-agreement/local-authority-eng/SND/15-00053-FULS-da
11/02275/FUL-da,Section-106,11/02275/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LOMP81BB09R00,local-authority-eng:SND,2020-12-09,2011-10-18,,/developer-agreement/local-authority-eng/SND/11-02275-FUL-da
18/00255/FU4-da,Section-106,18/00255/FU4,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=P41RALBBGG700,local-authority-eng:SND,2020-12-09,2019-06-27,,/developer-agreement/local-authority-eng/SND/18-00255-FU4-da
18/00438/FUL-da,Section-106,18/00438/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=P5IRMCBBH4I00,local-authority-eng:SND,2020-12-09,2019-06-13,,/developer-agreement/local-authority-eng/SND/18-00438-FUL-da
19/01444/FDC-da,Section-106,19/01444/FDC,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PWY0NOBB0D600,local-authority-eng:SND,2020-12-09,2019-12-02,,/developer-agreement/local-authority-eng/SND/19-01444-FDC-da
18/00609/FU4-da,Section-106,18/00609/FU4,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=P6XA6CBBHTM00,local-authority-eng:SND,2020-12-09,2019-04-26,,/developer-agreement/local-authority-eng/SND/18-00609-FU4-da
18/01901/FUL1-da,Section-106,18/01901/FUL1,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PH7LDIBB00Q00,local-authority-eng:SND,2020-12-09,2019-08-05,,/developer-agreement/local-authority-eng/SND/18-01901-FUL1-da
18/01901/FUL2-da,Section-106,18/01901/FUL2,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PH7LDIBB00Q00,local-authority-eng:SND,2020-12-09,2019-08-05,,/developer-agreement/local-authority-eng/SND/18-01901-FUL2-da
18/01901/FUL3-da,Section-106,18/01901/FUL3,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PH7LDIBB00Q00,local-authority-eng:SND,2020-12-09,2019-08-05,,/developer-agreement/local-authority-eng/SND/18-01901-FUL3-da
18/01910/FUL-da,Section-106,18/01910/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PHDAH6BB00Q00,local-authority-eng:SND,2020-12-09,2019-07-24,,/developer-agreement/local-authority-eng/SND/18-01910-FUL-da
18/01963/FU4-da,Section-106,18/01963/FU4,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PHRZNSBBHPO00,local-authority-eng:SND,2020-12-09,2019-05-02,,/developer-agreement/local-authority-eng/SND/18-01963-FU4-da
18/02002/FU4-da,Section-106,18/02002/FU4,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PI4Z0PBBI0L00,local-authority-eng:SND,2020-12-09,2019-04-01,,/developer-agreement/local-authority-eng/SND/18-02002-FU4-da
19/00253/FUL-da,Section-106,19/00253/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PMUWSIBB01600,local-authority-eng:SND,2020-12-09,2019-06-13,,/developer-agreement/local-authority-eng/SND/19-00253-FUL-da
16/00388/HY4-da,Section-106,16/00388/HY4,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=O3IQ9HBB06G00,local-authority-eng:SND,2020-12-09,2016-12-21,,/developer-agreement/local-authority-eng/SND/16-00388-HY4-da
16/02356/LR4-da,Section-106,16/02356/LR4,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OILB11BBLCD00,local-authority-eng:SND,2020-12-09,2018-09-28,,/developer-agreement/local-authority-eng/SND/16-02356-LR4-da
16/01524/HYB-da,Section-106,16/01524/HYB,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OC5F93BB06G00,local-authority-eng:SND,2020-12-09,2017-06-26,,/developer-agreement/local-authority-eng/SND/16-01524-HYB-da
18/00143/VAR-da,Section-106,18/00143/VAR,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=P36774BBG0W00,local-authority-eng:SND,2020-12-09,2018-05-08,,/developer-agreement/local-authority-eng/SND/18-00143-VAR-da
18/02173/VA4-da,Section-106,18/02173/VA4,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PJKL5VBB00Q00,local-authority-eng:SND,2020-12-09,2019-08-14,,/developer-agreement/local-authority-eng/SND/18-02173-VA4-da
18/02178/VA4-da,Section 106,18/02178/VA4,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PJKTO5BBJFV00,local-authority-eng:SND,2020-12-09,2019-06-17,,/developer-agreement/local-authority-eng/SND/18-02178-VA4-da
16/02357/FUL-da,Section 106,16/02357/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OILC3KBBLCF00,local-authority-eng:SND,2020-12-09,2018-02-15,,/developer-agreement/local-authority-eng/SND/16-02357-FUL-da
04/01463/LEG-da,Section 106,04/01463/LEG,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=HZCONZBB0Q000,local-authority-eng:SND,2020-12-09,2006-03-23,,/developer-agreement/local-authority-eng/SND/04-01463-LEG-da
06/03772/LEG-da,Section 106,06/03772/LEG,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=J5KQOKBBQ7000,local-authority-eng:SND,2020-12-09,2007-02-13,,/developer-agreement/local-authority-eng/SND/06-03772-LEG-da
07/05460/FUL-da,Section 106,07/05460/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=JT1PSSBB85000,local-authority-eng:SND,2020-12-09,2008-05-16,,/developer-agreement/local-authority-eng/SND/07-05460-FUL-da
10/03951/VAR-da,Section 106,10/03951/VAR,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LD0OI8BB85000,local-authority-eng:SND,2020-12-09,2011-03-07,,/developer-agreement/local-authority-eng/SND/10-03951-VAR-da
16/01161/FU4-da,Section 106,16/01161/FU4,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=O9LA7BBBH6M00,local-authority-eng:SND,2020-12-09,2017-08-18,,/developer-agreement/local-authority-eng/SND/16-01161-FU4-da
16/02266/FU4-da,Section 106,16/02266/FU4,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OHTRFIBBL2N00,local-authority-eng:SND,2020-12-09,2017-06-13,,/developer-agreement/local-authority-eng/SND/16-02266-FU4-da
17/00386/FUL-da,Section 106,17/00386/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OM3EV4BBN1K00,local-authority-eng:SND,2020-12-09,2017-09-21,,/developer-agreement/local-authority-eng/SND/17-00386-FUL-da
17/01610/FU4-da,Section 106,17/01610/FU4,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OUCZQ6BBJE500,local-authority-eng:SND,2020-12-09,2018-06-04,,/developer-agreement/local-authority-eng/SND/17-01610-FU4-da
17/01781/FUL-da,Section 106,17/01781/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OVLYBVBBK0R00,local-authority-eng:SND,2020-12-09,2018-02-13,,/developer-agreement/local-authority-eng/SND/17-01781-FUL-da
99/00230/LEG-da,Section 106,99/00230/LEG,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=9900230LEG,local-authority-eng:SND,2020-12-09,2000-10-13,,/developer-agreement/local-authority-eng/SND/99-00230-LEG-da
07/03808/FUL-da,Section 106,07/03808/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=JMWOHNBB07Q00,local-authority-eng:SND,2020-12-09,2007-11-15,,/developer-agreement/local-authority-eng/SND/07-03808-FUL-da
08/01630/FUL-da,Section 106,08/01630/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=JZGSF8BB08800,local-authority-eng:SND,2020-12-09,2008-09-10,,/developer-agreement/local-authority-eng/SND/08-01630-FUL-da
11/01612/OUT-da,Section 106,11/01612/OUT,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LLQTPPBB00T00,local-authority-eng:SND,2020-12-09,2011-08-16,,/developer-agreement/local-authority-eng/SND/11-01612-OUT-da
11/01796/FUL-da,Section 106,11/01796/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LMIQT9BB85000,local-authority-eng:SND,2020-12-09,2012-01-25,,/developer-agreement/local-authority-eng/SND/11-01796-FUL-da
11/03181/OUT-da,Section 106,11/03181/OUT,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LTZKUJBB00Q00,local-authority-eng:SND,2020-12-09,2012-03-27,,/developer-agreement/local-authority-eng/SND/11-03181-OUT-da
11/03181/DOV-da,Section 106,11/03181/DOV,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LTZKUJBB00Q00,local-authority-eng:SND,2020-12-09,2020-01-13,,/developer-agreement/local-authority-eng/SND/11-03181-DOV-da
11/03442/FUL-da,Section 106,11/03442/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LV7OQ7BB06G00,local-authority-eng:SND,2020-12-09,2012-04-24,,/developer-agreement/local-authority-eng/SND/11-03442-FUL-da
12/01318/FUL-da,Section 106,12/01318/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=M47YGPBB85000,local-authority-eng:SND,2020-12-09,2012-11-01,,/developer-agreement/local-authority-eng/SND/12-01318-FUL-da
12/03113/FUL-da,Section 106,12/03113/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=MDFYFLBB85000,local-authority-eng:SND,2020-12-09,2013-05-02,,/developer-agreement/local-authority-eng/SND/12-03113-FUL-da
13/02903/FUL-da,Section 106,13/02903/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=MU5I2JBB85000,local-authority-eng:SND,2020-12-09,2014-11-28,,/developer-agreement/local-authority-eng/SND/13-02903-FUL-da
14/02833/FUL-da,Section 106,14/02833/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NGZT3YBB85000,local-authority-eng:SND,2020-12-09,2015-11-19,,/developer-agreement/local-authority-eng/SND/14-02833-FUL-da
14/02837/SUB-da,Section 106,14/02837/SUB,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NH181MBB03D00,local-authority-eng:SND,2020-12-09,2015-04-09,,/developer-agreement/local-authority-eng/SND/14-02837-SUB-da
16/02081/SU4-da,Section 106,16/02081/SU4,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OGBD3HBBKBR00,local-authority-eng:SND,2020-12-09,2017-03-31,,/developer-agreement/local-authority-eng/SND/16-02081-SU4-da
18/01058/FUL-da,Section 106,18/01058/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PAKAMBBB00Q00,local-authority-eng:SND,2020-12-09,2019-09-20,,/developer-agreement/local-authority-eng/SND/18-01058-FUL-da
18/01108/FUL-da,Section 106,18/01108/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PAZ4BXBBK1500,local-authority-eng:SND,2020-12-09,2019-09-10,,/developer-agreement/local-authority-eng/SND/18-01108-FUL-da
19/00214/FUL-da,Section 106,19/00214/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PMIFSNBBLNE00,local-authority-eng:SND,2020-12-09,2019-11-01,,/developer-agreement/local-authority-eng/SND/19-00214-FUL-da
99/00875/LEG-da,Section 106,99/00875/LEG,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=9900875LEG,local-authority-eng:SND,2020-12-09,2002-04-19,,/developer-agreement/local-authority-eng/SND/99-00875-LEG-da
06/00206/LEG-da,Section 106,06/00206/LEG,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ITJT6JBBB6000,local-authority-eng:SND,2020-12-09,2006-08-02,,/developer-agreement/local-authority-eng/SND/06-00206-LEG-da
08/03952/FUL-da,Section 106,08/03952/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=K8X8V0BB85000,local-authority-eng:SND,2020-12-09,2009-02-11,,/developer-agreement/local-authority-eng/SND/08-03952-FUL-da
18/00749/FUL-da,Section 106,18/00749/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=P83IVLBB09G00,local-authority-eng:SND,2020-12-09,2019-10-07,,/developer-agreement/local-authority-eng/SND/18-00749-FUL-da
16/02247/FUL-da,,16/02247/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OHR7QQBBL0U00,local-authority-eng:SND,2020-12-09,2017-12-04,,/developer-agreement/local-authority-eng/SND/16-02247-FUL-da
15/00691/OUT-da,,15/00691/OUT,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NM87Z3BB85000,local-authority-eng:SND,2020-12-09,2017-12-07,,/developer-agreement/local-authority-eng/SND/15-00691-OUT-da
16/01541/FUL-da,,16/01541/FUL,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OCBATUBBIIJ00,local-authority-eng:SND,2020-12-09,2018-02-01,,/developer-agreement/local-authority-eng/SND/16-01541-FUL-da
16/01502/OU4-da,,16/01502/OU4,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=OC04PSBB07K00,local-authority-eng:SND,2020-12-09,2017-12-22,,/developer-agreement/local-authority-eng/SND/16-01502-OU4-da
18/00485/FDC-da,,18/00485/FDC,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=P5WDGBBBHBH00,local-authority-eng:SND,2020-12-09,2018-11-12,,/developer-agreement/local-authority-eng/SND/18-00485-FDC-da
19/01484/FU4-da,,19/01484/FU4,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PXBAGPBBL8S00,local-authority-eng:SND,2020-12-09,2020-01-15,,/developer-agreement/local-authority-eng/SND/19-01484-FU4-da
19/01427/FU4-da,,19/01427/FU4,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PWP16GBBKTH00,local-authority-eng:SND,2020-12-09,2020-07-30,,/developer-agreement/local-authority-eng/SND/19-01427-FU4-da
14/00538/HYB-da,Section 106,14/00538/HYB,https://online-applications.sunderland.gov.uk/online-applications/applicationDetails.do?keyVal=N27TSNBB03D00&activeTab=summary,local-authority-eng:SND,2020-12-09,2016-06-10,,/developer-agreement/local-authority-eng/SND/14-00538-HYB-da
