developer-agreement,developer-agreement-type,planning-application,document-url,organisation,entry-date,start-date,end-date,slug
20141061-da,Section 106 agreement,PA/2014/1119,,local-authority-eng:NLN,2020-10-26,2015-03-10,,/developer-agreement/local-authority-eng/NLN/20141061-da
20150111-da,Section 106 agreement,PA/2015/0111,,local-authority-eng:NLN,2020-10-26,2015-09-23,,/developer-agreement/local-authority-eng/NLN/20150111-da
20150200-da,Section 106 agreement,PA/2015/0200,,local-authority-eng:NLN,2020-10-26,2016-06-08,,/developer-agreement/local-authority-eng/NLN/20150200-da
20150228-da,Section 106 agreement,PA/2015/0228,,local-authority-eng:NLN,2020-10-26,2015-09-29,,/developer-agreement/local-authority-eng/NLN/20150228-da
20150282-da,Section 106 agreement,PA/2015/0282,,local-authority-eng:NLN,2020-10-26,2015-06-29,,/developer-agreement/local-authority-eng/NLN/20150282-da
20150481-da,Section 106 agreement,PA/2015/0481,,local-authority-eng:NLN,2020-10-26,2016-08-18,,/developer-agreement/local-authority-eng/NLN/20150481-da
20150528-da,Section 106 agreement,PA/2015/0528,,local-authority-eng:NLN,2020-10-26,2016-05-05,,/developer-agreement/local-authority-eng/NLN/20150528-da
20150537-da,Section 106 agreement,PA/2015/0537,,local-authority-eng:NLN,2020-10-26,2016-02-01,,/developer-agreement/local-authority-eng/NLN/20150537-da
20150597-da,Section 106 agreement,PA/2015/0597,,local-authority-eng:NLN,2020-10-26,2016-03-23,,/developer-agreement/local-authority-eng/NLN/20150597-da
20150856-da,Section 106 agreement,PA/2015/0856,,local-authority-eng:NLN,2020-10-26,2016-09-09,,/developer-agreement/local-authority-eng/NLN/20150856-da
20150917-da,Section 106 agreement,PA/2015/0917,,local-authority-eng:NLN,2020-10-26,2017-05-23,,/developer-agreement/local-authority-eng/NLN/20150917-da
20150922-da,Section 106 agreement,PA/2015/0922,,local-authority-eng:NLN,2020-10-26,2015-11-16,,/developer-agreement/local-authority-eng/NLN/20150922-da
20151139-da,Section 106 agreement,PA/2015/1139,,local-authority-eng:NLN,2020-10-26,2016-06-09,,/developer-agreement/local-authority-eng/NLN/20151139-da
20151187-da,Section 106 agreement,PA/2015/1187,,local-authority-eng:NLN,2020-10-26,2016-06-09,,/developer-agreement/local-authority-eng/NLN/20151187-da
20151195-da,Section 106 agreement,PA/2015/1195,,local-authority-eng:NLN,2020-10-26,2016-03-07,2017-02-01,/developer-agreement/local-authority-eng/NLN/20151195-da
20151308-da,Section 106 agreement,PA/2015/1308,,local-authority-eng:NLN,2020-10-26,2016-02-26,,/developer-agreement/local-authority-eng/NLN/20151308-da
20151390-da,Section 106 agreement,PA/2015/1390,,local-authority-eng:NLN,2020-10-26,2017-06-02,2019-12-17,/developer-agreement/local-authority-eng/NLN/20151390-da
20151531-da,Section 106 agreement,PA/2015/1531,,local-authority-eng:NLN,2020-10-26,2016-10-14,,/developer-agreement/local-authority-eng/NLN/20151531-da
20160337-da,Section 106 agreement,PA/2016/0337,,local-authority-eng:NLN,2020-10-26,2017-09-22,,/developer-agreement/local-authority-eng/NLN/20160337-da
20160805-da,Section 106 agreement,PA/2016/0805,,local-authority-eng:NLN,2020-10-26,2016-12-23,,/developer-agreement/local-authority-eng/NLN/20160805-da
20160848-da,Section 106 agreement,PA/2016/0848,,local-authority-eng:NLN,2020-10-26,2016-12-08,,/developer-agreement/local-authority-eng/NLN/20160848-da
20161531-da,Section 106 agreement,PA/2016/1531,,local-authority-eng:NLN,2020-10-26,2017-02-01,,/developer-agreement/local-authority-eng/NLN/20161531-da
20161601-da,Section 106 agreement,PA/2016/1601,,local-authority-eng:NLN,2020-10-26,2017-01-05,,/developer-agreement/local-authority-eng/NLN/20161601-da
20161611-da,Memorandum of understanding,PA/2016/1611,,local-authority-eng:NLN,2020-10-26,2017-09-13,,/developer-agreement/local-authority-eng/NLN/20161611-da
20161704-da,Section 106 agreement,PA/2016/1704,,local-authority-eng:NLN,2020-10-26,2017-04-03,,/developer-agreement/local-authority-eng/NLN/20161704-da
20161710-da,Section 106 agreement,PA/2016/1710,,local-authority-eng:NLN,2020-10-26,2017-05-22,,/developer-agreement/local-authority-eng/NLN/20161710-da
20161793-da,Section 106 agreement,PA/2016/1793,,local-authority-eng:NLN,2020-10-26,2017-06-07,,/developer-agreement/local-authority-eng/NLN/20161793-da
20161816-da,Section 106 agreement,PA/2016/1531,,local-authority-eng:NLN,2020-10-26,2017-01-23,,/developer-agreement/local-authority-eng/NLN/20161816-da
20161993-da,Section 106 agreement,PA/2016/1993,,local-authority-eng:NLN,2020-10-26,2020-01-20,,/developer-agreement/local-authority-eng/NLN/20161993-da
20162009-da,Section 106 agreement,PA/2016/2009,,local-authority-eng:NLN,2020-10-26,2017-07-28,,/developer-agreement/local-authority-eng/NLN/20162009-da
20170233-da,Section 106 agreement,PA/2017/0233,,local-authority-eng:NLN,2020-10-26,2017-05-22,,/developer-agreement/local-authority-eng/NLN/20170233-da
20170389-da,Section 106 agreement,PA/2017/0389,,local-authority-eng:NLN,2020-10-26,2018-03-29,,/developer-agreement/local-authority-eng/NLN/20170389-da
20170464-da,Section 106 agreement,PA/2017/0464,,local-authority-eng:NLN,2020-10-26,2018-05-02,,/developer-agreement/local-authority-eng/NLN/20170464-da
20170511-da,Section 106 agreement,PA/2017/0511,,local-authority-eng:NLN,2020-10-26,2018-03-28,,/developer-agreement/local-authority-eng/NLN/20170511-da
20170674-da,Section 106 agreement,PA/2017/0674,,local-authority-eng:NLN,2020-10-26,2019-09-04,,/developer-agreement/local-authority-eng/NLN/20170674-da
20170767-da,Section 106 agreement,PA/2017/0767,,local-authority-eng:NLN,2020-10-26,2017-10-24,,/developer-agreement/local-authority-eng/NLN/20170767-da
20171199-da,Section 106 agreement,PA/2017/1199,,local-authority-eng:NLN,2020-10-26,2018-08-13,,/developer-agreement/local-authority-eng/NLN/20171199-da
20171234-da,Section 106 agreement,PA/2017/1234,,local-authority-eng:NLN,2020-10-26,2018-08-20,,/developer-agreement/local-authority-eng/NLN/20171234-da
20171513-da,Section 106 agreement,PA/2017/1513,,local-authority-eng:NLN,2020-10-26,2018-12-20,,/developer-agreement/local-authority-eng/NLN/20171513-da
20171541-da,Section 106 agreement,PA/2017/1541,,local-authority-eng:NLN,2020-10-26,2018-02-23,,/developer-agreement/local-authority-eng/NLN/20171541-da
20171975-da,Section 106 agreement,PA/2017/1975,,local-authority-eng:NLN,2020-10-26,2020-01-20,,/developer-agreement/local-authority-eng/NLN/20171975-da
20172006-da,Section 106 agreement,PA/2017/2006,,local-authority-eng:NLN,2020-10-26,2018-03-26,,/developer-agreement/local-authority-eng/NLN/20172006-da
20172008-da,Section 106 agreement,PA/2017/2008,,local-authority-eng:NLN,2020-10-26,2018-03-26,,/developer-agreement/local-authority-eng/NLN/20172008-da
20172080-da,Section 106 agreement,PA/2017/2080,,local-authority-eng:NLN,2020-10-26,2018-09-19,,/developer-agreement/local-authority-eng/NLN/20172080-da
20172095-da,Section 106 agreement,PA/2017/2095,,local-authority-eng:NLN,2020-10-26,2019-04-11,,/developer-agreement/local-authority-eng/NLN/20172095-da
20172137-da,Section 106 agreement,PA/2017/2137,,local-authority-eng:NLN,2020-10-26,2018-03-27,,/developer-agreement/local-authority-eng/NLN/20172137-da
20180217-da,Section 106 agreement,PA/2018/0217,,local-authority-eng:NLN,2020-10-26,2018-03-26,,/developer-agreement/local-authority-eng/NLN/20180217-da
20180393-da,Section 106 agreement,PA/2018/393,,local-authority-eng:NLN,2020-10-26,2019-01-04,,/developer-agreement/local-authority-eng/NLN/20180393-da
20180440-da,Section 106 agreement,PA/2018/0440,,local-authority-eng:NLN,2020-10-26,2019-09-30,,/developer-agreement/local-authority-eng/NLN/20180440-da
20180999-da,Section 106 agreement,PA/2018/0999,,local-authority-eng:NLN,2020-10-26,2019-03-21,,/developer-agreement/local-authority-eng/NLN/20180999-da
20181021-da,Section 106 agreement,PA/2018/1021,,local-authority-eng:NLN,2020-10-26,2019-09-27,,/developer-agreement/local-authority-eng/NLN/20181021-da
20181069-da,Section 106 agreement,PA/2018/1069,,local-authority-eng:NLN,2020-10-26,2019-03-28,,/developer-agreement/local-authority-eng/NLN/20181069-da
20181247-da,Section 106 agreement,PA/2018/1247,,local-authority-eng:NLN,2020-10-26,2019-01-09,,/developer-agreement/local-authority-eng/NLN/20181247-da
20181363-da,Section 106 agreement,PA/2018/1363,,local-authority-eng:NLN,2020-10-26,2019-03-19,,/developer-agreement/local-authority-eng/NLN/20181363-da
20181388-da,Section 106 agreement,PA/2018/1388,,local-authority-eng:NLN,2020-10-26,2019-07-01,,/developer-agreement/local-authority-eng/NLN/20181388-da
20181389-da,Section 106 agreement,PA/2018/1389,,local-authority-eng:NLN,2020-10-26,2020-02-24,,/developer-agreement/local-authority-eng/NLN/20181389-da
20181541-da,Section 106 agreement,PA/2018/1581,,local-authority-eng:NLN,2020-10-26,2019-03-21,,/developer-agreement/local-authority-eng/NLN/20181541-da
20181581-da,Section 106 agreement,PA/2018/1581,,local-authority-eng:NLN,2020-10-26,2019-07-24,,/developer-agreement/local-authority-eng/NLN/20181581-da
20181583-da,Section 106 agreement,PA/2018/1583,,local-authority-eng:NLN,2020-10-26,2019-02-08,,/developer-agreement/local-authority-eng/NLN/20181583-da
20181716-da,Section 106 agreement,PA/2018/1716,,local-authority-eng:NLN,2020-10-26,2020-02-06,,/developer-agreement/local-authority-eng/NLN/20181716-da
20181759-da,Section 106 agreement,PA/2018/1759,,local-authority-eng:NLN,2020-10-26,2019-08-14,,/developer-agreement/local-authority-eng/NLN/20181759-da
20182186-da,Section 106 agreement,PA/2018/2186,,local-authority-eng:NLN,2020-10-26,2019-11-05,,/developer-agreement/local-authority-eng/NLN/20182186-da
20182266-da,Section 106 agreement,PA/2018/2266,,local-authority-eng:NLN,2020-10-26,2019-06-17,,/developer-agreement/local-authority-eng/NLN/20182266-da
20182316-da,Section 106 agreement,PA/2018/2316,,local-authority-eng:NLN,2020-10-26,2019-11-25,,/developer-agreement/local-authority-eng/NLN/20182316-da
20182404-da,Section 106 agreement,PA/2018/2404,,local-authority-eng:NLN,2020-10-26,2019-03-29,,/developer-agreement/local-authority-eng/NLN/20182404-da
20182481-da,Section 106 agreement,PA/2018/2481,,local-authority-eng:NLN,2020-10-26,2019-07-03,,/developer-agreement/local-authority-eng/NLN/20182481-da
20182525-da,Section 106 agreement,PA/2018/2525,,local-authority-eng:NLN,2020-10-26,2019-11-01,,/developer-agreement/local-authority-eng/NLN/20182525-da
20190783-da,Section 106 agreement,PA/2019/0783,,local-authority-eng:NLN,2020-10-26,2019-09-10,,/developer-agreement/local-authority-eng/NLN/20190783-da
20191147-da,Section 106 agreement,PA/2019/1147,,local-authority-eng:NLN,2020-10-26,2019-10-09,,/developer-agreement/local-authority-eng/NLN/20191147-da
20191280-da,Section 106 agreement,PA/2019/1280,,local-authority-eng:NLN,2020-10-26,2020-03-18,,/developer-agreement/local-authority-eng/NLN/20191280-da
20191454-da,Section 106 agreement,PA/2019/1454,,local-authority-eng:NLN,2020-10-26,2020-02-24,,/developer-agreement/local-authority-eng/NLN/20191454-da
20191643-da,Section 106 agreement,PA/2019/1643,,local-authority-eng:NLN,2020-10-26,2019-12-17,,/developer-agreement/local-authority-eng/NLN/20191643-da
20191821-da,Section 106 agreement,PA/2019/1821,,local-authority-eng:NLN,2020-10-26,2020-03-18,,/developer-agreement/local-authority-eng/NLN/20191821-da
20191729-da,Section 106 agreement,PA/2019/1729,,local-authority-eng:NLN,2020-10-26,2020-03-18,,/developer-agreement/local-authority-eng/NLN/20191729-da
