developer-agreement,developer-agreement-type,planning-application,document-url,organisation,entry-date,start-date,end-date,slug
03/02991/S106,section-106,03/01832/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=0301832FUL,local-authority-eng:NTY,2004-05-04,2004-05-04,,/developer-agreement/local-authority-eng/NTY/03-02991-S106
06/00246/S106,section-106,05/03958/OUT,,local-authority-eng:NTY,2006-06-30,2006-06-30,,/developer-agreement/local-authority-eng/NTY/06-00246-S106
07/03648/S106,section-106,07/00780/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=JEIZL5BH4E000,local-authority-eng:NTY,2007-11-15,2007-11-15,,/developer-agreement/local-authority-eng/NTY/07-03648-S106
08/00818/S106,section-106,07/03042/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=JP0SNYBH0F600,local-authority-eng:NTY,2008-07-16,2008-07-16,,/developer-agreement/local-authority-eng/NTY/08-00818-S106
10/00793/S106,section-106,09/03195/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=KU2HY8BH09700,local-authority-eng:NTY,2010-03-26,2010-03-26,,/developer-agreement/local-authority-eng/NTY/10-00793-S106
10/02253/S106,section-106,10/01274/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=L2RWI6BHDX000,local-authority-eng:NTY,2010-08-20,2010-08-20,,/developer-agreement/local-authority-eng/NTY/10-02253-S106
11/01105/S106,section-106,10/01033/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=L1HWW2BHDX000,local-authority-eng:NTY,2010-08-18,2010-08-18,,/developer-agreement/local-authority-eng/NTY/11-01105-S106
11/01755/S106,section-106,10/02655/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=L9V4LEBH09700,local-authority-eng:NTY,2011-02-18,2011-02-18,,/developer-agreement/local-authority-eng/NTY/11-01755-S106
11/01867/S106,section-106,11/01345/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LNSUFEBH09700,local-authority-eng:NTY,2011-12-19,2011-12-19,,/developer-agreement/local-authority-eng/NTY/11-01867-S106
11/01942/S106,section-106,09/01841/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=KNN258BH06V00,local-authority-eng:NTY,2011-09-19,2011-09-19,,/developer-agreement/local-authority-eng/NTY/11-01942-S106
11/01967/S106,section-106,11/01346/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LNNK1SBH08700,local-authority-eng:NTY,2011-12-01,2011-12-01,,/developer-agreement/local-authority-eng/NTY/11-01967-S106
12/00598/S106,section-106,11/01834/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=LQUKHMBHDX000,local-authority-eng:NTY,2012-06-28,2012-06-28,,/developer-agreement/local-authority-eng/NTY/12-00598-S106
12/01234/S106,section-106,12/00896/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=M4FB5NBH0GZ00,local-authority-eng:NTY,2012-09-17,2012-09-17,,/developer-agreement/local-authority-eng/NTY/12-01234-S106
12/01957/S106,section-106,12/01265/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=M86NPQBHDX000,local-authority-eng:NTY,2013-02-26,2013-02-26,,/developer-agreement/local-authority-eng/NTY/12-01957-S106
13/00572/S106,section-106,12/00380/FUL,https://idoxpublicaccess.northtyneside.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=M05PNVBH0GZ00,local-authority-eng:NTY,2013-03-28,2013-03-28,,/developer-agreement/local-authority-eng/NTY/13-00572-S106
04/04273/S106,section-106,04/01170/FUL,,local-authority-eng:NTY,2004-06-28,2004-06-28,,/developer-agreement/local-authority-eng/NTY/04-04273-S106
03/03737/S106,section-106,03/03585/FUL,,local-authority-eng:NTY,2004-03-02,2004-03-02,,/developer-agreement/local-authority-eng/NTY/03-03737-S106
19/00425/FUL/0001,community-infrastructure-levy,19/00425/FUL,,local-authority-eng:NTY,2020-12-11,2019-12-13,,/developer-agreement/local-authority-eng/NTY/19-00425-FUL-0001
18/01458/FUL/0001,community-infrastructure-levy,18/01458/FUL,,local-authority-eng:NTY,2020-12-11,2019-11-19,,/developer-agreement/local-authority-eng/NTY/18-01458-FUL-0001
19/01122/FULH/0001,community-infrastructure-levy,19/01122/FULH,,local-authority-eng:NTY,2020-12-11,2019-12-20,,/developer-agreement/local-authority-eng/NTY/19-01122-FULH-0001
19/00148/FUL/0001,community-infrastructure-levy,19/00148/FUL,,local-authority-eng:NTY,2020-12-11,2020-01-06,,/developer-agreement/local-authority-eng/NTY/19-00148-FUL-0001
