developer-agreement,developer-agreement-type,planning-application,document-url,organisation,entry-date,start-date,end-date,slug
DC/19/00279/OUT-da,section-106,DC/19/00279/OUT,,local-authority-eng:GAT,2020-10-21,2020-02-20,,/developer-agreement/local-authority-eng/GAT/DC-19-00279-OUT-da
DC/18/03349/FUL-da,section-106,DC/18/03349/FUL,,local-authority-eng:GAT,2020-10-21,2019-04-25,,/developer-agreement/local-authority-eng/GAT/DC-18-03349-FUL-da
DC/18/00863/FUL-da,section-106,DC/18/00863/FUL,,local-authority-eng:GAT,2020-10-21,2019-10-10,,/developer-agreement/local-authority-eng/GAT/DC-18-00863-FUL-da
DC/18/00704/FUL-da,community-infrastructure-levy,DC/18/00704/FUL,,local-authority-eng:GAT,2020-10-21,2019-01-10,,/developer-agreement/local-authority-eng/GAT/DC-18-00704-FUL-da
