developer-agreement,developer-agreement-type,planning-application,document-url,organisation,entry-date,start-date,end-date,slug
14/00139-da,section-106,14/00139,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2014-05-22,,/developer-agreement/national-park-authority/Q72617158/14-00139-da
14/00049-da,section-106,14/00049,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2014-04-03,,/developer-agreement/national-park-authority/Q72617158/14-00049-da
10/95881-da,section-106,10/95881,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2011-10-25,,/developer-agreement/national-park-authority/Q72617158/10-95881-da
13/98485-da,section-106,13/98485,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2013-09-09,,/developer-agreement/national-park-authority/Q72617158/13-98485-da
14/00664-da,,14/00664,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2014-10-21,,/developer-agreement/national-park-authority/Q72617158/14-00664-da
15/00735-da,section-106,15/00735,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2016-02-05,,/developer-agreement/national-park-authority/Q72617158/15-00735-da
15/00376-da,section-106,15/00376,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2015-07-15,,/developer-agreement/national-park-authority/Q72617158/15-00376-da
13/99091-da,section-106,13/99091,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2014-05-22,,/developer-agreement/national-park-authority/Q72617158/13-99091-da
13/98609-da,section-106,13/98609,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2014-08-04,,/developer-agreement/national-park-authority/Q72617158/13-98609-da
14/00886-da,section-106,14/00886,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2015-03-31,,/developer-agreement/national-park-authority/Q72617158/14-00886-da
16/00162-da,section-106,16/00162,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2016-05-18,,/developer-agreement/national-park-authority/Q72617158/16-00162-da
15/00652-da,section-106,15/00652,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2016-06-01,,/developer-agreement/national-park-authority/Q72617158/15-00652-da
16/00411-da,section-106,16/00411,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2016-08-04,,/developer-agreement/national-park-authority/Q72617158/16-00411-da
15/00805-da,section-106,15/00805,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2016-09-09,,/developer-agreement/national-park-authority/Q72617158/15-00805-da
16/00541-da,section-106,16/00541,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2016-08-21,,/developer-agreement/national-park-authority/Q72617158/16-00541-da
16/00512-da,section-106,16/00512,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2016-10-06,,/developer-agreement/national-park-authority/Q72617158/16-00512-da
15/00552-da,section-106,15/00552,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2015-09-09,,/developer-agreement/national-park-authority/Q72617158/15-00552-da
15/00154-da,,15/00154,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2015-05-13,,/developer-agreement/national-park-authority/Q72617158/15-00154-da
16/00687-da,section-106,16/00687,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2016-11-28,,/developer-agreement/national-park-authority/Q72617158/16-00687-da
16/00841-da,section-106,16/00841,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2016-12-15,,/developer-agreement/national-park-authority/Q72617158/16-00841-da
15/00763-da,section-106,15/00763,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2017-02-14,,/developer-agreement/national-park-authority/Q72617158/15-00763-da
14/00301-da,section-106,14/00301,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2014-10-20,,/developer-agreement/national-park-authority/Q72617158/14-00301-da
15/00493-da,,15/00493,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2015-08-13,,/developer-agreement/national-park-authority/Q72617158/15-00493-da
16/00506-da,section-106,16/00506,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2017-03-13,,/developer-agreement/national-park-authority/Q72617158/16-00506-da
16/00172-da,section-106,16/00172,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2016-05-20,,/developer-agreement/national-park-authority/Q72617158/16-00172-da
16/00581-da,section-106,16/00581,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2017-03-08,,/developer-agreement/national-park-authority/Q72617158/16-00581-da
17/00044-da,section-106,17/00044,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2017-04-12,,/developer-agreement/national-park-authority/Q72617158/17-00044-da
16/00837-da,section-106,16/00837,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2017-01-23,,/developer-agreement/national-park-authority/Q72617158/16-00837-da
17/00019-da,section-106,17/00019,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2017-07-04,,/developer-agreement/national-park-authority/Q72617158/17-00019-da
16/00804-da,section-106,16/00804,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2017-02-20,,/developer-agreement/national-park-authority/Q72617158/16-00804-da
17/00260-da,section-106,17/00260,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2017-07-11,,/developer-agreement/national-park-authority/Q72617158/17-00260-da
16/00974-da,section-106,16/00974,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2017-01-13,,/developer-agreement/national-park-authority/Q72617158/16-00974-da
16/00486-da,section-106,16/00486,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2017-05-22,,/developer-agreement/national-park-authority/Q72617158/16-00486-da
16/00673-da,section-106,16/00673,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2017-11-02,,/developer-agreement/national-park-authority/Q72617158/16-00673-da
16/00556-da,section-106,16/00556,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2016-08-21,,/developer-agreement/national-park-authority/Q72617158/16-00556-da
16/00307-da,section-106,16/00307,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2016-10-07,,/developer-agreement/national-park-authority/Q72617158/16-00307-da
17/00612-da,section-106,17/00612,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2018-03-26,,/developer-agreement/national-park-authority/Q72617158/17-00612-da
15/00525-da,section-106,15/00525,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2018-04-25,,/developer-agreement/national-park-authority/Q72617158/15-00525-da
18/00302-da,section-106,18/00302,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2018-06-28,,/developer-agreement/national-park-authority/Q72617158/18-00302-da
16/00508-da,,16/00508,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2016-08-15,,/developer-agreement/national-park-authority/Q72617158/16-00508-da
15/00676-da,section-106,15/00676,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2016-09-27,,/developer-agreement/national-park-authority/Q72617158/15-00676-da
17/00891-da,section-106,17/00891,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2018-10-08,,/developer-agreement/national-park-authority/Q72617158/17-00891-da
17/00686-da,section-106,17/00686,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2018-08-09,,/developer-agreement/national-park-authority/Q72617158/17-00686-da
18/00579-da,section-106,18/00579,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2018-11-26,,/developer-agreement/national-park-authority/Q72617158/18-00579-da
18/00985-da,section-106,18/00985,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2019-02-28,,/developer-agreement/national-park-authority/Q72617158/18-00985-da
18/00493-da,section-106,18/00493,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2018-09-20,,/developer-agreement/national-park-authority/Q72617158/18-00493-da
18/00736-da,section-106,18/00736,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2019-03-14,,/developer-agreement/national-park-authority/Q72617158/18-00736-da
18/00569-da,section-106,18/00569,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2019-03-07,,/developer-agreement/national-park-authority/Q72617158/18-00569-da
19/00279-da,section-106,19/00279,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2019-05-17,,/developer-agreement/national-park-authority/Q72617158/19-00279-da
18/00794-da,section-106,18/00794,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2019-06-30,,/developer-agreement/national-park-authority/Q72617158/18-00794-da
19/00228-da,section-106,19/00228,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2019-09-11,,/developer-agreement/national-park-authority/Q72617158/19-00228-da
16/00647-da,section-106,16/00647,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2019-03-14,,/developer-agreement/national-park-authority/Q72617158/16-00647-da
19/00063-da,section-106,19/00063,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2019-04-09,,/developer-agreement/national-park-authority/Q72617158/19-00063-da
18/00554-da,section-106,18/00554,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2019-11-14,,/developer-agreement/national-park-authority/Q72617158/18-00554-da
18/00277-da,section-106,18/00277,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2018-03-26,,/developer-agreement/national-park-authority/Q72617158/18-00277-da
15/00135-da,section-106,15/00135,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2016-01-20,,/developer-agreement/national-park-authority/Q72617158/15-00135-da
18/00946-da,section-106,18/00946,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2019-05-13,,/developer-agreement/national-park-authority/Q72617158/18-00946-da
19/00038-da,section-106,19/00038,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2019-11-18,,/developer-agreement/national-park-authority/Q72617158/19-00038-da
18/00122-da,section-106,18/00122,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2018-10-25,,/developer-agreement/national-park-authority/Q72617158/18-00122-da
19/00547-da,section-106,19/00547,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2020-01-21,,/developer-agreement/national-park-authority/Q72617158/19-00547-da
18/00608-da,section-106,18/00608,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2019-07-19,,/developer-agreement/national-park-authority/Q72617158/18-00608-da
19/00233-da,section-106,19/00233,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2020-03-05,,/developer-agreement/national-park-authority/Q72617158/19-00233-da
18/00071-da,section-106,18/00071,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2020-03-13,,/developer-agreement/national-park-authority/Q72617158/18-00071-da
20/50097-da,,20/50097,https://publicaccess.newforestnpa.gov.uk/online-applications/,national-park-authority:Q72617158,2020-12-18,2020-03-04,,/developer-agreement/national-park-authority/Q72617158/20-50097-da
