developer-agreement,developer-agreement-type,planning-application,document-url,organisation,entry-date,start-date,end-date,slug
LA2016/119A,community-infrastructure-levy,14/10444/CIL,,local-authority-eng:WIL,2020-04-15,2020-03-10,,/developer-agreement/local-authority-eng/WIL/LA2016-119A
LA2016/119A,community-infrastructure-levy,14/10444/CIL,,local-authority-eng:WIL,2020-04-15,2020-03-10,,/developer-agreement/local-authority-eng/WIL/LA2016-119A
LA2016/119A,community-infrastructure-levy,14/10444/CIL,,local-authority-eng:WIL,2020-04-15,2020-03-10,,/developer-agreement/local-authority-eng/WIL/LA2016-119A
LA2016/119B,community-infrastructure-levy,14/10444/CIL,,local-authority-eng:WIL,2020-04-15,2020-03-10,,/developer-agreement/local-authority-eng/WIL/LA2016-119B
LA2016/119B,community-infrastructure-levy,14/10444/CIL,,local-authority-eng:WIL,2020-04-15,2020-03-10,,/developer-agreement/local-authority-eng/WIL/LA2016-119B
LA2016/119B,community-infrastructure-levy,14/10444/CIL,,local-authority-eng:WIL,2020-04-15,2020-03-10,,/developer-agreement/local-authority-eng/WIL/LA2016-119B
LA2015/322A,community-infrastructure-levy,15/05086/CIL,,local-authority-eng:WIL,2020-04-15,2019-04-03,,/developer-agreement/local-authority-eng/WIL/LA2015-322A
LA2015/322B,community-infrastructure-levy,15/05086/CIL,,local-authority-eng:WIL,2020-04-15,2019-04-03,,/developer-agreement/local-authority-eng/WIL/LA2015-322B
LA2015/420A,community-infrastructure-levy,15/05550/CIL,,local-authority-eng:WIL,2020-04-15,2019-06-06,,/developer-agreement/local-authority-eng/WIL/LA2015-420A
LA2015/420B,community-infrastructure-levy,15/05550/CIL,,local-authority-eng:WIL,2020-04-15,2019-06-06,,/developer-agreement/local-authority-eng/WIL/LA2015-420B
LA2015/400A,community-infrastructure-levy,15/07201/CIL,,local-authority-eng:WIL,2020-04-15,2019-05-21,,/developer-agreement/local-authority-eng/WIL/LA2015-400A
LA2015/400B,community-infrastructure-levy,15/07201/CIL,,local-authority-eng:WIL,2020-04-15,2019-05-21,,/developer-agreement/local-authority-eng/WIL/LA2015-400B
LA2016/182A,community-infrastructure-levy,15/07289/CIL,,local-authority-eng:WIL,2020-04-15,2019-07-29,,/developer-agreement/local-authority-eng/WIL/LA2016-182A
LA2016/182B,community-infrastructure-levy,15/07289/CIL,,local-authority-eng:WIL,2020-04-15,2019-07-29,,/developer-agreement/local-authority-eng/WIL/LA2016-182B
LA2019/229A,community-infrastructure-levy,15/08696/CIL,,local-authority-eng:WIL,2020-04-15,2019-08-19,,/developer-agreement/local-authority-eng/WIL/LA2019-229A
LA2019/229B,community-infrastructure-levy,15/08696/CIL,,local-authority-eng:WIL,2020-04-15,2019-08-19,,/developer-agreement/local-authority-eng/WIL/LA2019-229B
LA2019/211A,community-infrastructure-levy,15/11291/CIL,,local-authority-eng:WIL,2020-04-15,2019-07-30,,/developer-agreement/local-authority-eng/WIL/LA2019-211A
LA2019/211B,community-infrastructure-levy,15/11291/CIL,,local-authority-eng:WIL,2020-04-15,2019-07-30,,/developer-agreement/local-authority-eng/WIL/LA2019-211B
LA2016/460A,community-infrastructure-levy,15/11698/CIL,,local-authority-eng:WIL,2020-04-15,2019-09-27,,/developer-agreement/local-authority-eng/WIL/LA2016-460A
LA2016/460B,community-infrastructure-levy,15/11698/CIL,,local-authority-eng:WIL,2020-04-15,2019-09-27,,/developer-agreement/local-authority-eng/WIL/LA2016-460B
LA2018/036A,community-infrastructure-levy,15/12294/CIL,,local-authority-eng:WIL,2020-04-15,2019-04-02,,/developer-agreement/local-authority-eng/WIL/LA2018-036A
LA2018/036B,community-infrastructure-levy,15/12294/CIL,,local-authority-eng:WIL,2020-04-15,2019-04-02,,/developer-agreement/local-authority-eng/WIL/LA2018-036B
LA2016/121A,community-infrastructure-levy,15/12308/CIL,,local-authority-eng:WIL,2020-04-15,2019-04-02,,/developer-agreement/local-authority-eng/WIL/LA2016-121A
LA2016/121B,community-infrastructure-levy,15/12308/CIL,,local-authority-eng:WIL,2020-04-15,2019-04-02,,/developer-agreement/local-authority-eng/WIL/LA2016-121B
LA2017/127A,community-infrastructure-levy,16/02827/CIL,,local-authority-eng:WIL,2020-04-15,2019-10-11,,/developer-agreement/local-authority-eng/WIL/LA2017-127A
LA2017/127B,community-infrastructure-levy,16/02827/CIL,,local-authority-eng:WIL,2020-04-15,2019-10-11,,/developer-agreement/local-authority-eng/WIL/LA2017-127B
LA2016/333A,community-infrastructure-levy,16/05034/CIL,,local-authority-eng:WIL,2020-04-15,2019-12-20,,/developer-agreement/local-authority-eng/WIL/LA2016-333A
LA2016/333B,community-infrastructure-levy,16/05034/CIL,,local-authority-eng:WIL,2020-04-15,2019-12-20,,/developer-agreement/local-authority-eng/WIL/LA2016-333B
LA2019/130A,community-infrastructure-levy,16/05344/CIL,,local-authority-eng:WIL,2020-04-15,2020-01-30,,/developer-agreement/local-authority-eng/WIL/LA2019-130A
LA2019/130A,community-infrastructure-levy,16/05344/CIL,,local-authority-eng:WIL,2020-04-15,2020-01-30,,/developer-agreement/local-authority-eng/WIL/LA2019-130A
LA2019/130A,community-infrastructure-levy,16/05344/CIL,,local-authority-eng:WIL,2020-04-15,2020-01-30,,/developer-agreement/local-authority-eng/WIL/LA2019-130A
LA2019/130B,community-infrastructure-levy,16/05344/CIL,,local-authority-eng:WIL,2020-04-15,2020-01-30,,/developer-agreement/local-authority-eng/WIL/LA2019-130B
LA2019/130B,community-infrastructure-levy,16/05344/CIL,,local-authority-eng:WIL,2020-04-15,2020-01-30,,/developer-agreement/local-authority-eng/WIL/LA2019-130B
LA2019/130B,community-infrastructure-levy,16/05344/CIL,,local-authority-eng:WIL,2020-04-15,2020-01-30,,/developer-agreement/local-authority-eng/WIL/LA2019-130B
LA2017/063A,community-infrastructure-levy,16/07016/CIL,,local-authority-eng:WIL,2020-04-15,2019-04-12,,/developer-agreement/local-authority-eng/WIL/LA2017-063A
LA2017/063A,community-infrastructure-levy,16/07016/CIL,,local-authority-eng:WIL,2020-04-15,2019-04-12,,/developer-agreement/local-authority-eng/WIL/LA2017-063A
LA2017/063A,community-infrastructure-levy,16/07016/CIL,,local-authority-eng:WIL,2020-04-15,2019-04-12,,/developer-agreement/local-authority-eng/WIL/LA2017-063A
LA2017/063B,community-infrastructure-levy,16/07016/CIL,,local-authority-eng:WIL,2020-04-15,2019-04-12,,/developer-agreement/local-authority-eng/WIL/LA2017-063B
LA2017/063B,community-infrastructure-levy,16/07016/CIL,,local-authority-eng:WIL,2020-04-15,2019-04-12,,/developer-agreement/local-authority-eng/WIL/LA2017-063B
LA2017/063B,community-infrastructure-levy,16/07016/CIL,,local-authority-eng:WIL,2020-04-15,2019-04-12,,/developer-agreement/local-authority-eng/WIL/LA2017-063B
LA2019/272A,community-infrastructure-levy,16/07198/CIL,,local-authority-eng:WIL,2020-04-15,2019-10-16,,/developer-agreement/local-authority-eng/WIL/LA2019-272A
LA2019/272B,community-infrastructure-levy,16/07198/CIL,,local-authority-eng:WIL,2020-04-15,2019-10-16,,/developer-agreement/local-authority-eng/WIL/LA2019-272B
LA2016/461A,community-infrastructure-levy,16/07283/CIL,,local-authority-eng:WIL,2020-04-15,2019-07-25,,/developer-agreement/local-authority-eng/WIL/LA2016-461A
LA2016/461A,community-infrastructure-levy,16/07283/CIL,,local-authority-eng:WIL,2020-04-15,2019-07-25,,/developer-agreement/local-authority-eng/WIL/LA2016-461A
LA2016/461A,community-infrastructure-levy,16/07283/CIL,,local-authority-eng:WIL,2020-04-15,2019-07-25,,/developer-agreement/local-authority-eng/WIL/LA2016-461A
LA2016/461B,community-infrastructure-levy,16/07283/CIL,,local-authority-eng:WIL,2020-04-15,2019-07-25,,/developer-agreement/local-authority-eng/WIL/LA2016-461B
LA2016/461B,community-infrastructure-levy,16/07283/CIL,,local-authority-eng:WIL,2020-04-15,2019-07-25,,/developer-agreement/local-authority-eng/WIL/LA2016-461B
LA2016/461B,community-infrastructure-levy,16/07283/CIL,,local-authority-eng:WIL,2020-04-15,2019-07-25,,/developer-agreement/local-authority-eng/WIL/LA2016-461B
LA2019/331A,community-infrastructure-levy,16/08702/CIL,,local-authority-eng:WIL,2020-04-15,2019-12-24,,/developer-agreement/local-authority-eng/WIL/LA2019-331A
LA2019/331B,community-infrastructure-levy,16/08702/CIL,,local-authority-eng:WIL,2020-04-15,2019-12-24,,/developer-agreement/local-authority-eng/WIL/LA2019-331B
LA2017/111A,community-infrastructure-levy,16/08971/CIL,,local-authority-eng:WIL,2020-04-15,2019-07-04,,/developer-agreement/local-authority-eng/WIL/LA2017-111A
LA2017/111B,community-infrastructure-levy,16/08971/CIL,,local-authority-eng:WIL,2020-04-15,2019-07-04,,/developer-agreement/local-authority-eng/WIL/LA2017-111B
LA2020/024A,community-infrastructure-levy,16/09788/CIL,,local-authority-eng:WIL,2020-04-15,2020-03-09,,/developer-agreement/local-authority-eng/WIL/LA2020-024A
LA2020/024B,community-infrastructure-levy,16/09788/CIL,,local-authority-eng:WIL,2020-04-15,2020-03-09,,/developer-agreement/local-authority-eng/WIL/LA2020-024B
LA2019/326A,community-infrastructure-levy,16/10513/CIL,,local-authority-eng:WIL,2020-04-15,2020-01-20,,/developer-agreement/local-authority-eng/WIL/LA2019-326A
LA2019/326A,community-infrastructure-levy,16/10513/CIL,,local-authority-eng:WIL,2020-04-15,2020-01-20,,/developer-agreement/local-authority-eng/WIL/LA2019-326A
LA2019/326A,community-infrastructure-levy,16/10513/CIL,,local-authority-eng:WIL,2020-04-15,2020-01-20,,/developer-agreement/local-authority-eng/WIL/LA2019-326A
LA2019/326B,community-infrastructure-levy,16/10513/CIL,,local-authority-eng:WIL,2020-04-15,2020-01-20,,/developer-agreement/local-authority-eng/WIL/LA2019-326B
LA2019/326B,community-infrastructure-levy,16/10513/CIL,,local-authority-eng:WIL,2020-04-15,2020-01-20,,/developer-agreement/local-authority-eng/WIL/LA2019-326B
LA2019/326B,community-infrastructure-levy,16/10513/CIL,,local-authority-eng:WIL,2020-04-15,2020-01-20,,/developer-agreement/local-authority-eng/WIL/LA2019-326B
LA2018/204A,community-infrastructure-levy,16/11064/CIL,,local-authority-eng:WIL,2020-04-15,2020-01-17,,/developer-agreement/local-authority-eng/WIL/LA2018-204A
LA2018/204A,community-infrastructure-levy,16/11064/CIL,,local-authority-eng:WIL,2020-04-15,2020-01-17,,/developer-agreement/local-authority-eng/WIL/LA2018-204A
LA2018/204B,community-infrastructure-levy,16/11064/CIL,,local-authority-eng:WIL,2020-04-15,2020-01-17,,/developer-agreement/local-authority-eng/WIL/LA2018-204B
LA2018/204B,community-infrastructure-levy,16/11064/CIL,,local-authority-eng:WIL,2020-04-15,2020-01-17,,/developer-agreement/local-authority-eng/WIL/LA2018-204B
LA2017/236A,community-infrastructure-levy,16/11728/CIL,,local-authority-eng:WIL,2020-04-15,2019-10-15,,/developer-agreement/local-authority-eng/WIL/LA2017-236A
LA2017/236A,community-infrastructure-levy,16/11728/CIL,,local-authority-eng:WIL,2020-04-15,2019-10-15,,/developer-agreement/local-authority-eng/WIL/LA2017-236A
LA2017/236A,community-infrastructure-levy,16/11728/CIL,,local-authority-eng:WIL,2020-04-15,2019-10-15,,/developer-agreement/local-authority-eng/WIL/LA2017-236A
LA2017/236B,community-infrastructure-levy,16/11728/CIL,,local-authority-eng:WIL,2020-04-15,2019-10-15,,/developer-agreement/local-authority-eng/WIL/LA2017-236B
LA2017/236B,community-infrastructure-levy,16/11728/CIL,,local-authority-eng:WIL,2020-04-15,2019-10-15,,/developer-agreement/local-authority-eng/WIL/LA2017-236B
LA2017/236B,community-infrastructure-levy,16/11728/CIL,,local-authority-eng:WIL,2020-04-15,2019-10-15,,/developer-agreement/local-authority-eng/WIL/LA2017-236B
