developer-agreement,developer-agreement-type,planning-application,document-url,organisation,entry-date,start-date,end-date,slug
P2019/2415/FUL-da,section-106,P2019/2415/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00528102.pdf,local-authority-eng:ISL,2020-06-17,2019-11-21,,/developer-agreement/local-authority-eng/ISL/P2019-2415-FUL-da
P2016/2994/S73-da,section-278,P2016/2994/S73,http://planning.islington.gov.uk/NorthgatePublicDocs/00523369.pdf,local-authority-eng:ISL,2020-06-17,2019-09-30,,/developer-agreement/local-authority-eng/ISL/P2016-2994-S73-da
P2019/1611/FUL-da,section-106,P2019/1611/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00534037.pdf,local-authority-eng:ISL,2020-06-17,2020-01-24,,/developer-agreement/local-authority-eng/ISL/P2019-1611-FUL-da
P2018/3944/FUL-da,section-106,P2018/3944/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00503121.pdf,local-authority-eng:ISL,2020-06-17,2019-04-01,,/developer-agreement/local-authority-eng/ISL/P2018-3944-FUL-da
P2015/3989/FUL-da,section-278,P2015/3989/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00531286.pdf,local-authority-eng:ISL,2020-06-17,2019-12-23,,/developer-agreement/local-authority-eng/ISL/P2015-3989-FUL-da
P2019/2361/S73-da,section-106,P2019/2361/S73,http://planning.islington.gov.uk/NorthgatePublicDocs/00530009.pdf,local-authority-eng:ISL,2020-06-17,2019-12-10,,/developer-agreement/local-authority-eng/ISL/P2019-2361-S73-da
P2018/2992/FUL-da,section-106,P2018/2992/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00507892.pdf,local-authority-eng:ISL,2020-06-17,2019-05-17,,/developer-agreement/local-authority-eng/ISL/P2018-2992-FUL-da
P2018/4161/FUL-da,section-106,P2018/4161/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00511236.pdf,local-authority-eng:ISL,2020-06-17,2019-06-17,,/developer-agreement/local-authority-eng/ISL/P2018-4161-FUL-da
P2019/1923/FUL-da,section-106,P2019/1923/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00539111.pdf,local-authority-eng:ISL,2020-06-17,2020-03-10,,/developer-agreement/local-authority-eng/ISL/P2019-1923-FUL-da
P2018/2931/FUL-da,section-106,P2018/2931/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00514653.pdf,local-authority-eng:ISL,2020-06-17,2019-07-10,,/developer-agreement/local-authority-eng/ISL/P2018-2931-FUL-da
P2019/0026/FUL-da,section-106,P2019/0026/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00514053.pdf,local-authority-eng:ISL,2020-06-17,2019-07-15,,/developer-agreement/local-authority-eng/ISL/P2019-0026-FUL-da
P2018/2329/FUL-da,section-106,P2018/2329/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00532049.pdf,local-authority-eng:ISL,2020-06-17,2020-01-05,,/developer-agreement/local-authority-eng/ISL/P2018-2329-FUL-da
P2015/5260/FUL-da,section-278,P2015/5260/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00522500.pdf,local-authority-eng:ISL,2020-06-17,2019-10-02,,/developer-agreement/local-authority-eng/ISL/P2015-5260-FUL-da
P2019/2687/S73-da,section-106,P2019/2687/S73,http://planning.islington.gov.uk/NorthgatePublicDocs/00537913.pdf,local-authority-eng:ISL,2020-06-17,2020-03-04,,/developer-agreement/local-authority-eng/ISL/P2019-2687-S73-da
P2018/3775/FUL-da,section-106,P2018/3775/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00539135.pdf,local-authority-eng:ISL,2020-06-17,2020-03-02,,/developer-agreement/local-authority-eng/ISL/P2018-3775-FUL-da
P2018/4247/S73-da,section-106,P2018/4247/S73,http://planning.islington.gov.uk/NorthgatePublicDocs/00517144.pdf,local-authority-eng:ISL,2020-06-17,2019-08-14,,/developer-agreement/local-authority-eng/ISL/P2018-4247-S73-da
APP/V5570/C/18/3199860-da,section-106,APP/V5570/C/18/3199860,http://planning.islington.gov.uk/NorthgatePublicDocs/00517798.pdf,local-authority-eng:ISL,2020-06-17,2019-07-04,,/developer-agreement/local-authority-eng/ISL/APP-V5570-C-18-3199860-da
P2018/2073/FUL-da,section-106,P2018/2073/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00503187.pdf,local-authority-eng:ISL,2020-06-17,2019-04-01,,/developer-agreement/local-authority-eng/ISL/P2018-2073-FUL-da
P2019/0525/S73-da,section-106,P2019/0525/S73,http://planning.islington.gov.uk/NorthgatePublicDocs/00507615.pdf,local-authority-eng:ISL,2020-06-17,2019-05-10,,/developer-agreement/local-authority-eng/ISL/P2019-0525-S73-da
P2019/0549/S73-da,section-106,P2019/0549/S73,http://planning.islington.gov.uk/NorthgatePublicDocs/00539440.pdf,local-authority-eng:ISL,2020-06-17,2020-03-18,,/developer-agreement/local-authority-eng/ISL/P2019-0549-S73-da
P2015/3050/FUL-da,section-106,P2015/3050/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00533398.pdf,local-authority-eng:ISL,2020-06-17,2020-01-17,,/developer-agreement/local-authority-eng/ISL/P2015-3050-FUL-da
P092492-da,section-278,P092492,http://planning.islington.gov.uk/NorthgatePublicDocs/00530291.pdf,local-authority-eng:ISL,2020-06-17,2019-12-11,,/developer-agreement/local-authority-eng/ISL/P092492-da
P2019/2174/S73-da,section-106,P2019/2174/S73,http://planning.islington.gov.uk/NorthgatePublicDocs/00554926.pdf,local-authority-eng:ISL,2020-06-17,2019-09-05,,/developer-agreement/local-authority-eng/ISL/P2019-2174-S73-da
P2018/2269/FUL-da,section-106,P2018/2269/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00505112.pdf,local-authority-eng:ISL,2020-06-17,2019-04-17,,/developer-agreement/local-authority-eng/ISL/P2018-2269-FUL-da
P2016/1999/FUL-da,section-278,P2016/1999/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00539047.pdf,local-authority-eng:ISL,2020-06-17,2020-03-17,,/developer-agreement/local-authority-eng/ISL/P2016-1999-FUL-da
P2018/1948/FUL-da,section-106,P2018/1948/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00521692.pdf,local-authority-eng:ISL,2020-06-17,2019-09-19,,/developer-agreement/local-authority-eng/ISL/P2018-1948-FUL-da
P2018/2463/S73-da,section-106,P2018/2463/S73,http://planning.islington.gov.uk/NorthgatePublicDocs/00526381.pdf,local-authority-eng:ISL,2020-06-17,2019-11-07,,/developer-agreement/local-authority-eng/ISL/P2018-2463-S73-da
P2019/0477/S73-da,section-106,P2019/0477/S73,http://planning.islington.gov.uk/NorthgatePublicDocs/00520117.pdf,local-authority-eng:ISL,2020-06-17,2019-08-23,,/developer-agreement/local-authority-eng/ISL/P2019-0477-S73-da
P2017/3242/FUL-da,section-106,P2017/3242/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00554927.pdf,local-authority-eng:ISL,2020-06-17,2020-02-19,,/developer-agreement/local-authority-eng/ISL/P2017-3242-FUL-da
P2018/3231/FUL-da,section-106,P2018/3231/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00532021.pdf,local-authority-eng:ISL,2020-06-17,2020-01-09,,/developer-agreement/local-authority-eng/ISL/P2018-3231-FUL-da
P2019/2341/S73-da,section-106,P2019/2341/S73,http://planning.islington.gov.uk/NorthgatePublicDocs/00521738.pdf,local-authority-eng:ISL,2020-06-17,2019-09-25,,/developer-agreement/local-authority-eng/ISL/P2019-2341-S73-da
P2019/0183/FUL-da,section-106,P2019/0183/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00520264.pdf,local-authority-eng:ISL,2020-06-17,2019-09-10,,/developer-agreement/local-authority-eng/ISL/P2019-0183-FUL-da
P2019/2576/FUL-da,section-106,P2019/2576/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00537828.pdf,local-authority-eng:ISL,2020-06-17,2020-03-04,,/developer-agreement/local-authority-eng/ISL/P2019-2576-FUL-da
P2017/4339/FUL-da,section-106,P2017/4339/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00511806.pdf,local-authority-eng:ISL,2020-06-17,2019-06-14,,/developer-agreement/local-authority-eng/ISL/P2017-4339-FUL-da
P2018/2749/FUL-da,section-106,P2018/2749/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00514652.pdf,local-authority-eng:ISL,2020-06-17,2019-07-18,,/developer-agreement/local-authority-eng/ISL/P2018-2749-FUL-da
P2018/3866/FUL-da,section-106,P2018/3866/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00507636.pdf,local-authority-eng:ISL,2020-06-17,2019-05-14,,/developer-agreement/local-authority-eng/ISL/P2018-3866-FUL-da
P2019/0406/S73-da,section-106,P2019/0406/S73,http://planning.islington.gov.uk/NorthgatePublicDocs/00523474.pdf,local-authority-eng:ISL,2020-06-17,2019-10-15,,/developer-agreement/local-authority-eng/ISL/P2019-0406-S73-da
P2019/2960/FUL-da,section-106,P2019/2960/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00547056.pdf,local-authority-eng:ISL,2020-06-17,2020-03-13,,/developer-agreement/local-authority-eng/ISL/P2019-2960-FUL-da
P2019/1476/DOV-da,section-106,P2019/1476/DOV,http://planning.islington.gov.uk/NorthgatePublicDocs/00514671.pdf,local-authority-eng:ISL,2020-06-17,2019-06-04,,/developer-agreement/local-authority-eng/ISL/P2019-1476-DOV-da
P2017/2243/FUL-da,section-106,P2017/2243/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00526375.pdf,local-authority-eng:ISL,2020-06-17,2019-11-13,,/developer-agreement/local-authority-eng/ISL/P2017-2243-FUL-da
P2015/4722/FUL-da,section-106,P2015/4722/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00524927.pdf,local-authority-eng:ISL,2020-06-17,2019-10-29,,/developer-agreement/local-authority-eng/ISL/P2015-4722-FUL-da
P2012/0256/FUL-da,section-106,P2012/0256/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00525962.pdf,local-authority-eng:ISL,2020-06-17,2019-11-07,,/developer-agreement/local-authority-eng/ISL/P2012-0256-FUL-da
P2019/2991/S73-da,section-106,P2019/2991/S73,http://planning.islington.gov.uk/NorthgatePublicDocs/00539569.pdf,local-authority-eng:ISL,2020-06-17,2020-03-20,,/developer-agreement/local-authority-eng/ISL/P2019-2991-S73-da
P2019/0053/FUL-da,section-106,P2019/0053/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00516338.pdf,local-authority-eng:ISL,2020-06-17,2019-08-05,,/developer-agreement/local-authority-eng/ISL/P2019-0053-FUL-da
P2019/1124/FUL-da,section-106,P2019/1124/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00524109.pdf,local-authority-eng:ISL,2020-06-17,2019-10-21,,/developer-agreement/local-authority-eng/ISL/P2019-1124-FUL-da
P2019/0655/PRA-da,section-106,P2019/0655/PRA,http://planning.islington.gov.uk/NorthgatePublicDocs/00512338.pdf,local-authority-eng:ISL,2020-06-17,2019-06-27,,/developer-agreement/local-authority-eng/ISL/P2019-0655-PRA-da
P2019/1773/FUL-da,section-106,P2019/1773/FUL,http://planning.islington.gov.uk/NorthgatePublicDocs/00537596.pdf,local-authority-eng:ISL,2020-06-17,2020-02-28,,/developer-agreement/local-authority-eng/ISL/P2019-1773-FUL-da
APP/V5570/C/18/3199860-da,community-infrastructure-levy,APP/V5570/C/18/3199860,,local-authority-eng:ISL,2020-06-19,2019-09-13,,/developer-agreement/local-authority-eng/ISL/APP-V5570-C-18-3199860-da
P2015/1958/FUL-da,community-infrastructure-levy,P2015/1958/FUL,,local-authority-eng:ISL,2020-06-19,2020-03-23,,/developer-agreement/local-authority-eng/ISL/P2015-1958-FUL-da
P2015/3543/FUL-da,community-infrastructure-levy,P2015/3543/FUL,,local-authority-eng:ISL,2020-06-19,2019-03-06,,/developer-agreement/local-authority-eng/ISL/P2015-3543-FUL-da
P2015/4162/FUL-da,community-infrastructure-levy,P2015/4162/FUL,,local-authority-eng:ISL,2020-06-19,2019-09-02,,/developer-agreement/local-authority-eng/ISL/P2015-4162-FUL-da
P2015/5283/FUL-da,community-infrastructure-levy,P2015/5283/FUL,,local-authority-eng:ISL,2020-06-19,2019-09-13,,/developer-agreement/local-authority-eng/ISL/P2015-5283-FUL-da
P2016/0455/FUL-da,community-infrastructure-levy,P2016/0455/FUL,,local-authority-eng:ISL,2020-06-19,2019-04-10,,/developer-agreement/local-authority-eng/ISL/P2016-0455-FUL-da
P2016/0691/FUL-da,community-infrastructure-levy,P2016/0691/FUL,,local-authority-eng:ISL,2020-06-19,2016-09-05,,/developer-agreement/local-authority-eng/ISL/P2016-0691-FUL-da
P2016/2350/FUL-da,community-infrastructure-levy,P2016/2350/FUL,,local-authority-eng:ISL,2020-06-19,2019-07-29,,/developer-agreement/local-authority-eng/ISL/P2016-2350-FUL-da
P2016/2646/FUL-da,community-infrastructure-levy,P2016/2646/FUL,,local-authority-eng:ISL,2020-06-19,2019-06-14,,/developer-agreement/local-authority-eng/ISL/P2016-2646-FUL-da
P2016/3191/FUL-da,community-infrastructure-levy,P2016/3191/FUL,,local-authority-eng:ISL,2020-06-19,2019-08-19,,/developer-agreement/local-authority-eng/ISL/P2016-3191-FUL-da
P2016/3207/FUL-da,community-infrastructure-levy,P2016/3207/FUL,,local-authority-eng:ISL,2020-06-19,2019-02-01,,/developer-agreement/local-authority-eng/ISL/P2016-3207-FUL-da
P2016/4928/FUL-da,community-infrastructure-levy,P2016/4928/FUL,,local-authority-eng:ISL,2020-06-19,2019-08-23,,/developer-agreement/local-authority-eng/ISL/P2016-4928-FUL-da
P2017/0297/FUL-da,community-infrastructure-levy,P2017/0297/FUL,,local-authority-eng:ISL,2020-06-19,2020-01-06,,/developer-agreement/local-authority-eng/ISL/P2017-0297-FUL-da
P2017/0556/FUL-da,community-infrastructure-levy,P2017/0556/FUL,,local-authority-eng:ISL,2020-06-19,2019-11-01,,/developer-agreement/local-authority-eng/ISL/P2017-0556-FUL-da
P2017/0724/S73-da,community-infrastructure-levy,P2017/0724/S73,,local-authority-eng:ISL,2020-06-19,2020-01-06,,/developer-agreement/local-authority-eng/ISL/P2017-0724-S73-da
P2017/1584/FUL-da,community-infrastructure-levy,P2017/1584/FUL,,local-authority-eng:ISL,2020-06-19,2019-04-29,,/developer-agreement/local-authority-eng/ISL/P2017-1584-FUL-da
P2017/1889/FUL-da,community-infrastructure-levy,P2017/1889/FUL,,local-authority-eng:ISL,2020-06-19,2019-11-15,,/developer-agreement/local-authority-eng/ISL/P2017-1889-FUL-da
P2017/2787/FUL-da,community-infrastructure-levy,P2017/2787/FUL,,local-authority-eng:ISL,2020-06-19,2020-01-20,,/developer-agreement/local-authority-eng/ISL/P2017-2787-FUL-da
P2017/2961/FUL-da,community-infrastructure-levy,P2017/2961/FUL,,local-authority-eng:ISL,2020-06-19,2020-01-20,,/developer-agreement/local-authority-eng/ISL/P2017-2961-FUL-da
P2017/2992/FUL-da,community-infrastructure-levy,P2017/2992/FUL,,local-authority-eng:ISL,2020-06-19,2019-04-08,,/developer-agreement/local-authority-eng/ISL/P2017-2992-FUL-da
P2017/3103/FUL-da,community-infrastructure-levy,P2017/3103/FUL,,local-authority-eng:ISL,2020-06-19,2019-06-03,,/developer-agreement/local-authority-eng/ISL/P2017-3103-FUL-da
P2017/3429/FUL-da,community-infrastructure-levy,P2017/3429/FUL,,local-authority-eng:ISL,2020-06-19,2019-03-12,,/developer-agreement/local-authority-eng/ISL/P2017-3429-FUL-da
P2018/0523/FUL-da,community-infrastructure-levy,P2018/0523/FUL,,local-authority-eng:ISL,2020-06-19,2019-04-17,,/developer-agreement/local-authority-eng/ISL/P2018-0523-FUL-da
P2018/1322/S73-da,community-infrastructure-levy,P2018/1322/S73,,local-authority-eng:ISL,2020-06-19,2020-01-06,,/developer-agreement/local-authority-eng/ISL/P2018-1322-S73-da
P2018/1578/FUL-da,community-infrastructure-levy,P2018/1578/FUL,,local-authority-eng:ISL,2020-06-19,2020-01-06,,/developer-agreement/local-authority-eng/ISL/P2018-1578-FUL-da
P2018/1671/FUL-da,community-infrastructure-levy,P2018/1671/FUL,,local-authority-eng:ISL,2020-06-19,2019-09-02,,/developer-agreement/local-authority-eng/ISL/P2018-1671-FUL-da
P2018/3887/FUL-da,community-infrastructure-levy,P2018/3887/FUL,,local-authority-eng:ISL,2020-06-19,2019-12-01,,/developer-agreement/local-authority-eng/ISL/P2018-3887-FUL-da
P2018/4232/FUL-da,community-infrastructure-levy,P2018/4232/FUL,,local-authority-eng:ISL,2020-06-19,2019-10-14,,/developer-agreement/local-authority-eng/ISL/P2018-4232-FUL-da
P2018/4235/FUL-da,community-infrastructure-levy,P2018/4235/FUL,,local-authority-eng:ISL,2020-06-19,2019-06-10,,/developer-agreement/local-authority-eng/ISL/P2018-4235-FUL-da
P2019/0183/FUL-da,community-infrastructure-levy,P2019/0183/FUL,,local-authority-eng:ISL,2020-06-19,2019-09-26,,/developer-agreement/local-authority-eng/ISL/P2019-0183-FUL-da
P2019/0244/FUL-da,community-infrastructure-levy,P2019/0244/FUL,,local-authority-eng:ISL,2020-06-19,2019-11-18,,/developer-agreement/local-authority-eng/ISL/P2019-0244-FUL-da
P2019/0551/FUL-da,community-infrastructure-levy,P2019/0551/FUL,,local-authority-eng:ISL,2020-06-19,2019-10-28,,/developer-agreement/local-authority-eng/ISL/P2019-0551-FUL-da
P2019/1603/FUL-da,community-infrastructure-levy,P2019/1603/FUL,,local-authority-eng:ISL,2020-06-19,2020-03-01,,/developer-agreement/local-authority-eng/ISL/P2019-1603-FUL-da
