row-number,field,issue-type,value
1,organisation,default,local-authority-eng:CHA
2,organisation,default,local-authority-eng:CHA
3,organisation,default,local-authority-eng:CHA
4,organisation,default,local-authority-eng:CHA
5,organisation,default,local-authority-eng:CHA
6,organisation,default,local-authority-eng:CHA
7,organisation,default,local-authority-eng:CHA
8,organisation,default,local-authority-eng:CHA
9,organisation,default,local-authority-eng:CHA
10,organisation,default,local-authority-eng:CHA
11,organisation,default,local-authority-eng:CHA
12,organisation,default,local-authority-eng:CHA
13,organisation,default,local-authority-eng:CHA
14,organisation,default,local-authority-eng:CHA
15,organisation,default,local-authority-eng:CHA
16,organisation,default,local-authority-eng:CHA
17,units,integer,2 for 2
17,organisation,default,local-authority-eng:CHA
18,organisation,default,local-authority-eng:CHA
19,organisation,default,local-authority-eng:CHA
20,organisation,default,local-authority-eng:CHA
21,organisation,default,local-authority-eng:CHA
22,organisation,default,local-authority-eng:CHA
23,organisation,default,local-authority-eng:CHA
24,units,integer,1 for 1
24,organisation,default,local-authority-eng:CHA
25,organisation,default,local-authority-eng:CHA
26,organisation,default,local-authority-eng:CHA
27,organisation,default,local-authority-eng:CHA
28,organisation,default,local-authority-eng:CHA
29,organisation,default,local-authority-eng:CHA
30,organisation,default,local-authority-eng:CHA
31,organisation,default,local-authority-eng:CHA
32,organisation,default,local-authority-eng:CHA
33,organisation,default,local-authority-eng:CHA
34,organisation,default,local-authority-eng:CHA
35,organisation,default,local-authority-eng:CHA
36,organisation,default,local-authority-eng:CHA
37,organisation,default,local-authority-eng:CHA
38,organisation,default,local-authority-eng:CHA
39,organisation,default,local-authority-eng:CHA
40,organisation,default,local-authority-eng:CHA
41,organisation,default,local-authority-eng:CHA
42,organisation,default,local-authority-eng:CHA
43,organisation,default,local-authority-eng:CHA
44,organisation,default,local-authority-eng:CHA
45,units,integer,52 for 52
45,organisation,default,local-authority-eng:CHA
46,organisation,default,local-authority-eng:CHA
47,organisation,default,local-authority-eng:CHA
48,organisation,default,local-authority-eng:CHA
49,organisation,default,local-authority-eng:CHA
50,organisation,default,local-authority-eng:CHA
51,organisation,default,local-authority-eng:CHA
52,organisation,default,local-authority-eng:CHA
53,organisation,default,local-authority-eng:CHA
54,organisation,default,local-authority-eng:CHA
55,organisation,default,local-authority-eng:CHA
56,organisation,default,local-authority-eng:CHA
57,organisation,default,local-authority-eng:CHA
58,units,integer,68 for 68
58,organisation,default,local-authority-eng:CHA
58,entry-date,default,2021-03-25
59,organisation,default,local-authority-eng:CHA
60,organisation,default,local-authority-eng:CHA
61,organisation,default,local-authority-eng:CHA
62,organisation,default,local-authority-eng:CHA
63,organisation,default,local-authority-eng:CHA
64,organisation,default,local-authority-eng:CHA
65,organisation,default,local-authority-eng:CHA
66,organisation,default,local-authority-eng:CHA
67,organisation,default,local-authority-eng:CHA
68,organisation,default,local-authority-eng:CHA
69,organisation,default,local-authority-eng:CHA
70,organisation,default,local-authority-eng:CHA
71,organisation,default,local-authority-eng:CHA
72,organisation,default,local-authority-eng:CHA
73,organisation,default,local-authority-eng:CHA
74,organisation,default,local-authority-eng:CHA
75,organisation,default,local-authority-eng:CHA
76,organisation,default,local-authority-eng:CHA
77,organisation,default,local-authority-eng:CHA
78,organisation,default,local-authority-eng:CHA
79,units,integer,1 for 1
79,organisation,default,local-authority-eng:CHA
80,organisation,default,local-authority-eng:CHA
81,organisation,default,local-authority-eng:CHA
82,organisation,default,local-authority-eng:CHA
83,organisation,default,local-authority-eng:CHA
84,organisation,default,local-authority-eng:CHA
85,organisation,default,local-authority-eng:CHA
86,organisation,default,local-authority-eng:CHA
87,organisation,default,local-authority-eng:CHA
88,organisation,default,local-authority-eng:CHA
89,units,integer,1 for 1
89,organisation,default,local-authority-eng:CHA
90,organisation,default,local-authority-eng:CHA
91,organisation,default,local-authority-eng:CHA
92,units,integer,2 for 2
92,organisation,default,local-authority-eng:CHA
93,organisation,default,local-authority-eng:CHA
