row-number,field,issue-type,value
1,organisation,default,local-authority-eng:ISL
2,organisation,default,local-authority-eng:ISL
3,organisation,default,local-authority-eng:ISL
4,organisation,default,local-authority-eng:ISL
5,organisation,default,local-authority-eng:ISL
6,organisation,default,local-authority-eng:ISL
7,organisation,default,local-authority-eng:ISL
8,organisation,default,local-authority-eng:ISL
9,organisation,default,local-authority-eng:ISL
10,organisation,default,local-authority-eng:ISL
11,organisation,default,local-authority-eng:ISL
12,organisation,default,local-authority-eng:ISL
13,organisation,default,local-authority-eng:ISL
14,organisation,default,local-authority-eng:ISL
15,organisation,default,local-authority-eng:ISL
16,organisation,default,local-authority-eng:ISL
17,organisation,default,local-authority-eng:ISL
18,organisation,default,local-authority-eng:ISL
19,organisation,default,local-authority-eng:ISL
20,organisation,default,local-authority-eng:ISL
21,organisation,default,local-authority-eng:ISL
22,organisation,default,local-authority-eng:ISL
23,organisation,default,local-authority-eng:ISL
24,organisation,default,local-authority-eng:ISL
25,organisation,default,local-authority-eng:ISL
26,organisation,default,local-authority-eng:ISL
27,organisation,default,local-authority-eng:ISL
28,organisation,default,local-authority-eng:ISL
29,organisation,default,local-authority-eng:ISL
30,organisation,default,local-authority-eng:ISL
31,organisation,default,local-authority-eng:ISL
32,organisation,default,local-authority-eng:ISL
33,organisation,default,local-authority-eng:ISL
34,organisation,default,local-authority-eng:ISL
35,organisation,default,local-authority-eng:ISL
36,organisation,default,local-authority-eng:ISL
37,organisation,default,local-authority-eng:ISL
38,organisation,default,local-authority-eng:ISL
39,organisation,default,local-authority-eng:ISL
40,organisation,default,local-authority-eng:ISL
41,organisation,default,local-authority-eng:ISL
42,organisation,default,local-authority-eng:ISL
43,organisation,default,local-authority-eng:ISL
44,organisation,default,local-authority-eng:ISL
45,organisation,default,local-authority-eng:ISL
46,organisation,default,local-authority-eng:ISL
47,organisation,default,local-authority-eng:ISL
48,organisation,default,local-authority-eng:ISL
49,organisation,default,local-authority-eng:ISL
50,organisation,default,local-authority-eng:ISL
51,organisation,default,local-authority-eng:ISL
52,organisation,default,local-authority-eng:ISL
53,organisation,default,local-authority-eng:ISL
54,organisation,default,local-authority-eng:ISL
55,organisation,default,local-authority-eng:ISL
56,organisation,default,local-authority-eng:ISL
57,organisation,default,local-authority-eng:ISL
58,organisation,default,local-authority-eng:ISL
59,organisation,default,local-authority-eng:ISL
60,organisation,default,local-authority-eng:ISL
61,organisation,default,local-authority-eng:ISL
62,organisation,default,local-authority-eng:ISL
63,organisation,default,local-authority-eng:ISL
64,organisation,default,local-authority-eng:ISL
65,organisation,default,local-authority-eng:ISL
66,organisation,default,local-authority-eng:ISL
67,organisation,default,local-authority-eng:ISL
68,organisation,default,local-authority-eng:ISL
69,organisation,default,local-authority-eng:ISL
70,organisation,default,local-authority-eng:ISL
71,organisation,default,local-authority-eng:ISL
72,organisation,default,local-authority-eng:ISL
73,organisation,default,local-authority-eng:ISL
74,organisation,default,local-authority-eng:ISL
75,organisation,default,local-authority-eng:ISL
76,organisation,default,local-authority-eng:ISL
77,organisation,default,local-authority-eng:ISL
78,organisation,default,local-authority-eng:ISL
79,organisation,default,local-authority-eng:ISL
80,organisation,default,local-authority-eng:ISL
81,organisation,default,local-authority-eng:ISL
82,organisation,default,local-authority-eng:ISL
83,organisation,default,local-authority-eng:ISL
84,organisation,default,local-authority-eng:ISL
85,organisation,default,local-authority-eng:ISL
86,organisation,default,local-authority-eng:ISL
87,organisation,default,local-authority-eng:ISL
88,organisation,default,local-authority-eng:ISL
89,organisation,default,local-authority-eng:ISL
90,organisation,default,local-authority-eng:ISL
91,organisation,default,local-authority-eng:ISL
92,organisation,default,local-authority-eng:ISL
93,organisation,default,local-authority-eng:ISL
94,organisation,default,local-authority-eng:ISL
95,organisation,default,local-authority-eng:ISL
96,organisation,default,local-authority-eng:ISL
97,organisation,default,local-authority-eng:ISL
98,organisation,default,local-authority-eng:ISL
99,organisation,default,local-authority-eng:ISL
100,organisation,default,local-authority-eng:ISL
101,organisation,default,local-authority-eng:ISL
102,organisation,default,local-authority-eng:ISL
103,organisation,default,local-authority-eng:ISL
104,organisation,default,local-authority-eng:ISL
