developer-agreement-contribution,amount,units,contribution-purpose,developer-agreement,organisation,entry-date,start-date,end-date,slug
10/01549/OUT-S1.1b,114927,,education,10/01549/OUT-da,local-authority-eng:SND,2020-05-18,2011-01-27,,/developer-agreement-contribution/local-authority-eng/SND/10-01549-OUT-S1-1b
10/01549/OUT-S1.1c,26672.48,,education,10/01549/OUT-da,local-authority-eng:SND,2020-05-18,2011-01-27,,/developer-agreement-contribution/local-authority-eng/SND/10-01549-OUT-S1-1c
10/01549/OUT-S2.,,22,affordable-housing,10/01549/OUT-da,local-authority-eng:SND,2020-05-18,2011-01-27,2011-06-06,/developer-agreement-contribution/local-authority-eng/SND/10-01549-OUT-S2-
11/00982/REM-S1.2c,,10,affordable-housing,11/00982/REM-da,local-authority-eng:SND,2020-05-18,2011-06-06,,/developer-agreement-contribution/local-authority-eng/SND/11-00982-REM-S1-2c
10/02420/FUL-C4,7000,,other-ecology,10/02420/FUL-da,local-authority-eng:SND,2020-05-18,2011-07-01,,/developer-agreement-contribution/local-authority-eng/SND/10-02420-FUL-C4
10/03941/OUT-S2.1,8818,,other-allotments,10/03941/OUT-da,local-authority-eng:SND,2020-05-18,2014-03-31,,/developer-agreement-contribution/local-authority-eng/SND/10-03941-OUT-S2-1
10/03941/OUT-S2.2.1,45708,,open-space-and-leisure,10/03941/OUT-da,local-authority-eng:SND,2020-05-18,2014-03-31,2015-05-14,/developer-agreement-contribution/local-authority-eng/SND/10-03941-OUT-S2-2-1
10/03941/OUT-S2.2.2,45707,,open-space-and-leisure,10/03941/OUT-da,local-authority-eng:SND,2020-05-18,2014-03-31,2015-05-14,/developer-agreement-contribution/local-authority-eng/SND/10-03941-OUT-S2-2-2
10/03941/OUT-S2.2.3,45707,,open-space-and-leisure,10/03941/OUT-da,local-authority-eng:SND,2020-05-18,2014-03-31,2015-05-14,/developer-agreement-contribution/local-authority-eng/SND/10-03941-OUT-S2-2-3
10/03941/OUT-S2.3.1,38093,,open-space-and-leisure,10/03941/OUT-da,local-authority-eng:SND,2020-05-18,2014-03-31,,/developer-agreement-contribution/local-authority-eng/SND/10-03941-OUT-S2-3-1
10/03941/OUT-S2.3.2,38092,,open-space-and-leisure,10/03941/OUT-da,local-authority-eng:SND,2020-05-18,2014-03-31,,/developer-agreement-contribution/local-authority-eng/SND/10-03941-OUT-S2-3-2
10/03941/OUT-S2.4,28735,,green-infrastructure,10/03941/OUT-da,local-authority-eng:SND,2020-05-18,2014-03-31,,/developer-agreement-contribution/local-authority-eng/SND/10-03941-OUT-S2-4
10/03941/OUT-S3,,15,affordable-housing,10/03941/OUT-da,local-authority-eng:SND,2020-05-18,2014-03-31,,/developer-agreement-contribution/local-authority-eng/SND/10-03941-OUT-S3
14/00899/REM-S1.2.1,85150,,other-HRA,14/00899/REM-da,local-authority-eng:SND,2020-10-19,2015-05-14,,/developer-agreement-contribution/local-authority-eng/SND/14-00899-REM-S1-2-1
14/00899/REM-S1.2.2,85148,,other-HRA,14/00899/REM-da,local-authority-eng:SND,2020-10-19,2015-05-14,,/developer-agreement-contribution/local-authority-eng/SND/14-00899-REM-S1-2-2
14/00899/REM-S1.2.3,85418,,other-HRA,14/00899/REM-da,local-authority-eng:SND,2020-10-19,2015-05-14,,/developer-agreement-contribution/local-authority-eng/SND/14-00899-REM-S1-2-3
11/00360/FUL-S2.2.1.1,33339.04,,education,11/00360/FUL-da,local-authority-eng:SND,2020-05-18,2011-05-23,,/developer-agreement-contribution/local-authority-eng/SND/11-00360-FUL-S2-2-1-1
11/00360/FUL-S2.2.1.2,33339.04,,education,11/00360/FUL-da,local-authority-eng:SND,2020-05-18,2011-05-23,,/developer-agreement-contribution/local-authority-eng/SND/11-00360-FUL-S2-2-1-2
11/00360/FUL-S2.2.1.3,33339.04,,education,11/00360/FUL-da,local-authority-eng:SND,2020-05-18,2011-05-23,,/developer-agreement-contribution/local-authority-eng/SND/11-00360-FUL-S2-2-1-3
11/00360/FUL-S2.3.1.1,12387.82,,open-space-and-leisure,11/00360/FUL-da,local-authority-eng:SND,2020-05-18,2011-05-23,,/developer-agreement-contribution/local-authority-eng/SND/11-00360-FUL-S2-3-1-1
11/00360/FUL-S2.3.1.2,12387.82,,open-space-and-leisure,11/00360/FUL-da,local-authority-eng:SND,2020-05-18,2011-05-23,,/developer-agreement-contribution/local-authority-eng/SND/11-00360-FUL-S2-3-1-2
11/00360/FUL-S2.3.1.3,12387.82,,open-space-and-leisure,11/00360/FUL-da,local-authority-eng:SND,2020-05-18,2011-05-23,,/developer-agreement-contribution/local-authority-eng/SND/11-00360-FUL-S2-3-1-3
11/00360/FUL-S2.4.1,40260,,open-space-and-leisure,11/00360/FUL-da,local-authority-eng:SND,2020-05-18,2011-05-23,,/developer-agreement-contribution/local-authority-eng/SND/11-00360-FUL-S2-4-1
11/00360/FUL-S2.5.1.1,41632.78,,open-space-and-leisure,11/00360/FUL-da,local-authority-eng:SND,2020-05-18,2011-05-23,,/developer-agreement-contribution/local-authority-eng/SND/11-00360-FUL-S2-5-1-1
11/00360/FUL-S2.5.1.2,41632.78,,open-space-and-leisure,11/00360/FUL-da,local-authority-eng:SND,2020-05-18,2011-05-23,,/developer-agreement-contribution/local-authority-eng/SND/11-00360-FUL-S2-5-1-2
11/00360/FUL-S2.5.1.3,41632.78,,open-space-and-leisure,11/00360/FUL-da,local-authority-eng:SND,2020-05-18,2011-05-23,,/developer-agreement-contribution/local-authority-eng/SND/11-00360-FUL-S2-5-1-3
08/01630/FUL-S2.2,7813.75,,education,08/01630/FUL-da,local-authority-eng:SND,2020-05-18,2008-09-10,,/developer-agreement-contribution/local-authority-eng/SND/08-01630-FUL-S2-2
08/01630/FUL-S2.3,3045.09,,open-space-and-leisure,08/01630/FUL-da,local-authority-eng:SND,2020-05-18,2008-09-10,,/developer-agreement-contribution/local-authority-eng/SND/08-01630-FUL-S2-3
08/01630/FUL-S2.4,4062.33,,open-space-and-leisure,08/01630/FUL-da,local-authority-eng:SND,2020-05-18,2008-09-10,,/developer-agreement-contribution/local-authority-eng/SND/08-01630-FUL-S2-4
08/01630/FUL-S2.5,7240.06,,open-space-and-leisure,08/01630/FUL-da,local-authority-eng:SND,2020-05-18,2008-09-10,,/developer-agreement-contribution/local-authority-eng/SND/08-01630-FUL-S2-5
11/01794/FUL-S1.1,33334,,open-space-and-leisure,11/01794/FUL-da,local-authority-eng:SND,2020-05-18,2012-10-22,,/developer-agreement-contribution/local-authority-eng/SND/11-01794-FUL-S1-1
11/01794/FUL-S1.2,33333,,open-space-and-leisure,11/01794/FUL-da,local-authority-eng:SND,2020-05-18,2012-10-22,,/developer-agreement-contribution/local-authority-eng/SND/11-01794-FUL-S1-2
11/01794/FUL-S1.3,33333,,open-space-and-leisure,11/01794/FUL-da,local-authority-eng:SND,2020-05-18,2012-10-22,,/developer-agreement-contribution/local-authority-eng/SND/11-01794-FUL-S1-3
11/01794/FUL-S2.1,,1,open-space-and-leisure,11/01794/FUL-da,local-authority-eng:SND,2020-05-18,2012-10-22,,/developer-agreement-contribution/local-authority-eng/SND/11-01794-FUL-S2-1
11/01794/FUL-S2.2,20800,,open-space-and-leisure,11/01794/FUL-da,local-authority-eng:SND,2020-05-18,2012-10-22,,/developer-agreement-contribution/local-authority-eng/SND/11-01794-FUL-S2-2
11/01794/FUL-S4.1,33334,,education,11/01794/FUL-da,local-authority-eng:SND,2020-05-18,2012-10-22,,/developer-agreement-contribution/local-authority-eng/SND/11-01794-FUL-S4-1
11/01794/FUL-S4.2,33333,,education,11/01794/FUL-da,local-authority-eng:SND,2020-05-18,2012-10-22,,/developer-agreement-contribution/local-authority-eng/SND/11-01794-FUL-S4-2
11/01794/FUL-S4.3,33333,,education,11/01794/FUL-da,local-authority-eng:SND,2020-05-18,2012-10-22,,/developer-agreement-contribution/local-authority-eng/SND/11-01794-FUL-S4-3
11/02362/OUT-S2.A,150000,,transport-and-travel,11/02362/OUT-da,local-authority-eng:SND,2020-05-19,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/11-02362-OUT-S2-A
11/02362/OUT-S2.B.1.1,158523.86,,education,11/02362/OUT-da,local-authority-eng:SND,2020-05-19,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/11-02362-OUT-S2-B-1-1
11/02362/OUT-S2.B.1.2,158523.87,,education,11/02362/OUT-da,local-authority-eng:SND,2020-05-19,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/11-02362-OUT-S2-B-1-2
11/02362/OUT-S2.B.1.3,158523.86,,education,11/02362/OUT-da,local-authority-eng:SND,2020-05-19,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/11-02362-OUT-S2-B-1-3
11/02362/OUT-S2.C.2.1,70100,,open-space-and-leisure,11/02362/OUT-da,local-authority-eng:SND,2020-05-19,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/11-02362-OUT-S2-C-2-1
11/02362/OUT-S2.C.2.2,70100,,open-space-and-leisure,11/02362/OUT-da,local-authority-eng:SND,2020-05-19,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/11-02362-OUT-S2-C-2-2
11/02362/OUT-S2.C.2.3,70100,,open-space-and-leisure,11/02362/OUT-da,local-authority-eng:SND,2020-05-19,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/11-02362-OUT-S2-C-2-3
11/02362/OUT-S2.D.1.1,156333.34,,green-infrastructure,11/02362/OUT-da,local-authority-eng:SND,2020-05-19,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/11-02362-OUT-S2-D-1-1
11/02362/OUT-S2.D.1.2,156333.33,,green-infrastructure,11/02362/OUT-da,local-authority-eng:SND,2020-05-19,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/11-02362-OUT-S2-D-1-2
11/02362/OUT-S2.D.1.3,156333.33,,green-infrastructure,11/02362/OUT-da,local-authority-eng:SND,2020-05-19,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/11-02362-OUT-S2-D-1-3
11/02362/OUT-S2.E.1,29346,,transport-and-travel,11/02362/OUT-da,local-authority-eng:SND,2020-05-19,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/11-02362-OUT-S2-E-1
11/02362/OUT-S7.A,,30,affordable-housing,11/02362/OUT-da,local-authority-eng:SND,2020-05-19,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/11-02362-OUT-S7-A
13/00400/VAR-S2.1,21525,,transport-and-travel,13/00400/VAR-da,local-authority-eng:SND,2020-05-19,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/13-00400-VAR-S2-1
13/00400/VAR-S2.2,290113,,transport-and-travel,13/00400/VAR-da,local-authority-eng:SND,2020-05-19,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/13-00400-VAR-S2-2
13/00400/VAR-S3.1,53812,,open-space-and-leisure,13/00400/VAR-da,local-authority-eng:SND,2020-05-19,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/13-00400-VAR-S3-1
13/00400/VAR-S3.2,37180,,open-space-and-leisure,13/00400/VAR-da,local-authority-eng:SND,2020-05-19,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/13-00400-VAR-S3-2
13/00400/VAR-S3.3,13942,,green-infrastructure,13/00400/VAR-da,local-authority-eng:SND,2020-05-19,2016-07-25,,/developer-agreement-contribution/local-authority-eng/SND/13-00400-VAR-S3-3
13/00799/FUL-S2.1.1,15550,,green-infrastructure,13/00799-FUL-da,local-authority-eng:SND,2020-05-19,2018-09-19,,/developer-agreement-contribution/local-authority-eng/SND/13-00799-FUL-S2-1-1
13/00799/FUL-S2.1.2,18349,,green-infrastructure,13/00799/FUL-da,local-authority-eng:SND,2020-05-19,2018-09-19,,/developer-agreement-contribution/local-authority-eng/SND/13-00799-FUL-S2-1-2
13/00799/FUL-S2.2.1,51090,,other-HRA,13/00799/FUL-da,local-authority-eng:SND,2020-05-19,2018-09-19,,/developer-agreement-contribution/local-authority-eng/SND/13-00799-FUL-S2-2-1
13/00799/FUL-S2.2.2,51090,,other-HRA,13/00799/FUL-da,local-authority-eng:SND,2020-05-19,2018-09-19,,/developer-agreement-contribution/local-authority-eng/SND/13-00799-FUL-S2-2-2
13/00799/FUL-S2.2.3,83447,,other-HRA,13/00799/FUL-da,local-authority-eng:SND,2020-05-19,2018-09-19,,/developer-agreement-contribution/local-authority-eng/SND/13-00799-FUL-S2-2-3
13/00799/FUL-S2.4.1,250000,,affordable-housing,13/00799/FUL-da,local-authority-eng:SND,2020-05-19,2018-09-19,,/developer-agreement-contribution/local-authority-eng/SND/13-00799-FUL-S2-4-1
13/00799/FUL-S2.4.2,250000,,affordable-housing,13/00799/FUL-da,local-authority-eng:SND,2020-05-19,2018-09-19,,/developer-agreement-contribution/local-authority-eng/SND/13-00799-FUL-S2-4-2
13/00799/FUL-S2.4.3,233000,,affordable-housing,13/00799/FUL-da,local-authority-eng:SND,2020-05-19,2018-09-19,,/developer-agreement-contribution/local-authority-eng/SND/13-00799-FUL-S2-4-3
13/00799/FUL-S2.5.1,103731.66,,education,13/00799/FUL-da,local-authority-eng:SND,2020-05-19,2018-09-19,,/developer-agreement-contribution/local-authority-eng/SND/13-00799-FUL-S2-5-1
13/00799/FUL-S2.5.2,103731.66,,education,13/00799/FUL-da,local-authority-eng:SND,2020-05-19,2018-09-19,,/developer-agreement-contribution/local-authority-eng/SND/13-00799-FUL-S2-5-2
13/00799/FUL-S2.5.3,103731.68,,education,13/00799/FUL-da,local-authority-eng:SND,2020-05-19,2018-09-19,,/developer-agreement-contribution/local-authority-eng/SND/13-00799-FUL-S2-5-3
13/00799/FUL-S2.6,76409,,open-space-and-leisure,13/00799/FUL-da,local-authority-eng:SND,2020-05-19,2018-09-19,,/developer-agreement-contribution/local-authority-eng/SND/13-00799-FUL-S2-6
13/00799/FUL-S2.7.1,101323,,transport-and-travel,13/00799/FUL-da,local-authority-eng:SND,2020-05-19,2018-09-19,,/developer-agreement-contribution/local-authority-eng/SND/13-00799-FUL-S2-7-1
13/00799/FUL-S2.7.2,100000,,transport-and-travel,13/00799/FUL-da,local-authority-eng:SND,2020-05-19,2018-09-19,,/developer-agreement-contribution/local-authority-eng/SND/13-00799-FUL-S2-7-2
13/00799/FUL-MON,6000,,monitoring-fees,13/00799/FUL-da,local-authority-eng:SND,2020-10-19,2018-09-19,,/developer-agreement-contribution/local-authority-eng/SND/13-00799-FUL-MON
13/01337/FUL-C3.,108655,,open-space-and-leisure,13/01337/FUL-da,local-authority-eng:SND,2020-05-19,2014-01-22,2014-11-13,/developer-agreement-contribution/local-authority-eng/SND/13-01337-FUL-C3-
14/01166/VAR-C3.,108655,,open-space-and-leisure,14/01166/VAR-da,local-authority-eng:SND,2020-10-19,2014-11-13,,/developer-agreement-contribution/local-authority-eng/SND/14-01166-VAR-C3-
13/01617/FUL-S2.a,98561,,affordable-housing,13/01617/FUL-da,local-authority-eng:SND,2020-05-19,2014-04-25,,/developer-agreement-contribution/local-authority-eng/SND/13-01617-FUL-S2-a
13/01617/FUL-S2.b,96000,,affordable-housing,13/01617/FUL-da,local-authority-eng:SND,2020-05-19,2014-04-25,,/developer-agreement-contribution/local-authority-eng/SND/13-01617-FUL-S2-b
13/01617/FUL-S2.c,96000,,affordable-housing,13/01617/FUL-da,local-authority-eng:SND,2020-05-19,2014-04-25,,/developer-agreement-contribution/local-authority-eng/SND/13-01617-FUL-S2-c
13/01617/FUL-S2.d,96000,,affordable-housing,13/01617/FUL-da,local-authority-eng:SND,2020-05-19,2014-04-25,,/developer-agreement-contribution/local-authority-eng/SND/13-01617-FUL-S2-d
13/01617/FUL-S3.,47800,,green-infrastructure,13/01617/FUL-da,local-authority-eng:SND,2020-05-19,2014-04-25,,/developer-agreement-contribution/local-authority-eng/SND/13-01617-FUL-S3-
13/01617/FUL-S4.,44163,,open-space-and-leisure,13/01617/FUL-da,local-authority-eng:SND,2020-05-19,2014-04-25,2015-08-13,/developer-agreement-contribution/local-authority-eng/SND/13-01617-FUL-S4-
15/00684/VAR-C4.,44864,,open-space-and-leisure,15/00684/VAR-da,local-authority-eng:SND,2020-05-19,2015-08-13,,/developer-agreement-contribution/local-authority-eng/SND/15-00684-VAR-C4-
13/02388/FUL-S2.1.1,59757,,affordable-housing,13/02388/FUL-da,local-authority-eng:SND,2020-05-20,2014-03-07,2014-12-14,/developer-agreement-contribution/local-authority-eng/SND/13-02388-FUL-S2-1-1
13/02388/FUL-S2.1.2,139433,,affordable-housing,13/02388/FUL-da,local-authority-eng:SND,2020-05-20,2014-03-07,2014-12-14,/developer-agreement-contribution/local-authority-eng/SND/13-02388-FUL-S2-1-2
13/02388/FUL-S3.,59445,,education,13/02388/FUL-da,local-authority-eng:SND,2020-05-20,2014-03-07,2014-12-14,/developer-agreement-contribution/local-authority-eng/SND/13-02388-FUL-S3-
13/02388/FUL-S4.,23834,,open-space-and-leisure,13/02388/FUL-da,local-authority-eng:SND,2020-05-20,2014-03-07,2014-12-14,/developer-agreement-contribution/local-authority-eng/SND/13-02388-FUL-S4-
14/02062/VAR-S2.1.1,59757,,affordable-housing,14/02062/VAR-da,local-authority-eng:SND,2020-10-19,2014-12-14,,/developer-agreement-contribution/local-authority-eng/SND/14-02062-VAR-S2-1-1
