developer-agreement-contribution,amount,units,contribution-purpose,developer-agreement,organisation,entry-date,start-date,end-date,slug
14/01941/S106/4,323000,,highways,14/01941/S106,local-authority-eng:NTY,2014-06-24,2014-06-24,,/developer-agreement-contribution/local-authority-eng/NTY/14-01941-S106-4
14/01941/S106/3,0,,green-infrastructure,14/01941/S106,local-authority-eng:NTY,2014-06-24,2014-06-24,,/developer-agreement-contribution/local-authority-eng/NTY/14-01941-S106-3
14/01941/S106/2,0,56,affordable-housing,14/01941/S106,local-authority-eng:NTY,2014-06-24,2014-06-24,,/developer-agreement-contribution/local-authority-eng/NTY/14-01941-S106-2
14/01941/S106/1,0,107,affordable-housing,14/01941/S106,local-authority-eng:NTY,2014-06-24,2014-06-24,,/developer-agreement-contribution/local-authority-eng/NTY/14-01941-S106-1
13/02005/S106/4,2100,,community-facilities,13/02005/S106,local-authority-eng:NTY,2013-12-20,2013-12-20,,/developer-agreement-contribution/local-authority-eng/NTY/13-02005-S106-4
13/02005/S106/3,4753,,open-space-and-leisure,13/02005/S106,local-authority-eng:NTY,2013-12-20,2013-12-20,,/developer-agreement-contribution/local-authority-eng/NTY/13-02005-S106-3
13/02005/S106/2,6412,,open-space-and-leisure,13/02005/S106,local-authority-eng:NTY,2013-12-20,2013-12-20,,/developer-agreement-contribution/local-authority-eng/NTY/13-02005-S106-2
13/02005/S106/1,2730,,green-infrastructure,13/02005/S106,local-authority-eng:NTY,2013-12-20,2013-12-20,,/developer-agreement-contribution/local-authority-eng/NTY/13-02005-S106-1
13/01432/S106/2,136500,,education,13/01432/S106,local-authority-eng:NTY,2013-10-31,2013-10-31,,/developer-agreement-contribution/local-authority-eng/NTY/13-01432-S106-2
13/01432/S106/1,0,19,affordable-housing,13/01432/S106,local-authority-eng:NTY,2013-10-31,2013-10-31,,/developer-agreement-contribution/local-authority-eng/NTY/13-01432-S106-1
13/01737/S106/5,43981,,open-space-and-leisure,13/01737/S106,local-authority-eng:NTY,2013-10-24,2013-10-24,,/developer-agreement-contribution/local-authority-eng/NTY/13-01737-S106-5
13/01737/S106/4,57000,,education,13/01737/S106,local-authority-eng:NTY,2013-10-24,2013-10-24,,/developer-agreement-contribution/local-authority-eng/NTY/13-01737-S106-4
13/01737/S106/3,39345,,community-facilities,13/01737/S106,local-authority-eng:NTY,2013-10-24,2013-10-24,,/developer-agreement-contribution/local-authority-eng/NTY/13-01737-S106-3
13/01737/S106/2,0,,green-infrastructure,13/01737/S106,local-authority-eng:NTY,2013-10-24,2013-10-24,,/developer-agreement-contribution/local-authority-eng/NTY/13-01737-S106-2
13/01737/S106/1,0,16,affordable-housing,13/01737/S106,local-authority-eng:NTY,2013-10-24,2013-10-24,,/developer-agreement-contribution/local-authority-eng/NTY/13-01737-S106-1
13/01431/S106/1,200000,,highways,13/01431/S106,local-authority-eng:NTY,2013-10-10,2013-10-10,,/developer-agreement-contribution/local-authority-eng/NTY/13-01431-S106-1
14/00473/S106/8,40000,,highways,14/00473/S106,local-authority-eng:NTY,2013-09-13,2013-09-13,,/developer-agreement-contribution/local-authority-eng/NTY/14-00473-S106-8
14/00473/S106/7,12000,,highways,14/00473/S106,local-authority-eng:NTY,2013-09-13,2013-09-13,,/developer-agreement-contribution/local-authority-eng/NTY/14-00473-S106-7
14/00473/S106/6,100000,,education,14/00473/S106,local-authority-eng:NTY,2013-09-13,2013-09-13,,/developer-agreement-contribution/local-authority-eng/NTY/14-00473-S106-6
14/00473/S106/5,15000,,community-facilities,14/00473/S106,local-authority-eng:NTY,2013-09-13,2013-09-13,,/developer-agreement-contribution/local-authority-eng/NTY/14-00473-S106-5
14/00473/S106/4,15000,,open-space-and-leisure,14/00473/S106,local-authority-eng:NTY,2013-09-13,2013-09-13,,/developer-agreement-contribution/local-authority-eng/NTY/14-00473-S106-4
14/00473/S106/3,20815,,green-infrastructure,14/00473/S106,local-authority-eng:NTY,2013-09-13,2013-09-13,,/developer-agreement-contribution/local-authority-eng/NTY/14-00473-S106-3
14/00473/S106/2,10000,,health,14/00473/S106,local-authority-eng:NTY,2013-09-13,2013-09-13,,/developer-agreement-contribution/local-authority-eng/NTY/14-00473-S106-2
14/00473/S106/1,0,24,affordable-housing,14/00473/S106,local-authority-eng:NTY,2013-09-13,2013-09-13,,/developer-agreement-contribution/local-authority-eng/NTY/14-00473-S106-1
16/00742/S106/7,125000,,community-facilities,16/00742/S106,local-authority-eng:NTY,2013-04-15,2013-04-15,,/developer-agreement-contribution/local-authority-eng/NTY/16-00742-S106-7
16/00742/S106/6,0,30,affordable-housing,16/00742/S106,local-authority-eng:NTY,2013-04-15,2013-04-15,,/developer-agreement-contribution/local-authority-eng/NTY/16-00742-S106-6
16/00742/S106/5,0,,highways,16/00742/S106,local-authority-eng:NTY,2013-04-15,2013-04-15,,/developer-agreement-contribution/local-authority-eng/NTY/16-00742-S106-5
16/00742/S106/4,0,,transport-and-travel,16/00742/S106,local-authority-eng:NTY,2013-04-15,2013-04-15,,/developer-agreement-contribution/local-authority-eng/NTY/16-00742-S106-4
16/00742/S106/3,0,38,economic-development,16/00742/S106,local-authority-eng:NTY,2013-04-15,2013-04-15,,/developer-agreement-contribution/local-authority-eng/NTY/16-00742-S106-3
16/00742/S106/2,0,,other,16/00742/S106,local-authority-eng:NTY,2013-04-15,2013-04-15,,/developer-agreement-contribution/local-authority-eng/NTY/16-00742-S106-2
16/00742/S106/1,0,,other,16/00742/S106,local-authority-eng:NTY,2013-04-15,2013-04-15,,/developer-agreement-contribution/local-authority-eng/NTY/16-00742-S106-1
15/01941/S106/11,10000,,other,15/01941/S106,local-authority-eng:NTY,2013-02-22,2013-02-22,,/developer-agreement-contribution/local-authority-eng/NTY/15-01941-S106-11
15/01941/S106/10,360000,,transport-and-travel,15/01941/S106,local-authority-eng:NTY,2013-02-22,2013-02-22,,/developer-agreement-contribution/local-authority-eng/NTY/15-01941-S106-10
15/01941/S106/9,100000,,economic-development,15/01941/S106,local-authority-eng:NTY,2013-02-22,2013-02-22,,/developer-agreement-contribution/local-authority-eng/NTY/15-01941-S106-9
15/01941/S106/8,222640,,health,15/01941/S106,local-authority-eng:NTY,2013-02-22,2013-02-22,,/developer-agreement-contribution/local-authority-eng/NTY/15-01941-S106-8
15/01941/S106/7,1470150,,education,15/01941/S106,local-authority-eng:NTY,2013-02-22,2013-02-22,,/developer-agreement-contribution/local-authority-eng/NTY/15-01941-S106-7
15/01941/S106/6,836000,,education,15/01941/S106,local-authority-eng:NTY,2013-02-22,2013-02-22,,/developer-agreement-contribution/local-authority-eng/NTY/15-01941-S106-6
15/01941/S106/5,100000,,transport-and-travel,15/01941/S106,local-authority-eng:NTY,2013-02-22,2013-02-22,,/developer-agreement-contribution/local-authority-eng/NTY/15-01941-S106-5
15/01941/S106/4,0,,green-infrastructure,15/01941/S106,local-authority-eng:NTY,2013-02-22,2013-02-22,,/developer-agreement-contribution/local-authority-eng/NTY/15-01941-S106-4
15/01941/S106/3,0,,flood-and-water-management,15/01941/S106,local-authority-eng:NTY,2013-02-22,2013-02-22,,/developer-agreement-contribution/local-authority-eng/NTY/15-01941-S106-3
15/01941/S106/2,0,,green-infrastructure,15/01941/S106,local-authority-eng:NTY,2013-02-22,2013-02-22,,/developer-agreement-contribution/local-authority-eng/NTY/15-01941-S106-2
15/01941/S106/1,0,115,affordable-housing,15/01941/S106,local-authority-eng:NTY,2013-02-22,2013-02-22,,/developer-agreement-contribution/local-authority-eng/NTY/15-01941-S106-1
13/01433/S106/10,2700,,community-facilities,13/01433/S106,local-authority-eng:NTY,2013-02-11,2013-02-11,,/developer-agreement-contribution/local-authority-eng/NTY/13-01433-S106-10
13/01433/S106/9,11310,,green-infrastructure,13/01433/S106,local-authority-eng:NTY,2013-02-11,2013-02-11,,/developer-agreement-contribution/local-authority-eng/NTY/13-01433-S106-9
13/01433/S106/8,20790,,education,13/01433/S106,local-authority-eng:NTY,2013-02-11,2013-02-11,,/developer-agreement-contribution/local-authority-eng/NTY/13-01433-S106-8
13/01433/S106/7,10000,,green-infrastructure,13/01433/S106,local-authority-eng:NTY,2013-02-11,2013-02-11,,/developer-agreement-contribution/local-authority-eng/NTY/13-01433-S106-7
13/01433/S106/6,13282,,open-space-and-leisure,13/01433/S106,local-authority-eng:NTY,2013-02-11,2013-02-11,,/developer-agreement-contribution/local-authority-eng/NTY/13-01433-S106-6
13/01433/S106/5,180000,,community-facilities,13/01433/S106,local-authority-eng:NTY,2013-02-11,2013-02-11,,/developer-agreement-contribution/local-authority-eng/NTY/13-01433-S106-5
13/01433/S106/4,19691,,open-space-and-leisure,13/01433/S106,local-authority-eng:NTY,2013-02-11,2013-02-11,,/developer-agreement-contribution/local-authority-eng/NTY/13-01433-S106-4
13/01433/S106/3,18705,,community-facilities,13/01433/S106,local-authority-eng:NTY,2013-02-11,2013-02-11,,/developer-agreement-contribution/local-authority-eng/NTY/13-01433-S106-3
13/01433/S106/2,0,15,affordable-housing,13/01433/S106,local-authority-eng:NTY,2013-02-11,2013-02-11,,/developer-agreement-contribution/local-authority-eng/NTY/13-01433-S106-2
13/01433/S106/1,0,,economic-development,13/01433/S106,local-authority-eng:NTY,2013-02-11,2013-02-11,,/developer-agreement-contribution/local-authority-eng/NTY/13-01433-S106-1
13/00947/S106/5,8100,,community-facilities,13/00947/S106,local-authority-eng:NTY,2013-06-10,2013-06-10,,/developer-agreement-contribution/local-authority-eng/NTY/13-00947-S106-5
13/00947/S106/4,72653,,open-space-and-leisure,13/00947/S106,local-authority-eng:NTY,2013-06-10,2013-06-10,,/developer-agreement-contribution/local-authority-eng/NTY/13-00947-S106-4
13/00947/S106/3,49006,,open-space-and-leisure,13/00947/S106,local-authority-eng:NTY,2013-06-10,2013-06-10,,/developer-agreement-contribution/local-authority-eng/NTY/13-00947-S106-3
13/00947/S106/2,20865,,green-infrastructure,13/00947/S106,local-authority-eng:NTY,2013-06-10,2013-06-10,,/developer-agreement-contribution/local-authority-eng/NTY/13-00947-S106-2
13/00947/S106/1,0,27,affordable-housing,13/00947/S106,local-authority-eng:NTY,2013-06-10,2013-06-10,,/developer-agreement-contribution/local-authority-eng/NTY/13-00947-S106-1
13/00851/S106/3,4763,,open-space-and-leisure,13/00851/S106,local-authority-eng:NTY,2013-05-16,2013-05-16,,/developer-agreement-contribution/local-authority-eng/NTY/13-00851-S106-3
13/00851/S106/2,2363,,education,13/00851/S106,local-authority-eng:NTY,2013-05-16,2013-05-16,,/developer-agreement-contribution/local-authority-eng/NTY/13-00851-S106-2
13/00851/S106/1,2730,,green-infrastructure,13/00851/S106,local-authority-eng:NTY,2013-05-16,2013-05-16,,/developer-agreement-contribution/local-authority-eng/NTY/13-00851-S106-1
12/01392/S106/2,2613,,community-facilities,12/01392/S106,local-authority-eng:NTY,2013-01-28,2013-01-28,,/developer-agreement-contribution/local-authority-eng/NTY/12-01392-S106-2
12/01392/S106/1,4353,,open-space-and-leisure,12/01392/S106,local-authority-eng:NTY,2013-01-28,2013-01-28,,/developer-agreement-contribution/local-authority-eng/NTY/12-01392-S106-1
14/01139/S106/21,10385,,highways,14/01139/S106,local-authority-eng:NTY,2012-10-22,2012-10-22,,/developer-agreement-contribution/local-authority-eng/NTY/14-01139-S106-21
14/01139/S106/20,80550,,highways,14/01139/S106,local-authority-eng:NTY,2012-10-22,2012-10-22,,/developer-agreement-contribution/local-authority-eng/NTY/14-01139-S106-20
14/01139/S106/19,206628,,highways,14/01139/S106,local-authority-eng:NTY,2012-10-22,2012-10-22,,/developer-agreement-contribution/local-authority-eng/NTY/14-01139-S106-19
14/01139/S106/18,91000,,highways,14/01139/S106,local-authority-eng:NTY,2012-10-22,2012-10-22,,/developer-agreement-contribution/local-authority-eng/NTY/14-01139-S106-18
14/01139/S106/17,100000,,transport-and-travel,14/01139/S106,local-authority-eng:NTY,2012-10-22,2012-10-22,,/developer-agreement-contribution/local-authority-eng/NTY/14-01139-S106-17
14/01139/S106/16,5520000,,affordable-housing,14/01139/S106,local-authority-eng:NTY,2012-10-22,2012-10-22,,/developer-agreement-contribution/local-authority-eng/NTY/14-01139-S106-16
14/01139/S106/15,201960,,health,14/01139/S106,local-authority-eng:NTY,2012-10-22,2012-10-22,,/developer-agreement-contribution/local-authority-eng/NTY/14-01139-S106-15
14/01139/S106/14,192229,,open-space-and-leisure,14/01139/S106,local-authority-eng:NTY,2012-10-22,2012-10-22,,/developer-agreement-contribution/local-authority-eng/NTY/14-01139-S106-14
14/01139/S106/13,24100,,community-facilities,14/01139/S106,local-authority-eng:NTY,2012-10-22,2012-10-22,,/developer-agreement-contribution/local-authority-eng/NTY/14-01139-S106-13
14/01139/S106/12,201180,,open-space-and-leisure,14/01139/S106,local-authority-eng:NTY,2012-10-22,2012-10-22,,/developer-agreement-contribution/local-authority-eng/NTY/14-01139-S106-12
14/01139/S106/11,335912,,community-facilities,14/01139/S106,local-authority-eng:NTY,2012-10-22,2012-10-22,,/developer-agreement-contribution/local-authority-eng/NTY/14-01139-S106-11
14/01139/S106/10,46630,,community-facilities,14/01139/S106,local-authority-eng:NTY,2012-10-22,2012-10-22,,/developer-agreement-contribution/local-authority-eng/NTY/14-01139-S106-10
14/01139/S106/9,211607,,education,14/01139/S106,local-authority-eng:NTY,2012-10-22,2012-10-22,,/developer-agreement-contribution/local-authority-eng/NTY/14-01139-S106-9
14/01139/S106/8,83441,,community-facilities,14/01139/S106,local-authority-eng:NTY,2012-10-22,2012-10-22,,/developer-agreement-contribution/local-authority-eng/NTY/14-01139-S106-8
14/01139/S106/7,62805,,green-infrastructure,14/01139/S106,local-authority-eng:NTY,2012-10-22,2012-10-22,,/developer-agreement-contribution/local-authority-eng/NTY/14-01139-S106-7
14/01139/S106/6,10000,,green-infrastructure,14/01139/S106,local-authority-eng:NTY,2012-10-22,2012-10-22,,/developer-agreement-contribution/local-authority-eng/NTY/14-01139-S106-6
14/01139/S106/5,5000,,other,14/01139/S106,local-authority-eng:NTY,2012-10-22,2012-10-22,,/developer-agreement-contribution/local-authority-eng/NTY/14-01139-S106-5
14/01139/S106/4,3000,,green-infrastructure,14/01139/S106,local-authority-eng:NTY,2012-10-22,2012-10-22,,/developer-agreement-contribution/local-authority-eng/NTY/14-01139-S106-4
14/01139/S106/3,0,,green-infrastructure,14/01139/S106,local-authority-eng:NTY,2012-10-22,2012-10-22,,/developer-agreement-contribution/local-authority-eng/NTY/14-01139-S106-3
14/01139/S106/2,0,12,economic-development,14/01139/S106,local-authority-eng:NTY,2012-10-22,2012-10-22,,/developer-agreement-contribution/local-authority-eng/NTY/14-01139-S106-2
14/01139/S106/1,0,,other,14/01139/S106,local-authority-eng:NTY,2012-10-22,2012-10-22,,/developer-agreement-contribution/local-authority-eng/NTY/14-01139-S106-1
11/02420/S106/4,35000,,highways,11/02420/S106,local-authority-eng:NTY,2012-08-16,2012-08-16,,/developer-agreement-contribution/local-authority-eng/NTY/11-02420-S106-4
11/02420/S106/3,4635,,transport-and-travel,11/02420/S106,local-authority-eng:NTY,2012-08-16,2012-08-16,,/developer-agreement-contribution/local-authority-eng/NTY/11-02420-S106-3
11/02420/S106/2,9160,,open-space-and-leisure,11/02420/S106,local-authority-eng:NTY,2012-08-16,2012-08-16,,/developer-agreement-contribution/local-authority-eng/NTY/11-02420-S106-2
11/02420/S106/1,2700,,community-facilities,11/02420/S106,local-authority-eng:NTY,2012-08-16,2012-08-16,,/developer-agreement-contribution/local-authority-eng/NTY/11-02420-S106-1
12/01166/S106/4,262500,,highways,12/01166/S106,local-authority-eng:NTY,2012-07-12,2012-07-12,,/developer-agreement-contribution/local-authority-eng/NTY/12-01166-S106-4
12/01166/S106/3,47000,,education,12/01166/S106,local-authority-eng:NTY,2012-07-12,2012-07-12,,/developer-agreement-contribution/local-authority-eng/NTY/12-01166-S106-3
12/01166/S106/2,39280,,transport-and-travel,12/01166/S106,local-authority-eng:NTY,2012-07-12,2012-07-12,,/developer-agreement-contribution/local-authority-eng/NTY/12-01166-S106-2
12/01166/S106/1,0,13,affordable-housing,12/01166/S106,local-authority-eng:NTY,2012-07-12,2012-07-12,,/developer-agreement-contribution/local-authority-eng/NTY/12-01166-S106-1
15/00642/S106/4,31918,,health,15/00642/S106,local-authority-eng:NTY,2012-03-12,2012-03-12,,/developer-agreement-contribution/local-authority-eng/NTY/15-00642-S106-4
15/00642/S106/3,68082,,education,15/00642/S106,local-authority-eng:NTY,2012-03-12,2012-03-12,,/developer-agreement-contribution/local-authority-eng/NTY/15-00642-S106-3
15/00642/S106/2,153000,,highways,15/00642/S106,local-authority-eng:NTY,2012-03-12,2012-03-12,,/developer-agreement-contribution/local-authority-eng/NTY/15-00642-S106-2
15/00642/S106/1,0,24,affordable-housing,15/00642/S106,local-authority-eng:NTY,2012-03-12,2012-03-12,,/developer-agreement-contribution/local-authority-eng/NTY/15-00642-S106-1
12/01233/S106/2,3000000,,affordable-housing,12/01233/S106,local-authority-eng:NTY,2011-12-06,2011-12-06,,/developer-agreement-contribution/local-authority-eng/NTY/12-01233-S106-2
12/01233/S106/1,840000,,education,12/01233/S106,local-authority-eng:NTY,2011-12-06,2011-12-06,,/developer-agreement-contribution/local-authority-eng/NTY/12-01233-S106-1
13/00293/S106/13,210000,,community-facilities,13/00293/S106,local-authority-eng:NTY,2011-02-16,2011-02-16,,/developer-agreement-contribution/local-authority-eng/NTY/13-00293-S106-13
13/00293/S106/12,42190,,community-facilities,13/00293/S106,local-authority-eng:NTY,2011-02-16,2011-02-16,,/developer-agreement-contribution/local-authority-eng/NTY/13-00293-S106-12
13/00293/S106/11,150000,,health,13/00293/S106,local-authority-eng:NTY,2011-02-16,2011-02-16,,/developer-agreement-contribution/local-authority-eng/NTY/13-00293-S106-11
13/00293/S106/10,21863,,community-facilities,13/00293/S106,local-authority-eng:NTY,2011-02-16,2011-02-16,,/developer-agreement-contribution/local-authority-eng/NTY/13-00293-S106-10
13/00293/S106/9,100000,,economic-development,13/00293/S106,local-authority-eng:NTY,2011-02-16,2011-02-16,,/developer-agreement-contribution/local-authority-eng/NTY/13-00293-S106-9
13/00293/S106/8,32805,,community-facilities,13/00293/S106,local-authority-eng:NTY,2011-02-16,2011-02-16,,/developer-agreement-contribution/local-authority-eng/NTY/13-00293-S106-8
13/00293/S106/7,5000,,other,13/00293/S106,local-authority-eng:NTY,2011-02-16,2011-02-16,,/developer-agreement-contribution/local-authority-eng/NTY/13-00293-S106-7
13/00293/S106/6,150000,,transport-and-travel,13/00293/S106,local-authority-eng:NTY,2011-02-16,2011-02-16,,/developer-agreement-contribution/local-authority-eng/NTY/13-00293-S106-6
13/00293/S106/5,0,9,affordable-housing,13/00293/S106,local-authority-eng:NTY,2011-02-16,2011-02-16,,/developer-agreement-contribution/local-authority-eng/NTY/13-00293-S106-5
13/00293/S106/4,0,51,affordable-housing,13/00293/S106,local-authority-eng:NTY,2011-02-16,2011-02-16,,/developer-agreement-contribution/local-authority-eng/NTY/13-00293-S106-4
13/00293/S106/3,0,15,affordable-housing,13/00293/S106,local-authority-eng:NTY,2011-02-16,2011-02-16,,/developer-agreement-contribution/local-authority-eng/NTY/13-00293-S106-3
13/00293/S106/2,0,,green-infrastructure,13/00293/S106,local-authority-eng:NTY,2011-02-16,2011-02-16,,/developer-agreement-contribution/local-authority-eng/NTY/13-00293-S106-2
13/00293/S106/1,0,,other,13/00293/S106,local-authority-eng:NTY,2011-02-16,2011-02-16,,/developer-agreement-contribution/local-authority-eng/NTY/13-00293-S106-1
00/02134/S106/1,56000,,open-space-and-leisure,00/02134/S106,local-authority-eng:NTY,2001-02-15,2001-02-15,,/developer-agreement-contribution/local-authority-eng/NTY/00-02134-S106-1
02/01523/S106/1,60590,,highways,02/01523/S106,local-authority-eng:NTY,2013-11-06,2013-11-06,,/developer-agreement-contribution/local-authority-eng/NTY/02-01523-S106-1
11/00958/S106/2,75000,,community-facilities,11/00958/S106,local-authority-eng:NTY,2011-05-06,2011-05-06,,/developer-agreement-contribution/local-authority-eng/NTY/11-00958-S106-2
11/00958/S106/1,20000,,green-infrastructure,11/00958/S106,local-authority-eng:NTY,2011-05-06,2011-05-06,,/developer-agreement-contribution/local-authority-eng/NTY/11-00958-S106-1
02/03264/S106/1,7500,,transport-and-travel,02/03264/S106,local-authority-eng:NTY,2003-03-24,2003-03-24,,/developer-agreement-contribution/local-authority-eng/NTY/02-03264-S106-1
03/02991/S106/1,223000,,highways,03/02991/S106,local-authority-eng:NTY,2004-05-04,2004-05-04,,/developer-agreement-contribution/local-authority-eng/NTY/03-02991-S106-1
06/00246/S106/13,50000,,highways,06/00246/S106,local-authority-eng:NTY,2006-06-30,2006-06-30,,/developer-agreement-contribution/local-authority-eng/NTY/06-00246-S106-13
06/00246/S106/12,500000,,other,06/00246/S106,local-authority-eng:NTY,2006-06-30,2006-06-30,,/developer-agreement-contribution/local-authority-eng/NTY/06-00246-S106-12
06/00246/S106/11,125000,,open-space-and-leisure,06/00246/S106,local-authority-eng:NTY,2006-06-30,2006-06-30,,/developer-agreement-contribution/local-authority-eng/NTY/06-00246-S106-11
06/00246/S106/10,0,,transport-and-travel,06/00246/S106,local-authority-eng:NTY,2006-06-30,2006-06-30,,/developer-agreement-contribution/local-authority-eng/NTY/06-00246-S106-10
06/00246/S106/9,0,,other,06/00246/S106,local-authority-eng:NTY,2006-06-30,2006-06-30,,/developer-agreement-contribution/local-authority-eng/NTY/06-00246-S106-9
06/00246/S106/8,0,,other,06/00246/S106,local-authority-eng:NTY,2006-06-30,2006-06-30,,/developer-agreement-contribution/local-authority-eng/NTY/06-00246-S106-8
06/00246/S106/7,0,,transport-and-travel,06/00246/S106,local-authority-eng:NTY,2006-06-30,2006-06-30,,/developer-agreement-contribution/local-authority-eng/NTY/06-00246-S106-7
06/00246/S106/6,0,,transport-and-travel,06/00246/S106,local-authority-eng:NTY,2006-06-30,2006-06-30,,/developer-agreement-contribution/local-authority-eng/NTY/06-00246-S106-6
06/00246/S106/5,0,,other,06/00246/S106,local-authority-eng:NTY,2006-06-30,2006-06-30,,/developer-agreement-contribution/local-authority-eng/NTY/06-00246-S106-5
06/00246/S106/4,0,,affordable-housing,06/00246/S106,local-authority-eng:NTY,2006-06-30,2006-06-30,,/developer-agreement-contribution/local-authority-eng/NTY/06-00246-S106-4
06/00246/S106/3,0,,transport-and-travel,06/00246/S106,local-authority-eng:NTY,2006-06-30,2006-06-30,,/developer-agreement-contribution/local-authority-eng/NTY/06-00246-S106-3
06/00246/S106/2,0,,other,06/00246/S106,local-authority-eng:NTY,2006-06-30,2006-06-30,,/developer-agreement-contribution/local-authority-eng/NTY/06-00246-S106-2
06/00246/S106/1,0,,other,06/00246/S106,local-authority-eng:NTY,2006-06-30,2006-06-30,,/developer-agreement-contribution/local-authority-eng/NTY/06-00246-S106-1
06/01520/S106/1,6000,,other,06/01520/S106,local-authority-eng:NTY,2006-03-29,2006-03-29,,/developer-agreement-contribution/local-authority-eng/NTY/06-01520-S106-1
07/03648/S106/3,3000,,highways,07/03648/S106,local-authority-eng:NTY,2007-11-15,2007-11-15,,/developer-agreement-contribution/local-authority-eng/NTY/07-03648-S106-3
07/03648/S106/2,9308,,open-space-and-leisure,07/03648/S106,local-authority-eng:NTY,2007-11-15,2007-11-15,,/developer-agreement-contribution/local-authority-eng/NTY/07-03648-S106-2
07/03648/S106/1,0,,affordable-housing,07/03648/S106,local-authority-eng:NTY,2007-11-15,2007-11-15,,/developer-agreement-contribution/local-authority-eng/NTY/07-03648-S106-1
08/00818/S106/2,3938,,open-space-and-leisure,08/00818/S106,local-authority-eng:NTY,2008-07-16,2008-07-16,,/developer-agreement-contribution/local-authority-eng/NTY/08-00818-S106-2
08/00818/S106/1,0,,transport-and-travel,08/00818/S106,local-authority-eng:NTY,2008-07-16,2008-07-16,,/developer-agreement-contribution/local-authority-eng/NTY/08-00818-S106-1
09/01790/S106/1,6000,,highways,09/01790/S106,local-authority-eng:NTY,2009-07-03,2009-07-03,,/developer-agreement-contribution/local-authority-eng/NTY/09-01790-S106-1
09/01675/S106/1,200000,,highways,09/01675/S106,local-authority-eng:NTY,2009-10-07,2009-10-07,,/developer-agreement-contribution/local-authority-eng/NTY/09-01675-S106-1
10/00793/S106/4,2700,,community-facilities,10/00793/S106,local-authority-eng:NTY,2010-03-26,2010-03-26,,/developer-agreement-contribution/local-authority-eng/NTY/10-00793-S106-4
10/00793/S106/3,5000,,open-space-and-leisure,10/00793/S106,local-authority-eng:NTY,2010-03-26,2010-03-26,,/developer-agreement-contribution/local-authority-eng/NTY/10-00793-S106-3
10/00793/S106/2,17250,,economic-development,10/00793/S106,local-authority-eng:NTY,2010-03-26,2010-03-26,,/developer-agreement-contribution/local-authority-eng/NTY/10-00793-S106-2
10/00793/S106/1,18500,,open-space-and-leisure,10/00793/S106,local-authority-eng:NTY,2010-03-26,2010-03-26,,/developer-agreement-contribution/local-authority-eng/NTY/10-00793-S106-1
10/02253/S106/5,3900,,green-infrastructure,10/02253/S106,local-authority-eng:NTY,2010-08-20,2010-08-20,,/developer-agreement-contribution/local-authority-eng/NTY/10-02253-S106-5
10/02253/S106/4,9160,,green-infrastructure,10/02253/S106,local-authority-eng:NTY,2010-08-20,2010-08-20,,/developer-agreement-contribution/local-authority-eng/NTY/10-02253-S106-4
10/02253/S106/3,5000,,highways,10/02253/S106,local-authority-eng:NTY,2010-08-20,2010-08-20,,/developer-agreement-contribution/local-authority-eng/NTY/10-02253-S106-3
10/02253/S106/2,0,,economic-development,10/02253/S106,local-authority-eng:NTY,2010-08-20,2010-08-20,,/developer-agreement-contribution/local-authority-eng/NTY/10-02253-S106-2
10/02253/S106/1,0,,affordable-housing,10/02253/S106,local-authority-eng:NTY,2010-08-20,2010-08-20,,/developer-agreement-contribution/local-authority-eng/NTY/10-02253-S106-1
11/00170/S106/2,5808,,health,11/00170/S106,local-authority-eng:NTY,2011-01-24,2011-01-24,,/developer-agreement-contribution/local-authority-eng/NTY/11-00170-S106-2
11/00170/S106/1,12876,,open-space-and-leisure,11/00170/S106,local-authority-eng:NTY,2011-01-24,2011-01-24,,/developer-agreement-contribution/local-authority-eng/NTY/11-00170-S106-1
11/00390/S106/1,10000,,highways,11/00390/S106,local-authority-eng:NTY,2011-04-14,2011-04-14,,/developer-agreement-contribution/local-authority-eng/NTY/11-00390-S106-1
11/01105/S106/2,24444,,open-space-and-leisure,11/01105/S106,local-authority-eng:NTY,2010-08-18,2010-08-18,,/developer-agreement-contribution/local-authority-eng/NTY/11-01105-S106-2
11/01105/S106/1,0,,affordable-housing,11/01105/S106,local-authority-eng:NTY,2010-08-18,2010-08-18,,/developer-agreement-contribution/local-authority-eng/NTY/11-01105-S106-1
11/01188/S106/2,5000,,highways,11/01188/S106,local-authority-eng:NTY,2011-07-05,2011-07-05,,/developer-agreement-contribution/local-authority-eng/NTY/11-01188-S106-2
11/01188/S106/1,6776,,health,11/01188/S106,local-authority-eng:NTY,2011-07-05,2011-07-05,,/developer-agreement-contribution/local-authority-eng/NTY/11-01188-S106-1
11/01755/S106/4,11833,,open-space-and-leisure,11/01755/S106,local-authority-eng:NTY,2011-02-18,2011-02-18,,/developer-agreement-contribution/local-authority-eng/NTY/11-01755-S106-4
11/01755/S106/3,16940,,health,11/01755/S106,local-authority-eng:NTY,2011-02-18,2011-02-18,,/developer-agreement-contribution/local-authority-eng/NTY/11-01755-S106-3
11/01755/S106/2,25000,,green-infrastructure,11/01755/S106,local-authority-eng:NTY,2011-02-18,2011-02-18,,/developer-agreement-contribution/local-authority-eng/NTY/11-01755-S106-2
11/01755/S106/1,0,,affordable-housing,11/01755/S106,local-authority-eng:NTY,2011-02-18,2011-02-18,,/developer-agreement-contribution/local-authority-eng/NTY/11-01755-S106-1
