developer-agreement-contribution,amount,units,contribution-purpose,developer-agreement,organisation,entry-date,start-date,end-date,slug
13/98609-con1,5000,,affordable-housing,13/98609-da,national-park-authority:Q72617158,2020-12-18,2014-08-04,,/developer-agreement-contribution/national-park-authority/Q72617158/13-98609-con1
13/98609-con2,3505,,open-space-and-leisure,13/98609-da,national-park-authority:Q72617158,2020-12-18,2014-08-04,,/developer-agreement-contribution/national-park-authority/Q72617158/13-98609-con2
13/98609-con3,1250,,other,13/98609-da,national-park-authority:Q72617158,2020-12-18,2014-08-04,,/developer-agreement-contribution/national-park-authority/Q72617158/13-98609-con3
14/00886-con1,1250,,other,14/00886-da,national-park-authority:Q72617158,2020-12-18,2015-03-31,,/developer-agreement-contribution/national-park-authority/Q72617158/14-00886-con1
16/00162-con1,1250,,other,16/00162-da,national-park-authority:Q72617158,2020-12-18,2016-05-18,,/developer-agreement-contribution/national-park-authority/Q72617158/16-00162-con1
15/00652-con1,6250,,other,15/00652-da,national-park-authority:Q72617158,2020-12-18,2016-06-01,,/developer-agreement-contribution/national-park-authority/Q72617158/15-00652-con1
16/00411-con1,1250,,other,16/00411-da,national-park-authority:Q72617158,2020-12-18,2016-08-04,,/developer-agreement-contribution/national-park-authority/Q72617158/16-00411-con1
15/00805-con1,1250,,other,15/00805-da,national-park-authority:Q72617158,2020-12-18,2016-09-09,,/developer-agreement-contribution/national-park-authority/Q72617158/15-00805-con1
16/00541-con1,2500,,other,16/00541-da,national-park-authority:Q72617158,2020-12-18,2016-08-21,,/developer-agreement-contribution/national-park-authority/Q72617158/16-00541-con1
16/00512-con1,1250,,other,16/00512-da,national-park-authority:Q72617158,2020-12-18,2016-10-06,,/developer-agreement-contribution/national-park-authority/Q72617158/16-00512-con1
15/00552-con1,25700,,affordable-housing,15/00552-da,national-park-authority:Q72617158,2020-12-18,2015-09-09,,/developer-agreement-contribution/national-park-authority/Q72617158/15-00552-con1
15/00552-con2,1168,,open-space-and-leisure,15/00552-da,national-park-authority:Q72617158,2020-12-18,2015-09-09,,/developer-agreement-contribution/national-park-authority/Q72617158/15-00552-con2
15/00552-con3,3745,,transport-and-travel,15/00552-da,national-park-authority:Q72617158,2020-12-18,2015-09-09,,/developer-agreement-contribution/national-park-authority/Q72617158/15-00552-con3
15/00552-con4,1250,,other,15/00552-da,national-park-authority:Q72617158,2020-12-18,2015-09-09,,/developer-agreement-contribution/national-park-authority/Q72617158/15-00552-con4
15/00154-con1,1250,,other,15/00154-da,national-park-authority:Q72617158,2020-12-18,2015-05-13,,/developer-agreement-contribution/national-park-authority/Q72617158/15-00154-con1
15/00154-con2,176,,other,15/00154-da,national-park-authority:Q72617158,2020-12-18,2015-05-13,,/developer-agreement-contribution/national-park-authority/Q72617158/15-00154-con2
16/00687-con1,1250,,other,16/00687-da,national-park-authority:Q72617158,2020-12-18,2016-11-28,,/developer-agreement-contribution/national-park-authority/Q72617158/16-00687-con1
16/00687-con2,176,,other,16/00687-da,national-park-authority:Q72617158,2020-12-18,2016-11-28,,/developer-agreement-contribution/national-park-authority/Q72617158/16-00687-con2
16/00841-con1,5000,,other,16/00841-da,national-park-authority:Q72617158,2020-12-18,2016-12-15,,/developer-agreement-contribution/national-park-authority/Q72617158/16-00841-con1
16/00841-con2,704,,other,16/00841-da,national-park-authority:Q72617158,2020-12-18,2016-12-15,,/developer-agreement-contribution/national-park-authority/Q72617158/16-00841-con2
15/00763-con1,1250,,other,15/00763-da,national-park-authority:Q72617158,2020-12-18,2017-02-14,,/developer-agreement-contribution/national-park-authority/Q72617158/15-00763-con1
14/00301-con1,1250,,other,14/00301-da,national-park-authority:Q72617158,2020-12-18,2014-10-20,,/developer-agreement-contribution/national-park-authority/Q72617158/14-00301-con1
15/00493-con1,1250,,other,15/00493-da,national-park-authority:Q72617158,2020-12-18,2015-08-13,,/developer-agreement-contribution/national-park-authority/Q72617158/15-00493-con1
15/00493-con2,174,,other,15/00493-da,national-park-authority:Q72617158,2020-12-18,2015-08-13,,/developer-agreement-contribution/national-park-authority/Q72617158/15-00493-con2
16/00506-con1,1250,,other,16/00506-da,national-park-authority:Q72617158,2020-12-18,2017-03-13,,/developer-agreement-contribution/national-park-authority/Q72617158/16-00506-con1
16/00506-con2,176,,other,16/00506-da,national-park-authority:Q72617158,2020-12-18,2017-03-13,,/developer-agreement-contribution/national-park-authority/Q72617158/16-00506-con2
16/00172-con1,1250,,other,16/00172-da,national-park-authority:Q72617158,2020-12-18,2016-05-20,,/developer-agreement-contribution/national-park-authority/Q72617158/16-00172-con1
16/00172-con2,176,,other,16/00172-da,national-park-authority:Q72617158,2020-12-18,2016-05-20,,/developer-agreement-contribution/national-park-authority/Q72617158/16-00172-con2
16/00581-con1,1250,,other,16/00581-da,national-park-authority:Q72617158,2020-12-18,2017-03-08,,/developer-agreement-contribution/national-park-authority/Q72617158/16-00581-con1
16/00581-con2,176,,other,16/00581-da,national-park-authority:Q72617158,2020-12-18,2017-03-08,,/developer-agreement-contribution/national-park-authority/Q72617158/16-00581-con2
17/00044-con1,1250,,other,17/00044-da,national-park-authority:Q72617158,2020-12-18,2017-04-12,,/developer-agreement-contribution/national-park-authority/Q72617158/17-00044-con1
17/00044-con2,181,,other,17/00044-da,national-park-authority:Q72617158,2020-12-18,2017-04-12,,/developer-agreement-contribution/national-park-authority/Q72617158/17-00044-con2
16/00837-con1,1250,,other,16/00837-da,national-park-authority:Q72617158,2020-12-18,2017-05-26,,/developer-agreement-contribution/national-park-authority/Q72617158/16-00837-con1
16/00837-con2,174,,other,16/00837-da,national-park-authority:Q72617158,2020-12-18,2017-01-23,,/developer-agreement-contribution/national-park-authority/Q72617158/16-00837-con2
17/00019-con1,1250,,other,17/00019-da,national-park-authority:Q72617158,2020-12-18,2017-07-04,,/developer-agreement-contribution/national-park-authority/Q72617158/17-00019-con1
16/00804-con1,12500,,other,16/00804-da,national-park-authority:Q72617158,2020-12-18,2017-02-20,,/developer-agreement-contribution/national-park-authority/Q72617158/16-00804-con1
16/00804-con2,1760,,other,16/00804-da,national-park-authority:Q72617158,2020-12-18,2017-02-20,,/developer-agreement-contribution/national-park-authority/Q72617158/16-00804-con2
17/00260-con1,1250,,other,17/00260-da,national-park-authority:Q72617158,2020-12-18,2017-07-11,,/developer-agreement-contribution/national-park-authority/Q72617158/17-00260-con1
16/00974-con1,1250,,other,16/00974-da,national-park-authority:Q72617158,2020-12-18,2017-01-13,,/developer-agreement-contribution/national-park-authority/Q72617158/16-00974-con1
16/00974-con2,176,,other,16/00974-da,national-park-authority:Q72617158,2020-12-18,2017-01-13,,/developer-agreement-contribution/national-park-authority/Q72617158/16-00974-con2
16/00486-con1,2500,,other,16/00486-da,national-park-authority:Q72617158,2020-12-18,2017-05-22,,/developer-agreement-contribution/national-park-authority/Q72617158/16-00486-con1
16/00486-con2,352,,other,16/00486-da,national-park-authority:Q72617158,2020-12-18,2017-05-22,,/developer-agreement-contribution/national-park-authority/Q72617158/16-00486-con2
16/00673-con1,2500,,other,16/00673-da,national-park-authority:Q72617158,2020-12-18,2017-11-02,,/developer-agreement-contribution/national-park-authority/Q72617158/16-00673-con1
16/00673-con2,362,,other,16/00673-da,national-park-authority:Q72617158,2020-12-18,2017-11-02,,/developer-agreement-contribution/national-park-authority/Q72617158/16-00673-con2
16/00556-con1,3750,,other,16/00556-da,national-park-authority:Q72617158,2020-12-18,2016-08-21,,/developer-agreement-contribution/national-park-authority/Q72617158/16-00556-con1
16/00556-con2,522,,other,16/00556-da,national-park-authority:Q72617158,2020-12-18,2016-08-21,,/developer-agreement-contribution/national-park-authority/Q72617158/16-00556-con2
16/00307-con1,52573.5,,open-space-and-leisure,16/00307-da,national-park-authority:Q72617158,2020-12-18,2016-10-07,,/developer-agreement-contribution/national-park-authority/Q72617158/16-00307-con1
17/00612-con1,1250,,other,17/00612-da,national-park-authority:Q72617158,2020-12-18,2018-03-26,,/developer-agreement-contribution/national-park-authority/Q72617158/17-00612-con1
17/00612-con2,181,,other,17/00612-da,national-park-authority:Q72617158,2020-12-18,2018-03-26,,/developer-agreement-contribution/national-park-authority/Q72617158/17-00612-con2
15/00525-con1,1250,,other,15/00525-da,national-park-authority:Q72617158,2020-12-18,2018-04-25,,/developer-agreement-contribution/national-park-authority/Q72617158/15-00525-con1
15/00525-con2,181,,other,15/00525-da,national-park-authority:Q72617158,2020-12-18,2018-04-25,,/developer-agreement-contribution/national-park-authority/Q72617158/15-00525-con2
18/00302-con1,1250,,other,18/00302-con1,national-park-authority:Q72617158,2020-12-18,2018-06-28,,/developer-agreement-contribution/national-park-authority/Q72617158/18-00302-con1
16/00508-con1,7500,,other,16/00508-da,national-park-authority:Q72617158,2020-12-18,2016-08-15,,/developer-agreement-contribution/national-park-authority/Q72617158/16-00508-con1
15/00676-con1,1250,,other,15/00676-da,national-park-authority:Q72617158,2020-12-18,2016-09-27,,/developer-agreement-contribution/national-park-authority/Q72617158/15-00676-con1
17/00891-con1,1250,,other,17/00891-da,national-park-authority:Q72617158,2020-12-18,2018-10-08,,/developer-agreement-contribution/national-park-authority/Q72617158/17-00891-con1
17/00891-con2,749,,other,17/00891-da,national-park-authority:Q72617158,2020-12-18,2018-10-08,,/developer-agreement-contribution/national-park-authority/Q72617158/17-00891-con2
17/00686-con1,1250,,other,17/00686-da,national-park-authority:Q72617158,2020-12-18,2018-08-09,,/developer-agreement-contribution/national-park-authority/Q72617158/17-00686-con1
17/00686-con2,637,,other,17/00686-da,national-park-authority:Q72617158,2020-12-18,2018-08-09,,/developer-agreement-contribution/national-park-authority/Q72617158/17-00686-con2
18/00579-con1,1250,,other,18/00579-da,national-park-authority:Q72617158,2020-12-18,2018-11-26,,/developer-agreement-contribution/national-park-authority/Q72617158/18-00579-con1
18/00579-con2,637,,other,18/00579-da,national-park-authority:Q72617158,2020-12-18,2018-11-26,,/developer-agreement-contribution/national-park-authority/Q72617158/18-00579-con2
18/00985-con1,6250,,other,18/00985-da,national-park-authority:Q72617158,2020-12-18,2019-02-28,,/developer-agreement-contribution/national-park-authority/Q72617158/18-00985-con1
18/00985-con2,2435,,other,18/00985-da,national-park-authority:Q72617158,2020-12-18,2019-02-28,,/developer-agreement-contribution/national-park-authority/Q72617158/18-00985-con2
18/00493-con1,2500,,other,18/00493-da,national-park-authority:Q72617158,2020-12-18,2018-09-20,,/developer-agreement-contribution/national-park-authority/Q72617158/18-00493-con1
18/00493-con2,3774,,other,18/00493-da,national-park-authority:Q72617158,2020-12-18,2018-09-20,,/developer-agreement-contribution/national-park-authority/Q72617158/18-00493-con2
18/00736-con1,1250,,other,18/00736-da,national-park-authority:Q72617158,2020-12-18,2019-03-14,,/developer-agreement-contribution/national-park-authority/Q72617158/18-00736-con1
18/00736-con2,749,,other,18/00736-da,national-park-authority:Q72617158,2020-12-18,2019-03-14,,/developer-agreement-contribution/national-park-authority/Q72617158/18-00736-con2
18/00569-con1,3750,,other,18/00569-da,national-park-authority:Q72617158,2020-12-18,2019-03-07,,/developer-agreement-contribution/national-park-authority/Q72617158/18-00569-con1
19/00279-con1,3750,,other,19/00279-da,national-park-authority:Q72617158,2020-12-18,2019-05-17,,/developer-agreement-contribution/national-park-authority/Q72617158/19-00279-con1
19/00279-con2,1959,,other,19/00279-da,national-park-authority:Q72617158,2020-12-18,2019-05-17,,/developer-agreement-contribution/national-park-authority/Q72617158/19-00279-con2
18/00794-con1,1250,,other,18/00794-da,national-park-authority:Q72617158,2020-12-18,2019-06-30,,/developer-agreement-contribution/national-park-authority/Q72617158/18-00794-con1
19/00228-con1,1250,,other,19/00228-da,national-park-authority:Q72617158,2020-12-18,2019-09-11,,/developer-agreement-contribution/national-park-authority/Q72617158/19-00228-con1
16/00647-con1,176,,other,16/00647-da,national-park-authority:Q72617158,2020-12-18,2019-03-14,,/developer-agreement-contribution/national-park-authority/Q72617158/16-00647-con1
19/00063-con1,1250,,other,19/00063-da,national-park-authority:Q72617158,2020-12-18,2019-04-09,,/developer-agreement-contribution/national-park-authority/Q72617158/19-00063-con1
18/00554-con1,768,,other,18/00554-da,national-park-authority:Q72617158,2020-12-18,2019-11-14,,/developer-agreement-contribution/national-park-authority/Q72617158/18-00554-con1
18/00277-con1,1250,,other,18/00277-da,national-park-authority:Q72617158,2020-12-18,2018-03-26,,/developer-agreement-contribution/national-park-authority/Q72617158/18-00277-con1
15/00135-con1,1250,,other,15/00135-da,national-park-authority:Q72617158,2020-12-18,2016-01-20,,/developer-agreement-contribution/national-park-authority/Q72617158/15-00135-con1
15/00135-con2,3505,,open-space-and-leisure,15/00135-da,national-park-authority:Q72617158,2020-12-18,2016-01-20,,/developer-agreement-contribution/national-park-authority/Q72617158/15-00135-con2
15/00135-con3,5457,,transport-and-travel,15/00135-da,national-park-authority:Q72617158,2020-12-18,2016-01-20,,/developer-agreement-contribution/national-park-authority/Q72617158/15-00135-con3
18/00946-con1,4346,,other,18/00946-da,national-park-authority:Q72617158,2020-12-18,2019-05-13,,/developer-agreement-contribution/national-park-authority/Q72617158/18-00946-con1
18/00946-con2,69099,,affordable-housing,18/00946-da,national-park-authority:Q72617158,2020-12-18,2019-05-13,,/developer-agreement-contribution/national-park-authority/Q72617158/18-00946-con2
18/00946-con3,22199,,open-space-and-leisure,18/00946-da,national-park-authority:Q72617158,2020-12-18,2019-05-13,,/developer-agreement-contribution/national-park-authority/Q72617158/18-00946-con3
18/00946-con4,28195,,transport-and-travel,18/00946-da,national-park-authority:Q72617158,2020-12-18,2019-05-13,,/developer-agreement-contribution/national-park-authority/Q72617158/18-00946-con4
19/00038-con1,3750,,other,19/00038-da,national-park-authority:Q72617158,2020-12-18,2019-11-18,,/developer-agreement-contribution/national-park-authority/Q72617158/19-00038-con1
19/00038-con2,1038,,other,19/00038-da,national-park-authority:Q72617158,2020-12-18,2019-11-18,,/developer-agreement-contribution/national-park-authority/Q72617158/19-00038-con2
18/00122-con1,18125,,other,18/00122-da,national-park-authority:Q72617158,2020-12-18,2018-10-25,,/developer-agreement-contribution/national-park-authority/Q72617158/18-00122-con1
19/00547-con1,1250,,other,19/00547-da,national-park-authority:Q72617158,2020-12-18,2020-01-21,,/developer-agreement-contribution/national-park-authority/Q72617158/19-00547-con1
19/00547-con2,500,,other,19/00547-da,national-park-authority:Q72617158,2020-12-18,2020-01-21,,/developer-agreement-contribution/national-park-authority/Q72617158/19-00547-con2
18/00608-con1,3750,,other,18/00608-da,national-park-authority:Q72617158,2020-12-18,2019-07-19,,/developer-agreement-contribution/national-park-authority/Q72617158/18-00608-con1
18/00608-con2,2074,,other,18/00608-da,national-park-authority:Q72617158,2020-12-18,2019-07-19,,/developer-agreement-contribution/national-park-authority/Q72617158/18-00608-con2
19/00233-con1,1250,,other,19/00233-da,national-park-authority:Q72617158,2020-12-18,2020-03-05,,/developer-agreement-contribution/national-park-authority/Q72617158/19-00233-con1
19/00233-con2,284,,monitoring-fees,19/00233-da,national-park-authority:Q72617158,2020-12-18,2020-03-05,,/developer-agreement-contribution/national-park-authority/Q72617158/19-00233-con2
18/00071-con1,1250,,other,18/00071-da,national-park-authority:Q72617158,2020-12-18,2020-03-13,,/developer-agreement-contribution/national-park-authority/Q72617158/18-00071-con1
18/00071-con2,284,,monitoring-fees,18/00071-da,national-park-authority:Q72617158,2020-12-18,2020-03-13,,/developer-agreement-contribution/national-park-authority/Q72617158/18-00071-con2
20/50097-con1,3512,,other,20/50097-da,national-park-authority:Q72617158,2020-12-18,2020-03-04,,/developer-agreement-contribution/national-park-authority/Q72617158/20-50097-con1
20/50097-con2,653,,other,20/50097-da,national-park-authority:Q72617158,2020-12-18,2020-03-04,,/developer-agreement-contribution/national-park-authority/Q72617158/20-50097-con2
20/50097-con3,284,,monitoring-fees,20/50097-da,national-park-authority:Q72617158,2020-12-18,2020-03-04,,/developer-agreement-contribution/national-park-authority/Q72617158/20-50097-con3
