developer-agreement-contribution,amount,units,contribution-purpose,developer-agreement,organisation,entry-date,start-date,end-date,slug
19/00382/FUL-1-1,4806,,other,19/00382/FUL-1,local-authority-eng:IOW,2020-12-16,2019-11-27,,/developer-agreement-contribution/local-authority-eng/IOW/19-00382-FUL-1-1
19/00442/HOU-1-1,500,,other,19/00442/HOU-1,local-authority-eng:IOW,2020-12-15,2019-09-23,,/developer-agreement-contribution/local-authority-eng/IOW/19-00442-HOU-1-1
19/00443/FUL-1-1,2421,,other,19/00443/FUL-1,local-authority-eng:IOW,2020-12-13,2019-11-08,,/developer-agreement-contribution/local-authority-eng/IOW/19-00443-FUL-1-1
19/00589/FUL-1-1,,,affordable-housing,19/00589/FUL-1,local-authority-eng:IOW,2020-12-23,2019-10-07,,/developer-agreement-contribution/local-authority-eng/IOW/19-00589-FUL-1-1
19/00589/FUL-1-2,500,,other,19/00589/FUL-1,local-authority-eng:IOW,2020-12-23,2019-10-07,,/developer-agreement-contribution/local-authority-eng/IOW/19-00589-FUL-1-2
19/00602/FUL-1-1,,,affordable-housing,19/00602/FUL-1,local-authority-eng:IOW,2020-12-16,2020-05-30,,/developer-agreement-contribution/local-authority-eng/IOW/19-00602-FUL-1-1
19/00612/FUL-1-1,768,,other,19/00612/FUL-1,local-authority-eng:IOW,2020-12-23,2019-10-16,,/developer-agreement-contribution/local-authority-eng/IOW/19-00612-FUL-1-1
19/00616/FUL-1-1,902,,other,19/00616/FUL-1,local-authority-eng:IOW,2020-12-16,2019-11-20,,/developer-agreement-contribution/local-authority-eng/IOW/19-00616-FUL-1-1
19/00648/FUL-1-1,,,affordable-housing,19/00648/FUL-1,local-authority-eng:IOW,2020-12-16,2019-11-12,,/developer-agreement-contribution/local-authority-eng/IOW/19-00648-FUL-1-1
19/00678/FUL-1-1,,,affordable-housing,19/00678/FUL-1,local-authority-eng:IOW,2020-12-24,2020-01-14,,/developer-agreement-contribution/local-authority-eng/IOW/19-00678-FUL-1-1
19/00678/FUL-1-2,653,,other,19/00678/FUL-1,local-authority-eng:IOW,2020-12-24,2020-01-14,,/developer-agreement-contribution/local-authority-eng/IOW/19-00678-FUL-1-2
19/00680/FUL-1-1,,,affordable-housing,19/00680/FUL-1,local-authority-eng:IOW,2020-12-23,2019-09-20,,/developer-agreement-contribution/local-authority-eng/IOW/19-00680-FUL-1-1
19/00680/FUL-1-2,768,,other,19/00680/FUL-1,local-authority-eng:IOW,2020-12-23,2019-09-20,,/developer-agreement-contribution/local-authority-eng/IOW/19-00680-FUL-1-2
19/00683/FUL-1-1,346,,other,19/00683/FUL-1,local-authority-eng:IOW,2020-12-18,2019-11-20,,/developer-agreement-contribution/local-authority-eng/IOW/19-00683-FUL-1-1
19/00690/FUL-1-1,,,affordable-housing,19/00690/FUL-1,local-authority-eng:IOW,2020-12-16,2020-02-13,,/developer-agreement-contribution/local-authority-eng/IOW/19-00690-FUL-1-1
19/00708/FUL-1-1,,,affordable-housing,19/00708/FUL-1,local-authority-eng:IOW,2020-12-16,2019-11-20,,/developer-agreement-contribution/local-authority-eng/IOW/19-00708-FUL-1-1
19/00708/FUL-1-2,653,,other,19/00708/FUL-1,local-authority-eng:IOW,2020-12-16,2019-11-20,,/developer-agreement-contribution/local-authority-eng/IOW/19-00708-FUL-1-2
19/00729/HOU-1-1,,,affordable-housing,19/00729/HOU-1,local-authority-eng:IOW,2020-12-15,2019-10-15,,/developer-agreement-contribution/local-authority-eng/IOW/19-00729-HOU-1-1
19/00729/HOU-1-2,768,,other,19/00729/HOU-1,local-authority-eng:IOW,2020-12-15,2019-10-15,,/developer-agreement-contribution/local-authority-eng/IOW/19-00729-HOU-1-2
19/00762/FUL-1-1,1028,,other,19/00762/FUL-1,local-authority-eng:IOW,2020-12-17,2020-07-07,,/developer-agreement-contribution/local-authority-eng/IOW/19-00762-FUL-1-1
19/00773/FUL-1-1,,,affordable-housing,19/00773/FUL-1,local-authority-eng:IOW,2020-12-16,2019-12-31,,/developer-agreement-contribution/local-authority-eng/IOW/19-00773-FUL-1-1
19/00773/FUL-1-2,1500,,other,19/00773/FUL-1,local-authority-eng:IOW,2020-12-16,2019-12-31,,/developer-agreement-contribution/local-authority-eng/IOW/19-00773-FUL-1-2
19/00794/FUL-1-1,,,affordable-housing,19/00794/FUL-1,local-authority-eng:IOW,2020-12-18,2019-11-25,,/developer-agreement-contribution/local-authority-eng/IOW/19-00794-FUL-1-1
19/00794/FUL-1-2,653,,other,19/00794/FUL-1,local-authority-eng:IOW,2020-12-18,2019-11-25,,/developer-agreement-contribution/local-authority-eng/IOW/19-00794-FUL-1-2
19/00811/FUL-1-1,500,,other,19/00811/FUL-1,local-authority-eng:IOW,2020-12-13,2019-10-03,,/developer-agreement-contribution/local-authority-eng/IOW/19-00811-FUL-1-1
19/00867/FUL-1-1,500,,other,19/00867/FUL-1,local-authority-eng:IOW,2020-12-16,2020-02-24,,/developer-agreement-contribution/local-authority-eng/IOW/19-00867-FUL-1-1
19/00926/HOU-1-1,346,,other,19/00926/HOU-1,local-authority-eng:IOW,2020-12-16,2019-11-25,,/developer-agreement-contribution/local-authority-eng/IOW/19-00926-HOU-1-1
19/00934/FUL-1-1,,,affordable-housing,19/00934/FUL-1,local-authority-eng:IOW,2020-12-24,2020-01-30,,/developer-agreement-contribution/local-authority-eng/IOW/19-00934-FUL-1-1
19/00963/FUL-1-1,500,,other,19/00963/FUL-1,local-authority-eng:IOW,2020-12-16,2019-12-10,,/developer-agreement-contribution/local-authority-eng/IOW/19-00963-FUL-1-1
19/01138/FUL-1-1,,,affordable-housing,19/01138/FUL-1,local-authority-eng:IOW,2020-12-16,2019-11-21,,/developer-agreement-contribution/local-authority-eng/IOW/19-01138-FUL-1-1
19/01139/FUL-1-1,,,affordable-housing,19/01139/FUL-1,local-authority-eng:IOW,2020-12-16,2019-12-05,,/developer-agreement-contribution/local-authority-eng/IOW/19-01139-FUL-1-1
19/01139/FUL-1-2,768,,other,19/01139/FUL-1,local-authority-eng:IOW,2020-12-16,2019-12-05,,/developer-agreement-contribution/local-authority-eng/IOW/19-01139-FUL-1-2
19/01142/FUL-1-1,,,affordable-housing,19/01142/FUL-1,local-authority-eng:IOW,2020-12-16,2019-12-10,,/developer-agreement-contribution/local-authority-eng/IOW/19-01142-FUL-1-1
19/01142/FUL-1-2,653,,other,19/01142/FUL-1,local-authority-eng:IOW,2020-12-16,2019-12-10,,/developer-agreement-contribution/local-authority-eng/IOW/19-01142-FUL-1-2
19/01172/FUL-1-1,5150,,transport-and-travel,19/01172/FUL-1,local-authority-eng:IOW,2020-12-23,2020-03-18,,/developer-agreement-contribution/local-authority-eng/IOW/19-01172-FUL-1-1
19/01210/HOU-1-1,356,,other,19/01210/HOU-1,local-authority-eng:IOW,2020-12-18,2020-05-24,,/developer-agreement-contribution/local-authority-eng/IOW/19-01210-HOU-1-1
19/01217/FUL-1-1,,,affordable-housing,19/01217/FUL-1,local-authority-eng:IOW,2020-12-17,2020-01-13,,/developer-agreement-contribution/local-authority-eng/IOW/19-01217-FUL-1-1
19/01217/FUL-1-2,846,,other,19/01217/FUL-1,local-authority-eng:IOW,2020-12-17,2020-01-13,,/developer-agreement-contribution/local-authority-eng/IOW/19-01217-FUL-1-2
19/01255/FUL-1-1,2096,,other,19/01255/FUL-1,local-authority-eng:IOW,2020-12-23,2020-04-20,,/developer-agreement-contribution/local-authority-eng/IOW/19-01255-FUL-1-1
19/01256/FUL-1-1,356,,other,19/01256/FUL-1,local-authority-eng:IOW,2020-12-17,2020-05-13,,/developer-agreement-contribution/local-authority-eng/IOW/19-01256-FUL-1-1
19/01301/RVC-1-1,1804,,other,19/01301/RVC-1,local-authority-eng:IOW,2020-12-22,2020-02-25,,/developer-agreement-contribution/local-authority-eng/IOW/19-01301-RVC-1-1
19/01333/FUL-1-1,,,affordable-housing,19/01333/FUL-1,local-authority-eng:IOW,2020-12-17,2020-01-16,,/developer-agreement-contribution/local-authority-eng/IOW/19-01333-FUL-1-1
19/01333/FUL-1-2,653,,other,19/01333/FUL-1,local-authority-eng:IOW,2020-12-17,2020-01-16,,/developer-agreement-contribution/local-authority-eng/IOW/19-01333-FUL-1-2
19/01374/OUT-1-1,,,affordable-housing,19/01374/OUT-1,local-authority-eng:IOW,2020-12-17,2020-01-14,,/developer-agreement-contribution/local-authority-eng/IOW/19-01374-OUT-1-1
19/01374/OUT-1-2,1306,,other,19/01374/OUT-1,local-authority-eng:IOW,2020-12-17,2020-01-14,,/developer-agreement-contribution/local-authority-eng/IOW/19-01374-OUT-1-2
19/01420/FUL-1-1,,,affordable-housing,19/01420/FUL-1,local-authority-eng:IOW,2020-12-17,2020-01-06,,/developer-agreement-contribution/local-authority-eng/IOW/19-01420-FUL-1-1
19/01420/FUL-1-2,653,,other,19/01420/FUL-1,local-authority-eng:IOW,2020-12-17,2020-01-06,,/developer-agreement-contribution/local-authority-eng/IOW/19-01420-FUL-1-2
19/01422/FUL-1-1,,,affordable-housing,19/01422/FUL-1,local-authority-eng:IOW,2020-12-22,2020-02-18,,/developer-agreement-contribution/local-authority-eng/IOW/19-01422-FUL-1-1
19/01429/FUL-1-1,,,affordable-housing,19/01429/FUL-1,local-authority-eng:IOW,2020-12-22,2020-01-22,,/developer-agreement-contribution/local-authority-eng/IOW/19-01429-FUL-1-1
19/01429/FUL-1-2,500,,other,19/01429/FUL-1,local-authority-eng:IOW,2020-12-22,2020-01-22,,/developer-agreement-contribution/local-authority-eng/IOW/19-01429-FUL-1-2
19/01440/FUL-1-1,,,affordable-housing,19/01440/FUL-1,local-authority-eng:IOW,2020-12-22,2020-03-05,,/developer-agreement-contribution/local-authority-eng/IOW/19-01440-FUL-1-1
19/01440/FUL-1-2,692,,other,19/01440/FUL-1,local-authority-eng:IOW,2020-12-22,2020-03-05,,/developer-agreement-contribution/local-authority-eng/IOW/19-01440-FUL-1-2
19/01482/FUL-1-1,346,,other,19/01482/FUL-1,local-authority-eng:IOW,2020-12-23,2020-02-13,,/developer-agreement-contribution/local-authority-eng/IOW/19-01482-FUL-1-1
19/01485/FUL-1-1,,,affordable-housing,19/01485/FUL-1,local-authority-eng:IOW,2020-12-22,2020-02-21,,/developer-agreement-contribution/local-authority-eng/IOW/19-01485-FUL-1-1
19/01485/FUL-1-2,653,,other,19/01485/FUL-1,local-authority-eng:IOW,2020-12-22,2020-02-21,,/developer-agreement-contribution/local-authority-eng/IOW/19-01485-FUL-1-2
19/01486/HOU-1-1,653,,other,19/01486/HOU-1,local-authority-eng:IOW,2020-12-22,2020-01-15,,/developer-agreement-contribution/local-authority-eng/IOW/19-01486-HOU-1-1
19/01523/FUL-1-1,,,affordable-housing,19/01523/FUL-1,local-authority-eng:IOW,2020-12-23,2020-02-06,,/developer-agreement-contribution/local-authority-eng/IOW/19-01523-FUL-1-1
19/01523/FUL-1-2,653,,other,19/01523/FUL-1,local-authority-eng:IOW,2020-12-23,2020-02-06,,/developer-agreement-contribution/local-authority-eng/IOW/19-01523-FUL-1-2
19/01542/FUL-1-1,,,affordable-housing,19/01542/FUL-1,local-authority-eng:IOW,2020-12-22,2020-04-03,,/developer-agreement-contribution/local-authority-eng/IOW/19-01542-FUL-1-1
19/01542/FUL-1-2,768,,other,19/01542/FUL-1,local-authority-eng:IOW,2020-12-22,2020-04-03,,/developer-agreement-contribution/local-authority-eng/IOW/19-01542-FUL-1-2
19/01574/FUL-1-1,,30,affordable-housing,19/01574/FUL-1,local-authority-eng:IOW,2020-12-23,2020-03-18,,/developer-agreement-contribution/local-authority-eng/IOW/19-01574-FUL-1-1
19/01574/FUL-1-2,176786,,other,19/01574/FUL-1,local-authority-eng:IOW,2020-12-23,2020-03-18,,/developer-agreement-contribution/local-authority-eng/IOW/19-01574-FUL-1-2
19/01574/FUL-1-3,86000,,education,19/01574/FUL-1,local-authority-eng:IOW,2020-12-23,2020-03-18,,/developer-agreement-contribution/local-authority-eng/IOW/19-01574-FUL-1-3
19/01574/FUL-1-4,21500,,transport-and-travel,19/01574/FUL-1,local-authority-eng:IOW,2020-12-23,2020-03-18,,/developer-agreement-contribution/local-authority-eng/IOW/19-01574-FUL-1-4
19/01574/FUL-1-5,8062.5,,transport-and-travel,19/01574/FUL-1,local-authority-eng:IOW,2020-12-23,2020-03-18,,/developer-agreement-contribution/local-authority-eng/IOW/19-01574-FUL-1-5
19/01604/FUL-1-1,,,affordable-housing,19/01604/FUL-1,local-authority-eng:IOW,2020-12-22,2020-02-01,,/developer-agreement-contribution/local-authority-eng/IOW/19-01604-FUL-1-1
19/01604/FUL-1-2,1346,,other,19/01604/FUL-1,local-authority-eng:IOW,2020-12-22,2020-02-01,,/developer-agreement-contribution/local-authority-eng/IOW/19-01604-FUL-1-2
19/01635/FUL-1-1,,,affordable-housing,19/01635/FUL-1,local-authority-eng:IOW,2020-12-22,2020-02-13,,/developer-agreement-contribution/local-authority-eng/IOW/19-01635-FUL-1-1
19/01644/FUL-1-1,,,affordable-housing,19/01644/FUL-1,local-authority-eng:IOW,2020-12-23,2020-04-28,,/developer-agreement-contribution/local-authority-eng/IOW/19-01644-FUL-1-1
19/01644/FUL-1-2,514,,other,19/01644/FUL-1,local-authority-eng:IOW,2020-12-23,2020-04-28,,/developer-agreement-contribution/local-authority-eng/IOW/19-01644-FUL-1-2
19/01650/FUL-1-1,,,affordable-housing,19/01650/FUL-1,local-authority-eng:IOW,2020-12-23,2020-03-09,,/developer-agreement-contribution/local-authority-eng/IOW/19-01650-FUL-1-1
19/01665/FUL-1-1,,,affordable-housing,19/01665/FUL-1,local-authority-eng:IOW,2020-12-22,2020-01-22,,/developer-agreement-contribution/local-authority-eng/IOW/19-01665-FUL-1-1
19/01665/FUL-1-2,4000,,other,19/01665/FUL-1,local-authority-eng:IOW,2020-12-22,2020-01-22,,/developer-agreement-contribution/local-authority-eng/IOW/19-01665-FUL-1-2
20/00027/FUL-1-1,,,affordable-housing,20/00027/FUL-1,local-authority-eng:IOW,2020-12-22,2020-03-11,,/developer-agreement-contribution/local-authority-eng/IOW/20-00027-FUL-1-1
20/00027/FUL-1-2,500,,other,20/00027/FUL-1,local-authority-eng:IOW,2020-12-22,2020-03-11,,/developer-agreement-contribution/local-authority-eng/IOW/20-00027-FUL-1-2
20/00054/RVC-1-1,,,affordable-housing,20/00054/RVC-1,local-authority-eng:IOW,2020-12-22,2020-03-05,,/developer-agreement-contribution/local-authority-eng/IOW/20-00054-RVC-1-1
20/00054/RVC-1-2,653,,other,20/00054/RVC-1,local-authority-eng:IOW,2020-12-22,2020-03-05,,/developer-agreement-contribution/local-authority-eng/IOW/20-00054-RVC-1-2
20/00059/FUL-1-1,,,affordable-housing,20/00059/FUL-1,local-authority-eng:IOW,2020-12-22,2020-04-16,,/developer-agreement-contribution/local-authority-eng/IOW/20-00059-FUL-1-1
20/00059/FUL-1-2,653,,other,20/00059/FUL-1,local-authority-eng:IOW,2020-12-22,2020-04-16,,/developer-agreement-contribution/local-authority-eng/IOW/20-00059-FUL-1-2
20/00160/FUL-1-1,,,affordable-housing,20/00160/FUL-1,local-authority-eng:IOW,2020-12-22,2020-03-05,,/developer-agreement-contribution/local-authority-eng/IOW/20-00160-FUL-1-1
20/00160/FUL-1-2,500,,other,20/00160/FUL-1,local-authority-eng:IOW,2020-12-22,2020-03-05,,/developer-agreement-contribution/local-authority-eng/IOW/20-00160-FUL-1-2
20/00167/FUL-1-1,,,affordable-housing,20/00167/FUL-1,local-authority-eng:IOW,2020-12-22,2020-03-18,,/developer-agreement-contribution/local-authority-eng/IOW/20-00167-FUL-1-1
20/00167/FUL-1-2,653,,other,20/00167/FUL-1,local-authority-eng:IOW,2020-12-22,2020-03-18,,/developer-agreement-contribution/local-authority-eng/IOW/20-00167-FUL-1-2
20/00263/FUL-1-1,514,,other,20/00263/FUL-1,local-authority-eng:IOW,2020-12-23,2020-03-31,,/developer-agreement-contribution/local-authority-eng/IOW/20-00263-FUL-1-1
20/00301/HOU-1-1,356,,other,20/00301/HOU-1,local-authority-eng:IOW,2020-12-22,2020-04-24,,/developer-agreement-contribution/local-authority-eng/IOW/20-00301-HOU-1-1
20/00354/FUL-1-1,,,affordable-housing,20/00354/FUL-1,local-authority-eng:IOW,2020-12-24,2020-04-18,,/developer-agreement-contribution/local-authority-eng/IOW/20-00354-FUL-1-1
20/00428/FUL-1-1,,,affordable-housing,20/00428/FUL-1,local-authority-eng:IOW,2020-12-23,2020-07-03,,/developer-agreement-contribution/local-authority-eng/IOW/20-00428-FUL-1-1
20/00428/FUL-1-2,1424,,other,20/00428/FUL-1,local-authority-eng:IOW,2020-12-23,2020-07-03,,/developer-agreement-contribution/local-authority-eng/IOW/20-00428-FUL-1-2
20/00453/OUT-1-1,,,affordable-housing,20/00453/OUT-1,local-authority-eng:IOW,2020-12-24,2020-05-05,,/developer-agreement-contribution/local-authority-eng/IOW/20-00453-OUT-1-1
20/00453/OUT-1-2,,,other,20/00453/OUT-1,local-authority-eng:IOW,2020-12-24,2020-05-05,,/developer-agreement-contribution/local-authority-eng/IOW/20-00453-OUT-1-2
20/00461/FUL-1-1,,,affordable-housing,20/00461/FUL-1,local-authority-eng:IOW,2020-12-23,2020-04-03,,/developer-agreement-contribution/local-authority-eng/IOW/20-00461-FUL-1-1
20/00461/FUL-1-2,1185,,other,20/00461/FUL-1,local-authority-eng:IOW,2020-12-23,2020-04-03,,/developer-agreement-contribution/local-authority-eng/IOW/20-00461-FUL-1-2
20/01342/FUL-1-1,1185,,other,20/01342/FUL-1,local-authority-eng:IOW,2021-03-23,2020-11-04,,/developer-agreement-contribution/local-authority-eng/IOW/20-01342-FUL-1-1
20/01521/FUL-1-1,,,affordable-housing,20/01521/FUL-1,local-authority-eng:IOW,2021-03-29,2021-02-05,,/developer-agreement-contribution/local-authority-eng/IOW/20-01521-FUL-1-1
20/01521/FUL-1-2,5523,,other,20/01521/FUL-1,local-authority-eng:IOW,2021-03-29,2021-02-05,,/developer-agreement-contribution/local-authority-eng/IOW/20-01521-FUL-1-2
20/01521/FUL-1-3,10000,,transport-and-travel,20/01521/FUL-1,local-authority-eng:IOW,2021-03-29,2021-02-05,,/developer-agreement-contribution/local-authority-eng/IOW/20-01521-FUL-1-3
20/01894/RVC-1-1,,,affordable-housing,20/01894/RVC-1,local-authority-eng:IOW,2021-03-17,2020-12-18,,/developer-agreement-contribution/local-authority-eng/IOW/20-01894-RVC-1-1
20/01915/FUL-1-1,,,affordable-housing,20/01915/FUL-1,local-authority-eng:IOW,2021-02-04,2021-01-15,,/developer-agreement-contribution/local-authority-eng/IOW/20-01915-FUL-1-1
20/01915/FUL-1-2,1028,,other,20/01915/FUL-1,local-authority-eng:IOW,2021-02-04,2021-01-15,,/developer-agreement-contribution/local-authority-eng/IOW/20-01915-FUL-1-2
20/01927/OUT-1-1,,,affordable-housing,20/01927/OUT-1,local-authority-eng:IOW,2021-01-13,2021-01-06,,/developer-agreement-contribution/local-authority-eng/IOW/20-01927-OUT-1-1
20/01927/OUT-1-2,,,other,20/01927/OUT-1,local-authority-eng:IOW,2021-01-13,2021-01-06,,/developer-agreement-contribution/local-authority-eng/IOW/20-01927-OUT-1-2
20/02041/FUL-1-1,,,affordable-housing,20/02041/FUL-1,local-authority-eng:IOW,2021-03-30,2021-01-15,,/developer-agreement-contribution/local-authority-eng/IOW/20-02041-FUL-1-1
20/02041/FUL-1-2,514,,other,20/02041/FUL-1,local-authority-eng:IOW,2021-03-30,2021-01-15,,/developer-agreement-contribution/local-authority-eng/IOW/20-02041-FUL-1-2
20/02218/OUT-1-1,,,affordable-housing,20/02218/OUT-1,local-authority-eng:IOW,2021-01-26,2021-01-16,,/developer-agreement-contribution/local-authority-eng/IOW/20-02218-OUT-1-1
20/02218/OUT-1-2,,,other,20/02218/OUT-1,local-authority-eng:IOW,2021-01-26,2021-01-16,,/developer-agreement-contribution/local-authority-eng/IOW/20-02218-OUT-1-2
21/00123/FUL-1-1,,,affordable-housing,21/00123/FUL-1,local-authority-eng:IOW,2021-03-29,2021-03-07,,/developer-agreement-contribution/local-authority-eng/IOW/21-00123-FUL-1-1
21/00123/FUL-1-2,671,,other,21/00123/FUL-1,local-authority-eng:IOW,2021-03-29,2021-03-07,,/developer-agreement-contribution/local-authority-eng/IOW/21-00123-FUL-1-2
P/00044/18-1-1,172,,other,P/00044/18-1,local-authority-eng:IOW,2018-05-09,2018-05-09,,/developer-agreement-contribution/local-authority-eng/IOW/P-00044-18-1-1
P/00044/18-1-2,,,affordable-housing,P/00044/18-1,local-authority-eng:IOW,2020-12-24,2018-05-09,,/developer-agreement-contribution/local-authority-eng/IOW/P-00044-18-1-2
P/00046/19-1-1,,,affordable-housing,P/00046/19-1,local-authority-eng:IOW,2020-12-13,2019-12-18,,/developer-agreement-contribution/local-authority-eng/IOW/P-00046-19-1-1
P/00046/19-1-2,692,,other,P/00046/19-1,local-authority-eng:IOW,2020-12-13,2019-12-18,,/developer-agreement-contribution/local-authority-eng/IOW/P-00046-19-1-2
P/00053/18-1-1,516,,other,P/00053/18-1,local-authority-eng:IOW,2018-05-15,2018-05-15,,/developer-agreement-contribution/local-authority-eng/IOW/P-00053-18-1-1
P/00053/18-1-2,,,affordable-housing,P/00053/18-1,local-authority-eng:IOW,2018-05-15,2018-05-15,,/developer-agreement-contribution/local-authority-eng/IOW/P-00053-18-1-2
P/00070/19-1-1,5000,,transport-and-travel,P/00070/19-1,local-authority-eng:IOW,2020-12-22,2020-03-04,,/developer-agreement-contribution/local-authority-eng/IOW/P-00070-19-1-1
P/00107/19-1-1,768,,other,P/00107/19-1,local-authority-eng:IOW,2008-05-23,2008-05-23,,/developer-agreement-contribution/local-authority-eng/IOW/P-00107-19-1-1
P/00156/19-1-1,653,,other,P/00156/19-1,local-authority-eng:IOW,2019-05-01,2019-05-01,,/developer-agreement-contribution/local-authority-eng/IOW/P-00156-19-1-1
P/00165/19-1-1,1000,,transport-and-travel,P/00165/19-1,local-authority-eng:IOW,2019-07-03,2019-10-16,,/developer-agreement-contribution/local-authority-eng/IOW/P-00165-19-1-1
P/00165/19-2-1,1153,,other,P/00165/19-2,local-authority-eng:IOW,2020-12-23,2019-07-03,,/developer-agreement-contribution/local-authority-eng/IOW/P-00165-19-2-1
P/00173/19-1-1,749,,other,P/00173/19-1,local-authority-eng:IOW,2019-04-23,2019-04-23,,/developer-agreement-contribution/local-authority-eng/IOW/P-00173-19-1-1
P/00197/11-1-1,500000,,affordable-housing,P/00197/11-1,local-authority-eng:IOW,2020-12-30,2012-02-01,,/developer-agreement-contribution/local-authority-eng/IOW/P-00197-11-1-1
P/00197/11-1-2,20000,,transport-and-travel,P/00197/11-1,local-authority-eng:IOW,2020-12-30,2012-02-01,,/developer-agreement-contribution/local-authority-eng/IOW/P-00197-11-1-2
P/00197/11-1-3,,,affordable-housing,P/00197/11-1,local-authority-eng:IOW,2020-12-30,2012-02-01,,/developer-agreement-contribution/local-authority-eng/IOW/P-00197-11-1-3
P/00197/11-1-4,,,transport-and-travel,P/00197/11-1,local-authority-eng:IOW,2020-12-30,2012-02-01,,/developer-agreement-contribution/local-authority-eng/IOW/P-00197-11-1-4
P/00212/19-1-1,,,affordable-housing,P/00212/19-1,local-authority-eng:IOW,2020-12-10,2019-05-15,,/developer-agreement-contribution/local-authority-eng/IOW/P-00212-19-1-1
P/00213/19-1-1,692,,other,P/00213/19-1,local-authority-eng:IOW,2020-12-13,2019-06-23,,/developer-agreement-contribution/local-authority-eng/IOW/P-00213-19-1-1
