developer-agreement-contribution,amount,units,contribution-purpose,developer-agreement,organisation,entry-date,start-date,end-date,slug
20181716ED1,100615.5,,education,20181716-da,local-authority-eng:NLN,2020-10-29,2020-02-06,,/developer-agreement-contribution/local-authority-eng/NLN/20181716ED1
20181716ED2,100615.5,,education,20181716-da,local-authority-eng:NLN,2020-10-29,2020-02-06,,/developer-agreement-contribution/local-authority-eng/NLN/20181716ED2
20181716ED3,134154,,education,20181716-da,local-authority-eng:NLN,2020-10-29,2020-02-06,,/developer-agreement-contribution/local-authority-eng/NLN/20181716ED3
20181716REC1,31711.5,,open-space-and-leisure,20181716-da,local-authority-eng:NLN,2020-10-29,2020-02-06,,/developer-agreement-contribution/local-authority-eng/NLN/20181716REC1
20181716REC2,31711.5,,open-space-and-leisure,20181716-da,local-authority-eng:NLN,2020-10-29,2020-02-06,,/developer-agreement-contribution/local-authority-eng/NLN/20181716REC2
20181759AH,,25,affordable-housing,20181759-da,local-authority-eng:NLN,2020-10-29,2019-08-14,,/developer-agreement-contribution/local-authority-eng/NLN/20181759AH
20181759ED,44595,,education,20181759-da,local-authority-eng:NLN,2020-10-29,2019-08-14,,/developer-agreement-contribution/local-authority-eng/NLN/20181759ED
20181759LEI,36000,,open-space-and-leisure,20181759-da,local-authority-eng:NLN,2020-10-29,2019-08-14,,/developer-agreement-contribution/local-authority-eng/NLN/20181759LEI
20181759REC,33668,,open-space-and-leisure,20181759-da,local-authority-eng:NLN,2020-10-29,2019-08-14,,/developer-agreement-contribution/local-authority-eng/NLN/20181759REC
20181759OS,21449.4,,open-space-and-leisure,20181759-da,local-authority-eng:NLN,2020-10-29,2019-08-14,,/developer-agreement-contribution/local-authority-eng/NLN/20181759OS
20182186AH,416774.4,,affordable-housing,20182186-da,local-authority-eng:NLN,2020-10-29,2019-11-05,,/developer-agreement-contribution/local-authority-eng/NLN/20182186AH
20182186ED1,71305.2,,education,20182186-da,local-authority-eng:NLN,2020-10-29,2019-11-05,,/developer-agreement-contribution/local-authority-eng/NLN/20182186ED1
20182186ED2,71305.2,,education,20182186-da,local-authority-eng:NLN,2020-10-29,2019-11-05,,/developer-agreement-contribution/local-authority-eng/NLN/20182186ED2
20182186ED3,95073.6,,education,20182186-da,local-authority-eng:NLN,2020-10-29,2019-11-05,,/developer-agreement-contribution/local-authority-eng/NLN/20182186ED3
20182186OS1,45168.2,,open-space-and-leisure,20182186-da,local-authority-eng:NLN,2020-10-29,2019-11-05,,/developer-agreement-contribution/local-authority-eng/NLN/20182186OS1
20182186OS2,,1,open-space-and-leisure,20182186-da,local-authority-eng:NLN,2020-10-29,2019-11-05,,/developer-agreement-contribution/local-authority-eng/NLN/20182186OS2
20182186LE,36000,,open-space-and-leisure,20182186-da,local-authority-eng:NLN,2020-10-29,2019-11-05,,/developer-agreement-contribution/local-authority-eng/NLN/20182186LE
20182266REC,9170.2,,open-space-and-leisure,20182266-da,local-authority-eng:NLN,2020-10-29,2019-09-17,,/developer-agreement-contribution/local-authority-eng/NLN/20182266REC
20182316AH,,1,affordable-housing,20182316-da,local-authority-eng:NLN,2020-10-29,2019-01-25,,/developer-agreement-contribution/local-authority-eng/NLN/20182316AH
20182316REC,5142.6,,open-space-and-leisure,20182316-da,local-authority-eng:NLN,2020-10-29,2019-01-25,,/developer-agreement-contribution/local-authority-eng/NLN/20182316REC
20182316LE,9000,,open-space-and-leisure,20182316-da,local-authority-eng:NLN,2020-10-29,2019-01-20,,/developer-agreement-contribution/local-authority-eng/NLN/20182316LE
20182404AH1,,6,affordable-housing,20182404-da,local-authority-eng:NLN,2020-10-29,2020-03-29,,/developer-agreement-contribution/local-authority-eng/NLN/20182404AH1
20182404AH2,,5,affordable-housing,20182404-da,local-authority-eng:NLN,2020-10-29,2020-03-29,,/developer-agreement-contribution/local-authority-eng/NLN/20182404AH2
20182404AH3,,4,affordable-housing,20182404-da,local-authority-eng:NLN,2020-10-29,2020-03-29,,/developer-agreement-contribution/local-authority-eng/NLN/20182404AH3
20182404ED1,132132,,education,20182404-da,local-authority-eng:NLN,2020-10-29,2020-03-29,,/developer-agreement-contribution/local-authority-eng/NLN/20182404ED1
20182404ED2,132132,,education,20182404-da,local-authority-eng:NLN,2020-10-29,2020-03-29,,/developer-agreement-contribution/local-authority-eng/NLN/20182404ED2
20182404ED3,176176,,education,20182404-da,local-authority-eng:NLN,2020-10-29,2020-03-29,,/developer-agreement-contribution/local-authority-eng/NLN/20182404ED3
20182404OS1,35173,,open-space-and-leisure,20182404-da,local-authority-eng:NLN,2020-10-29,2020-03-29,,/developer-agreement-contribution/local-authority-eng/NLN/20182404OS1
20182404OS2,,1,open-space-and-leisure,20182404-da,local-authority-eng:NLN,2020-10-29,2020-03-29,,/developer-agreement-contribution/local-authority-eng/NLN/20182404OS2
20182404REC,40876,,open-space-and-leisure,20182404-da,local-authority-eng:NLN,2020-10-29,2020-03-29,,/developer-agreement-contribution/local-authority-eng/NLN/20182404REC
20182404LE,47500,,open-space-and-leisure,20182404-da,local-authority-eng:NLN,2020-10-29,2020-03-29,,/developer-agreement-contribution/local-authority-eng/NLN/20182404LE
20182481AH,,2,affordable-housing,20182481-da,local-authority-eng:NLN,2020-10-29,2019-07-03,,/developer-agreement-contribution/local-authority-eng/NLN/20182481AH
20182481REC1,30000,,open-space-and-leisure,20182481-da,local-authority-eng:NLN,2020-10-29,2019-07-03,,/developer-agreement-contribution/local-authority-eng/NLN/20182481REC1
20182481REC2,35000,,open-space-and-leisure,20182481-da,local-authority-eng:NLN,2020-10-29,2019-07-03,,/developer-agreement-contribution/local-authority-eng/NLN/20182481REC2
20182525AH1,,2,affordable-housing,20182525-da,local-authority-eng:NLN,2020-10-29,2019-11-01,,/developer-agreement-contribution/local-authority-eng/NLN/20182525AH1
20182525AH2,,2,affordable-housing,20182525-da,local-authority-eng:NLN,2020-10-29,2019-11-01,,/developer-agreement-contribution/local-authority-eng/NLN/20182525AH2
20182525AH3,,2,affordable-housing,20182525-da,local-authority-eng:NLN,2020-10-29,2019-11-01,,/developer-agreement-contribution/local-authority-eng/NLN/20182525AH3
20182525AH4,,3,affordable-housing,20182525-da,local-authority-eng:NLN,2020-10-29,2019-11-01,,/developer-agreement-contribution/local-authority-eng/NLN/20182525AH4
20182525ED,348219,,education,20182525-da,local-authority-eng:NLN,2020-10-29,2019-11-01,,/developer-agreement-contribution/local-authority-eng/NLN/20182525ED
20182525OS1,75623.8,,open-space-and-leisure,20182525-da,local-authority-eng:NLN,2020-10-29,2019-11-01,,/developer-agreement-contribution/local-authority-eng/NLN/20182525OS1
20182525OS2,,1,open-space-and-leisure,20182525-da,local-authority-eng:NLN,2020-10-29,2019-11-01,,/developer-agreement-contribution/local-authority-eng/NLN/20182525OS2
20182525LE1,45000,,open-space-and-leisure,20182525-da,local-authority-eng:NLN,2020-10-29,2019-11-01,,/developer-agreement-contribution/local-authority-eng/NLN/20182525LE1
20182525LE2,45000,,open-space-and-leisure,20182525-da,local-authority-eng:NLN,2020-10-29,2019-11-01,,/developer-agreement-contribution/local-authority-eng/NLN/20182525LE2
20182525HW,2000,,highways,20182525-da,local-authority-eng:NLN,2020-10-29,2019-11-01,,/developer-agreement-contribution/local-authority-eng/NLN/20182525HW
20190783AH,58201,,affordable-housing,20190783-da,local-authority-eng:NLN,2020-10-29,2019-09-10,,/developer-agreement-contribution/local-authority-eng/NLN/20190783AH
2019783REC,6292.6,,open-space-and-leisure,20190783-da,local-authority-eng:NLN,2020-10-29,2019-09-10,,/developer-agreement-contribution/local-authority-eng/NLN/2019783REC
20191147HW,250000,,highways,20191147-da,local-authority-eng:NLN,2020-10-29,2019-10-09,,/developer-agreement-contribution/local-authority-eng/NLN/20191147HW
20191280AH,,37,affordable-housing,20191280-da,local-authority-eng:NLN,2020-10-29,2020-03-18,,/developer-agreement-contribution/local-authority-eng/NLN/20191280AH
20191280REC,11600.2,,open-space-and-leisure,20191280-da,local-authority-eng:NLN,2020-10-29,2020-03-18,,/developer-agreement-contribution/local-authority-eng/NLN/20191280REC
20191454ED1,46953.9,,education,20191454-da,local-authority-eng:NLN,2020-10-29,2020-02-24,,/developer-agreement-contribution/local-authority-eng/NLN/20191454ED1
20191454ED2,46953.9,,education,20191454-da,local-authority-eng:NLN,2020-10-29,2020-02-24,,/developer-agreement-contribution/local-authority-eng/NLN/20191454ED2
20191454ED3,62605.2,,education,20191454-da,local-authority-eng:NLN,2020-10-29,2020-02-24,,/developer-agreement-contribution/local-authority-eng/NLN/20191454ED3
20191454AH,,2,affordable-housing,20191454-da,local-authority-eng:NLN,2020-10-29,2020-02-24,,/developer-agreement-contribution/local-authority-eng/NLN/20191454AH
20191454OP,12807.5,,open-space-and-leisure,20191454-da,local-authority-eng:NLN,2020-10-29,2020-02-24,,/developer-agreement-contribution/local-authority-eng/NLN/20191454OP
20191454LE,19721,,open-space-and-leisure,20191454-da,local-authority-eng:NLN,2020-10-29,2020-02-24,,/developer-agreement-contribution/local-authority-eng/NLN/20191454LE
20191454REC,13967.8,,open-space-and-leisure,20191454-da,local-authority-eng:NLN,2020-10-29,2020-02-24,,/developer-agreement-contribution/local-authority-eng/NLN/20191454REC
20191454DRA,2000,,flood-and-water-management,20191454-da,local-authority-eng:NLN,2020-10-29,2020-02-24,,/developer-agreement-contribution/local-authority-eng/NLN/20191454DRA
20191454TRO,2000,,highways,20191454-da,local-authority-eng:NLN,2020-10-29,2020-02-24,,/developer-agreement-contribution/local-authority-eng/NLN/20191454TRO
20191643AH1,,5,affordable-housing,20191643-da,local-authority-eng:NLN,2020-10-29,2020-12-17,,/developer-agreement-contribution/local-authority-eng/NLN/20191643AH1
20191643AH2,,5,affordable-housing,20191643-da,local-authority-eng:NLN,2020-10-29,2020-12-17,,/developer-agreement-contribution/local-authority-eng/NLN/20191643AH2
20191643AH3,,5,affordable-housing,20191643-da,local-authority-eng:NLN,2020-10-29,2020-12-17,,/developer-agreement-contribution/local-authority-eng/NLN/20191643AH3
20191643AH4,,5,affordable-housing,20191643-da,local-authority-eng:NLN,2020-10-29,2020-12-17,,/developer-agreement-contribution/local-authority-eng/NLN/20191643AH4
20191821AH,,12,affordable-housing,20191821-da,local-authority-eng:NLN,2020-10-29,2020-03-18,,/developer-agreement-contribution/local-authority-eng/NLN/20191821AH
20191821OP,,2,open-space-and-leisure,20191821-da,local-authority-eng:NLN,2020-10-29,2020-03-18,,/developer-agreement-contribution/local-authority-eng/NLN/20191821OP
20191729AH,,8,affordable-housing,20191729-da,local-authority-eng:NLN,2020-10-29,2020-03-18,,/developer-agreement-contribution/local-authority-eng/NLN/20191729AH
