developer-agreement-contribution,amount,units,contribution-purpose,developer-agreement,organisation,entry-date,start-date,end-date,slug
17/01595/OAEA_2.1,906360,,open-space-and-leisure,17/01595/OAEA_2,local-authority-eng:TON,2020-11-19,2020-08-05,,/developer-agreement-contribution/local-authority-eng/TON/17-01595-OAEA-2-1
17/01595/OAEA_2.2,906360,,monitoring-fees,17/01595/OAEA_2,local-authority-eng:TON,2020-11-19,2020-08-05,,/developer-agreement-contribution/local-authority-eng/TON/17-01595-OAEA-2-2
17/01595/OAEA_2.3,353808,,health,17/01595/OAEA_2,local-authority-eng:TON,2020-11-19,2020-08-05,,/developer-agreement-contribution/local-authority-eng/TON/17-01595-OAEA-2-3
17/01595/OAEA_2.4,353808,,health,17/01595/OAEA_2,local-authority-eng:TON,2020-11-19,2020-08-05,,/developer-agreement-contribution/local-authority-eng/TON/17-01595-OAEA-2-4
17/01595/OAEA_2.5,,,health,17/01595/OAEA_2,local-authority-eng:TON,2020-12-01,2020-08-05,,/developer-agreement-contribution/local-authority-eng/TON/17-01595-OAEA-2-5
17/01595/OAEA_2.6,,,health,17/01595/OAEA_2,local-authority-eng:TON,2020-12-01,2020-08-05,,/developer-agreement-contribution/local-authority-eng/TON/17-01595-OAEA-2-6
17/01595/OAEA_2.7,,,open-space-and-leisure,17/01595/OAEA_2,local-authority-eng:TON,2020-12-01,2020-08-05,,/developer-agreement-contribution/local-authority-eng/TON/17-01595-OAEA-2-7
17/01595/OAEA_2.8,,,open-space-and-leisure,17/01595/OAEA_2,local-authority-eng:TON,2020-12-01,2020-08-05,,/developer-agreement-contribution/local-authority-eng/TON/17-01595-OAEA-2-8
17/01595/OAEA_2.9,,,open-space-and-leisure,17/01595/OAEA_2,local-authority-eng:TON,2020-12-01,2020-08-05,,/developer-agreement-contribution/local-authority-eng/TON/17-01595-OAEA-2-9
17/01595/OAEA_2.10,,,open-space-and-leisure,17/01595/OAEA_2,local-authority-eng:TON,2020-12-01,2020-08-05,,/developer-agreement-contribution/local-authority-eng/TON/17-01595-OAEA-2-10
