developer-agreement-contribution,amount,units,contribution-purpose,developer-agreement,organisation,entry-date,start-date,end-date,slug
P/17/2391/2-dac,66786.54,,education,P/17/2391/2-da,local-authority-eng:CHA,2020-11-04,2019-11-29,,/developer-agreement-contribution/local-authority-eng/CHA/P-17-2391-2-dac
P/17/2391/2-dac,14455.2,,health,P/17/2391/2-da,local-authority-eng:CHA,2020-11-04,2019-11-29,,/developer-agreement-contribution/local-authority-eng/CHA/P-17-2391-2-dac
P/18/0284/2-dac,300,,monitoring,P/18/0284/2-da,local-authority-eng:CHA,2020-11-04,2019-05-15,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0284-2-dac
P/18/0284/2-dac,240,,transport-and-travel,P/18/0284/2-da,local-authority-eng:CHA,2020-11-04,2019-05-15,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0284-2-dac
P/18/0284/2-dac,7000,,transport-and-travel,P/18/0284/2-da,local-authority-eng:CHA,2020-11-04,2019-05-15,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0284-2-dac
P/18/0284/2-dac,1300,,community-facilities,P/18/0284/2-da,local-authority-eng:CHA,2020-11-04,2019-05-15,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0284-2-dac
P/18/0284/2-dac,2222,,community-facilities,P/18/0284/2-da,local-authority-eng:CHA,2020-11-04,2019-05-15,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0284-2-dac
P/18/0284/2-dac,124862,,education,P/18/0284/2-da,local-authority-eng:CHA,2020-11-04,2019-05-15,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0284-2-dac
P/18/0284/2-dac,27446,,education,P/18/0284/2-da,local-authority-eng:CHA,2020-11-04,2019-05-15,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0284-2-dac
P/18/0284/2-dac,23737,,health,P/18/0284/2-da,local-authority-eng:CHA,2020-11-04,2019-05-15,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0284-2-dac
P/18/0284/2-dac,20158.5,,open-space-and-leisure,P/18/0284/2-da,local-authority-eng:CHA,2020-11-04,2019-05-15,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0284-2-dac
P/18/0284/2-dac,29816.59,,open-space-and-leisure,P/18/0284/2-da,local-authority-eng:CHA,2020-11-04,2019-05-15,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0284-2-dac
P/18/0284/2-dac,0,,open-space-and-leisure,P/18/0284/2-da,local-authority-eng:CHA,2020-11-04,2019-05-15,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0284-2-dac
P/18/0284/2-dac,1200,,other,P/18/0284/2-da,local-authority-eng:CHA,2020-11-04,2019-05-15,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0284-2-dac
P/18/0284/2-dac,4904.68,,other,P/18/0284/2-da,local-authority-eng:CHA,2020-11-04,2019-05-15,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0284-2-dac
P/18/0284/2-dac,0,,transport-and-travel,P/18/0284/2-da,local-authority-eng:CHA,2020-11-04,2019-05-15,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0284-2-dac
P/18/0662/2-dac,5931.24,,community-facilities,P/18/0662/2-dac,local-authority-eng:CHA,2020-11-04,2019-06-11,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0662-2-dac
P/18/0662/2-dac,300,,monitoring,P/18/0662/2-dac,local-authority-eng:CHA,2020-11-04,2019-06-11,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0662-2-dac
P/18/0662/2-dac,300,,monitoring,P/18/0662/2-dac,local-authority-eng:CHA,2020-11-04,2019-06-11,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0662-2-dac
P/18/0662/2-dac,2687,,community-facilities,P/18/0662/2-dac,local-authority-eng:CHA,2020-11-04,2019-06-11,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0662-2-dac
P/18/0662/2-dac,20000,,transport-and-travel,P/18/0662/2-dac,local-authority-eng:CHA,2020-11-04,2019-06-11,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0662-2-dac
P/18/0662/2-dac,25758.24,,Health,P/18/0662/2-dac,local-authority-eng:CHA,2020-11-04,2019-06-11,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0662-2-dac
P/18/0662/2-dac,1570,,community-facilities,P/18/0662/2-dac,local-authority-eng:CHA,2020-11-04,2019-06-11,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0662-2-dac
P/18/0662/2-dac,72114.55,,community-facilities,P/18/0662/2-dac,local-authority-eng:CHA,2020-11-04,2019-06-11,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0662-2-dac
P/18/0662/2-dac,48756.05,,Education,P/18/0662/2-dac,local-authority-eng:CHA,2020-11-04,2019-06-11,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0662-2-dac
P/18/0662/2-dac,6000,,community-facilities,P/18/0662/2-dac,local-authority-eng:CHA,2020-11-04,2019-06-11,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0662-2-dac
P/18/0662/2-dac,0,,open-space-and-leisure,P/18/0662/2-dac,local-authority-eng:CHA,2020-11-04,2019-06-11,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0662-2-dac
P/18/0888/2-dac,1268.4,,transport-and-travel,P/18/0888/2-da,local-authority-eng:CHA,2020-11-04,2019-06-11,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0888-2-dac
P/18/0888/2-dac,17280,,transport-and-travel,P/18/0888/2-da,local-authority-eng:CHA,2020-11-04,2019-06-11,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0888-2-dac
P/18/0888/2-dac,6695.4,,community-facilities,P/18/0888/2-da,local-authority-eng:CHA,2020-11-04,2019-06-11,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0888-2-dac
P/18/0888/2-dac,720,,community-facilities,P/18/0888/2-da,local-authority-eng:CHA,2020-11-04,2019-06-11,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0888-2-dac
P/18/0888/2-dac,15269.04,,education,P/18/0888/2-da,local-authority-eng:CHA,2020-11-04,2019-06-11,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0888-2-dac
P/18/0888/2-dac,71683.44,,education,P/18/0888/2-da,local-authority-eng:CHA,2020-11-04,2019-06-11,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0888-2-dac
P/18/0888/2-dac,4681.44,,health,P/18/0888/2-da,local-authority-eng:CHA,2020-11-04,2019-06-11,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0888-2-dac
P/18/0888/2-dac,22502.79,,open-space-and-leisure,P/18/0888/2-da,local-authority-eng:CHA,2020-11-04,2019-06-11,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0888-2-dac
P/18/0888/2-dac,2843.3,,open-space-and-leisure,P/18/0888/2-da,local-authority-eng:CHA,2020-11-04,2019-06-11,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0888-2-dac
P/18/0888/2-dac,33283.64,,open-space-and-leisure,P/18/0888/2-da,local-authority-eng:CHA,2020-11-04,2019-06-11,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0888-2-dac
P/18/0888/2-dac,3797.04,,open-space-and-leisure,P/18/0888/2-da,local-authority-eng:CHA,2020-11-04,2019-06-11,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0888-2-dac
P/18/0888/2-dac,5455.86,,open-space-and-leisure,P/18/0888/2-da,local-authority-eng:CHA,2020-11-04,2019-06-11,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0888-2-dac
P/18/0888/2-dac,2737.5,,other,P/18/0888/2-da,local-authority-eng:CHA,2020-11-04,2019-06-11,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0888-2-dac
P/18/0888/2-dac,500,,other,P/18/0888/2-da,local-authority-eng:CHA,2020-11-04,2019-06-11,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0888-2-dac
P/18/0985/2-dac,0,,transport-and-travel,P/18/0985/2-da,local-authority-eng:CHA,2020-11-04,2019-12-03,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0985-2-dac
P/18/0985/2-dac,300,,monitoring,P/18/0985/2-da,local-authority-eng:CHA,2020-11-04,2019-12-03,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0985-2-dac
P/18/0985/2-dac,0,,open-space-and-leisure,P/18/0985/2-da,local-authority-eng:CHA,2020-11-04,2019-12-03,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0985-2-dac
P/18/0985/2-dac,1705,,community-facilities,P/18/0985/2-da,local-authority-eng:CHA,2020-11-04,2019-12-03,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0985-2-dac
P/18/0985/2-dac,900,,community-facilities,P/18/0985/2-da,local-authority-eng:CHA,2020-11-04,2019-12-03,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0985-2-dac
P/18/0985/2-dac,65605,,education,P/18/0985/2-da,local-authority-eng:CHA,2020-11-04,2019-12-03,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0985-2-dac
P/18/0985/2-dac,95723,,education,P/18/0985/2-da,local-authority-eng:CHA,2020-11-04,2019-12-03,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0985-2-dac
P/18/0985/2-dac,18259,,health,P/18/0985/2-da,local-authority-eng:CHA,2020-11-04,2019-12-03,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-0985-2-dac
P/18/2058/2-dac,20000,,green-infastructure,P/18/2058/2-da,local-authority-eng:CHA,2020-11-04,2019-12-03,2020-11-02,/developer-agreement-contribution/local-authority-eng/CHA/P-18-2058-2-dac
P/18/2067/2-dac,35948,,health,P/18/2067/2-da,local-authority-eng:CHA,2020-11-04,2019-03-22,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-2067-2-dac
P/18/2067/2-dac,300,,monitoring,P/18/2067/2-da,local-authority-eng:CHA,2020-11-04,2019-03-22,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-2067-2-dac
P/18/2067/2-dac,300,,monitoring,P/18/2067/2-da,local-authority-eng:CHA,2020-11-04,2019-03-22,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-2067-2-dac
P/18/2067/2-dac,0,,community-facilities,P/18/2067/2-da,local-authority-eng:CHA,2020-11-04,2019-03-22,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-2067-2-dac
P/18/2067/2-dac,6000,,highways,P/18/2067/2-da,local-authority-eng:CHA,2020-11-04,2019-03-22,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-2067-2-dac
P/18/2067/2-dac,7500,,highways,P/18/2067/2-da,local-authority-eng:CHA,2020-11-04,2019-03-22,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-2067-2-dac
P/18/2067/2-dac,5778.29,,open-space-and-leisure,P/18/2067/2-da,local-authority-eng:CHA,2020-11-04,2019-03-22,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-2067-2-dac
P/18/2067/2-dac,10000,,other,P/18/2067/2-da,local-authority-eng:CHA,2020-11-04,2019-03-22,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-2067-2-dac
P/18/2067/2-dac,2000,,other,P/18/2067/2-da,local-authority-eng:CHA,2020-11-04,2019-03-22,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-2067-2-dac
P/18/2067/2-dac,49329.39,,other,P/18/2067/2-da,local-authority-eng:CHA,2020-11-04,2019-03-22,,/developer-agreement-contribution/local-authority-eng/CHA/P-18-2067-2-dac
P/19/0394/2-dac,80369,,other,P/19/0394/2-da,local-authority-eng:CHA,2020-11-04,2019-12-06,,/developer-agreement-contribution/local-authority-eng/CHA/P-19-0394-2-dac
P/19/0687/2-dac,6000,,other,P/19/0687/2-da,local-authority-eng:CHA,2020-11-04,2019-08-20,2019-08-28,/developer-agreement-contribution/local-authority-eng/CHA/P-19-0687-2-dac
