developer-agreement-contribution,amount,units,contribution-purpose,developer-agreement,organisation,entry-date,start-date,end-date,slug
14/00161/FULM-con,1468.94,,cil-administration-costs,14/00161/FULM-ag,local-authority-eng:NEA,2020-11-26,2019-08-30,,/developer-agreement-contribution/local-authority-eng/NEA/14-00161-FULM-con
14/00161/FULM-con,14316.65,,neighbourhood-community-infrastructure-levy,14/00161/FULM-ag,local-authority-eng:NEA,2020-11-26,2019-08-30,,/developer-agreement-contribution/local-authority-eng/NEA/14-00161-FULM-con
14/00161/FULM-con,1468.94,,cil-administration-costs,14/00161/FULM-ag,local-authority-eng:NEA,2020-11-26,2020-01-21,,/developer-agreement-contribution/local-authority-eng/NEA/14-00161-FULM-con
14/00161/FULM-con,14316.65,,neighbourhood-community-infrastructure-levy,14/00161/FULM-ag,local-authority-eng:NEA,2020-11-26,2020-01-21,,/developer-agreement-contribution/local-authority-eng/NEA/14-00161-FULM-con
15/00501/FULM-con,112.77,,cil-administration-costs,15/00501/FULM-ag,local-authority-eng:NEA,2020-11-26,2020-02-21,,/developer-agreement-contribution/local-authority-eng/NEA/15-00501-FULM-con
15/00501/FULM-con,1099.04,,neighbourhood-community-infrastructure-levy,15/00501/FULM-ag,local-authority-eng:NEA,2020-11-26,2020-02-21,,/developer-agreement-contribution/local-authority-eng/NEA/15-00501-FULM-con
15/00501/FULM-con,112.16,,cil-administration-costs,15/00501/FULM-ag,local-authority-eng:NEA,2020-11-26,2020-02-28,,/developer-agreement-contribution/local-authority-eng/NEA/15-00501-FULM-con
15/00501/FULM-con,1093.18,,neighbourhood-community-infrastructure-levy,15/00501/FULM-ag,local-authority-eng:NEA,2020-11-26,2020-02-28,,/developer-agreement-contribution/local-authority-eng/NEA/15-00501-FULM-con
15/00501/FULM-con,112.16,,cil-administration-costs,15/00501/FULM-ag,local-authority-eng:NEA,2020-11-26,2020-03-26,,/developer-agreement-contribution/local-authority-eng/NEA/15-00501-FULM-con
15/00501/FULM-con,1093.18,,neighbourhood-community-infrastructure-levy,15/00501/FULM-ag,local-authority-eng:NEA,2020-11-26,2020-03-26,,/developer-agreement-contribution/local-authority-eng/NEA/15-00501-FULM-con
