developer-agreement-contribution,amount,units,contribution-purpose,developer-agreement,organisation,entry-date,start-date,end-date,slug
394-17/70278/FUL-da-pr,294000,,green-infrastructure,394-17/70278/FUL-da,local-authority-eng:SLF,2020-10-09,2019-11-29,,/developer-agreement-contribution/local-authority-eng/SLF/394-17-70278-FUL-da-pr
394-17/70278/FUL-da-tt,23125,,transport-and-travel,394-17/70278/FUL-da,local-authority-eng:SLF,2020-10-09,2019-11-29,,/developer-agreement-contribution/local-authority-eng/SLF/394-17-70278-FUL-da-tt
394-17/70278/FUL-da-tt2,333200,,transport-and-travel,394-17/70278/FUL-da,local-authority-eng:SLF,2020-10-09,2019-11-29,,/developer-agreement-contribution/local-authority-eng/SLF/394-17-70278-FUL-da-tt2
394-17/70278/FUL-da-pr2,,1,green-infrastructure,394-17/70278/FUL-da,local-authority-eng:SLF,2020-10-09,2019-11-29,,/developer-agreement-contribution/local-authority-eng/SLF/394-17-70278-FUL-da-pr2
394-17/70278/FUL-da-ah,,1,affordable-housing,394-17/70278/FUL-da,local-authority-eng:SLF,2020-10-09,2019-11-29,,/developer-agreement-contribution/local-authority-eng/SLF/394-17-70278-FUL-da-ah
395-17/72539/FUL-da-pr,,1,green-infrastructure,395-17/72539/FUL-da,local-authority-eng:SLF,2020-10-09,2019-12-05,,/developer-agreement-contribution/local-authority-eng/SLF/395-17-72539-FUL-da-pr
395-17/72539/FUL-da-tt,37000,,transport-and-travel,395-17/72539/FUL-da,local-authority-eng:SLF,2020-10-09,2019-12-05,,/developer-agreement-contribution/local-authority-eng/SLF/395-17-72539-FUL-da-tt
395-17/72539/FUL-da-pr2,260000,,green-infrastructure,395-17/72539/FUL-da,local-authority-eng:SLF,2020-10-09,2019-12-05,,/developer-agreement-contribution/local-authority-eng/SLF/395-17-72539-FUL-da-pr2
395-17/72539/FUL-da-os,297180,,open-space-and-leisure,395-17/72539/FUL-da,local-authority-eng:SLF,2020-10-09,2019-12-05,,/developer-agreement-contribution/local-authority-eng/SLF/395-17-72539-FUL-da-os
395-17/72539/FUL-da-ed,23280,,education,395-17/72539/FUL-da,local-authority-eng:SLF,2020-10-09,2019-12-05,,/developer-agreement-contribution/local-authority-eng/SLF/395-17-72539-FUL-da-ed
396-19/73148/FUL-da-pr,680000,,green-infrastructure,396-19/73148/FUL-da,local-authority-eng:SLF,2020-10-09,2019-12-06,,/developer-agreement-contribution/local-authority-eng/SLF/396-19-73148-FUL-da-pr
397-17/69345/FUL-da-pr,781500,,green-infrastructure,397-17/69345/FUL-da,local-authority-eng:SLF,2020-10-09,2019-12-06,,/developer-agreement-contribution/local-authority-eng/SLF/397-17-69345-FUL-da-pr
397-17/69345/FUL-da-ah,1200960,,affordable-housing,397-17/69345/FUL-da,local-authority-eng:SLF,2020-10-09,2019-12-06,,/developer-agreement-contribution/local-authority-eng/SLF/397-17-69345-FUL-da-ah
398-18/72443/FUL-da-hi,9000,,highways,398-18/72443/FUL-da,local-authority-eng:SLF,2020-10-09,2019-12-06,,/developer-agreement-contribution/local-authority-eng/SLF/398-18-72443-FUL-da-hi
398-18/72443/FUL-da-pr,216000,,green-infrastructure,398-18/72443/FUL-da,local-authority-eng:SLF,2020-10-09,2019-12-06,,/developer-agreement-contribution/local-authority-eng/SLF/398-18-72443-FUL-da-pr
399-18/72691/FUL-da-os,35132,,open-space-and-leisure,399-18/72691/FUL-da,local-authority-eng:SLF,2020-10-09,2019-12-06,,/developer-agreement-contribution/local-authority-eng/SLF/399-18-72691-FUL-da-os
399-18/72691/FUL-da-pr,18000,,green-infrastructure,399-18/72691/FUL-da,local-authority-eng:SLF,2020-10-09,2019-12-06,,/developer-agreement-contribution/local-authority-eng/SLF/399-18-72691-FUL-da-pr
400-19/74069/OUT-da-tt,70000,,transport-and-travel,400-19/74069/OUT-da,local-authority-eng:SLF,2020-10-09,2019-12-06,,/developer-agreement-contribution/local-authority-eng/SLF/400-19-74069-OUT-da-tt
400-19/74069/OUT-da-pr,,,green-infrastructure,400-19/74069/OUT-da,local-authority-eng:SLF,2020-10-09,2019-12-06,,/developer-agreement-contribution/local-authority-eng/SLF/400-19-74069-OUT-da-pr
400-19/74069/OUT-da-os,,,open-space-and-leisure,400-19/74069/OUT-da,local-authority-eng:SLF,2020-10-09,2019-12-06,,/developer-agreement-contribution/local-authority-eng/SLF/400-19-74069-OUT-da-os
401-16/67987/OUTEIA-da-dv,0,,other,401-16/67987/OUTEIA-da,local-authority-eng:SLF,2020-10-09,2019-12-19,,/developer-agreement-contribution/local-authority-eng/SLF/401-16-67987-OUTEIA-da-dv
402-19/73971/FUL-da-s111,,,other,402-19/73971/FUL-da,local-authority-eng:SLF,2020-10-09,2019-12-20,2020-03-09,/developer-agreement-contribution/local-authority-eng/SLF/402-19-73971-FUL-da-s111
403-19/73707/FUL-da-os,75984,,open-space-and-leisure,403-19/73707/FUL-da,local-authority-eng:SLF,2020-10-09,2019-02-14,,/developer-agreement-contribution/local-authority-eng/SLF/403-19-73707-FUL-da-os
403-19/73707/FUL-da-ed,20750.4,,education,403-19/73707/FUL-da,local-authority-eng:SLF,2020-10-09,2019-02-14,,/developer-agreement-contribution/local-authority-eng/SLF/403-19-73707-FUL-da-ed
404-19/73971/FUL-da-ah,,42,affordable-housing,404-19/73971/FUL-da,local-authority-eng:SLF,2020-10-09,2020-03-09,,/developer-agreement-contribution/local-authority-eng/SLF/404-19-73971-FUL-da-ah
404-19/73971/FUL-da-ed,581011,,education,404-19/73971/FUL-da,local-authority-eng:SLF,2020-10-09,2020-03-09,,/developer-agreement-contribution/local-authority-eng/SLF/404-19-73971-FUL-da-ed
404-19/73971/FUL-da-os,170570,,open-space-and-leisure,404-19/73971/FUL-da,local-authority-eng:SLF,2020-10-09,2020-03-09,,/developer-agreement-contribution/local-authority-eng/SLF/404-19-73971-FUL-da-os
404-19/73971/FUL-da-pr,150000,,green-infrastructure,404-19/73971/FUL-da,local-authority-eng:SLF,2020-10-09,2020-03-09,,/developer-agreement-contribution/local-authority-eng/SLF/404-19-73971-FUL-da-pr
404-19/73971/FUL-da-os2,252921,,open-space-and-leisure,404-19/73971/FUL-da,local-authority-eng:SLF,2020-10-09,2020-03-09,,/developer-agreement-contribution/local-authority-eng/SLF/404-19-73971-FUL-da-os2
404-19/73971/FUL-da-tt,10000,,transport-and-travel,404-19/73971/FUL-da,local-authority-eng:SLF,2020-10-09,2020-03-09,,/developer-agreement-contribution/local-authority-eng/SLF/404-19-73971-FUL-da-tt
404-19/73971/FUL-da-hi,200000,,highways,404-19/73971/FUL-da,local-authority-eng:SLF,2020-10-09,2020-03-09,,/developer-agreement-contribution/local-authority-eng/SLF/404-19-73971-FUL-da-hi
404-19/73971/FUL-da-hi2,240000,,highways,404-19/73971/FUL-da,local-authority-eng:SLF,2020-10-09,2020-03-09,,/developer-agreement-contribution/local-authority-eng/SLF/404-19-73971-FUL-da-hi2
404-19/73971/FUL-da-gi,7000,,green-infrastructure,404-19/73971/FUL-da,local-authority-eng:SLF,2020-10-09,2020-03-09,,/developer-agreement-contribution/local-authority-eng/SLF/404-19-73971-FUL-da-gi
