developer-agreement-contribution,amount,units,contribution-purpose,developer-agreement,organisation,entry-date,start-date,end-date,slug
19/00189/CONDIT_CIL_59,2560,,community-infrastructure-levy,19/00189/CONDIT_CIL,local-authority-eng:CHT,2020-04-06,2019-06-24,,/developer-agreement-contribution/local-authority-eng/CHT/19-00189-CONDIT-CIL-59
19/00189/CONDIT_CIL_59A,480,,neighbourhood-community-infrastructure-levy,19/00189/CONDIT_CIL,local-authority-eng:CHT,2020-04-06,2019-06-24,,/developer-agreement-contribution/local-authority-eng/CHT/19-00189-CONDIT-CIL-59A
19/00189/CONDIT_CIL_61,160,,cil-administration-costs,19/00189/CONDIT_CIL,local-authority-eng:CHT,2020-04-06,2019-06-24,,/developer-agreement-contribution/local-authority-eng/CHT/19-00189-CONDIT-CIL-61
18/00704/FUL_CIL_59,52394.4,,community-infrastructure-levy,18/00704/FUL_CIL,local-authority-eng:CHT,2020-04-06,2019-10-24,,/developer-agreement-contribution/local-authority-eng/CHT/18-00704-FUL-CIL-59
18/00704/FUL_CIL_59A,9823.95,,neighbourhood-community-infrastructure-levy,18/00704/FUL_CIL,local-authority-eng:CHT,2020-04-06,2019-10-24,,/developer-agreement-contribution/local-authority-eng/CHT/18-00704-FUL-CIL-59A
18/00704/FUL_CIL_61,3274.65,,cil-administration-costs,18/00704/FUL_CIL,local-authority-eng:CHT,2020-04-06,2019-10-24,,/developer-agreement-contribution/local-authority-eng/CHT/18-00704-FUL-CIL-61
19/01340/FUL_CIL_59,17510.4,,community-infrastructure-levy,19/01340/FUL_CIL,local-authority-eng:CHT,2020-04-06,2019-12-12,,/developer-agreement-contribution/local-authority-eng/CHT/19-01340-FUL-CIL-59
19/01340/FUL_CIL_59A,3283.2,,neighbourhood-community-infrastructure-levy,19/01340/FUL_CIL,local-authority-eng:CHT,2020-04-06,2019-12-12,,/developer-agreement-contribution/local-authority-eng/CHT/19-01340-FUL-CIL-59A
19/01340/FUL_CIL_61,1094.4,,cil-administration-costs,19/01340/FUL_CIL,local-authority-eng:CHT,2020-04-06,2019-12-12,,/developer-agreement-contribution/local-authority-eng/CHT/19-01340-FUL-CIL-61
18/01709/FUL_CIL_59,56240,,community-infrastructure-levy,18/01709/FUL_CIL,local-authority-eng:CHT,2020-04-06,2020-01-21,,/developer-agreement-contribution/local-authority-eng/CHT/18-01709-FUL-CIL-59
18/01709/FUL_CIL_59A,10545,,neighbourhood-community-infrastructure-levy,18/01709/FUL_CIL,local-authority-eng:CHT,2020-04-06,2020-01-21,,/developer-agreement-contribution/local-authority-eng/CHT/18-01709-FUL-CIL-59A
18/01709/FUL_CIL_61,3515,,cil-administration-costs,18/01709/FUL_CIL,local-authority-eng:CHT,2020-04-06,2020-01-21,,/developer-agreement-contribution/local-authority-eng/CHT/18-01709-FUL-CIL-61
19/01956/FUL_CIL_59,2841.6,,community-infrastructure-levy,19/01956/FUL_CIL,local-authority-eng:CHT,2020-04-06,2020-01-21,,/developer-agreement-contribution/local-authority-eng/CHT/19-01956-FUL-CIL-59
19/01956/FUL_CIL_59A,532.8,,neighbourhood-community-infrastructure-levy,19/01956/FUL_CIL,local-authority-eng:CHT,2020-04-06,2020-01-21,,/developer-agreement-contribution/local-authority-eng/CHT/19-01956-FUL-CIL-59A
19/01956/FUL_CIL_61,177.6,,cil-administration-costs,19/01956/FUL_CIL,local-authority-eng:CHT,2020-04-06,2020-01-21,,/developer-agreement-contribution/local-authority-eng/CHT/19-01956-FUL-CIL-61
19/01794/FUL_CIL_59,10300.8,,community-infrastructure-levy,19/01794/FUL_CIL,local-authority-eng:CHT,2020-04-06,2020-01-29,,/developer-agreement-contribution/local-authority-eng/CHT/19-01794-FUL-CIL-59
19/01794/FUL_CIL_59A,1931.4,,neighbourhood-community-infrastructure-levy,19/01794/FUL_CIL,local-authority-eng:CHT,2020-04-06,2020-01-29,,/developer-agreement-contribution/local-authority-eng/CHT/19-01794-FUL-CIL-59A
19/01794/FUL_CIL_61,643.8,,cil-administration-costs,19/01794/FUL_CIL,local-authority-eng:CHT,2020-04-06,2020-01-29,,/developer-agreement-contribution/local-authority-eng/CHT/19-01794-FUL-CIL-61
19/02368/CONDIT_CIL_59,1473.75,,community-infrastructure-levy,19/02368/CONDIT_CIL,local-authority-eng:CHT,2020-04-06,2020-02-13,,/developer-agreement-contribution/local-authority-eng/CHT/19-02368-CONDIT-CIL-59
19/02368/CONDIT_CIL_59A,276.33,,neighbourhood-community-infrastructure-levy,19/02368/CONDIT_CIL,local-authority-eng:CHT,2020-04-06,2020-02-13,,/developer-agreement-contribution/local-authority-eng/CHT/19-02368-CONDIT-CIL-59A
19/02368/CONDIT_CIL_61,92.11,,cil-administration-costs,19/02368/CONDIT_CIL,local-authority-eng:CHT,2020-04-06,2020-02-13,,/developer-agreement-contribution/local-authority-eng/CHT/19-02368-CONDIT-CIL-61
19/01944/FUL_CIL_59,3144.7,,community-infrastructure-levy,19/01944/FUL_CIL,local-authority-eng:CHT,2020-04-06,2020-02-25,,/developer-agreement-contribution/local-authority-eng/CHT/19-01944-FUL-CIL-59
19/01944/FUL_CIL_59A,589.63,,neighbourhood-community-infrastructure-levy,19/01944/FUL_CIL,local-authority-eng:CHT,2020-04-06,2020-02-25,,/developer-agreement-contribution/local-authority-eng/CHT/19-01944-FUL-CIL-59A
19/01944/FUL_CIL_61,196.54,,cil-administration-costs,19/01944/FUL_CIL,local-authority-eng:CHT,2020-04-06,2020-02-25,,/developer-agreement-contribution/local-authority-eng/CHT/19-01944-FUL-CIL-61
19/02319/FUL_CIL_59,27878.42,,community-infrastructure-levy,19/02319/FUL_CIL,local-authority-eng:CHT,2020-04-06,2020-02-28,,/developer-agreement-contribution/local-authority-eng/CHT/19-02319-FUL-CIL-59
19/02319/FUL_CIL_59A,5227.2,,neighbourhood-community-infrastructure-levy,19/02319/FUL_CIL,local-authority-eng:CHT,2020-04-06,2020-02-28,,/developer-agreement-contribution/local-authority-eng/CHT/19-02319-FUL-CIL-59A
19/02319/FUL_CIL_61,1742.4,,cil-administration-costs,19/02319/FUL_CIL,local-authority-eng:CHT,2020-04-06,2020-02-28,,/developer-agreement-contribution/local-authority-eng/CHT/19-02319-FUL-CIL-61
19/01585/FUL_CIL_59,9038.4,,community-infrastructure-levy,19/01585/FUL_CIL,local-authority-eng:CHT,2020-04-06,2020-03-05,,/developer-agreement-contribution/local-authority-eng/CHT/19-01585-FUL-CIL-59
19/01585/FUL_CIL_59A,1694.7,,neighbourhood-community-infrastructure-levy,19/01585/FUL_CIL,local-authority-eng:CHT,2020-04-06,2020-03-05,,/developer-agreement-contribution/local-authority-eng/CHT/19-01585-FUL-CIL-59A
19/01585/FUL_CIL_61,564.9,,cil-administration-costs,19/01585/FUL_CIL,local-authority-eng:CHT,2020-04-06,2020-03-05,,/developer-agreement-contribution/local-authority-eng/CHT/19-01585-FUL-CIL-61
19/00334/OUT_S106_1_OSL,84160,,open-space-and-leisure,19/00334/OUT_S106_1,local-authority-eng:CHT,2020-04-06,2020-01-22,,/developer-agreement-contribution/local-authority-eng/CHT/19-00334-OUT-S106-1-OSL
19/00334/OUT_S106_1_MON,500,,monitoring-fees,19/00334/OUT_S106_1,local-authority-eng:CHT,2020-04-06,2020-01-22,,/developer-agreement-contribution/local-authority-eng/CHT/19-00334-OUT-S106-1-MON
19/00334/OUT_S106_2_AH,,10,affordable-housing,19/00334/OUT_S106_2,local-authority-eng:CHT,2020-04-06,2020-01-22,,/developer-agreement-contribution/local-authority-eng/CHT/19-00334-OUT-S106-2-AH
19/00334/OUT_S106_2_MON,500,,monitoring-fees,19/00334/OUT_S106_2,local-authority-eng:CHT,2020-04-06,2020-01-22,,/developer-agreement-contribution/local-authority-eng/CHT/19-00334-OUT-S106-2-MON
18/02171/OUT_S106,,28,affordable-housing,18/02171/OUT_S106,local-authority-eng:CHT,2020-04-06,2019-08-22,,/developer-agreement-contribution/local-authority-eng/CHT/18-02171-OUT-S106
19/00111/FUL_S106,181500,,affordable-housing,19/00111/FUL_S106,local-authority-eng:CHT,2020-04-06,2020-03-06,,/developer-agreement-contribution/local-authority-eng/CHT/19-00111-FUL-S106
16/01136/FUL_S106,8000,,flood-and-water-management,16/01136/FUL_S106,local-authority-eng:CHT,2020-04-06,2019-09-16,,/developer-agreement-contribution/local-authority-eng/CHT/16-01136-FUL-S106
