row-number,field,issue-type,value
1,organisation,default,local-authority-eng:BOT
2,amount,decimal,£67965.00
2,organisation,default,local-authority-eng:BOT
3,organisation,default,local-authority-eng:BOT
4,organisation,default,local-authority-eng:BOT
5,amount,decimal,£29700.00
5,organisation,default,local-authority-eng:BOT
6,organisation,default,local-authority-eng:BOT
7,organisation,default,local-authority-eng:BOT
8,organisation,default,local-authority-eng:BOT
9,organisation,default,local-authority-eng:BOT
10,organisation,default,local-authority-eng:BOT
