row-number,field,issue-type,value
1,end-date,date, 
1,units,integer, 
1,organisation,default,local-authority-eng:BRA
2,end-date,date, 
2,units,integer, 
2,organisation,default,local-authority-eng:BRA
3,end-date,date, 
3,units,integer, 
3,organisation,default,local-authority-eng:BRA
4,end-date,date, 
4,units,integer, 
4,organisation,default,local-authority-eng:BRA
5,end-date,date, 
5,units,integer, 
5,organisation,default,local-authority-eng:BRA
6,end-date,date, 
6,units,integer, 
6,organisation,default,local-authority-eng:BRA
7,end-date,date, 
7,units,integer, 
7,organisation,default,local-authority-eng:BRA
8,end-date,date, 
8,units,integer, 
8,organisation,default,local-authority-eng:BRA
9,end-date,date, 
9,units,integer, 
9,organisation,default,local-authority-eng:BRA
10,end-date,date, 
10,units,integer, 
10,organisation,default,local-authority-eng:BRA
11,end-date,date, 
11,units,integer, 
11,organisation,default,local-authority-eng:BRA
12,end-date,date, 
12,units,integer, 
12,organisation,default,local-authority-eng:BRA
13,end-date,date, 
13,units,integer, 
13,organisation,default,local-authority-eng:BRA
14,end-date,date, 
14,units,integer, 
14,organisation,default,local-authority-eng:BRA
15,end-date,date, 
15,units,integer, 
15,organisation,default,local-authority-eng:BRA
16,end-date,date, 
16,units,integer, 
16,organisation,default,local-authority-eng:BRA
17,end-date,date, 
17,units,integer, 
17,organisation,default,local-authority-eng:BRA
18,end-date,date, 
18,units,integer, 
18,organisation,default,local-authority-eng:BRA
19,end-date,date, 
19,units,integer, 
19,organisation,default,local-authority-eng:BRA
20,end-date,date, 
20,units,integer, 
20,organisation,default,local-authority-eng:BRA
21,end-date,date, 
21,units,integer, 
21,organisation,default,local-authority-eng:BRA
22,end-date,date, 
22,units,integer, 
22,organisation,default,local-authority-eng:BRA
23,end-date,date, 
23,units,integer, 
23,organisation,default,local-authority-eng:BRA
24,end-date,date, 
24,units,integer, 
24,organisation,default,local-authority-eng:BRA
25,end-date,date, 
25,units,integer, 
25,organisation,default,local-authority-eng:BRA
26,end-date,date, 
26,units,integer, 
26,organisation,default,local-authority-eng:BRA
27,end-date,date, 
27,units,integer, 
27,organisation,default,local-authority-eng:BRA
28,end-date,date, 
28,units,integer, 
28,organisation,default,local-authority-eng:BRA
29,end-date,date, 
29,units,integer, 
29,organisation,default,local-authority-eng:BRA
30,end-date,date, 
30,units,integer, 
30,organisation,default,local-authority-eng:BRA
31,end-date,date, 
31,units,integer, 
31,organisation,default,local-authority-eng:BRA
32,end-date,date, 
32,units,integer, 
32,organisation,default,local-authority-eng:BRA
33,end-date,date, 
33,units,integer, 
33,organisation,default,local-authority-eng:BRA
34,end-date,date, 
34,units,integer, 
34,organisation,default,local-authority-eng:BRA
35,end-date,date, 
35,units,integer, 
35,organisation,default,local-authority-eng:BRA
36,end-date,date, 
36,units,integer, 
36,organisation,default,local-authority-eng:BRA
37,end-date,date, 
37,units,integer, 
37,organisation,default,local-authority-eng:BRA
38,end-date,date, 
38,units,integer, 
38,organisation,default,local-authority-eng:BRA
39,end-date,date, 
39,units,integer, 
39,organisation,default,local-authority-eng:BRA
40,end-date,date, 
40,units,integer, 
40,organisation,default,local-authority-eng:BRA
41,end-date,date, 
41,units,integer, 
41,organisation,default,local-authority-eng:BRA
42,end-date,date, 
