row-number,field,issue-type,value
1,organisation,default,local-authority-eng:CMA
2,organisation,default,local-authority-eng:CMA
3,organisation,default,local-authority-eng:CMA
4,organisation,default,local-authority-eng:CMA
5,organisation,default,local-authority-eng:CMA
6,organisation,default,local-authority-eng:CMA
7,organisation,default,local-authority-eng:CMA
8,organisation,default,local-authority-eng:CMA
9,organisation,default,local-authority-eng:CMA
10,organisation,default,local-authority-eng:CMA
11,organisation,default,local-authority-eng:CMA
12,organisation,default,local-authority-eng:CMA
13,organisation,default,local-authority-eng:CMA
14,organisation,default,local-authority-eng:CMA
15,organisation,default,local-authority-eng:CMA
16,organisation,default,local-authority-eng:CMA
17,organisation,default,local-authority-eng:CMA
18,organisation,default,local-authority-eng:CMA
19,organisation,default,local-authority-eng:CMA
20,organisation,default,local-authority-eng:CMA
21,organisation,default,local-authority-eng:CMA
22,organisation,default,local-authority-eng:CMA
23,organisation,default,local-authority-eng:CMA
24,organisation,default,local-authority-eng:CMA
25,organisation,default,local-authority-eng:CMA
26,organisation,default,local-authority-eng:CMA
27,organisation,default,local-authority-eng:CMA
28,organisation,default,local-authority-eng:CMA
29,organisation,default,local-authority-eng:CMA
30,organisation,default,local-authority-eng:CMA
31,organisation,default,local-authority-eng:CMA
32,organisation,default,local-authority-eng:CMA
