row-number,field,issue-type,value
1,organisation,default,local-authority-eng:ADU
2,organisation,default,local-authority-eng:ADU
3,organisation,default,local-authority-eng:ADU
4,organisation,default,local-authority-eng:ADU
5,organisation,default,local-authority-eng:ADU
6,organisation,default,local-authority-eng:ADU
7,organisation,default,local-authority-eng:ADU
8,organisation,default,local-authority-eng:ADU
9,organisation,default,local-authority-eng:ADU
10,organisation,default,local-authority-eng:ADU
11,organisation,default,local-authority-eng:ADU
12,organisation,default,local-authority-eng:ADU
13,organisation,default,local-authority-eng:ADU
14,organisation,default,local-authority-eng:ADU
15,organisation,default,local-authority-eng:ADU
16,organisation,default,local-authority-eng:ADU
17,organisation,default,local-authority-eng:ADU
18,organisation,default,local-authority-eng:ADU
19,organisation,default,local-authority-eng:ADU
20,organisation,default,local-authority-eng:ADU
21,organisation,default,local-authority-eng:ADU
22,organisation,default,local-authority-eng:ADU
