developer-agreement-transaction,amount,units,contribution-funding-status,developer-agreement-contribution,organisation,entry-date,start-date,end-date,slug
P2016/1999/FUL-HW,0,0,secured,P2016/1999/FUL-HW,local-authority-eng:ISL,2020-08-05,2020-03-17,,/developer-agreement-transaction/local-authority-eng/ISL/P2016-1999-FUL-HW
P2016/2994/S73-HWTL,0,0,secured,P2016/2994/S73-HWTL,local-authority-eng:ISL,2020-08-05,2019-09-30,,/developer-agreement-transaction/local-authority-eng/ISL/P2016-2994-S73-HWTL
P2017/2243/FUL-CN,0,0,secured,P2017/2243/FUL-CN,local-authority-eng:ISL,2020-08-05,2019-11-13,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-2243-FUL-CN
P2017/2243/FUL-AHCSS,60000,0,secured,P2017/2243/FUL-AHCSS,local-authority-eng:ISL,2020-08-05,2019-11-13,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-2243-FUL-AHCSS
P2017/2243/FUL-COCSS,1000,0,secured,P2017/2243/FUL-COCSS,local-authority-eng:ISL,2020-08-05,2019-11-13,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-2243-FUL-COCSS
P2017/2243/FUL-CFH,0,0,secured,P2017/2243/FUL-CFH,local-authority-eng:ISL,2020-08-05,2019-11-13,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-2243-FUL-CFH
P2017/3103/FUL-HWComm,0,0,secured,P2017/3103/FUL-HWComm,local-authority-eng:ISL,2020-08-05,2019-06-12,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-3103-FUL-HWComm
P2017/3103/FUL-HWCost,371678.89,0,secured,P2017/3103/FUL-HWCost,local-authority-eng:ISL,2020-08-05,2019-06-12,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-3103-FUL-HWCost
P2017/3103/FUL-HWCS,47743.58,0,secured,P2017/3103/FUL-HWCS,local-authority-eng:ISL,2020-08-05,2019-06-12,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-3103-FUL-HWCS
P2017/3103/FUL-HW,0,0,secured,P2017/3103/FUL-HW,local-authority-eng:ISL,2020-08-05,2019-06-12,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-3103-FUL-HW
P2017/3242/FUL-IN,0,0,secured,P2017/3242/FUL-IN,local-authority-eng:ISL,2020-08-05,2020-02-19,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-3242-FUL-IN
P2017/3242/FUL-CmN,0,0,secured,P2017/3242/FUL-CmN,local-authority-eng:ISL,2020-08-05,2020-02-19,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-3242-FUL-CmN
P2017/3242/FUL-ON,0,0,secured,P2017/3242/FUL-ON,local-authority-eng:ISL,2020-08-05,2020-02-19,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-3242-FUL-ON
P2017/3242/FUL-ATC,4000,0,secured,P2017/3242/FUL-ATC,local-authority-eng:ISL,2020-08-05,2020-02-19,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-3242-FUL-ATC
P2017/3242/FUL-AHCM,155000,0,secured,P2017/3242/FUL-AHCM,local-authority-eng:ISL,2020-08-05,2020-02-19,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-3242-FUL-AHCM
P2017/3242/FUL-COCM,82332.64,0,secured,P2017/3242/FUL-COCM,local-authority-eng:ISL,2020-08-05,2020-02-19,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-3242-FUL-COCM
P2017/3242/FUL-CCPMF,1012,0,secured,P2017/3242/FUL-CCPMF,local-authority-eng:ISL,2020-08-05,2020-02-19,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-3242-FUL-CCPMF
P2017/3242/FUL-CFH,0,0,secured,P2017/3242/FUL-CFH,local-authority-eng:ISL,2020-08-05,2020-02-19,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-3242-FUL-CFH
P2017/3242/FUL-CCPCC,0,0,secured,P2017/3242/FUL-CCPCC,local-authority-eng:ISL,2020-08-05,2020-02-19,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-3242-FUL-CCPCC
P2017/3242/FUL-CCPRD,0,0,secured,P2017/3242/FUL-CCPRD,local-authority-eng:ISL,2020-08-05,2020-02-19,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-3242-FUL-CCPRD
P2017/3242/FUL-CLP,0,0,secured,P2017/3242/FUL-CLP,local-authority-eng:ISL,2020-08-05,2020-02-19,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-3242-FUL-CLP
P2017/3242/FUL-TP,0,0,secured,P2017/3242/FUL-TP,local-authority-eng:ISL,2020-08-05,2020-02-19,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-3242-FUL-TP
P2017/3242/FUL-GPP,0,0,secured,P2017/3242/FUL-GPP,local-authority-eng:ISL,2020-08-05,2020-02-19,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-3242-FUL-GPP
P2017/3242/FUL-DHC,0,0,secured,P2017/3242/FUL-DHC,local-authority-eng:ISL,2020-08-05,2020-02-19,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-3242-FUL-DHC
P2017/3242/FUL-VAU,0,0,secured,P2017/3242/FUL-VAU,local-authority-eng:ISL,2020-08-05,2020-02-19,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-3242-FUL-VAU
P2017/3242/FUL-VRC,0,0,secured,P2017/3242/FUL-VRC,local-authority-eng:ISL,2020-08-05,2020-02-19,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-3242-FUL-VRC
P2017/4339/FUL-IN,0,0,secured,P2017/4339/FUL-IN,local-authority-eng:ISL,2020-08-05,2019-06-14,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-4339-FUL-IN
P2017/4339/FUL-CmN,0,0,secured,P2017/4339/FUL-CmN,local-authority-eng:ISL,2020-08-05,2019-06-14,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-4339-FUL-CmN
P2017/4339/FUL-ON,0,0,secured,P2017/4339/FUL-ON,local-authority-eng:ISL,2020-08-05,2019-06-14,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-4339-FUL-ON
P2017/4339/FUL-AHCM,282583.32,0,spent,P2017/4339/FUL-AHCM,local-authority-eng:ISL,2020-08-05,2020-03-16,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-4339-FUL-AHCM
P2017/4339/FUL-COCM,62512.4,0,spent,P2017/4339/FUL-COCM,local-authority-eng:ISL,2020-08-05,2020-03-16,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-4339-FUL-COCM
P2017/4339/FUL-CCPMF,1766.15,0,received,P2017/4339/FUL-CCPMF,local-authority-eng:ISL,2020-08-05,2019-07-17,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-4339-FUL-CCPMF
P2017/4339/FUL-ETCont,17233.92,0,received,P2017/4339/FUL-ETCont,local-authority-eng:ISL,2020-08-05,2019-07-17,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-4339-FUL-ETCont
P2017/4339/FUL-AWC,384800,0,secured,P2017/4339/FUL-AWC,local-authority-eng:ISL,2020-08-05,2019-06-14,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-4339-FUL-AWC
P2017/4339/FUL-ETC,0,0,secured,P2017/4339/FUL-ETC,local-authority-eng:ISL,2020-08-05,2019-06-14,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-4339-FUL-ETC
P2017/4339/FUL-ETWP,10000,0,secured,P2017/4339/FUL-ETWP,local-authority-eng:ISL,2020-08-05,2019-06-14,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-4339-FUL-ETWP
P2017/4339/FUL-CCPRD,0,0,secured,P2017/4339/FUL-CCPRD,local-authority-eng:ISL,2020-08-05,2019-06-14,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-4339-FUL-CCPRD
P2017/4339/FUL-CLP,0,0,secured,P2017/4339/FUL-CLP,local-authority-eng:ISL,2020-08-05,2019-06-14,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-4339-FUL-CLP
P2017/4339/FUL-GPP,0,0,secured,P2017/4339/FUL-GPP,local-authority-eng:ISL,2020-08-05,2019-06-14,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-4339-FUL-GPP
P2017/4339/FUL-ATC,6000,0,secured,P2017/4339/FUL-ATC,local-authority-eng:ISL,2020-08-05,2019-06-14,,/developer-agreement-transaction/local-authority-eng/ISL/P2017-4339-FUL-ATC
P2018/0715/FUL-CN,0,0,secured,P2018/0715/FUL-CN,local-authority-eng:ISL,2020-08-05,2020-01-27,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-0715-FUL-CN
P2018/0715/FUL-AHCSS,180000,0,secured,P2018/0715/FUL-AHCSS,local-authority-eng:ISL,2020-08-05,2020-01-27,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-0715-FUL-AHCSS
P2018/0715/FUL-COCSS,1000,0,secured,P2018/0715/FUL-COCSS,local-authority-eng:ISL,2020-08-05,2020-01-27,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-0715-FUL-COCSS
P2018/0715/FUL-CFH,0,0,secured,P2018/0715/FUL-CFH,local-authority-eng:ISL,2020-08-05,2020-01-27,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-0715-FUL-CFH
P2018/1452/FUL-CN,0,0,secured,P2018/1452/FUL-CN,local-authority-eng:ISL,2020-08-05,2019-06-14,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-1452-FUL-CN
P2018/1452/FUL-AHCSS,450000,0,secured,P2018/1452/FUL-AHCSS,local-authority-eng:ISL,2020-08-05,2019-06-14,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-1452-FUL-AHCSS
P2018/1452/FUL-COCSS,4000,0,secured,P2018/1452/FUL-COCSS,local-authority-eng:ISL,2020-08-05,2019-06-14,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-1452-FUL-COCSS
P2018/1578/FUL-HWCost,59363.09,0,secured,P2018/1578/FUL-HWCost,local-authority-eng:ISL,2020-08-05,2019-06-04,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-1578-FUL-HWCost
P2018/1948/FUL-CN,0,0,secured,P2018/1948/FUL-CN,local-authority-eng:ISL,2020-08-05,2019-09-19,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-1948-FUL-CN
P2018/1948/FUL-AHCSS,50000,0,spent,P2018/1948/FUL-AHCSS,local-authority-eng:ISL,2020-08-05,2020-03-16,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-1948-FUL-AHCSS
P2018/2073/FUL-CN,0,0,secured,P2018/2073/FUL-CN,local-authority-eng:ISL,2020-08-05,2019-04-01,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2073-FUL-CN
P2018/2073/FUL-AHCSS,400000,0,secured,P2018/2073/FUL-AHCSS,local-authority-eng:ISL,2020-08-05,2019-04-01,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2073-FUL-AHCSS
P2018/2073/FUL-CFH,0,0,secured,P2018/2073/FUL-CFH,local-authority-eng:ISL,2020-08-05,2019-04-01,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2073-FUL-CFH
P2018/2073/FUL-ONO,0,0,secured,P2018/2073/FUL-ONO,local-authority-eng:ISL,2020-08-05,2019-04-01,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2073-FUL-ONO
P2018/2269/FUL-ES,0,0,secured,P2018/2269/FUL-ES,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2269-FUL-ES
P2018/2269/FUL-GPP,0,0,secured,P2018/2269/FUL-GPP,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2269-FUL-GPP
P2018/2269/FUL-DHC,0,0,secured,P2018/2269/FUL-DHC,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2269-FUL-DHC
P2018/2269/FUL-ABIVP,0,0,secured,P2018/2269/FUL-ABIVP,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2269-FUL-ABIVP
P2018/2269/FUL-PWHS,0,0,secured,P2018/2269/FUL-PWHS,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2269-FUL-PWHS
P2018/2269/FUL-VAU,0,0,secured,P2018/2269/FUL-VAU,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2269-FUL-VAU
P2018/2269/FUL-ONO,0,0,secured,P2018/2269/FUL-ONO,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2269-FUL-ONO
P2018/2269/FUL-IN,0,0,secured,P2018/2269/FUL-IN,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2269-FUL-IN
P2018/2269/FUL-CmN,0,0,secured,P2018/2269/FUL-CmN,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2269-FUL-CmN
P2018/2269/FUL-ON,0,0,secured,P2018/2269/FUL-ON,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2269-FUL-ON
P2018/2269/FUL-ATC,10000,0,secured,P2018/2269/FUL-ATC,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2269-FUL-ATC
P2018/2269/FUL-COCM,88596,0,secured,P2018/2269/FUL-COCM,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2269-FUL-COCM
P2018/2269/FUL-CCPMF,4600,0,secured,P2018/2269/FUL-CCPMF,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2269-FUL-CCPMF
P2018/2269/FUL-ETC,0,0,secured,P2018/2269/FUL-ETC,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2269-FUL-ETC
P2018/2269/FUL-ETWP,10000,0,secured,P2018/2269/FUL-ETWP,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2269-FUL-ETWP
P2018/2269/FUL-CCPRD,0,0,secured,P2018/2269/FUL-CCPRD,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2269-FUL-CCPRD
P2018/2269/FUL-AHOP,0,24,secured,P2018/2269/FUL-AHOP,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2269-FUL-AHOP
P2018/2269/FUL-TS,0,0,secured,P2018/2269/FUL-TS,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2269-FUL-TS
P2018/2269/FUL-CFH,0,0,secured,P2018/2269/FUL-CFH,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2269-FUL-CFH
P2018/2269/FUL-TP,0,0,secured,P2018/2269/FUL-TP,local-authority-eng:ISL,2020-08-05,2019-04-17,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2269-FUL-TP
P2018/2329/FUL-CN,0,0,secured,P2018/2329/FUL-CN,local-authority-eng:ISL,2020-08-05,2020-01-05,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2329-FUL-CN
P2018/2329/FUL-AHCSS,100000,0,secured,P2018/2329/FUL-AHCSS,local-authority-eng:ISL,2020-08-05,2020-01-05,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2329-FUL-AHCSS
P2018/2329/FUL-CFH,0,0,secured,P2018/2329/FUL-CFH,local-authority-eng:ISL,2020-08-05,2020-01-05,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2329-FUL-CFH
P2018/2520/FUL-CN,0,0,secured,P2018/2520/FUL-CN,local-authority-eng:ISL,2020-08-05,2019-07-10,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2520-FUL-CN
P2018/2520/FUL-AHCSS,26813,0,secured,P2018/2520/FUL-AHCSS,local-authority-eng:ISL,2020-08-05,2019-07-10,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2520-FUL-AHCSS
P2018/2520/FUL-CFH,0,0,secured,P2018/2520/FUL-CFH,local-authority-eng:ISL,2020-08-05,2019-07-10,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2520-FUL-CFH
P2018/2649/FUL-CN,0,0,secured,P2018/2649/FUL-CN,local-authority-eng:ISL,2020-08-05,2019-04-29,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2649-FUL-CN
P2018/2649/FUL-COCSS,9000,0,spent,P2018/2649/FUL-COCSS,local-authority-eng:ISL,2020-08-05,2020-03-16,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2649-FUL-COCSS
P2018/2649/FUL-CFH,0,0,secured,P2018/2649/FUL-CFH,local-authority-eng:ISL,2020-08-05,2019-04-29,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2649-FUL-CFH
P2018/2649/FUL-HRC,6603.87,0,allocated,P2018/2649/FUL-HRC,local-authority-eng:ISL,2020-08-05,2019-07-25,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2649-FUL-HRC
P2018/2749/FUL-CN,0,0,secured,P2018/2749/FUL-CN,local-authority-eng:ISL,2020-08-05,2019-04-29,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2749-FUL-CN
P2018/2749/FUL-TPRC,10000,0,secured,P2018/2749/FUL-TPRC,local-authority-eng:ISL,2020-08-05,2019-04-29,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2749-FUL-TPRC
P2018/2931/FUL-CN,0,0,secured,P2018/2931/FUL-CN,local-authority-eng:ISL,2020-08-05,2019-07-10,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2931-FUL-CN
P2018/2931/FUL-AHCSS,100000,0,secured,P2018/2931/FUL-AHCSS,local-authority-eng:ISL,2020-08-05,2019-07-10,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2931-FUL-AHCSS
P2018/2931/FUL-COCSS,2000,0,secured,P2018/2931/FUL-COCSS,local-authority-eng:ISL,2020-08-05,2019-07-10,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2931-FUL-COCSS
P2018/2931/FUL-CFH,0,0,secured,P2018/2931/FUL-CFH,local-authority-eng:ISL,2020-08-05,2019-07-10,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2931-FUL-CFH
P2018/2992/FUL-CN,0,0,secured,P2018/2992/FUL-CN,local-authority-eng:ISL,2020-08-05,2019-05-17,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2992-FUL-CN
P2018/2992/FUL-AHCSS,100000,0,secured,P2018/2992/FUL-AHCSS,local-authority-eng:ISL,2020-08-05,2019-05-17,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2992-FUL-AHCSS
P2018/2992/FUL-CFH,0,0,secured,P2018/2992/FUL-CFH,local-authority-eng:ISL,2020-08-05,2019-05-17,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-2992-FUL-CFH
P2018/3180/FUL-AHCSS,50000,0,secured,P2018/3180/FUL-AHCSS,local-authority-eng:ISL,2020-08-05,2019-07-26,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-3180-FUL-AHCSS
P2018/3180/FUL-COCSS,1000,0,secured,P2018/3180/FUL-COCSS,local-authority-eng:ISL,2020-08-05,2019-07-26,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-3180-FUL-COCSS
P2018/3180/FUL-CFH,0,0,secured,P2018/3180/FUL-CFH,local-authority-eng:ISL,2020-08-05,2019-07-26,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-3180-FUL-CFH
P2018/3180/FUL-CN,0,0,secured,P2018/3180/FUL-CN,local-authority-eng:ISL,2020-08-05,2019-07-26,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-3180-FUL-CN
P2018/3231/FUL-CN,0,0,secured,P2018/3231/FUL-CN,local-authority-eng:ISL,2020-08-05,2020-01-09,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-3231-FUL-CN
P2018/3231/FUL-ETCont,7537.5,0,secured,P2018/3231/FUL-ETCont,local-authority-eng:ISL,2020-08-05,2020-01-09,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-3231-FUL-ETCont
P2018/3231/FUL-ETWP,5000,0,secured,P2018/3231/FUL-ETWP,local-authority-eng:ISL,2020-08-05,2020-01-09,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-3231-FUL-ETWP
P2018/3775/FUL-CN,0,0,secured,P2018/3775/FUL-CN,local-authority-eng:ISL,2020-08-05,2020-03-02,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-3775-FUL-CN
P2018/3775/FUL-AHCSS,83411,0,secured,P2018/3775/FUL-AHCSS,local-authority-eng:ISL,2020-08-05,2020-03-02,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-3775-FUL-AHCSS
P2018/3775/FUL-CFH,0,0,secured,P2018/3775/FUL-CFH,local-authority-eng:ISL,2020-08-05,2020-03-02,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-3775-FUL-CFH
P2018/3866/FUL-CN,0,0,secured,P2018/3866/FUL-CN,local-authority-eng:ISL,2020-08-05,2019-05-14,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-3866-FUL-CN
P2018/3866/FUL-AHCSS,50000,0,secured,P2018/3866/FUL-AHCSS,local-authority-eng:ISL,2020-08-05,2019-05-14,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-3866-FUL-AHCSS
P2018/3866/FUL-CFH,0,0,secured,P2018/3866/FUL-CFH,local-authority-eng:ISL,2020-08-05,2019-05-14,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-3866-FUL-CFH
P2018/3944/FUL-CN,0,0,secured,P2018/3944/FUL-CN,local-authority-eng:ISL,2020-08-05,2019-04-01,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-3944-FUL-CN
P2018/3944/FUL-COCSS,1000,0,secured,P2018/3944/FUL-COCSS,local-authority-eng:ISL,2020-08-05,2019-04-01,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-3944-FUL-COCSS
P2018/3944/FUL-CFH,0,0,secured,P2018/3944/FUL-CFH,local-authority-eng:ISL,2020-08-05,2019-04-01,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-3944-FUL-CFH
P2018/4161/FUL-IN,0,0,secured,P2018/4161/FUL-IN,local-authority-eng:ISL,2020-08-05,2019-06-17,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-4161-FUL-IN
P2018/4161/FUL-AHCSS,60000,0,secured,P2018/4161/FUL-AHCSS,local-authority-eng:ISL,2020-08-05,2019-06-17,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-4161-FUL-AHCSS
P2018/4161/FUL-COCSS,1000,0,secured,P2018/4161/FUL-COCSS,local-authority-eng:ISL,2020-08-05,2019-06-17,,/developer-agreement-transaction/local-authority-eng/ISL/P2018-4161-FUL-COCSS
P2019/0026/FUL-CN,0,0,secured,P2019/0026/FUL-CN,local-authority-eng:ISL,2020-08-05,2019-07-15,,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0026-FUL-CN
P2019/0026/FUL-AHCSS,60000,0,secured,P2019/0026/FUL-AHCSS,local-authority-eng:ISL,2020-08-05,2019-07-15,,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0026-FUL-AHCSS
P2019/0026/FUL-COCSS,1000,0,secured,P2019/0026/FUL-COCSS,local-authority-eng:ISL,2020-08-05,2019-07-15,,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0026-FUL-COCSS
P2019/0026/FUL-CFH,0,0,secured,P2019/0026/FUL-CFH,local-authority-eng:ISL,2020-08-05,2019-07-15,,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0026-FUL-CFH
P2019/0053/FUL-AHCSS,150000,0,secured,P2019/0053/FUL-AHCSS,local-authority-eng:ISL,2020-08-05,2019-08-05,,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0053-FUL-AHCSS
P2019/0053/FUL-CFH,0,0,secured,P2019/0053/FUL-CFH,local-authority-eng:ISL,2020-08-05,2019-08-05,,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0053-FUL-CFH
P2019/0183/FUL-CN,0,0,secured,P2019/0183/FUL-CN,local-authority-eng:ISL,2020-08-05,2019-09-11,,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0183-FUL-CN
P2019/0183/FUL-ETWP,5000,0,secured,P2019/0183/FUL-ETWP,local-authority-eng:ISL,2020-08-05,2019-09-11,,/developer-agreement-transaction/local-authority-eng/ISL/P2019-0183-FUL-ETWP
