developer-agreement-transaction,amount,units,contribution-funding-status,developer-agreement-contribution,organisation,entry-date,start-date,end-date,slug
S106-162-C1-T4,757884.26,,received,S106-162-C1,local-authority-eng:HAL,2020-12-22,2018-05-01,,/developer-agreement-transaction/local-authority-eng/HAL/S106-162-C1-T4
S106-162-C1-T5,703306.87,,received,S106-162-C1,local-authority-eng:HAL,2020-12-22,2019-05-01,,/developer-agreement-transaction/local-authority-eng/HAL/S106-162-C1-T5
S106-162-C1-T6,730170.9,,received,S106-162-C1,local-authority-eng:HAL,2020-12-22,2019-05-01,,/developer-agreement-transaction/local-authority-eng/HAL/S106-162-C1-T6
S106-162-C1-T7,2231240.04,,spent,S106-162-C1,local-authority-eng:HAL,2020-12-22,2020-05-02,,/developer-agreement-transaction/local-authority-eng/HAL/S106-162-C1-T7
S106-162-C1-T8,1240500.72,,allocated,S106-162-C1,local-authority-eng:HAL,2020-12-22,2020-05-02,,/developer-agreement-transaction/local-authority-eng/HAL/S106-162-C1-T8
S106-165-C1-T1,46540,,secured,S106-165-C1,local-authority-eng:HAL,2020-12-22,2012-06-15,,/developer-agreement-transaction/local-authority-eng/HAL/S106-165-C1-T1
S106-172-C1-T1,21977.4,,secured,S106-172-C1,local-authority-eng:HAL,2020-12-22,2012-06-15,,/developer-agreement-transaction/local-authority-eng/HAL/S106-172-C1-T1
S106-172-C1-T2,21977.4,,received,S106-172-C1,local-authority-eng:HAL,2020-12-22,2012-06-15,,/developer-agreement-transaction/local-authority-eng/HAL/S106-172-C1-T2
S106-172-C1-T3,16477.4,,spent,S106-172-C1,local-authority-eng:HAL,2020-12-22,2018-10-03,,/developer-agreement-transaction/local-authority-eng/HAL/S106-172-C1-T3
S106-177-C1-T1,57222.13,,secured,S106-177-C1,local-authority-eng:HAL,2020-12-22,2012-11-14,,/developer-agreement-transaction/local-authority-eng/HAL/S106-177-C1-T1
S106-186-C1-T1,71710.43,,secured,S106-186-C1,local-authority-eng:HAL,2020-12-22,2013-04-16,,/developer-agreement-transaction/local-authority-eng/HAL/S106-186-C1-T1
S106-186-C1-T2,71710.43,,received,S106-186-C1,local-authority-eng:HAL,2020-12-22,2020-06-01,,/developer-agreement-transaction/local-authority-eng/HAL/S106-186-C1-T2
S106-187-C1-T1,28812,,secured,S106-187-C1,local-authority-eng:HAL,2020-12-22,2013-05-08,,/developer-agreement-transaction/local-authority-eng/HAL/S106-187-C1-T1
S106-187-C1-T2,15606.5,,received,S106-187-C1,local-authority-eng:HAL,2020-12-22,2018-02-01,,/developer-agreement-transaction/local-authority-eng/HAL/S106-187-C1-T2
S106-187-C1-T3,6602.75,,received,S106-187-C1,local-authority-eng:HAL,2020-12-22,2019-01-01,,/developer-agreement-transaction/local-authority-eng/HAL/S106-187-C1-T3
S106-187-C1-T4,6602.75,,received,S106-187-C1,local-authority-eng:HAL,2020-12-22,2019-01-01,,/developer-agreement-transaction/local-authority-eng/HAL/S106-187-C1-T4
S106-187-C2-T1,136219,,secured,S106-187-C2,local-authority-eng:HAL,2020-12-22,2013-05-08,,/developer-agreement-transaction/local-authority-eng/HAL/S106-187-C2-T1
S106-187-C2-T2,66909,,received,S106-187-C2,local-authority-eng:HAL,2020-12-22,2018-02-01,,/developer-agreement-transaction/local-authority-eng/HAL/S106-187-C2-T2
S106-187-C2-T3,34655,,received,S106-187-C2,local-authority-eng:HAL,2020-12-22,2019-01-01,,/developer-agreement-transaction/local-authority-eng/HAL/S106-187-C2-T3
S106-187-C2-T4,34655,,received,S106-187-C2,local-authority-eng:HAL,2020-12-22,2019-01-01,,/developer-agreement-transaction/local-authority-eng/HAL/S106-187-C2-T4
S106-187-C3-T1,136219,,secured,S106-187-C3,local-authority-eng:HAL,2020-12-22,2013-05-08,,/developer-agreement-transaction/local-authority-eng/HAL/S106-187-C3-T1
S106-191-C1-T1,411015.4,,secured,S106-191-C1,local-authority-eng:HAL,2020-12-22,2013-08-12,,/developer-agreement-transaction/local-authority-eng/HAL/S106-191-C1-T1
S106-191-C2-T1,25000,,secured,S106-191-C2,local-authority-eng:HAL,2020-12-22,2013-08-12,,/developer-agreement-transaction/local-authority-eng/HAL/S106-191-C2-T1
S106-191-C3-T1,143350,,secured,S106-191-C3,local-authority-eng:HAL,2020-12-22,2013-08-12,,/developer-agreement-transaction/local-authority-eng/HAL/S106-191-C3-T1
S106-194-C1-T1,9176.47,,secured,S106-194-C1,local-authority-eng:HAL,2020-12-22,2013-10-17,,/developer-agreement-transaction/local-authority-eng/HAL/S106-194-C1-T1
S106-194-C1-T2,9176.47,,received,S106-194-C1,local-authority-eng:HAL,2020-12-22,2020-07-01,,/developer-agreement-transaction/local-authority-eng/HAL/S106-194-C1-T2
S106-195-C1-T1,7614.52,,secured,S106-195-C1,local-authority-eng:HAL,2020-12-22,2013-10-15,,/developer-agreement-transaction/local-authority-eng/HAL/S106-195-C1-T1
S106-195-C1-T2,7614.52,,received,S106-195-C1,local-authority-eng:HAL,2020-12-22,2014-03-01,,/developer-agreement-transaction/local-authority-eng/HAL/S106-195-C1-T2
S106-195-C2-T1,15000,,secured,S106-195-C2,local-authority-eng:HAL,2020-12-22,2013-10-15,,/developer-agreement-transaction/local-authority-eng/HAL/S106-195-C2-T1
S106-195-C2-T2,15000,,received,S106-195-C2,local-authority-eng:HAL,2020-12-22,2014-03-01,,/developer-agreement-transaction/local-authority-eng/HAL/S106-195-C2-T2
S106-195-C2-T3,15000,,spent,S106-195-C2,local-authority-eng:HAL,2020-12-22,2014-11-01,,/developer-agreement-transaction/local-authority-eng/HAL/S106-195-C2-T3
S106-197-C1-T1,24492.56,,secured,S106-197-C1,local-authority-eng:HAL,2020-12-22,2013-10-14,,/developer-agreement-transaction/local-authority-eng/HAL/S106-197-C1-T1
S106-197-C1-T2,24492.56,,received,S106-197-C1,local-authority-eng:HAL,2020-12-22,2020-06-01,,/developer-agreement-transaction/local-authority-eng/HAL/S106-197-C1-T2
S106-198-C1-T1,11225,,secured,S106-198-C1,local-authority-eng:HAL,2020-12-22,2013-11-15,,/developer-agreement-transaction/local-authority-eng/HAL/S106-198-C1-T1
S106-201-C1-T1,177513.08,,secured,S106-201-C1,local-authority-eng:HAL,2020-12-22,2013-12-10,,/developer-agreement-transaction/local-authority-eng/HAL/S106-201-C1-T1
S106-201-C1-T2,85513.08,,received,S106-201-C1,local-authority-eng:HAL,2020-12-22,2014-08-06,,/developer-agreement-transaction/local-authority-eng/HAL/S106-201-C1-T2
S106-201-C1-T3,85513.08,,spent,S106-201-C1,local-authority-eng:HAL,2020-12-22,2020-03-31,,/developer-agreement-transaction/local-authority-eng/HAL/S106-201-C1-T3
S106-201-C2-T1,83750,,secured,S106-201-C2,local-authority-eng:HAL,2020-12-22,2013-12-10,,/developer-agreement-transaction/local-authority-eng/HAL/S106-201-C2-T1
S106-201-C2-T2,75000,,secured,S106-201-C2,local-authority-eng:HAL,2020-12-22,2014-08-06,,/developer-agreement-transaction/local-authority-eng/HAL/S106-201-C2-T2
S106-201-C2-T3,75000,,spent,S106-201-C2,local-authority-eng:HAL,2020-12-22,2018-05-01,,/developer-agreement-transaction/local-authority-eng/HAL/S106-201-C2-T3
S106-208-C1-T1,35692.42,,secured,S106-208-C1,local-authority-eng:HAL,2020-12-22,2014-09-07,,/developer-agreement-transaction/local-authority-eng/HAL/S106-208-C1-T1
S106-209-C1-T1,159673.81,,secured,S106-209-C1,local-authority-eng:HAL,2020-12-22,2015-01-07,,/developer-agreement-transaction/local-authority-eng/HAL/S106-209-C1-T1
S106-209-C1-T2,120473.28,,received,S106-209-C1,local-authority-eng:HAL,2020-12-22,2016-02-01,,/developer-agreement-transaction/local-authority-eng/HAL/S106-209-C1-T2
S106-209-C1-T3,39200.53,,received,S106-209-C1,local-authority-eng:HAL,2020-12-22,2016-11-01,,/developer-agreement-transaction/local-authority-eng/HAL/S106-209-C1-T3
S106-209-C1-T4,1401.06,,spent,S106-209-C1,local-authority-eng:HAL,2020-12-22,2018-03-01,,/developer-agreement-transaction/local-authority-eng/HAL/S106-209-C1-T4
S106-209-C1-T5,158272.75,,spent,S106-209-C1,local-authority-eng:HAL,2020-12-22,2019-05-01,,/developer-agreement-transaction/local-authority-eng/HAL/S106-209-C1-T5
S106-209-C2-T1,39200.53,,secured,S106-209-C2,local-authority-eng:HAL,2020-12-22,2015-01-07,,/developer-agreement-transaction/local-authority-eng/HAL/S106-209-C2-T1
S106-212-C1-T1,19453.32,,secured,S106-212-C1,local-authority-eng:HAL,2020-12-22,2015-04-16,,/developer-agreement-transaction/local-authority-eng/HAL/S106-212-C1-T1
S106-214-C1-T1,119587,,secured,S106-214-C1,local-authority-eng:HAL,2020-12-22,2015-06-30,,/developer-agreement-transaction/local-authority-eng/HAL/S106-214-C1-T1
S106-214-C2-T1,25406.25,,secured,S106-214-C2,local-authority-eng:HAL,2020-12-22,2015-06-30,,/developer-agreement-transaction/local-authority-eng/HAL/S106-214-C2-T1
S106-220-C1-T1,15401.76,,secured,S106-220-C1,local-authority-eng:HAL,2020-12-22,2016-04-11,,/developer-agreement-transaction/local-authority-eng/HAL/S106-220-C1-T1
S106-220-C1-T2,15401.76,,received,S106-220-C1,local-authority-eng:HAL,2020-12-22,2018-02-01,,/developer-agreement-transaction/local-authority-eng/HAL/S106-220-C1-T2
S106-220-C1-T3,15401.76,,allocated,S106-220-C1,local-authority-eng:HAL,2020-12-22,2020-12-11,,/developer-agreement-transaction/local-authority-eng/HAL/S106-220-C1-T3
S106-226-C1-T1,154000,,secured,S106-226-C1,local-authority-eng:HAL,2020-12-22,2017-03-22,,/developer-agreement-transaction/local-authority-eng/HAL/S106-226-C1-T1
S106-237-C1-T1,31379,,secured,S106-237-C1,local-authority-eng:HAL,2020-12-22,2009-07-20,,/developer-agreement-transaction/local-authority-eng/HAL/S106-237-C1-T1
S106-237-C1-T2,31379,,received,S106-237-C1,local-authority-eng:HAL,2020-12-22,2020-01-01,,/developer-agreement-transaction/local-authority-eng/HAL/S106-237-C1-T2
S106-237-C1-T3,31379,,allocated,S106-237-C1,local-authority-eng:HAL,2020-12-22,2020-12-10,,/developer-agreement-transaction/local-authority-eng/HAL/S106-237-C1-T3
S106-64-C1-T1,755544.58,,secured,S106-64-C1,local-authority-eng:HAL,2020-12-22,2000-09-04,,/developer-agreement-transaction/local-authority-eng/HAL/S106-64-C1-T1
S106-81-C1-T1,27000,,secured,S106-81-C1,local-authority-eng:HAL,2020-12-22,2003-07-22,,/developer-agreement-transaction/local-authority-eng/HAL/S106-81-C1-T1
S106-84-C1-T1,108000,,secured,S106-84-C1,local-authority-eng:HAL,2020-12-22,2003-12-17,,/developer-agreement-transaction/local-authority-eng/HAL/S106-84-C1-T1
S106-84-C1-T2,108800,,received,S106-84-C1,local-authority-eng:HAL,2020-12-22,2012-03-01,,/developer-agreement-transaction/local-authority-eng/HAL/S106-84-C1-T2
S106-84-C1-T3,39814,,spent,S106-84-C1,local-authority-eng:HAL,2020-12-22,2018-03-01,,/developer-agreement-transaction/local-authority-eng/HAL/S106-84-C1-T3
S106-913-C1-T1,2000,,secured,S106-913-C1,local-authority-eng:HAL,2020-12-22,2015-04-16,,/developer-agreement-transaction/local-authority-eng/HAL/S106-913-C1-T1
S106-930-C1-T1,2928.66,,secured,S106-930-C1,local-authority-eng:HAL,2020-12-22,2014-01-08,,/developer-agreement-transaction/local-authority-eng/HAL/S106-930-C1-T1
S106-930-C1-T2,2928.66,,received,S106-930-C1,local-authority-eng:HAL,2020-12-22,2014-02-01,,/developer-agreement-transaction/local-authority-eng/HAL/S106-930-C1-T2
S106-931-C1-T1,6413,,secured,S106-931-C1,local-authority-eng:HAL,2020-12-22,2014-01-20,,/developer-agreement-transaction/local-authority-eng/HAL/S106-931-C1-T1
S106-931-C1-T2,4306.5,,received,S106-931-C1,local-authority-eng:HAL,2020-12-22,2014-02-01,,/developer-agreement-transaction/local-authority-eng/HAL/S106-931-C1-T2
S106-931-C1-T3,2106.5,,received,S106-931-C1,local-authority-eng:HAL,2020-12-22,2014-02-01,,/developer-agreement-transaction/local-authority-eng/HAL/S106-931-C1-T3
S106-940-C1-T1,37596.76,,secured,S106-940-C1,local-authority-eng:HAL,2020-12-22,2017-03-02,,/developer-agreement-transaction/local-authority-eng/HAL/S106-940-C1-T1
S106-940-C1-T2,37596.76,,received,S106-940-C1,local-authority-eng:HAL,2020-12-22,2017-03-31,,/developer-agreement-transaction/local-authority-eng/HAL/S106-940-C1-T2
S106-940-C1-T3,37596.76,,spent,S106-940-C1,local-authority-eng:HAL,2020-12-22,2018-04-02,,/developer-agreement-transaction/local-authority-eng/HAL/S106-940-C1-T3
S106-942-C1-T1,11714.64,,secured,S106-942-C1,local-authority-eng:HAL,2020-12-22,2018-06-19,,/developer-agreement-transaction/local-authority-eng/HAL/S106-942-C1-T1
S106-942-C1-T2,11714.64,,received,S106-942-C1,local-authority-eng:HAL,2020-12-22,2019-04-01,,/developer-agreement-transaction/local-authority-eng/HAL/S106-942-C1-T2
S106-97-C1-T1,120000,,secured,S106-97-C1,local-authority-eng:HAL,2020-12-22,2005-04-19,,/developer-agreement-transaction/local-authority-eng/HAL/S106-97-C1-T1
S106-97-C1-T2,100000,,secured,S106-97-C1,local-authority-eng:HAL,2020-12-22,2005-04-19,,/developer-agreement-transaction/local-authority-eng/HAL/S106-97-C1-T2
S106-97-C1-T3,211720,,spent,S106-97-C1,local-authority-eng:HAL,2020-12-22,,,/developer-agreement-transaction/local-authority-eng/HAL/S106-97-C1-T3
S106-97-C2-T1,100000,,secured,S106-97-C2,local-authority-eng:HAL,2020-12-22,2005-04-19,,/developer-agreement-transaction/local-authority-eng/HAL/S106-97-C2-T1
S278-202-C1-T1,13500,,secured,S278-202-C1,local-authority-eng:HAL,2020-12-22,2014-02-05,,/developer-agreement-transaction/local-authority-eng/HAL/S278-202-C1-T1
S278-202-C1-T2,13500,,received,S278-202-C1,local-authority-eng:HAL,2020-12-22,2014-02-05,,/developer-agreement-transaction/local-authority-eng/HAL/S278-202-C1-T2
S278-202-C1-T3,1350,,allocated,S278-202-C1,local-authority-eng:HAL,2020-12-22,2014-02-05,,/developer-agreement-transaction/local-authority-eng/HAL/S278-202-C1-T3
S278-202-C1-T4,12150,,returned,S278-202-C1,local-authority-eng:HAL,2020-12-22,2014-02-05,,/developer-agreement-transaction/local-authority-eng/HAL/S278-202-C1-T4
S278-203-C1-T1,12769,,secured,S278-203-C1,local-authority-eng:HAL,2020-12-22,2019-04-02,,/developer-agreement-transaction/local-authority-eng/HAL/S278-203-C1-T1
S278-203-C1-T2,12769,,allocated,S278-203-C1,local-authority-eng:HAL,2020-12-22,2020-02-17,,/developer-agreement-transaction/local-authority-eng/HAL/S278-203-C1-T2
S278-204-C1-T1,8360.28,,secured,S278-204-C1,local-authority-eng:HAL,2020-12-22,2020-03-09,,/developer-agreement-transaction/local-authority-eng/HAL/S278-204-C1-T1
S278-204-C1-T2,8360.28,,received,S278-204-C1,local-authority-eng:HAL,2020-12-22,2020-03-09,,/developer-agreement-transaction/local-authority-eng/HAL/S278-204-C1-T2
S278-205-C1-T1,2780,,secured,S278-205-C1,local-authority-eng:HAL,2020-12-22,2019-04-12,,/developer-agreement-transaction/local-authority-eng/HAL/S278-205-C1-T1
S278-205-C1-T2,2780,,allocated,S278-205-C1,local-authority-eng:HAL,2020-12-22,2020-05-01,,/developer-agreement-transaction/local-authority-eng/HAL/S278-205-C1-T2
S278-206-C1-T1,29563,,secured,S278-206-C1,local-authority-eng:HAL,2020-12-22,2014-07-08,,/developer-agreement-transaction/local-authority-eng/HAL/S278-206-C1-T1
S278-206-C1-T2,29563,,received,S278-206-C1,local-authority-eng:HAL,2020-12-22,2014-07-08,,/developer-agreement-transaction/local-authority-eng/HAL/S278-206-C1-T2
S278-207-C1-T1,16178.21,,secured,S278-207-C1,local-authority-eng:HAL,2020-12-22,2019-11-28,,/developer-agreement-transaction/local-authority-eng/HAL/S278-207-C1-T1
S278-207-C1-T2,16178.21,,received,S278-207-C1,local-authority-eng:HAL,2020-12-22,2019-11-28,,/developer-agreement-transaction/local-authority-eng/HAL/S278-207-C1-T2
S278-207-C1-T3,1940.62,,spent,S278-207-C1,local-authority-eng:HAL,2020-12-22,2019-11-28,,/developer-agreement-transaction/local-authority-eng/HAL/S278-207-C1-T3
S278-208-C1-T1,12636.9,,secured,S278-208-C1,local-authority-eng:HAL,2020-12-22,2019-03-10,,/developer-agreement-transaction/local-authority-eng/HAL/S278-208-C1-T1
S278-208-C1-T2,12636.9,,received,S278-208-C1,local-authority-eng:HAL,2020-12-22,2019-03-10,,/developer-agreement-transaction/local-authority-eng/HAL/S278-208-C1-T2
S278-208-C1-T3,2527.38,,spent,S278-208-C1,local-authority-eng:HAL,2020-12-22,2020-03-10,,/developer-agreement-transaction/local-authority-eng/HAL/S278-208-C1-T3
S278-209-C1-T1,21414,,secured,S278-209-C1,local-authority-eng:HAL,2020-12-22,2019-05-01,,/developer-agreement-transaction/local-authority-eng/HAL/S278-209-C1-T1
S278-209-C1-T2,21414,,received,S278-209-C1,local-authority-eng:HAL,2020-12-22,2019-05-01,,/developer-agreement-transaction/local-authority-eng/HAL/S278-209-C1-T2
S278-209-C1-T3,2141.4,,spent,S278-209-C1,local-authority-eng:HAL,2020-12-22,2020-05-01,,/developer-agreement-transaction/local-authority-eng/HAL/S278-209-C1-T3
S278-210-C1-T1,7651.4,,secured,S278-210-C1,local-authority-eng:HAL,2020-12-22,2019-10-17,,/developer-agreement-transaction/local-authority-eng/HAL/S278-210-C1-T1
S278-210-C1-T2,7651.4,,received,S278-210-C1,local-authority-eng:HAL,2020-12-22,2019-10-17,,/developer-agreement-transaction/local-authority-eng/HAL/S278-210-C1-T2
S278-211-C1-T1,11766.68,,secured,S278-211-C1,local-authority-eng:HAL,2020-12-22,2019-11-28,,/developer-agreement-transaction/local-authority-eng/HAL/S278-211-C1-T1
S278-211-C1-T2,11766.68,,received,S278-211-C1,local-authority-eng:HAL,2020-12-22,2019-11-28,,/developer-agreement-transaction/local-authority-eng/HAL/S278-211-C1-T2
S278-212-C1-T1,300300.57,,secured,S278-212-C1,local-authority-eng:HAL,2020-12-22,2019-01-28,,/developer-agreement-transaction/local-authority-eng/HAL/S278-212-C1-T1
S278-212-C1-T2,300300.57,,received,S278-212-C1,local-authority-eng:HAL,2020-12-22,2019-01-28,,/developer-agreement-transaction/local-authority-eng/HAL/S278-212-C1-T2
S278-212-C1-T3,15572.89,,spent,S278-212-C1,local-authority-eng:HAL,2020-12-22,2020-02-27,,/developer-agreement-transaction/local-authority-eng/HAL/S278-212-C1-T3
S278-212-C1-T4,281001.84,,returned,S278-212-C1,local-authority-eng:HAL,2020-12-22,2020-02-27,,/developer-agreement-transaction/local-authority-eng/HAL/S278-212-C1-T4
S278-212-C1-T5,14457.16,,allocated,S278-212-C1,local-authority-eng:HAL,2020-12-22,2020-02-27,,/developer-agreement-transaction/local-authority-eng/HAL/S278-212-C1-T5
S278-213-C1-T1,279842.38,,secured,S278-213-C1,local-authority-eng:HAL,2020-12-22,2019-05-01,,/developer-agreement-transaction/local-authority-eng/HAL/S278-213-C1-T1
S278-213-C1-T2,279842.38,,received,S278-213-C1,local-authority-eng:HAL,2020-12-22,2019-05-22,,/developer-agreement-transaction/local-authority-eng/HAL/S278-213-C1-T2
S278-213-C1-T3,251858.15,,returned,S278-213-C1,local-authority-eng:HAL,2020-12-22,2020-04-30,,/developer-agreement-transaction/local-authority-eng/HAL/S278-213-C1-T3
S278-213-C1-T4,27984.23,,spent,S278-213-C1,local-authority-eng:HAL,2020-12-22,2020-04-30,,/developer-agreement-transaction/local-authority-eng/HAL/S278-213-C1-T4
S278-214-C1-T1,69000,,secured,S278-214-C1,local-authority-eng:HAL,2020-12-22,2019-02-06,,/developer-agreement-transaction/local-authority-eng/HAL/S278-214-C1-T1
S278-214-C1-T2,69000,,received,S278-214-C1,local-authority-eng:HAL,2020-12-22,2019-02-06,,/developer-agreement-transaction/local-authority-eng/HAL/S278-214-C1-T2
S278-214-C1-T3,6900,,spent,S278-214-C1,local-authority-eng:HAL,2020-12-22,2020-03-06,,/developer-agreement-transaction/local-authority-eng/HAL/S278-214-C1-T3
S278-214-C1-T4,62100,,returned,S278-214-C1,local-authority-eng:HAL,2020-12-22,2020-03-06,,/developer-agreement-transaction/local-authority-eng/HAL/S278-214-C1-T4
S278-215-C1-T1,77912.74,,secured,S278-215-C1,local-authority-eng:HAL,2020-12-22,2019-02-06,,/developer-agreement-transaction/local-authority-eng/HAL/S278-215-C1-T1
S278-215-C1-T2,69000,,received,S278-215-C1,local-authority-eng:HAL,2020-12-22,2019-02-06,,/developer-agreement-transaction/local-authority-eng/HAL/S278-215-C1-T2
S278-215-C1-T3,6900,,spent,S278-215-C1,local-authority-eng:HAL,2020-12-22,2020-03-06,,/developer-agreement-transaction/local-authority-eng/HAL/S278-215-C1-T3
S278-215-C1-T4,8912.74,,received,S278-215-C1,local-authority-eng:HAL,2020-12-22,2020-05-22,,/developer-agreement-transaction/local-authority-eng/HAL/S278-215-C1-T4
S278-216-C1-T1,1500,,secured,S278-216-C1,local-authority-eng:HAL,2020-12-22,2016-08-08,,/developer-agreement-transaction/local-authority-eng/HAL/S278-216-C1-T1
