developer-agreement-transaction,amount,units,contribution-funding-status,developer-agreement-contribution,organisation,entry-date,start-date,end-date,slug
,36000,,,S106/19/00279ECO,local-authority-eng:GAT,2020-10-21,2020-02-20,,
,,3,,S106/18/03349AFF,local-authority-eng:GAT,2020-10-21,2019-04-25,,
,31021,,,S106/18/00863AFF,local-authority-eng:GAT,2020-10-21,2019-10-10,,
,7375.3,,,CIL18/00704ADMIN,local-authority-eng:GAT,2020-10-21,2019-01-10,,
,140130.78,,,CIL18/00704NEIGH,local-authority-eng:GAT,2020-10-21,2019-01-10,,
