developer-agreement-transaction,amount,units,contribution-funding-status,developer-agreement-contribution,organisation,entry-date,start-date,end-date,slug
2010/2225_EDS,7638,,Secured,2010/2225_7.76_ED,local-authority-eng:NFK,2020-12-04,2019-10-29,,/developer-agreement-transaction/local-authority-eng/NFK/2010-2225-EDS
2011/1284_EDS,366243.98,,Secured,2011/1284_7.88_ED,local-authority-eng:NFK,2020-12-04,2019-07-12,,/developer-agreement-transaction/local-authority-eng/NFK/2011-1284-EDS
2015/1191_EDS,168783,,Secured,2015/1191_3.162_ED,local-authority-eng:NFK,2020-12-04,2019-08-30,,/developer-agreement-transaction/local-authority-eng/NFK/2015-1191-EDS
2015/1191_LIBS,7339.11,,Secured,2015/1191_3.162_LIB,local-authority-eng:NFK,2020-12-04,2019-08-30,,/developer-agreement-transaction/local-authority-eng/NFK/2015-1191-LIBS
14/01022_EDS,266287.69,,Secured,14/01022_2.127_ED,local-authority-eng:NFK,2020-12-04,2020-02-11,,/developer-agreement-transaction/local-authority-eng/NFK/14-01022-EDS
2013/0854_EDS,94327,,Secured,2013/0854_7.117_ED,local-authority-eng:NFK,2020-12-04,2019-08-30,,/developer-agreement-transaction/local-authority-eng/NFK/2013-0854-EDS
2013/0854_LIBS,2709.47,,Secured,2013/0854_7.117_LIB,local-authority-eng:NFK,2020-12-04,2019-04-02,,/developer-agreement-transaction/local-authority-eng/NFK/2013-0854-LIBS
2012/0371_EDS,1289700.34,,Secured,2012/0371_7.85b_ED,local-authority-eng:NFK,2020-12-04,2019-06-05,,/developer-agreement-transaction/local-authority-eng/NFK/2012-0371-EDS
2012/0371_EDS,353688.24,,Secured,2012/0371_7.85b_ED,local-authority-eng:NFK,2020-12-04,2020-01-31,,/developer-agreement-transaction/local-authority-eng/NFK/2012-0371-EDS
2015/0219_EDS,117575.5,,Secured,2015/0219_3.96_ED,local-authority-eng:NFK,2020-12-04,2019-11-20,,/developer-agreement-transaction/local-authority-eng/NFK/2015-0219-EDS
2015/0219_LIBS,4970.21,,Secured,2015/0219_3.96_LIB,local-authority-eng:NFK,2020-12-04,2019-04-01,,/developer-agreement-transaction/local-authority-eng/NFK/2015-0219-LIBS
PF/17/1951_LIBS,3295.65,,Secured,PF/17/1951_1.90_LIB,local-authority-eng:NFK,2020-12-04,2019-04-01,,/developer-agreement-transaction/local-authority-eng/NFK/PF-17-1951-LIBS
05/00691/OM_LIBS,6946.93,,Secured,05/00691/OM_2.11_LIB,local-authority-eng:NFK,2020-12-04,2019-06-01,,/developer-agreement-transaction/local-authority-eng/NFK/05-00691-OM-LIBS
15/1010_EDS,168651,,Secured,15/1010_1.100_ED,local-authority-eng:NFK,2020-12-04,2019-07-23,,/developer-agreement-transaction/local-authority-eng/NFK/15-1010-EDS
2012/1604_5.68_LIBS,3351.36,,Secured,2012/1604_5.68_LIB,local-authority-eng:NFK,2020-12-04,2019-06-01,,/developer-agreement-transaction/local-authority-eng/NFK/2012-1604-5-68-LIBS
06/15/0309/F_EDS,189905.62,,Secured,06/15/0309/F_6.76_ED,local-authority-eng:NFK,2020-12-04,2019-07-23,,/developer-agreement-transaction/local-authority-eng/NFK/06-15-0309-F-EDS
06/15/0309/F_LIBS,15766.96,,Secured,06/15/0309/F_6.76_LIB,local-authority-eng:NFK,2020-12-04,2019-04-01,,/developer-agreement-transaction/local-authority-eng/NFK/06-15-0309-F-LIBS
2017/1351/F_LIBS,1403.3,,Secured,2017/1351/F_3.197_LIB,local-authority-eng:NFK,2020-12-04,2019-06-01,,/developer-agreement-transaction/local-authority-eng/NFK/2017-1351-F-LIBS
2013/0467_EDS,49218,,Secured,2013/0467_7.108_ED,local-authority-eng:NFK,2020-12-04,2019-12-03,,/developer-agreement-transaction/local-authority-eng/NFK/2013-0467-EDS
20080367_EDS,2166681.48,,Secured,20080367_5.28_ED,local-authority-eng:NFK,2020-12-04,2019-10-01,,/developer-agreement-transaction/local-authority-eng/NFK/20080367-EDS
PF/18/1089_LIBR,3696.88,,Received,PF/18/1089_1.116_LIB,local-authority-eng:NFK,2020-12-04,2019-11-06,,/developer-agreement-transaction/local-authority-eng/NFK/PF-18-1089-LIBR
20130680_MONR,1200,,Received,20130680_5.46_MON,local-authority-eng:NFK,2020-12-04,2020-03-02,,/developer-agreement-transaction/local-authority-eng/NFK/20130680-MONR
06/13/0652/O_EDR,1033288.56,,Received,06/13/0652/O_6.32_ED,local-authority-eng:NFK,2020-12-04,2019-11-01,,/developer-agreement-transaction/local-authority-eng/NFK/06-13-0652-O-EDR
06/13/0652/O_LIBR,25500,,Received,06/13/0652/O_6.32_LIB,local-authority-eng:NFK,2020-12-04,2019-11-06,,/developer-agreement-transaction/local-authority-eng/NFK/06-13-0652-O-LIBR
13/00610/F_MONR,300,,Received,13/00610/F_4.97_MON,local-authority-eng:NFK,2020-12-04,2020-02-01,,/developer-agreement-transaction/local-authority-eng/NFK/13-00610-F-MONR
14/1212_EDR,497514.1,,Received,14/1212_1.85_ED,local-authority-eng:NFK,2020-12-04,2020-03-17,,/developer-agreement-transaction/local-authority-eng/NFK/14-1212-EDR
14/1212_LIBR,5667.05,,Received,14/1212_1.85_LIB,local-authority-eng:NFK,2020-12-04,2020-03-31,,/developer-agreement-transaction/local-authority-eng/NFK/14-1212-LIBR
2012/0839_MONR,600,,Received,2012/0839_7.84_MON,local-authority-eng:NFK,2020-12-04,2020-03-02,,/developer-agreement-transaction/local-authority-eng/NFK/2012-0839-MONR
2015/0279/O_LIBR,2112.54,,Received,2015/0279/O_3.15_LIB,local-authority-eng:NFK,2020-12-04,2019-10-07,,/developer-agreement-transaction/local-authority-eng/NFK/2015-0279-O-LIBR
14/0284_EDR,67342.82,,Received,14/0284_1.79b_ED,local-authority-eng:NFK,2020-12-04,2019-12-10,,/developer-agreement-transaction/local-authority-eng/NFK/14-0284-EDR
2013/0265_EDR,91983,,Received,2013/0265_2.114_ED,local-authority-eng:NFK,2020-12-04,2020-02-04,,/developer-agreement-transaction/local-authority-eng/NFK/2013-0265-EDR
2013/0265_LIBR,3862.7,,Received,2013/0265_2.114_LIB,local-authority-eng:NFK,2020-12-04,2019-12-12,,/developer-agreement-transaction/local-authority-eng/NFK/2013-0265-LIBR
06/15/0737/F_LIBR,8073.71,,Received,06/15/0737/F_6.26_LIB,local-authority-eng:NFK,2020-12-04,2019-09-05,,/developer-agreement-transaction/local-authority-eng/NFK/06-15-0737-F-LIBR
2007/0262_EDR,461171.44,,Received,2007/0262_3.41_ED,local-authority-eng:NFK,2020-12-04,2019-09-06,,/developer-agreement-transaction/local-authority-eng/NFK/2007-0262-EDR
2013/0467_LIBR,10339.11,,Received,2013/0467_7.108_LIB,local-authority-eng:NFK,2020-12-04,2020-03-23,,/developer-agreement-transaction/local-authority-eng/NFK/2013-0467-LIBR
PM/16/0253_EDR,366786,,Received,PM/16/0253_1.76a_ED,local-authority-eng:NFK,2020-12-04,2020-03-24,,/developer-agreement-transaction/local-authority-eng/NFK/PM-16-0253-EDR
2014/0620_EDR,135393,,Received,2014/0620_3.135_ED,local-authority-eng:NFK,2020-12-04,2020-03-23,,/developer-agreement-transaction/local-authority-eng/NFK/2014-0620-EDR
06/13/0643/F_EDR,111339.93,,Received,06/13/0643/F_6.66_ED,local-authority-eng:NFK,2020-12-04,2019-09-11,,/developer-agreement-transaction/local-authority-eng/NFK/06-13-0643-F-EDR
06/13/0643/F_LIBR,1680,,Received,06/13/0643/F_6.66_LIB,local-authority-eng:NFK,2020-12-04,2019-07-23,,/developer-agreement-transaction/local-authority-eng/NFK/06-13-0643-F-LIBR
2010/2225_EDR,7638,,Received,2010/2225_7.76_ED,local-authority-eng:NFK,2020-12-04,2019-11-29,,/developer-agreement-transaction/local-authority-eng/NFK/2010-2225-EDR
2011/0505/O_LIBR,5837.41,,Received,2011/0505/O_7.85a_LIB,local-authority-eng:NFK,2020-12-04,2019-04-29,,/developer-agreement-transaction/local-authority-eng/NFK/2011-0505-O-LIBR
2013/1647_EDR,363918,,Received,2013/1647_7.125_ED,local-authority-eng:NFK,2020-12-04,2019-04-05,,/developer-agreement-transaction/local-authority-eng/NFK/2013-1647-EDR
2013/1647_LIBR,15303.64,,Received,2013/1647_7.125_LIB,local-authority-eng:NFK,2020-12-04,2019-12-17,,/developer-agreement-transaction/local-authority-eng/NFK/2013-1647-LIBR
2011/1284_EDR,366243.98,,Received,2011/1284_7.88_ED,local-authority-eng:NFK,2020-12-04,2019-09-02,,/developer-agreement-transaction/local-authority-eng/NFK/2011-1284-EDR
2015/1191_EDR,168783,,Received,2015/1191_3.162_ED,local-authority-eng:NFK,2020-12-04,2019-10-07,,/developer-agreement-transaction/local-authority-eng/NFK/2015-1191-EDR
2015/1191_LIBR,7339.11,,Received,2015/1191_3.162_LIB,local-authority-eng:NFK,2020-12-04,2019-10-07,,/developer-agreement-transaction/local-authority-eng/NFK/2015-1191-LIBR
14/01022_EDR,266287.69,,Received,14/01022_2.127_ED,local-authority-eng:NFK,2020-12-04,2020-02-18,,/developer-agreement-transaction/local-authority-eng/NFK/14-01022-EDR
2013/0854_EDR,94327,,Received,2013/0854_7.117_ED,local-authority-eng:NFK,2020-12-04,2019-09-20,,/developer-agreement-transaction/local-authority-eng/NFK/2013-0854-EDR
2013/0854_LIBR,2709.47,,Received,2013/0854_7.117_LIB,local-authority-eng:NFK,2020-12-04,2019-08-16,,/developer-agreement-transaction/local-authority-eng/NFK/2013-0854-LIBR
2012/0371_EDR,1289700.34,,Received,2012/0371_7.85b_ED,local-authority-eng:NFK,2020-12-04,2019-07-29,,/developer-agreement-transaction/local-authority-eng/NFK/2012-0371-EDR
2012/0371_EDR,353688.24,,Received,2012/0371_7.85b_ED,local-authority-eng:NFK,2020-12-04,2020-02-28,,/developer-agreement-transaction/local-authority-eng/NFK/2012-0371-EDR
2015/0219_EDR,117575.5,,Received,2015/0219_3.96_ED,local-authority-eng:NFK,2020-12-04,2019-12-04,,/developer-agreement-transaction/local-authority-eng/NFK/2015-0219-EDR
2015/0219_LIBR,4970.21,,Received,2015/0219_3.96_LIB,local-authority-eng:NFK,2020-12-04,2019-06-07,,/developer-agreement-transaction/local-authority-eng/NFK/2015-0219-LIBR
PF/17/1951_LIBR,3295.65,,Received,PF/17/1951_1.90_LIB,local-authority-eng:NFK,2020-12-04,2019-07-23,,/developer-agreement-transaction/local-authority-eng/NFK/PF-17-1951-LIBR
2013/0567_EDR,304579,,Received,2013/0567_7.32b_ED,local-authority-eng:NFK,2020-12-04,2019-04-29,,/developer-agreement-transaction/local-authority-eng/NFK/2013-0567-EDR
05/00691/OM_LIBR,6946.93,,Received,05/00691/OM_2.11_LIB,local-authority-eng:NFK,2020-12-04,2019-09-24,,/developer-agreement-transaction/local-authority-eng/NFK/05-00691-OM-LIBR
15/1010_EDR,168651,,Received,15/1010_1.100_ED,local-authority-eng:NFK,2020-12-04,2019-09-02,,/developer-agreement-transaction/local-authority-eng/NFK/15-1010-EDR
2012/1604_5.68_LIBR,3351.36,,Received,2012/1604_5.68_LIB,local-authority-eng:NFK,2020-12-04,2019-11-01,,/developer-agreement-transaction/local-authority-eng/NFK/2012-1604-5-68-LIBR
3PL/2011/0398/CU_LIBR,3663.23,,Received,3PL/2011/0398/CU_3.88_LIB,local-authority-eng:NFK,2020-12-04,2020-01-03,,/developer-agreement-transaction/local-authority-eng/NFK/3PL-2011-0398-CU-LIBR
06/15/0309/F_EDR,189905.62,,Received,06/15/0309/F_6.76_ED,local-authority-eng:NFK,2020-12-04,2019-09-02,,/developer-agreement-transaction/local-authority-eng/NFK/06-15-0309-F-EDR
06/15/0309/F_LIBR,15766.96,,Received,06/15/0309/F_6.76_LIB,local-authority-eng:NFK,2020-12-04,2019-07-16,,/developer-agreement-transaction/local-authority-eng/NFK/06-15-0309-F-LIBR
2017/1351/F_LIBR,1403.3,,Received,2017/1351/F_3.197_LIB,local-authority-eng:NFK,2020-12-04,2019-10-07,,/developer-agreement-transaction/local-authority-eng/NFK/2017-1351-F-LIBR
12/00703/O_MONR,600,,Received,12/00703/O_4.37_MON,local-authority-eng:NFK,2020-12-04,2019-12-18,,/developer-agreement-transaction/local-authority-eng/NFK/12-00703-O-MONR
2013/0467_EDR,49218,,Received,2013/0467_7.108_ED,local-authority-eng:NFK,2020-12-04,2019-12-23,,/developer-agreement-transaction/local-authority-eng/NFK/2013-0467-EDR
20080367_EDR,2166681.48,,Received,20080367_5.28_ED,local-authority-eng:NFK,2020-12-04,2020-01-02,,/developer-agreement-transaction/local-authority-eng/NFK/20080367-EDR
20080367_MONR,1200,,Received,20080367_5.28_MON,local-authority-eng:NFK,2020-12-04,2020-03-01,,/developer-agreement-transaction/local-authority-eng/NFK/20080367-MONR
PF/18/1089_LIBA,3696.88,,Allocated,PF/18/1089_1.116_LIB,local-authority-eng:NFK,2020-12-04,2019-11-06,,/developer-agreement-transaction/local-authority-eng/NFK/PF-18-1089-LIBA
20130680_MONA,1200,,Allocated,20130680_5.46_MON,local-authority-eng:NFK,2020-12-04,2020-03-02,,/developer-agreement-transaction/local-authority-eng/NFK/20130680-MONA
06/13/0652/O_LIBA,25500,,Allocated,06/13/0652/O_6.32_LIB,local-authority-eng:NFK,2020-12-04,2019-11-06,,/developer-agreement-transaction/local-authority-eng/NFK/06-13-0652-O-LIBA
06/13/0652/O_EDA,1033288.56,,Allocated,06/13/0652/O_6.32_ED,local-authority-eng:NFK,2020-12-04,2019-11-01,,/developer-agreement-transaction/local-authority-eng/NFK/06-13-0652-O-EDA
13/00610/F_MONA,300,,Allocated,13/00610/F_4.97_MON,local-authority-eng:NFK,2020-12-04,2020-02-01,,/developer-agreement-transaction/local-authority-eng/NFK/13-00610-F-MONA
14/1212_LIBA,5667.05,,Allocated,14/1212_1.85_LIB,local-authority-eng:NFK,2020-12-04,2020-03-31,,/developer-agreement-transaction/local-authority-eng/NFK/14-1212-LIBA
14/1212_EDA,497514.1,,Allocated,14/1212_1.85_ED,local-authority-eng:NFK,2020-12-04,2020-03-17,,/developer-agreement-transaction/local-authority-eng/NFK/14-1212-EDA
2012/0839_MONA,600,,Allocated,2012/0839_7.84_MON,local-authority-eng:NFK,2020-12-04,2020-03-02,,/developer-agreement-transaction/local-authority-eng/NFK/2012-0839-MONA
2015/0279/O_LIBA,2112.54,,Allocated,2015/0279/O_3.15_LIB,local-authority-eng:NFK,2020-12-04,2019-10-07,,/developer-agreement-transaction/local-authority-eng/NFK/2015-0279-O-LIBA
14/0284_EDA,67342.82,,Allocated,14/0284_1.79b_ED,local-authority-eng:NFK,2020-12-04,2019-12-10,,/developer-agreement-transaction/local-authority-eng/NFK/14-0284-EDA
2013/0265_LIBA,3862.7,,Allocated,2013/0265_2.114_LIB,local-authority-eng:NFK,2020-12-04,2019-12-12,,/developer-agreement-transaction/local-authority-eng/NFK/2013-0265-LIBA
2013/0265_EDA,91983,,Allocated,2013/0265_2.114_ED,local-authority-eng:NFK,2020-12-04,2020-02-04,,/developer-agreement-transaction/local-authority-eng/NFK/2013-0265-EDA
06/15/0737/F_LIBA,8073.71,,Allocated,06/15/0737/F_6.26_LIB,local-authority-eng:NFK,2020-12-04,2019-09-05,,/developer-agreement-transaction/local-authority-eng/NFK/06-15-0737-F-LIBA
2013/0467_LIBA,10339.11,,Allocated,2013/0467_7.108_LIB,local-authority-eng:NFK,2020-12-04,2020-03-23,,/developer-agreement-transaction/local-authority-eng/NFK/2013-0467-LIBA
2007/0262_EDA,461171.44,,Allocated,2007/0262_3.41_ED,local-authority-eng:NFK,2020-12-04,2019-09-06,,/developer-agreement-transaction/local-authority-eng/NFK/2007-0262-EDA
PM/16/0253_EDA,366786,,Allocated,PM/16/0253_1.76a_ED,local-authority-eng:NFK,2020-12-04,2020-03-24,,/developer-agreement-transaction/local-authority-eng/NFK/PM-16-0253-EDA
2014/0620_EDA,135393,,Allocated,2014/0620_3.135_ED,local-authority-eng:NFK,2020-12-04,2020-03-23,,/developer-agreement-transaction/local-authority-eng/NFK/2014-0620-EDA
06/13/0643/F_LIBA,1680,,Allocated,06/13/0643/F_6.66_LIB,local-authority-eng:NFK,2020-12-04,2019-07-12,,/developer-agreement-transaction/local-authority-eng/NFK/06-13-0643-F-LIBA
06/13/0643/F_EDA,111339.93,,Allocated,06/13/0643/F_6.66_ED,local-authority-eng:NFK,2020-12-04,2019-07-12,,/developer-agreement-transaction/local-authority-eng/NFK/06-13-0643-F-EDA
2010/2225_EDA,7638,,Allocated,2010/2225_7.76_ED,local-authority-eng:NFK,2020-12-04,2019-11-29,,/developer-agreement-transaction/local-authority-eng/NFK/2010-2225-EDA
2011/0505/O_LIBA,5837.41,,Allocated,2011/0505/O_7.85a_LIB,local-authority-eng:NFK,2020-12-04,2019-07-04,,/developer-agreement-transaction/local-authority-eng/NFK/2011-0505-O-LIBA
2013/1647_LIBA,15303.64,,Allocated,2013/1647_7.125_LIB,local-authority-eng:NFK,2020-12-04,2019-12-17,,/developer-agreement-transaction/local-authority-eng/NFK/2013-1647-LIBA
2013/1647_EDA,363918,,Allocated,2013/1647_7.125_ED,local-authority-eng:NFK,2020-12-04,2019-04-05,,/developer-agreement-transaction/local-authority-eng/NFK/2013-1647-EDA
2011/1284_EDA,366243.98,,Allocated,2011/1284_7.88_ED,local-authority-eng:NFK,2020-12-04,2019-09-02,,/developer-agreement-transaction/local-authority-eng/NFK/2011-1284-EDA
2015/1191_LIBA,7339.11,,Allocated,2015/1191_3.162_LIB,local-authority-eng:NFK,2020-12-04,2019-10-07,,/developer-agreement-transaction/local-authority-eng/NFK/2015-1191-LIBA
2015/1191_EDA,168783,,Allocated,2015/1191_3.162_ED,local-authority-eng:NFK,2020-12-04,2019-10-07,,/developer-agreement-transaction/local-authority-eng/NFK/2015-1191-EDA
14/01022_EDA,266287.69,,Allocated,14/01022_2.127_ED,local-authority-eng:NFK,2020-12-04,2020-02-18,,/developer-agreement-transaction/local-authority-eng/NFK/14-01022-EDA
2013/0854_LIBA,2709.47,,Allocated,2013/0854_7.117_LIB,local-authority-eng:NFK,2020-12-04,2019-08-16,,/developer-agreement-transaction/local-authority-eng/NFK/2013-0854-LIBA
2013/0854_EDA,94327,,Allocated,2013/0854_7.117_ED,local-authority-eng:NFK,2020-12-04,2019-09-20,,/developer-agreement-transaction/local-authority-eng/NFK/2013-0854-EDA
2012/0371_EDA,1289700.34,,Allocated,2012/0371_7.85b_ED,local-authority-eng:NFK,2020-12-04,2019-07-29,,/developer-agreement-transaction/local-authority-eng/NFK/2012-0371-EDA
2012/0371_EDA,353688.24,,Allocated,2012/0371_7.85b_ED,local-authority-eng:NFK,2020-12-04,2020-02-28,,/developer-agreement-transaction/local-authority-eng/NFK/2012-0371-EDA
2015/0219_LIBA,4970.21,,Allocated,2015/0219_3.96_LIB,local-authority-eng:NFK,2020-12-04,2019-06-07,,/developer-agreement-transaction/local-authority-eng/NFK/2015-0219-LIBA
2015/0219_EDA,117575.5,,Allocated,2015/0219_3.96_ED,local-authority-eng:NFK,2020-12-04,2019-12-04,,/developer-agreement-transaction/local-authority-eng/NFK/2015-0219-EDA
PF/17/1951_LIBA,3295.65,,Allocated,PF/17/1951_1.90_LIB,local-authority-eng:NFK,2020-12-04,2019-07-23,,/developer-agreement-transaction/local-authority-eng/NFK/PF-17-1951-LIBA
2013/0567_EDA,304579,,Allocated,2013/0567_7.32b_ED,local-authority-eng:NFK,2020-12-04,2019-04-29,,/developer-agreement-transaction/local-authority-eng/NFK/2013-0567-EDA
05/00691/OM_LIBA,6946.93,,Allocated,05/00691/OM_2.11_LIB,local-authority-eng:NFK,2020-12-04,2019-09-24,,/developer-agreement-transaction/local-authority-eng/NFK/05-00691-OM-LIBA
15/1010_EDA,168651,,Allocated,15/1010_1.100_ED,local-authority-eng:NFK,2020-12-04,2019-09-02,,/developer-agreement-transaction/local-authority-eng/NFK/15-1010-EDA
2012/1604_5.68_LIBA,3351.36,,Allocated,2012/1604_5.68_LIB,local-authority-eng:NFK,2020-12-04,2019-11-01,,/developer-agreement-transaction/local-authority-eng/NFK/2012-1604-5-68-LIBA
3PL/2011/0398/CU_LIBA,3663.23,,Allocated,3PL/2011/0398/CU_3.88_LIB,local-authority-eng:NFK,2020-12-04,2020-01-03,,/developer-agreement-transaction/local-authority-eng/NFK/3PL-2011-0398-CU-LIBA
06/15/0309/F_LIBA,15766.96,,Allocated,06/15/0309/F_6.76_LIB,local-authority-eng:NFK,2020-12-04,2019-07-16,,/developer-agreement-transaction/local-authority-eng/NFK/06-15-0309-F-LIBA
06/15/0309/F_EDA,189905.62,,Allocated,06/15/0309/F_6.76_ED,local-authority-eng:NFK,2020-12-04,2019-09-02,,/developer-agreement-transaction/local-authority-eng/NFK/06-15-0309-F-EDA
2017/1351/F_LIBA,1403.3,,Allocated,2017/1351/F_3.197_LIB,local-authority-eng:NFK,2020-12-04,2019-10-07,,/developer-agreement-transaction/local-authority-eng/NFK/2017-1351-F-LIBA
2013/0467_EDA,49218,,Allocated,2013/0467_7.108_ED,local-authority-eng:NFK,2020-12-04,2019-12-23,,/developer-agreement-transaction/local-authority-eng/NFK/2013-0467-EDA
20080367_EDA,2166681.48,,Allocated,20080367_5.28_ED,local-authority-eng:NFK,2020-12-04,2020-01-02,,/developer-agreement-transaction/local-authority-eng/NFK/20080367-EDA
20080367_MONA,1200,,Allocated,20080367_5.28_MON,local-authority-eng:NFK,2020-12-04,2020-03-01,,/developer-agreement-transaction/local-authority-eng/NFK/20080367-MONA
20130680_MONSP,,,Spent,20130680_5.46_MON,local-authority-eng:NFK,2020-12-04,2020-03-02,,/developer-agreement-transaction/local-authority-eng/NFK/20130680-MONSP
06/13/0652/O_EDSP,,,Spent,06/13/0652/O_6.32_ED,local-authority-eng:NFK,2020-12-04,2020-03-02,,/developer-agreement-transaction/local-authority-eng/NFK/06-13-0652-O-EDSP
13/00610/F_MONSP,,,Spent,13/00610/F_4.97_MON,local-authority-eng:NFK,2020-12-04,2020-02-01,,/developer-agreement-transaction/local-authority-eng/NFK/13-00610-F-MONSP
2012/0839_MONSP,,,Spent,2012/0839_7.84_MON,local-authority-eng:NFK,2020-12-04,2020-03-02,,/developer-agreement-transaction/local-authority-eng/NFK/2012-0839-MONSP
06/15/0737/F_LIBSP,,,Spent,06/15/0737/F_6.26_LIB,local-authority-eng:NFK,2020-12-04,2020-03-01,,/developer-agreement-transaction/local-authority-eng/NFK/06-15-0737-F-LIBSP
2013/0567_EDSP,,,Spent,2013/0567_7.32b_ED,local-authority-eng:NFK,2020-12-04,2020-03-09,,/developer-agreement-transaction/local-authority-eng/NFK/2013-0567-EDSP
15/1010_EDSP,,,Spent,15/1010_1.100_ED,local-authority-eng:NFK,2020-12-04,2019-09-03,,/developer-agreement-transaction/local-authority-eng/NFK/15-1010-EDSP
2013/0467_EDSP,,,Spent,2013/0467_7.108_ED,local-authority-eng:NFK,2020-12-04,2019-12-30,,/developer-agreement-transaction/local-authority-eng/NFK/2013-0467-EDSP
14/0284_EDSP,,,Spent,14/0284_1.79b_ED,local-authority-eng:NFK,2020-12-04,2019-12-12,,/developer-agreement-transaction/local-authority-eng/NFK/14-0284-EDSP
PM/16/0253_EDSP,,,Spent,PM/16/0253_1.76a_ED,local-authority-eng:NFK,2020-12-04,2020-04-01,,/developer-agreement-transaction/local-authority-eng/NFK/PM-16-0253-EDSP
14/01022_EDSP,,,Spent,14/01022_2.127_ED,local-authority-eng:NFK,2020-12-04,2020-03-02,,/developer-agreement-transaction/local-authority-eng/NFK/14-01022-EDSP
2013/0854_EDSP,,,Spent,2013/0854_7.117_ED,local-authority-eng:NFK,2020-12-04,2019-09-20,,/developer-agreement-transaction/local-authority-eng/NFK/2013-0854-EDSP
2012/0371_EDSP,,,Spent,2012/0371_7.85b_ED,local-authority-eng:NFK,2020-12-04,2019-08-05,,/developer-agreement-transaction/local-authority-eng/NFK/2012-0371-EDSP
12/00703/O_MONSP,,,Spent,12/00703/O_4.37_MON,local-authority-eng:NFK,2020-12-04,2020-06-01,,/developer-agreement-transaction/local-authority-eng/NFK/12-00703-O-MONSP
20080367_EDSP,,,Spent,20080367_5.28_ED,local-authority-eng:NFK,2020-12-04,2020-03-02,,/developer-agreement-transaction/local-authority-eng/NFK/20080367-EDSP
