developer-agreement-transaction,amount,units,contribution-funding-status,developer-agreement-contribution,organisation,entry-date,start-date,end-date,slug
13/02005/S106/4/T2,,,Allocated,13/02005/S106/4,local-authority-eng:NTY,2020-12-11,2019-08-01,,/developer-agreement-transaction/local-authority-eng/NTY/13-02005-S106-4-T2
14/00242/S106/3/T1,,,Allocated,14/00242/S106/3,local-authority-eng:NTY,2020-12-11,2019-01-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-00242-S106-3-T1
14/00242/S106/5/T1,,,Allocated,14/00242/S106/5,local-authority-eng:NTY,2020-12-11,2019-01-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-00242-S106-5-T1
14/00242/S106/6/T1,,,Allocated,14/00242/S106/6,local-authority-eng:NTY,2020-12-11,2019-01-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-00242-S106-6-T1
14/00242/S106/7/T1,,,spent,14/00242/S106/7,local-authority-eng:NTY,2020-12-10,2019-04-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-00242-S106-7-T1
14/00242/S106/7/T2,,,Allocated,14/00242/S106/7,local-authority-eng:NTY,2020-12-11,2019-01-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-00242-S106-7-T2
14/00242/S106/8/T1,,,Allocated,14/00242/S106/8,local-authority-eng:NTY,2020-12-11,2019-01-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-00242-S106-8-T1
14/00473/S106/3/T1,,,Allocated,14/00473/S106/3,local-authority-eng:NTY,2020-12-11,2019-01-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-00473-S106-3-T1
14/00473/S106/4/T1,,,Allocated,14/00473/S106/4,local-authority-eng:NTY,2020-12-11,2019-01-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-00473-S106-4-T1
14/00473/S106/7/T1,,,Allocated,14/00473/S106/7,local-authority-eng:NTY,2020-12-11,2019-01-01,2020-02-01,/developer-agreement-transaction/local-authority-eng/NTY/14-00473-S106-7-T1
14/00473/S106/7/T2,,,spent,14/00473/S106/7,local-authority-eng:NTY,2020-12-10,2020-02-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-00473-S106-7-T2
14/00473/S106/8/T1,,,Allocated,14/00473/S106/8,local-authority-eng:NTY,2020-12-11,2019-01-01,2019-07-01,/developer-agreement-transaction/local-authority-eng/NTY/14-00473-S106-8-T1
14/00473/S106/8/T2,,,spent,14/00473/S106/8,local-authority-eng:NTY,2020-12-10,2019-07-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-00473-S106-8-T2
14/01139/S106/10/T1,,,received,14/01139/S106/10,local-authority-eng:NTY,2020-12-11,2019-05-01,2019-05-01,/developer-agreement-transaction/local-authority-eng/NTY/14-01139-S106-10-T1
14/01139/S106/10/T2,,,Allocated,14/01139/S106/10,local-authority-eng:NTY,2020-12-11,2019-05-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01139-S106-10-T2
14/01139/S106/10/T3,,,spent,14/01139/S106/10,local-authority-eng:NTY,2020-12-10,2019-10-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01139-S106-10-T3
14/01139/S106/12/T1,,,Allocated,14/01139/S106/12,local-authority-eng:NTY,2020-12-11,2019-01-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01139-S106-12-T1
14/01139/S106/16/T1,,,spent,14/01139/S106/16,local-authority-eng:NTY,2020-12-10,2019-04-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01139-S106-16-T1
14/01139/S106/16/T2,,,received,14/01139/S106/16,local-authority-eng:NTY,2020-12-11,2019-05-01,2019-05-01,/developer-agreement-transaction/local-authority-eng/NTY/14-01139-S106-16-T2
14/01139/S106/16/T3,,,Allocated,14/01139/S106/16,local-authority-eng:NTY,2020-12-11,2019-05-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01139-S106-16-T3
14/01139/S106/16/T4,,,received,14/01139/S106/16,local-authority-eng:NTY,2020-12-11,2020-02-01,2020-02-01,/developer-agreement-transaction/local-authority-eng/NTY/14-01139-S106-16-T4
14/01139/S106/16/T5,,,Allocated,14/01139/S106/16,local-authority-eng:NTY,2020-12-11,2020-02-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01139-S106-16-T5
14/01139/S106/4/T1,,,Allocated,14/01139/S106/4,local-authority-eng:NTY,2020-12-11,2019-01-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01139-S106-4-T1
14/01139/S106/6/T1,,,Allocated,14/01139/S106/6,local-authority-eng:NTY,2020-12-11,2019-01-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01139-S106-6-T1
14/01139/S106/7/T1,,,Allocated,14/01139/S106/7,local-authority-eng:NTY,2020-12-11,2019-01-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01139-S106-7-T1
14/01139/S106/9/T1,,,received,14/01139/S106/9,local-authority-eng:NTY,2020-12-11,2019-05-01,2019-05-01,/developer-agreement-transaction/local-authority-eng/NTY/14-01139-S106-9-T1
14/01139/S106/9/T2,,,Allocated,14/01139/S106/9,local-authority-eng:NTY,2020-12-11,2019-05-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01139-S106-9-T2
14/01721/S106/10/T1,,,Allocated,14/01721/S106/10,local-authority-eng:NTY,2020-12-11,2019-01-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01721-S106-10-T1
14/01721/S106/11/T1,,,Allocated,14/01721/S106/11,local-authority-eng:NTY,2020-12-11,2019-01-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01721-S106-11-T1
14/01721/S106/11/T2,,,spent,14/01721/S106/11,local-authority-eng:NTY,2020-12-10,2019-04-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01721-S106-11-T2
14/01721/S106/2/T1,,,Allocated,14/01721/S106/2,local-authority-eng:NTY,2020-12-11,2019-01-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01721-S106-2-T1
14/01721/S106/3/T1,,,Allocated,14/01721/S106/3,local-authority-eng:NTY,2020-12-11,2019-01-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01721-S106-3-T1
14/01721/S106/4/T1,,,Allocated,14/01721/S106/4,local-authority-eng:NTY,2020-12-11,2019-01-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01721-S106-4-T1
14/01721/S106/5/T1,,,Allocated,14/01721/S106/5,local-authority-eng:NTY,2020-12-11,2019-01-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01721-S106-5-T1
14/01721/S106/7/T1,,,Allocated,14/01721/S106/7,local-authority-eng:NTY,2020-12-11,2019-01-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01721-S106-7-T1
14/01721/S106/8/T1,,,Allocated,14/01721/S106/8,local-authority-eng:NTY,2020-12-11,2019-01-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01721-S106-8-T1
14/01744/S106/1/T1,,,Allocated,14/01744/S106/1,local-authority-eng:NTY,2020-12-11,2019-01-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01744-S106-1-T1
14/01744/S106/2/T1,,,Allocated,14/01744/S106/2,local-authority-eng:NTY,2020-12-11,2019-01-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01744-S106-2-T1
14/01904/S106/2/T1,,,Allocated,14/01904/S106/2,local-authority-eng:NTY,2020-12-11,2019-01-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01904-S106-2-T1
14/01904/S106/2/T2,,,received,14/01904/S106/2,local-authority-eng:NTY,2020-12-11,2019-05-01,2019-05-01,/developer-agreement-transaction/local-authority-eng/NTY/14-01904-S106-2-T2
14/01904/S106/2/T3,,,Allocated,14/01904/S106/2,local-authority-eng:NTY,2020-12-11,2019-05-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01904-S106-2-T3
14/01904/S106/2/T4,,,spent,14/01904/S106/2,local-authority-eng:NTY,2020-12-10,2019-07-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01904-S106-2-T4
14/01905/S106/1/T1,,,received,14/01905/S106/1,local-authority-eng:NTY,2020-12-11,2019-12-01,2019-12-01,/developer-agreement-transaction/local-authority-eng/NTY/14-01905-S106-1-T1
14/01905/S106/1/T2,,,Allocated,14/01905/S106/1,local-authority-eng:NTY,2020-12-11,2019-12-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01905-S106-1-T2
14/01905/S106/2/T1,,,received,14/01905/S106/2,local-authority-eng:NTY,2020-12-11,2019-12-01,2019-12-01,/developer-agreement-transaction/local-authority-eng/NTY/14-01905-S106-2-T1
14/01905/S106/2/T2,,,Allocated,14/01905/S106/2,local-authority-eng:NTY,2020-12-11,2019-12-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01905-S106-2-T2
14/01905/S106/3/T1,,,received,14/01905/S106/3,local-authority-eng:NTY,2020-12-11,2019-12-01,2019-12-01,/developer-agreement-transaction/local-authority-eng/NTY/14-01905-S106-3-T1
14/01905/S106/3/T2,,,Allocated,14/01905/S106/3,local-authority-eng:NTY,2020-12-11,2019-12-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01905-S106-3-T2
14/01905/S106/4/T1,,,received,14/01905/S106/4,local-authority-eng:NTY,2020-12-11,2019-12-01,2019-12-01,/developer-agreement-transaction/local-authority-eng/NTY/14-01905-S106-4-T1
14/01905/S106/4/T2,,,Allocated,14/01905/S106/4,local-authority-eng:NTY,2020-12-11,2019-12-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01905-S106-4-T2
14/01941/S106/1/T1,,37,Received,14/01941/S106/1,local-authority-eng:NTY,2020-12-11,2020-01-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01941-S106-1-T1
14/01941/S106/10/T1,,,Allocated,14/01941/S106/10,local-authority-eng:NTY,2020-12-11,2019-01-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01941-S106-10-T1
14/01941/S106/11/T1,,,Allocated,14/01941/S106/11,local-authority-eng:NTY,2020-12-11,2019-01-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01941-S106-11-T1
14/01941/S106/11/T2,,,received,14/01941/S106/11,local-authority-eng:NTY,2020-12-11,2019-06-01,2019-06-01,/developer-agreement-transaction/local-authority-eng/NTY/14-01941-S106-11-T2
14/01941/S106/11/T3,,,Allocated,14/01941/S106/11,local-authority-eng:NTY,2020-12-11,2019-06-01,2019-06-01,/developer-agreement-transaction/local-authority-eng/NTY/14-01941-S106-11-T3
14/01941/S106/11/T4,,,spent,14/01941/S106/11,local-authority-eng:NTY,2020-12-10,2019-07-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01941-S106-11-T4
14/01941/S106/11/T5,,,spent,14/01941/S106/11,local-authority-eng:NTY,2020-12-10,2019-10-01,,/developer-agreement-transaction/local-authority-eng/NTY/14-01941-S106-11-T5
