developer-agreement-transaction,amount,units,contribution-funding-status,developer-agreement-contribution,organisation,entry-date,start-date,end-date,slug
CIL00107-LP00327_59A,1694.7,,received,19/01585/FUL_CIL_59A,local-authority-eng:CHT,2020-04-06,2020-03-17,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00107-LP00327-59A
CIL00107-LP00327_61,564.9,,transferred,19/01585/FUL_CIL_61,local-authority-eng:CHT,2020-04-06,2020-03-17,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00107-LP00327-61
CIL00009-LP00017_59,10892.8,,secured,19/00077/FUL_CIL_59,local-authority-eng:CHT,2020-04-06,2019-06-24,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00009-LP00017-59
CIL00009-LP00017_59A,2042.4,,secured,19/00077/FUL_CIL_59A,local-authority-eng:CHT,2020-04-06,2019-06-24,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00009-LP00017-59A
CIL00009-LP00017_61,680.8,,secured,19/00077/FUL_CIL_61,local-authority-eng:CHT,2020-04-06,2019-06-24,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00009-LP00017-61
CIL00055-LP00105_59,2654.53,,secured,18/02604/FUL_CIL_59,local-authority-eng:CHT,2020-04-06,2019-08-05,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00055-LP00105-59
CIL00055-LP00105_59A,497.72,,secured,18/02604/FUL_CIL_59A,local-authority-eng:CHT,2020-04-06,2019-08-05,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00055-LP00105-59A
CIL00055-LP00105_61,165.91,,secured,18/02604/FUL_CIL_61,local-authority-eng:CHT,2020-04-06,2019-08-05,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00055-LP00105-61
CIL00018-LP00033_59,7364.48,,secured,18/02555/FUL_CIL_59,local-authority-eng:CHT,2020-04-06,2019-08-06,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00018-LP00033-59
CIL00018-LP00033_59A,1380.84,,secured,18/02555/FUL_CIL_59A,local-authority-eng:CHT,2020-04-06,2019-08-06,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00018-LP00033-59A
CIL00018-LP00033_61,460.28,,secured,18/02555/FUL_CIL_61,local-authority-eng:CHT,2020-04-06,2019-08-06,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00018-LP00033-61
CIL00045-LP00086_59,28968,,secured,19/00492/CONDIT_CIL_59,local-authority-eng:CHT,2020-04-06,2019-08-15,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00045-LP00086-59
CIL00045-LP00086_59A,5431.5,,secured,19/00492/CONDIT_CIL_59A,local-authority-eng:CHT,2020-04-06,2019-08-15,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00045-LP00086-59A
CIL00045-LP00086_61,1810.5,,secured,19/00492/CONDIT_CIL_61,local-authority-eng:CHT,2020-04-06,2019-08-15,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00045-LP00086-61
CIL00058-LP00209_59,52394.4,,secured,18/00704/FUL_CIL_59,local-authority-eng:CHT,2020-04-06,2019-10-24,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00058-LP00209-59
CIL00058-LP00209_59A,9823.95,,secured,18/00704/FUL_CIL_59A,local-authority-eng:CHT,2020-04-06,2019-10-24,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00058-LP00209-59A
CIL00058-LP00209_61,3274.65,,secured,18/00704/FUL_CIL_61,local-authority-eng:CHT,2020-04-06,2019-10-24,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00058-LP00209-61
CIL00011-LP00017_59,56240,,secured,18/01709/FUL_CIL_59,local-authority-eng:CHT,2020-04-06,2020-01-21,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00011-LP00017-59
CIL00011-LP00017_59A,10545,,secured,18/01709/FUL_CIL_59A,local-authority-eng:CHT,2020-04-06,2020-01-21,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00011-LP00017-59A
CIL00011-LP00017_61,3515,,secured,18/01709/FUL_CIL_61,local-authority-eng:CHT,2020-04-06,2020-01-21,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00011-LP00017-61
CIL00115-LP00328_59,2841.6,,secured,19/01956/FUL_CIL_59,local-authority-eng:CHT,2020-04-06,2020-01-21,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00115-LP00328-59
CIL00115-LP00328_59A,532.8,,secured,19/01956/FUL_CIL_59A,local-authority-eng:CHT,2020-04-06,2020-01-21,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00115-LP00328-59A
CIL00115-LP00328_61,177.6,,secured,19/01956/FUL_CIL_61,local-authority-eng:CHT,2020-04-06,2020-01-21,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00115-LP00328-61
CIL00110-LP00312_59,10300.8,,secured,19/01794/FUL_CIL_59,local-authority-eng:CHT,2020-04-06,2020-01-29,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00110-LP00312-59
CIL00110-LP00312_59A,1931.4,,secured,19/01794/FUL_CIL_59A,local-authority-eng:CHT,2020-04-06,2020-01-29,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00110-LP00312-59A
CIL00110-LP00312_61,643.8,,secured,19/01794/FUL_CIL_61,local-authority-eng:CHT,2020-04-06,2020-01-29,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00110-LP00312-61
CIL00187-LP00017_59,1473.75,,secured,19/02368/CONDIT_CIL_59,local-authority-eng:CHT,2020-04-06,2020-02-13,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00187-LP00017-59
CIL00187-LP00017_59A,276.33,,secured,19/02368/CONDIT_CIL_59A,local-authority-eng:CHT,2020-04-06,2020-02-13,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00187-LP00017-59A
CIL00187-LP00017_61,92.11,,secured,19/02368/CONDIT_CIL_61,local-authority-eng:CHT,2020-04-06,2020-02-13,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00187-LP00017-61
CIL00131-LP00311_59,3144.7,,secured,19/01944/FUL_CIL_59,local-authority-eng:CHT,2020-04-06,2020-02-25,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00131-LP00311-59
CIL00131-LP00311_59A,589.63,,secured,19/01944/FUL_CIL_59A,local-authority-eng:CHT,2020-04-06,2020-02-25,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00131-LP00311-59A
CIL00131-LP00311_61,196.54,,secured,19/01944/FUL_CIL_61,local-authority-eng:CHT,2020-04-06,2020-02-25,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00131-LP00311-61
CIL00136-LP00266_59,27878.42,,secured,19/02319/FUL_CIL_59,local-authority-eng:CHT,2020-04-06,2020-02-28,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00136-LP00266-59
CIL00136-LP00266_59A,5227.2,,secured,19/02319/FUL_CIL_59A,local-authority-eng:CHT,2020-04-06,2020-02-28,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00136-LP00266-59A
CIL00136-LP00266_61,1742.4,,secured,19/02319/FUL_CIL_61,local-authority-eng:CHT,2020-04-06,2020-02-28,,/developer-agreement-transaction/local-authority-eng/CHT/CIL00136-LP00266-61
DN592,8000,,received,16/01136/FUL_S106,local-authority-eng:CHT,2020-04-06,2019-09-16,,/developer-agreement-transaction/local-authority-eng/CHT/DN592
