developer-agreement-transaction,amount,units,contribution-funding-status,developer-agreement-contribution,organisation,entry-date,start-date,end-date,slug
59315/01-dt1,1931.98,,allocated,59315/01-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/59315-01-dt1
48401/96-dt1,6717.44,,allocated,48401/96-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/48401-96-dt1
54285/99-dt1,600,,allocated,54285/99-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/54285-99-dt1
63515/02-dt1,7367.72,,allocated,63515/02-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/63515-02-dt1
63993/03-dt1,8289.13,,allocated,63993/03-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/63993-03-dt1
49577/96-dt1,14493.78,,allocated,49577/96-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/49577-96-dt1
36912/92-dt1,15464.38,,allocated,36912/92-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/36912-92-dt1
64023/03-dt1,25275,,allocated,64023/03-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/64023-03-dt1
75492/06-dt1,1050,,allocated,75492/06-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/75492-06-dt1
67373/04-dt1,827.24,,allocated,67373/04-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/67373-04-dt1
68726/04-dt1,885.21,,allocated,68726/04-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/68726-04-dt1
77241/07-dt1,14350,,allocated,77241/07-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/77241-07-dt1
70243/05-dt3,14834.71,,allocated,70243/05-dc3,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/70243-05-dt3
49577/96-dt2,23571.01,,allocated,49577/96-dc2,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/49577-96-dt2
65785/03-dt1,46552.85,,allocated,65785/03-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/65785-03-dt1
79867/08-dt1,841.65,,allocated,79867/08-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/79867-08-dt1
67335/04-dt1,60255.8,,allocated,67335/04-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/67335-04-dt1
75848/06-dt1,14977.1,,allocated,75848/06-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/75848-06-dt1
79414/08-dt1,1028.47,,allocated,79414/08-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/79414-08-dt1
76656/07-dt1,74418.51,,allocated,76656/07-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/76656-07-dt1
84637/10-dt1,6914.21,,allocated,84637/10-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/84637-10-dt1
84637/10-dt2,6914.21,,allocated,84637/10-dc2,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/84637-10-dt2
78526/07-dt1,2500,,allocated,78526/07-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/78526-07-dt1
75033/06-dt1,32447.47,,allocated,75033/06-dc2,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/75033-06-dt1
95486/15-dt1,5000,,allocated,95486/15-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/95486-15-dt1
93831/15-dt1,24745,,allocated,93831/15-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/93831-15-dt1
97826/16-dt1,19300,,allocated,97826/16-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/97826-16-dt1
95151/15-dt1,9400,,allocated,95151/15-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/95151-15-dt1
00940/17-dt1,4950,,allocated,00940/17-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/00940-17-dt1
96178/16-dt1,4950,,allocated,96178/16-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/96178-16-dt1
97199/16-dt1,38995.82,,allocated,97199/16-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/97199-16-dt1
02435/17-dt1,4850,,allocated,02435/17-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/02435-17-dt1
97377/16-dt1,13579.93,,allocated,97377/16-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/97377-16-dt1
04044/18-dt2,9560.06,,allocated,04044/18-dc2,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/04044-18-dt2
01595/17-dt1,85516.33,,allocated,01595/17-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/01595-17-dt1
04748/18-dt1,5000,,allocated,04748/18-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/04748-18-dt1
93610/15-dt1,14588.16,,allocated,93610/15-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/93610-15-dt1
78010/07-dt1,23045.55,,allocated,78010/07-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/78010-07-dt1
94158/15-dt1,3034.84,,allocated,94158/15-dc2,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/94158-15-dt1
55705/99-dt1,34150,,allocated,55705/99-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/55705-99-dt1
62817/02-dt1,2470,,allocated,62817/02-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/62817-02-dt1
57008/00-dt1,9400,,allocated,57008/00-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/57008-00-dt1
70243/05-dt1,61870,,allocated,70243/05-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/70243-05-dt1
69393/04-dt1,1500,,allocated,69393/04-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/69393-04-dt1
66201/03-dt1,49000,,allocated,66201/03-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/66201-03-dt1
70143/05-dt1,41333.97,,allocated,70143/05-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/70143-05-dt1
74472/06-dt1,20606.84,,allocated,74472/06-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/74472-06-dt1
69252/04-dt1,29200,,allocated,69252/04-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/69252-04-dt1
70897/05-dt1,9994,,allocated,70897/05-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/70897-05-dt1
69193/04-dt1,3000,,allocated,69193/04-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/69193-04-dt1
76893/07-dt1,22138.6,,allocated,76893/07-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/76893-07-dt1
77289/97-dt1,46281.25,,allocated,77289/97-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/77289-97-dt1
79100/07-dt1,2470,,allocated,79100/07-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/79100-07-dt1
72898/05-dt1,42675,,allocated,72898/05-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/72898-05-dt1
76656/07-dt2,24946,,allocated,76656/07-dc2,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/76656-07-dt2
92078/14-dt1,53045.26,,allocated,92078/14-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/92078-14-dt1
91959/14-dt1,21913.6,,allocated,91959/14-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/91959-14-dt1
91081/13-dt1,2286.9,,allocated,91081/13-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/91081-13-dt1
91081/13-dt1,6930,,allocated,91081/13-dc2,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/91081-13-dt1
86445/11-dt1,24250,,allocated,86445/11-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/86445-11-dt1
96670/16-dt1,24638.44,,allocated,96670/16-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/96670-16-dt1
97377/16-dt2,4303.03,,allocated,97377/16-dc2,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/97377-16-dt2
04044/18-dt1,4480.27,,allocated,04044/18-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/04044-18-dt1
03484/18-dt1,25273.36,,allocated,03484/18-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/03484-18-dt1
91081/13-dt1,63654.18,,allocated,91081/13-dc3,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/91081-13-dt1
78010/07-dt2,17936.47,,allocated,78010/07-dc2,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/78010-07-dt2
88121/12-dt1,18051.37,,allocated,88121/12-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/88121-12-dt1
75230/06-dt1,20532.09,,allocated,75230/06-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/75230-06-dt1
87062/11-dt1,19304.01,,allocated,87062/11-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/87062-11-dt1
93070/14-dt1,23266.93,,allocated,93070/14-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/93070-14-dt1
84637/10-dt3,117382.27,,allocated,84637/10-dc3,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/84637-10-dt3
74472/06-dt2,349960.86,,allocated,74472/06-dc2,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/74472-06-dt2
02335/17-dt1,24823.75,,allocated,02335/17-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/02335-17-dt1
94158/15-dt1,40997.92,,allocated,94158/15-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/94158-15-dt1
96218/16-dt1,131676.91,,allocated,96218/16-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/96218-16-dt1
67274/04-dt1,812.88,,allocated,67274/04-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/67274-04-dt1
72253/05-dt1,314050.58,,allocated,72253/05-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/72253-05-dt1
90539/13-dt1,361381.1,,allocated,90539/13-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/90539-13-dt1
97377/16-dt3,125102.9,,allocated,97377/16-dc3,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/97377-16-dt3
94656/15-dt1,215549.48,,allocated,94656/15-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/94656-15-dt1
96218/16-dt2,14830.24,,allocated,96218/16-dc2,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/96218-16-dt2
93610/15-dt2,35489.21,,allocated,93610/15-dc2,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/93610-15-dt2
96907/16-dt1,161874.36,,allocated,96907/16-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/96907-16-dt1
02456/17-dt1,12397.1,,allocated,02456/17-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/02456-17-dt1
91081/13-dt1,16041.32,,allocated,91081/13-dc4,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/91081-13-dt1
94158/15-dt1,241.43,,allocated,94158/15-dc3,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/94158-15-dt1
47118/95-dt1,8294.3,,spent,47118/95-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/47118-95-dt1
36153/90-dt1,811.13,,spent,36153/90-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/36153-90-dt1
43439/93-dt1,971.89,,spent,43439/93-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/43439-93-dt1
47874/95-dt1,3205,,spent,47874/95-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/47874-95-dt1
49236/96-dt3,740.19,,spent,49236/96-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/49236-96-dt3
48883/96-dt1,446.6,,spent,48883/96-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/48883-96-dt1
49236/96-dt4,930,,spent,49236/96-dc2,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/49236-96-dt4
59154/01-dt1,14326.74,,spent,59154/01-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/59154-01-dt1
48793/96-dt3,1855.75,,spent,48793/96-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/48793-96-dt3
48793/96-dt4,1010.4,,spent,48793/96-dc2,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/48793-96-dt4
45255/94-dt1,281.25,,spent,45255/94-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/45255-94-dt1
59315/01-dt1,965.99,,spent,59315/01-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/59315-01-dt1
48401/96-dt1,3358.74,,spent,48401/96-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/48401-96-dt1
54285/99-dt1,300,,spent,54285/99-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/54285-99-dt1
49577/96-dt3,2609.45,,spent,49577/96-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/49577-96-dt3
63959/03-dt1,1918.83,,spent,63959/03-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/63959-03-dt1
36912/92-dt1,14875.11,,spent,36912/92-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/36912-92-dt1
37395/90-dt1,7685.32,,spent,37395/90-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/37395-90-dt1
75492/06-dt1,1575,,spent,75492/06-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/75492-06-dt1
67373/04-dt1,823.63,,spent,67373/04-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/67373-04-dt1
49577/96-dt4,1087.67,,spent,49577/96-dc2,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/49577-96-dt4
65785/03-dt1,10467.93,,spent,65785/03-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/65785-03-dt1
67335/04-dt2,4766.13,,spent,67335/04-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/67335-04-dt2
96218/16-dt3,16874.79,,spent,96218/16-dc3,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/96218-16-dt3
01595/17-dt1,400,,spent,01595/17-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/01595-17-dt1
93610/15-dt3,147.36,,spent,93610/15-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/93610-15-dt3
78010/07-dt3,232.78,,spent,78010/07-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/78010-07-dt3
94158/15-dt1,30.66,,spent,94158/15-dc2,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/94158-15-dt1
03484/18-dt1,4031,,spent,03484/18-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/03484-18-dt1
91081/13-dt1,811.33,,spent,91081/13-dc3,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/91081-13-dt1
78010/07-dt4,686.23,,spent,78010/07-dc2,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/78010-07-dt4
88121/12-dt1,500,,spent,88121/12-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/88121-12-dt1
75230/06-dt1,712.45,,spent,75230/06-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/75230-06-dt1
90539/13-dt1,202106.05,,spent,90539/13-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/90539-13-dt1
91081/13-dt1,76280.79,,spent,91081/13-dc5,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/91081-13-dt1
94656/15-dt1,96527.75,,spent,94656/15-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/94656-15-dt1
93610/15-dt4,863.53,,spent,93610/15-dc2,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/93610-15-dt4
94158/15-dt1,1349.72,,spent,94158/15-dc4,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/94158-15-dt1
96907/16-dt1,2140.15,,spent,96907/16-dc1,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/96907-16-dt1
91081/13-dt1,330.38,,spent,91081/13-dc4,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/91081-13-dt1
94158/15-dt1,2.44,,spent,94158/15-dc3,local-authority-eng:BOL,2020-03-31,2020-03-31,,/developer-agreement-transaction/local-authority-eng/BOL/94158-15-dt1
