developer-agreement-transaction,amount,units,contribution-funding-status,developer-agreement-contribution,organisation,entry-date,start-date,end-date,slug
06/02209/FUL-S2.3.1.1-INT-P-TRANS2,7422.89,,received,06/02209/FUL-S2.3.1.1,local-authority-eng:SND,2020-11-05,2015-07-16,,/developer-agreement-transaction/local-authority-eng/SND/06-02209-FUL-S2-3-1-1-INT-P-TRANS2
06/02209/FUL-S2.3.1.1-INT-P-TRANS3,7422.89,,allocated,06/02209/FUL-S2.3.1.1,local-authority-eng:SND,2020-11-05,2015-07-16,,/developer-agreement-transaction/local-authority-eng/SND/06-02209-FUL-S2-3-1-1-INT-P-TRANS3
06/02209/FUL-S2.3.1.2-TW-TRANS1,49395,,secured,06/02209/FUL-S2.3.1.2,local-authority-eng:SND,2020-11-05,2016-08-26,,/developer-agreement-transaction/local-authority-eng/SND/06-02209-FUL-S2-3-1-2-TW-TRANS1
06/02209/FUL-S2.3.1.2-TW-TRANS2,49395,,received,06/02209/FUL-S2.3.1.2,local-authority-eng:SND,2020-11-05,2017-04-07,,/developer-agreement-transaction/local-authority-eng/SND/06-02209-FUL-S2-3-1-2-TW-TRANS2
06/02209/FUL-S2.3.1.2-TW-TRANS3,49395,,allocated,06/02209/FUL-S2.3.1.2,local-authority-eng:SND,2020-11-05,2017-04-07,,/developer-agreement-transaction/local-authority-eng/SND/06-02209-FUL-S2-3-1-2-TW-TRANS3
06/02209/FUL-S2.3.1.2-P-TRANS1,25605,,secured,06/02209/FUL-S2.3.1.2,local-authority-eng:SND,2020-11-05,2016-08-26,,/developer-agreement-transaction/local-authority-eng/SND/06-02209-FUL-S2-3-1-2-P-TRANS1
06/02209/FUL-S2.3.1.2-P-TRANS2,25605,,received,06/02209/FUL-S2.3.1.2,local-authority-eng:SND,2020-11-05,2017-04-04,,/developer-agreement-transaction/local-authority-eng/SND/06-02209-FUL-S2-3-1-2-P-TRANS2
06/02209/FUL-S2.3.1.2-P-TRANS3,25605,,allocated,06/02209/FUL-S2.3.1.2,local-authority-eng:SND,2020-11-05,2017-04-04,,/developer-agreement-transaction/local-authority-eng/SND/06-02209-FUL-S2-3-1-2-P-TRANS3
06/02209/FUL-S2.3.1.2-INT-TW-TRANS1,9034.6,,secured,06/02209/FUL-S2.3.1.2,local-authority-eng:SND,2020-11-05,2016-08-26,,/developer-agreement-transaction/local-authority-eng/SND/06-02209-FUL-S2-3-1-2-INT-TW-TRANS1
06/02209/FUL-S2.3.1.2-INT-TW-TRANS2,9034.6,,received,06/02209/FUL-S2.3.1.2,local-authority-eng:SND,2020-11-05,2017-04-07,,/developer-agreement-transaction/local-authority-eng/SND/06-02209-FUL-S2-3-1-2-INT-TW-TRANS2
06/02209/FUL-S2.3.1.2-INT-TW-TRANS3,9034.6,,allocated,06/02209/FUL-S2.3.1.2,local-authority-eng:SND,2020-11-05,2017-04-07,,/developer-agreement-transaction/local-authority-eng/SND/06-02209-FUL-S2-3-1-2-INT-TW-TRANS3
06/02209/FUL-S2.3.1.2-INT-P-TRANS1,4683.29,,secured,06/02209/FUL-S2.3.1.2,local-authority-eng:SND,2020-11-05,2016-08-26,,/developer-agreement-transaction/local-authority-eng/SND/06-02209-FUL-S2-3-1-2-INT-P-TRANS1
06/02209/FUL-S2.3.1.2-INT-P-TRANS2,4683.29,,received,06/02209/FUL-S2.3.1.2,local-authority-eng:SND,2020-11-05,2017-04-04,,/developer-agreement-transaction/local-authority-eng/SND/06-02209-FUL-S2-3-1-2-INT-P-TRANS2
06/02209/FUL-S2.3.1.2-INT-P-TRANS3,4683.29,,allocated,06/02209/FUL-S2.3.1.2,local-authority-eng:SND,2020-11-05,2017-04-04,,/developer-agreement-transaction/local-authority-eng/SND/06-02209-FUL-S2-3-1-2-INT-P-TRANS3
06/02209/FUL-S2.3.1.3-TW-TRANS1,61330.2,,secured,06/02209/FUL-S2.3.1.3,local-authority-eng:SND,2020-11-05,2018-04-26,,/developer-agreement-transaction/local-authority-eng/SND/06-02209-FUL-S2-3-1-3-TW-TRANS1
06/02209/FUL-S2.3.1.3-TW-TRANS2,61330.2,,received,06/02209/FUL-S2.3.1.3,local-authority-eng:SND,2020-11-05,2018-01-09,,/developer-agreement-transaction/local-authority-eng/SND/06-02209-FUL-S2-3-1-3-TW-TRANS2
06/02209/FUL-S2.3.1.3-TW-TRANS3,61330.2,,allocated,06/02209/FUL-S2.3.1.3,local-authority-eng:SND,2020-11-05,2018-01-09,,/developer-agreement-transaction/local-authority-eng/SND/06-02209-FUL-S2-3-1-3-TW-TRANS3
06/02209/FUL-S2.3.1.3-P-TRANS1,31792.14,,secured,06/02209/FUL-S2.3.1.3,local-authority-eng:SND,2020-11-05,2018-04-26,,/developer-agreement-transaction/local-authority-eng/SND/06-02209-FUL-S2-3-1-3-P-TRANS1
06/02209/FUL-S2.3.1.3-P-TRANS2,31792.14,,received,06/02209/FUL-S2.3.1.3,local-authority-eng:SND,2020-11-05,2017-10-03,,/developer-agreement-transaction/local-authority-eng/SND/06-02209-FUL-S2-3-1-3-P-TRANS2
06/02209/FUL-S2.3.1.3-P-TRANS3,31792.14,,allocated,06/02209/FUL-S2.3.1.3,local-authority-eng:SND,2020-11-05,2017-10-03,,/developer-agreement-transaction/local-authority-eng/SND/06-02209-FUL-S2-3-1-3-P-TRANS3
06/02209/FUL-S2.4.1-TRANS1,,1,secured,06/02209/FUL-S2.4.1,local-authority-eng:SND,2020-11-05,2016-06-26,,/developer-agreement-transaction/local-authority-eng/SND/06-02209-FUL-S2-4-1-TRANS1
06/02209/FUL-S2.5.1-TRANS1,,1,secured,06/02209/FUL-S2.5.1,local-authority-eng:SND,2020-11-05,2015-12-03,,/developer-agreement-transaction/local-authority-eng/SND/06-02209-FUL-S2-5-1-TRANS1
07/05523/MID-7.2-TRANS1,55000,,secured,07/05523/MID-7.2,local-authority-eng:SND,2020-11-05,2016-04-20,,/developer-agreement-transaction/local-authority-eng/SND/07-05523-MID-7-2-TRANS1
07/05523/MID-7.2-TRANS2,55000,,received,07/05523/MID-7.2,local-authority-eng:SND,2020-11-05,2016-04-20,,/developer-agreement-transaction/local-authority-eng/SND/07-05523-MID-7-2-TRANS2
07/05523/MID-7.2-TRANS3,55000,,allocated,07/05523/MID-7.2,local-authority-eng:SND,2020-11-05,2016-04-20,,/developer-agreement-transaction/local-authority-eng/SND/07-05523-MID-7-2-TRANS3
07/05523/MID-7.2-TRANS4,55000,,spent,07/05523/MID-7.2,local-authority-eng:SND,2020-11-05,2018-03-31,,/developer-agreement-transaction/local-authority-eng/SND/07-05523-MID-7-2-TRANS4
07/05523/MID-7.1.1-TRANS1,55000,,secured,07/05523/MID-7.1.1,local-authority-eng:SND,2020-11-05,2016-10-31,,/developer-agreement-transaction/local-authority-eng/SND/07-05523-MID-7-1-1-TRANS1
07/05523/MID-7.1.1-TRANS2,55000,,received,07/05523/MID-7.1.1,local-authority-eng:SND,2020-11-05,2018-09-10,,/developer-agreement-transaction/local-authority-eng/SND/07-05523-MID-7-1-1-TRANS2
07/05523/MID-7.1.1-TRANS3,55000,,allocated,07/05523/MID-7.1.1,local-authority-eng:SND,2020-11-05,2018-09-10,,/developer-agreement-transaction/local-authority-eng/SND/07-05523-MID-7-1-1-TRANS3
07/05523/MID-7.1.2-TRANS1,55000,,secured,07/05523/MID-7.1.2,local-authority-eng:SND,2020-11-05,2017-10-31,,/developer-agreement-transaction/local-authority-eng/SND/07-05523-MID-7-1-2-TRANS1
07/05523/MID-7.1.2-TRANS2,55000,,received,07/05523/MID-7.1.2,local-authority-eng:SND,2020-11-05,2018-09-10,,/developer-agreement-transaction/local-authority-eng/SND/07-05523-MID-7-1-2-TRANS2
07/05523/MID-7.1.2-TRANS3,55000,,allocated,07/05523/MID-7.1.2,local-authority-eng:SND,2020-11-05,2018-09-10,,/developer-agreement-transaction/local-authority-eng/SND/07-05523-MID-7-1-2-TRANS3
07/05523/MID-7.1.3-TRANS1,55000,,secured,07/05523/MID-7.1.3,local-authority-eng:SND,2020-11-05,2018-10-31,,/developer-agreement-transaction/local-authority-eng/SND/07-05523-MID-7-1-3-TRANS1
07/05523/MID-7.1.3-TRANS2,55000,,received,07/05523/MID-7.1.3,local-authority-eng:SND,2020-11-05,2018-11-28,,/developer-agreement-transaction/local-authority-eng/SND/07-05523-MID-7-1-3-TRANS2
07/05523/MID-7.1.3-TRANS3,55000,,allocated,07/05523/MID-7.1.3,local-authority-eng:SND,2020-11-05,2018-11-28,,/developer-agreement-transaction/local-authority-eng/SND/07-05523-MID-7-1-3-TRANS3
07/05523/MID-7.1.4-TRANS1,55000,,secured,07/05523/MID-7.1.4,local-authority-eng:SND,2020-11-05,2019-10-31,,/developer-agreement-transaction/local-authority-eng/SND/07-05523-MID-7-1-4-TRANS1
07/05523/MID-7.1.4-TRANS2,55000,,received,07/05523/MID-7.1.4,local-authority-eng:SND,2020-11-05,2020-01-02,,/developer-agreement-transaction/local-authority-eng/SND/07-05523-MID-7-1-4-TRANS2
07/05523/MID-7.1.4-TRANS3,55000,,allocated,07/05523/MID-7.1.4,local-authority-eng:SND,2020-11-05,2020-01-02,,/developer-agreement-transaction/local-authority-eng/SND/07-05523-MID-7-1-4-TRANS3
19/01325/FUL-MON-TRANS1,80,,secured,19/01325/FUL-MON,local-authority-eng:SND,2020-11-05,2020-01-27,,/developer-agreement-transaction/local-authority-eng/SND/19-01325-FUL-MON-TRANS1
19/01325/FUL-MON-TRANS2,80,,received,19/01325/FUL-MON,local-authority-eng:SND,2020-11-05,2020-01-29,,/developer-agreement-transaction/local-authority-eng/SND/19-01325-FUL-MON-TRANS2
19/01325/FUL-MON-TRANS3,80,,allocated,19/01325/FUL-MON,local-authority-eng:SND,2020-11-05,2020-01-29,,/developer-agreement-transaction/local-authority-eng/SND/19-01325-FUL-MON-TRANS3
19/01325/FUL-MON-TRANS4,30.84,,spent,19/01325/FUL-MON,local-authority-eng:SND,2020-12-09,2020-03-31,,/developer-agreement-transaction/local-authority-eng/SND/19-01325-FUL-MON-TRANS4
19/00628/FUL-MON-TRANS1,500,,secured,19/00628/FUL-MON,local-authority-eng:SND,2020-11-05,2019-11-12,,/developer-agreement-transaction/local-authority-eng/SND/19-00628-FUL-MON-TRANS1
19/00628/FUL-MON-TRANS2,500,,received,19/00628/FUL-MON,local-authority-eng:SND,2020-11-05,2020-01-10,,/developer-agreement-transaction/local-authority-eng/SND/19-00628-FUL-MON-TRANS2
19/00628/FUL-MON-TRANS3,500,,allocated,19/00628/FUL-MON,local-authority-eng:SND,2020-11-05,2020-01-10,,/developer-agreement-transaction/local-authority-eng/SND/19-00628-FUL-MON-TRANS3
19/00628/FUL-MON-TRANS4,192.75,,spent,19/00628/FUL-MON,local-authority-eng:SND,2020-12-09,2020-03-31,,/developer-agreement-transaction/local-authority-eng/SND/19-00628-FUL-MON-TRANS4
18/01276/FUL-MON-TRANS1,3000,,secured,18/01276/FUL-MON,local-authority-eng:SND,2020-11-10,2019-12-18,,/developer-agreement-transaction/local-authority-eng/SND/18-01276-FUL-MON-TRANS1
18/01276/FUL-MON-TRANS2,3000,,received,18/01276/FUL-MON,local-authority-eng:SND,2020-11-10,2020-02-25,,/developer-agreement-transaction/local-authority-eng/SND/18-01276-FUL-MON-TRANS2
18/01276/FUL-MON-TRANS3,3000,,allocated,18/01276/FUL-MON,local-authority-eng:SND,2020-11-10,2020-02-25,,/developer-agreement-transaction/local-authority-eng/SND/18-01276-FUL-MON-TRANS3
18/01276/FUL-MON-TRANS4,1156.5,,spent,18/01276/FUL-MON,local-authority-eng:SND,2020-12-09,2020-03-31,,/developer-agreement-transaction/local-authority-eng/SND/18-01276-FUL-MON-TRANS4
18/02239/FUL-MON-TRANS1,500,,secured,18/02239/FUL-MON,local-authority-eng:SND,2020-11-10,2020-01-16,,/developer-agreement-transaction/local-authority-eng/SND/18-02239-FUL-MON-TRANS1
18/02239/FUL-MON-TRANS2,500,,received,18/02239/FUL-MON,local-authority-eng:SND,2020-11-10,2020-02-22,,/developer-agreement-transaction/local-authority-eng/SND/18-02239-FUL-MON-TRANS2
18/02239/FUL-MON-TRANS3,500,,allocated,18/02239/FUL-MON,local-authority-eng:SND,2020-11-10,2020-02-22,,/developer-agreement-transaction/local-authority-eng/SND/18-02239-FUL-MON-TRANS3
18/02239/FUL-MON-TRANS4,192.75,,spent,18/02239/FUL-MON,local-authority-eng:SND,2020-12-09,2020-03-31,,/developer-agreement-transaction/local-authority-eng/SND/18-02239-FUL-MON-TRANS4
11/03181/OUT-S3.1-TRANS1,57067.2,,secured,11/03181/OUT-S3.1,local-authority-eng:SND,2020-11-10,2014-07-06,,/developer-agreement-transaction/local-authority-eng/SND/11-03181-OUT-S3-1-TRANS1
11/03181/OUT-S3.1-TRANS2,57067.2,,received,11/03181/OUT-S3.1,local-authority-eng:SND,2020-11-10,2015-02-19,,/developer-agreement-transaction/local-authority-eng/SND/11-03181-OUT-S3-1-TRANS2
11/03181/OUT-S3.1-TRANS3,57067.2,,allocated,11/03181/OUT-S3.1,local-authority-eng:SND,2020-11-10,2015-02-19,2020-01-13,/developer-agreement-transaction/local-authority-eng/SND/11-03181-OUT-S3-1-TRANS3
11/03181/OUT-S3.2-TRANS1,57067.2,,secured,11/03181/OUT-S3.2,local-authority-eng:SND,2020-11-10,2015-07-26,,/developer-agreement-transaction/local-authority-eng/SND/11-03181-OUT-S3-2-TRANS1
11/03181/OUT-S3.2-TRANS2,57067.2,,received,11/03181/OUT-S3.2,local-authority-eng:SND,2020-11-10,2017-04-06,,/developer-agreement-transaction/local-authority-eng/SND/11-03181-OUT-S3-2-TRANS2
11/03181/OUT-S3.2-TRANS3,57067.2,,allocated,11/03181/OUT-S3.2,local-authority-eng:SND,2020-11-10,2017-04-06,2020-01-13,/developer-agreement-transaction/local-authority-eng/SND/11-03181-OUT-S3-2-TRANS3
11/03181/OUT-S3.2-INT-TRANS1,18724,,secured,11/03181/OUT-S3.2,local-authority-eng:SND,2020-12-01,2015-07-26,,/developer-agreement-transaction/local-authority-eng/SND/11-03181-OUT-S3-2-INT-TRANS1
11/03181/OUT-S3.2-INT-TRANS2,18724,,received,11/03181/OUT-S3.2,local-authority-eng:SND,2020-12-01,2017-04-06,,/developer-agreement-transaction/local-authority-eng/SND/11-03181-OUT-S3-2-INT-TRANS2
11/03181/OUT-S3.2-INT-TRANS3,18724,,allocated,11/03181/OUT-S3.2,local-authority-eng:SND,2020-12-01,2017-04-06,2020-01-13,/developer-agreement-transaction/local-authority-eng/SND/11-03181-OUT-S3-2-INT-TRANS3
11/03181/OUT-S3.3-TRANS1,14267,,secured,11/03181/OUT-S3.3,local-authority-eng:SND,2020-12-01,2015-11-22,,/developer-agreement-transaction/local-authority-eng/SND/11-03181-OUT-S3-3-TRANS1
11/03181/OUT-S3.3-TRANS2,14267,,received,11/03181/OUT-S3.3,local-authority-eng:SND,2020-12-01,2017-04-06,,/developer-agreement-transaction/local-authority-eng/SND/11-03181-OUT-S3-3-TRANS2
11/03181/OUT-S3.3-TRANS3,14267,,allocated,11/03181/OUT-S3.3,local-authority-eng:SND,2020-12-01,2017-04-06,2020-01-13,/developer-agreement-transaction/local-authority-eng/SND/11-03181-OUT-S3-3-TRANS3
11/03181/OUT-S3.4-TRANS1,31387,,secured,11/03181/OUT-S3.4,local-authority-eng:SND,2020-12-01,2015-11-22,,/developer-agreement-transaction/local-authority-eng/SND/11-03181-OUT-S3-4-TRANS1
11/03181/OUT-S3.4-TRANS2,31387,,received,11/03181/OUT-S3.4,local-authority-eng:SND,2020-12-01,2017-04-06,,/developer-agreement-transaction/local-authority-eng/SND/11-03181-OUT-S3-4-TRANS2
11/03181/OUT-S3.4-TRANS3,31387,,allocated,11/03181/OUT-S3.4,local-authority-eng:SND,2020-12-01,2017-04-06,2020-01-13,/developer-agreement-transaction/local-authority-eng/SND/11-03181-OUT-S3-4-TRANS3
11/03181/OUT-S4.1-TRANS1,14020,,secured,11/03181/OUT-S4.1,local-authority-eng:SND,2020-12-01,2014-02-26,,/developer-agreement-transaction/local-authority-eng/SND/11-03181-OUT-S4-1-TRANS1
11/03181/OUT-S4.1-TRANS2,14020,,received,11/03181/OUT-S4.1,local-authority-eng:SND,2020-12-01,2015-02-19,,/developer-agreement-transaction/local-authority-eng/SND/11-03181-OUT-S4-1-TRANS2
11/03181/OUT-S4.1-TRANS3,14020,,allocated,11/03181/OUT-S4.1,local-authority-eng:SND,2020-12-01,2015-02-19,,/developer-agreement-transaction/local-authority-eng/SND/11-03181-OUT-S4-1-TRANS3
11/03181/OUT-S4.1-TRANS4,3074,,spent,11/03181/OUT-S4.1,local-authority-eng:SND,2020-12-01,2019-03-31,,/developer-agreement-transaction/local-authority-eng/SND/11-03181-OUT-S4-1-TRANS4
11/03181/OUT-S4.1-TRANS5,10946,,spent,11/03181/OUT-S4.2,local-authority-eng:SND,2020-12-01,2020-03-31,,/developer-agreement-transaction/local-authority-eng/SND/11-03181-OUT-S4-1-TRANS5
11/03181/OUT-S4.2-TRANS1,14020,,secured,11/03181/OUT-S4.2,local-authority-eng:SND,2020-12-01,2014-07-06,,/developer-agreement-transaction/local-authority-eng/SND/11-03181-OUT-S4-2-TRANS1
11/03181/OUT-S4.2-TRANS2,14020,,received,11/03181/OUT-S4.2,local-authority-eng:SND,2020-12-01,2015-02-19,,/developer-agreement-transaction/local-authority-eng/SND/11-03181-OUT-S4-2-TRANS2
11/03181/OUT-S4.2-TRANS3,14020,,allocated,11/03181/OUT-S4.2,local-authority-eng:SND,2020-12-01,2015-02-19,,/developer-agreement-transaction/local-authority-eng/SND/11-03181-OUT-S4-2-TRANS3
11/03181/OUT-S4.2-TRANS4,14020,,spent,11/03181/OUT-S4.2,local-authority-eng:SND,2020-12-01,2020-03-31,,/developer-agreement-transaction/local-authority-eng/SND/11-03181-OUT-S4-2-TRANS4
11/03181/OUT-S4.3-TRANS1,14020,,secured,11/03181/OUT-S4.3,local-authority-eng:SND,2020-12-01,2015-02-16,,/developer-agreement-transaction/local-authority-eng/SND/11-03181-OUT-S4-3-TRANS1
