developer-agreement-transaction,amount,units,contribution-funding-status,developer-agreement-contribution,organisation,entry-date,start-date,end-date,slug
15/00376-tran1,5107.31,,allocated,15/00376-con1,national-park-authority:Q72617158,2020-12-18,2016-04-26,,/developer-agreement-transaction/national-park-authority/Q72617158/15-00376-tran1
13/99091-tran1,5149,,allocated,13/99091-con1,national-park-authority:Q72617158,2020-12-18,2016-04-29,,/developer-agreement-transaction/national-park-authority/Q72617158/13-99091-tran1
13/99091-tran2,2500,,allocated,13/99091-con2,national-park-authority:Q72617158,2020-12-18,2016-04-29,,/developer-agreement-transaction/national-park-authority/Q72617158/13-99091-tran2
13/98609-tran1,5000,,allocated,13/98609-con1,national-park-authority:Q72617158,2020-12-18,2016-07-20,,/developer-agreement-transaction/national-park-authority/Q72617158/13-98609-tran1
13/98609-tran2,2378.05,,spent,13/98609-con2,national-park-authority:Q72617158,2020-12-18,2016-07-20,,/developer-agreement-transaction/national-park-authority/Q72617158/13-98609-tran2
13/98609-tran3,1126.95,,received,13/98609-con2,national-park-authority:Q72617158,2020-12-18,2016-07-20,,/developer-agreement-transaction/national-park-authority/Q72617158/13-98609-tran3
13/98609-tran4,1250,,allocated,13/98609-con3,national-park-authority:Q72617158,2020-12-18,2016-07-20,,/developer-agreement-transaction/national-park-authority/Q72617158/13-98609-tran4
14/00886-tran1,1250,,allocated,14/00886-con1,national-park-authority:Q72617158,2020-12-18,2016-05-16,,/developer-agreement-transaction/national-park-authority/Q72617158/14-00886-tran1
16/00162-tran1,1250,,allocated,16/00162-con1,national-park-authority:Q72617158,2020-12-18,2016-05-19,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00162-tran1
15/00652-tran1,6250,,allocated,15/00652-con1,national-park-authority:Q72617158,2020-12-18,2016-06-21,,/developer-agreement-transaction/national-park-authority/Q72617158/15-00652-tran1
16/00411-tran1,1250,,allocated,16/00411-con1,national-park-authority:Q72617158,2020-12-18,2016-07-15,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00411-tran1
15/00805-tran1,1250,,allocated,15/00805-con1,national-park-authority:Q72617158,2020-12-18,2016-09-14,,/developer-agreement-transaction/national-park-authority/Q72617158/15-00805-tran1
16/00541-tran1,2500,,allocated,16/00541-con1,national-park-authority:Q72617158,2020-12-18,2016-10-06,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00541-tran1
16/00512-tran1,1250,,allocated,16/00512-con1,national-park-authority:Q72617158,2020-12-18,2016-10-11,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00512-tran1
15/00552-tran1,25700,,allocated,15/00552-con1,national-park-authority:Q72617158,2020-12-18,2016-10-28,,/developer-agreement-transaction/national-park-authority/Q72617158/15-00552-tran1
15/00552-tran2,1168,,received,15/00552-con2,national-park-authority:Q72617158,2020-12-18,2016-10-28,,/developer-agreement-transaction/national-park-authority/Q72617158/15-00552-tran2
15/00552-tran3,3745,,transferred,15/00552-con3,national-park-authority:Q72617158,2020-12-18,2016-10-28,,/developer-agreement-transaction/national-park-authority/Q72617158/15-00552-tran3
15/00552-tran4,1250,,allocated,15/00552-con4,national-park-authority:Q72617158,2020-12-18,2016-10-28,,/developer-agreement-transaction/national-park-authority/Q72617158/15-00552-tran4
15/00154-tran1,1250,,allocated,15/00154-con1,national-park-authority:Q72617158,2020-12-18,2016-11-09,,/developer-agreement-transaction/national-park-authority/Q72617158/15-00154-tran1
15/00154-tran2,176,,transferred,15/00154-con2,national-park-authority:Q72617158,2020-12-18,2016-11-09,,/developer-agreement-transaction/national-park-authority/Q72617158/15-00154-tran2
16/00687-tran1,898.25,,spent,16/00687-con1,national-park-authority:Q72617158,2020-12-18,2016-11-24,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00687-tran1
16/00687-tran2,351.75,,allocated,16/00687-con1,national-park-authority:Q72617158,2020-12-18,2016-11-24,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00687-tran2
16/00687-tran3,176,,transferred,16/00687-con2,national-park-authority:Q72617158,2020-12-18,2016-11-24,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00687-tran3
16/00841-tran1,5000,,allocated,16/00841-con1,national-park-authority:Q72617158,2020-12-18,2016-12-16,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00841-tran1
16/00841-tran2,704,,transferred,16/00841-con2,national-park-authority:Q72617158,2020-12-18,2016-12-16,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00841-tran2
15/00763-tran1,1250,,allocated,15/00763-con1,national-park-authority:Q72617158,2020-12-18,2017-02-14,,/developer-agreement-transaction/national-park-authority/Q72617158/15-00763-tran1
14/00301-tran1,1250,,allocated,14/00301-con1,national-park-authority:Q72617158,2020-12-18,2017-03-06,,/developer-agreement-transaction/national-park-authority/Q72617158/14-00301-tran1
15/00493-tran1,1250,,allocated,15/00493-con1,national-park-authority:Q72617158,2020-12-18,2017-03-31,,/developer-agreement-transaction/national-park-authority/Q72617158/15-00493-tran1
15/00493-tran2,174,,transferred,15/00493-con2,national-park-authority:Q72617158,2020-12-18,2017-03-31,,/developer-agreement-transaction/national-park-authority/Q72617158/15-00493-tran2
16/00506-tran1,1250,,allocated,16/00506-con1,national-park-authority:Q72617158,2020-12-18,2017-03-17,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00506-tran1
16/00506-tran2,176,,transferred,16/00506-con2,national-park-authority:Q72617158,2020-12-18,2017-03-17,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00506-tran2
16/00172-tran1,1250,,allocated,16/00172-con1,national-park-authority:Q72617158,2020-12-18,2017-03-23,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00172-tran1
16/00172-tran2,176,,transferred,16/00172-con2,national-park-authority:Q72617158,2020-12-18,2017-03-23,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00172-tran2
16/00581-tran1,1250,,allocated,16/00581-con1,national-park-authority:Q72617158,2020-12-18,2017-04-05,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00581-tran1
16/00581-tran2,176,,transferred,16/00581-con2,national-park-authority:Q72617158,2020-12-18,2017-04-05,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00581-tran2
17/00044-tran1,1250,,allocated,17/00044-con1,national-park-authority:Q72617158,2020-12-18,2017-04-26,,/developer-agreement-transaction/national-park-authority/Q72617158/17-00044-tran1
17/00044-tran2,181,,transferred,17/00044-con2,national-park-authority:Q72617158,2020-12-18,2017-04-26,,/developer-agreement-transaction/national-park-authority/Q72617158/17-00044-tran2
16/00837-tran1,1250,,allocated,16/00837-con1,national-park-authority:Q72617158,2020-12-18,2017-05-26,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00837-tran1
16/00837-tran2,174,,transferred,16/00837-con2,national-park-authority:Q72617158,2020-12-18,2017-05-26,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00837-tran2
17/00019-tran1,1250,,allocated,17/00019-con1,national-park-authority:Q72617158,2020-12-18,2017-06-26,,/developer-agreement-transaction/national-park-authority/Q72617158/17-00019-tran1
16/00804-tran1,12500,,allocated,16/00804-con1,national-park-authority:Q72617158,2020-12-18,2017-07-06,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00804-tran1
16/00804-tran2,1760,,transferred,16/00804-con2,national-park-authority:Q72617158,2020-12-18,2017-07-06,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00804-tran2
17/00260-tran1,1250,,allocated,17/00260-con1,national-park-authority:Q72617158,2020-12-18,2017-07-21,,/developer-agreement-transaction/national-park-authority/Q72617158/17-00260-tran1
16/00974-tran1,1250,,allocated,16/00974-con1,national-park-authority:Q72617158,2020-12-18,2017-07-31,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00974-tran1
16/00974-tran2,176,,transferred,16/00974-con2,national-park-authority:Q72617158,2020-12-18,2017-07-31,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00974-tran2
16/00486-tran1,2500,,allocated,16/00486-con1,national-park-authority:Q72617158,2020-12-18,2017-08-10,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00486-tran1
16/00486-tran2,352,,transferred,16/00486-con2,national-park-authority:Q72617158,2020-12-18,2017-08-10,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00486-tran2
16/00673-tran1,2500,,allocated,16/00673-con1,national-park-authority:Q72617158,2020-12-18,2017-11-02,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00673-tran1
16/00673-tran2,362,,transferred,16/00673-con2,national-park-authority:Q72617158,2020-12-18,2017-11-03,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00673-tran2
16/00556-tran1,3750,,allocated,16/00556-con1,national-park-authority:Q72617158,2020-12-18,2017-12-18,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00556-tran1
16/00556-tran2,522,,transferred,16/00556-con2,national-park-authority:Q72617158,2020-12-18,2017-12-18,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00556-tran2
16/00307-tran1,39208.5,,spent,16/00307-con1,national-park-authority:Q72617158,2020-12-18,2018-01-29,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00307-tran1
16/00307-tran2,13365,,received,16/00307-con1,national-park-authority:Q72617158,2020-12-18,2018-01-29,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00307-tran2
17/00612-tran1,1250,,allocated,17/00612-con1,national-park-authority:Q72617158,2020-12-18,2018-04-05,,/developer-agreement-transaction/national-park-authority/Q72617158/17-00612-tran1
17/00612-tran2,181,,transferred,17/00612-con2,national-park-authority:Q72617158,2020-12-18,2018-04-05,,/developer-agreement-transaction/national-park-authority/Q72617158/17-00612-tran2
15/00525-tran1,1250,,allocated,15/00525-con1,national-park-authority:Q72617158,2020-12-18,2018-04-24,,/developer-agreement-transaction/national-park-authority/Q72617158/15-00525-tran1
15/00525-tran2,181,,transferred,15/00525-con2,national-park-authority:Q72617158,2020-12-18,2018-04-24,,/developer-agreement-transaction/national-park-authority/Q72617158/15-00525-tran2
18/00302-tran1,1250,,allocated,18/00302-con1,national-park-authority:Q72617158,2020-12-18,2018-07-09,,/developer-agreement-transaction/national-park-authority/Q72617158/18-00302-tran1
16/00508-tran1,7500,,allocated,16/00508-con1,national-park-authority:Q72617158,2020-12-18,2018-07-25,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00508-tran1
15/00676-tran1,1250,,allocated,15/00676-con1,national-park-authority:Q72617158,2020-12-18,2018-09-26,,/developer-agreement-transaction/national-park-authority/Q72617158/15-00676-tran1
17/00891-tran1,1250,,allocated,17/00891-con1,national-park-authority:Q72617158,2020-12-18,2018-10-10,,/developer-agreement-transaction/national-park-authority/Q72617158/17-00891-tran1
17/00891-tran2,749,,transferred,17/00891-con2,national-park-authority:Q72617158,2020-12-18,2018-10-10,,/developer-agreement-transaction/national-park-authority/Q72617158/17-00891-tran2
17/00686-tran1,1250,,allocated,17/00686-con1,national-park-authority:Q72617158,2020-12-18,2018-10-31,,/developer-agreement-transaction/national-park-authority/Q72617158/17-00686-tran1
17/00686-tran2,637,,transferred,17/00686-con2,national-park-authority:Q72617158,2020-12-18,2018-10-31,,/developer-agreement-transaction/national-park-authority/Q72617158/17-00686-tran2
18/00579-tran1,1250,,allocated,18/00579-con1,national-park-authority:Q72617158,2020-12-18,2018-12-07,,/developer-agreement-transaction/national-park-authority/Q72617158/18-00579-tran1
18/00579-tran2,637,,transferred,18/00579-con2,national-park-authority:Q72617158,2020-12-18,2018-12-07,,/developer-agreement-transaction/national-park-authority/Q72617158/18-00579-tran2
18/00985-tran1,6250,,allocated,18/00985-con1,national-park-authority:Q72617158,2020-12-18,2019-02-21,,/developer-agreement-transaction/national-park-authority/Q72617158/18-00985-tran1
18/00985-tran2,2435,,transferred,18/00985-con2,national-park-authority:Q72617158,2020-12-18,2019-02-21,,/developer-agreement-transaction/national-park-authority/Q72617158/18-00985-tran2
18/00493-tran1,2500,,allocated,18/00493-con1,national-park-authority:Q72617158,2020-12-18,2019-03-20,,/developer-agreement-transaction/national-park-authority/Q72617158/18-00493-tran1
18/00493-tran2,3774,,transferred,18/00493-con2,national-park-authority:Q72617158,2020-12-18,2019-03-20,,/developer-agreement-transaction/national-park-authority/Q72617158/18-00493-tran2
18/00736-tran1,1250,,allocated,18/00736-con1,national-park-authority:Q72617158,2020-12-18,2019-03-21,,/developer-agreement-transaction/national-park-authority/Q72617158/18-00736-tran1
18/00736-tran2,749,,transferred,18/00736-con2,national-park-authority:Q72617158,2020-12-18,2019-03-21,,/developer-agreement-transaction/national-park-authority/Q72617158/18-00736-tran2
18/00569-tran1,3750,,allocated,18/00569-con1,national-park-authority:Q72617158,2020-12-18,2019-03-29,,/developer-agreement-transaction/national-park-authority/Q72617158/18-00569-tran1
19/00279-tran1,3750,,allocated,19/00279-con1,national-park-authority:Q72617158,2020-12-18,2019-06-21,,/developer-agreement-transaction/national-park-authority/Q72617158/19-00279-tran1
19/00279-tran2,1959,,transferred,19/00279-con2,national-park-authority:Q72617158,2020-12-18,2019-06-21,,/developer-agreement-transaction/national-park-authority/Q72617158/19-00279-tran2
18/00794-tran1,1250,,allocated,18/00794-con1,national-park-authority:Q72617158,2020-12-18,2019-07-15,,/developer-agreement-transaction/national-park-authority/Q72617158/18-00794-tran1
19/00228-tran1,1250,,allocated,19/00228-con1,national-park-authority:Q72617158,2020-12-18,2019-09-10,,/developer-agreement-transaction/national-park-authority/Q72617158/19-00228-tran1
16/00647-tran1,176,,transferred,16/00647-con1,national-park-authority:Q72617158,2020-12-18,2019-08-01,,/developer-agreement-transaction/national-park-authority/Q72617158/16-00647-tran1
19/00063-tran1,1250,,allocated,19/00063-con1,national-park-authority:Q72617158,2020-12-18,2019-08-02,,/developer-agreement-transaction/national-park-authority/Q72617158/19-00063-tran1
18/00554-tran1,768,,transferred,18/00554-con1,national-park-authority:Q72617158,2020-12-18,2019-08-15,,/developer-agreement-transaction/national-park-authority/Q72617158/18-00554-tran1
18/00277-tran1,1250,,allocated,18/00277-con1,national-park-authority:Q72617158,2020-12-18,2019-10-15,,/developer-agreement-transaction/national-park-authority/Q72617158/18-00277-tran1
15/00135-tran1,1250,,allocated,15/00135-con1,national-park-authority:Q72617158,2020-12-18,2019-11-13,,/developer-agreement-transaction/national-park-authority/Q72617158/15-00135-tran1
15/00135-tran2,3505,,allocated,15/00135-cond2,national-park-authority:Q72617158,2020-12-18,2020-01-30,,/developer-agreement-transaction/national-park-authority/Q72617158/15-00135-tran2
15/00135-tran3,2904,,allocated,15/00135-con3,national-park-authority:Q72617158,2020-12-18,2019-11-13,,/developer-agreement-transaction/national-park-authority/Q72617158/15-00135-tran3
15/00135-tran4,2553,,secured,15/00135-con3,national-park-authority:Q72617158,2020-12-18,2020-01-30,,/developer-agreement-transaction/national-park-authority/Q72617158/15-00135-tran4
18/00946-tran1,4346,,secured,18/00946-con1,national-park-authority:Q72617158,2020-12-18,2019-11-18,,/developer-agreement-transaction/national-park-authority/Q72617158/18-00946-tran1
18/00946-tran2,69099,,secured,18/00946-con2,national-park-authority:Q72617158,2020-12-18,2019-11-18,,/developer-agreement-transaction/national-park-authority/Q72617158/18-00946-tran2
18/00946-tran3,41279.67,,allocated,18/00946-con2,national-park-authority:Q72617158,2020-12-18,2019-11-18,,/developer-agreement-transaction/national-park-authority/Q72617158/18-00946-tran3
18/00946-tran4,22199,,secured,18/00946-con3,national-park-authority:Q72617158,2020-12-18,2019-11-18,,/developer-agreement-transaction/national-park-authority/Q72617158/18-00946-tran4
18/00946-tran5,28195,,secured,18/00946-con4,national-park-authority:Q72617158,2020-12-18,2019-11-18,,/developer-agreement-transaction/national-park-authority/Q72617158/18-00946-tran5
19/00038-tran1,3750,,spent,19/00038-con1,national-park-authority:Q72617158,2020-12-18,2019-12-09,,/developer-agreement-transaction/national-park-authority/Q72617158/19-00038-tran1
19/00038-tran2,1038,,transferred,19/00038-con2,national-park-authority:Q72617158,2020-12-18,2019-12-09,,/developer-agreement-transaction/national-park-authority/Q72617158/19-00038-tran2
18/00122-tran1,18125,,allocated,18/00122-con1,national-park-authority:Q72617158,2020-12-18,2019-12-24,,/developer-agreement-transaction/national-park-authority/Q72617158/18-00122-tran1
19/00547-tran1,1250,,allocated,19/00547-con1,national-park-authority:Q72617158,2020-12-18,2020-01-21,,/developer-agreement-transaction/national-park-authority/Q72617158/19-00547-tran1
19/00547-tran2,500,,transferred,19/00547-con2,national-park-authority:Q72617158,2020-12-18,2020-01-21,,/developer-agreement-transaction/national-park-authority/Q72617158/19-00547-tran2
18/00608-tran1,3750,,allocated,18/00608-con1,national-park-authority:Q72617158,2020-12-18,2020-02-21,,/developer-agreement-transaction/national-park-authority/Q72617158/18-00608-tran1
18/00608-tran2,2074,,transferred,18/00608-con2,national-park-authority:Q72617158,2020-12-18,2020-02-21,,/developer-agreement-transaction/national-park-authority/Q72617158/18-00608-tran2
19/00233-tran1,1250,,allocated,19/00233-con1,national-park-authority:Q72617158,2020-12-18,2020-03-13,,/developer-agreement-transaction/national-park-authority/Q72617158/19-00233-tran1
19/00233-tran2,284,,allocated,19/00233-con2,national-park-authority:Q72617158,2020-12-18,2020-03-13,,/developer-agreement-transaction/national-park-authority/Q72617158/19-00233-tran2
18/00071-tran1,1250,,allocated,18/00071-con1,national-park-authority:Q72617158,2020-12-18,2020-03-16,,/developer-agreement-transaction/national-park-authority/Q72617158/18-00071-tran1
18/00071-tran2,284,,allocated,18/00071-con2,national-park-authority:Q72617158,2020-12-18,2020-03-16,,/developer-agreement-transaction/national-park-authority/Q72617158/18-00071-tran2
20/50097-tran1,3512,,allocated,20/50097-con1,national-park-authority:Q72617158,2020-12-18,2020-03-16,,/developer-agreement-transaction/national-park-authority/Q72617158/20-50097-tran1
20/50097-tran2,653,,transferred,20/50097-con2,national-park-authority:Q72617158,2020-12-18,2020-03-16,,/developer-agreement-transaction/national-park-authority/Q72617158/20-50097-tran2
20/50097-tran3,284,,allocated,20/50097-con3,national-park-authority:Q72617158,2020-12-18,2020-03-16,,/developer-agreement-transaction/national-park-authority/Q72617158/20-50097-tran3
