developer-agreement-transaction,amount,units,contribution-funding-status,developer-agreement-contribution,organisation,entry-date,start-date,end-date,slug
16,109600,,received,58/1352/12/F-CON1,local-authority-eng:SHA,2016-07-04,2016-07-04,,/developer-agreement-transaction/local-authority-eng/SHA/16
17,27388.97,,secured,1391/18/FUL-CON1,local-authority-eng:SHA,2018-11-15,2018-11-15,,/developer-agreement-transaction/local-authority-eng/SHA/17
18,25309.87,,secured,1391/18/FUL-CON2,local-authority-eng:SHA,2018-11-15,2018-11-15,,/developer-agreement-transaction/local-authority-eng/SHA/18
19,13337.58,,secured,1884/18/FUL -CON1,local-authority-eng:SHA,2018-11-16,2018-11-16,,/developer-agreement-transaction/local-authority-eng/SHA/19
20,8518.12,,secured,1884/18/FUL-CON2,local-authority-eng:SHA,2018-11-16,2018-11-16,,/developer-agreement-transaction/local-authority-eng/SHA/20
21,-38690.5,,received,0825/18-CON1,local-authority-eng:SHA,2019-01-11,2019-01-11,,/developer-agreement-transaction/local-authority-eng/SHA/21
22,-650,,received,9/49/1020/98/1-CON1,local-authority-eng:SHA,2014-01-08,2014-01-08,,/developer-agreement-transaction/local-authority-eng/SHA/22
23,-9085.42,,received,07/2022/12/F-CON1,local-authority-eng:SHA,2013-10-17,2013-10-17,,/developer-agreement-transaction/local-authority-eng/SHA/23
24,-3534,,received,07/2022/12/F-CON2,local-authority-eng:SHA,2013-10-17,2013-10-17,,/developer-agreement-transaction/local-authority-eng/SHA/24
25,-1466,,received,51/1437/14/F-CON1,local-authority-eng:SHA,2017-03-21,2017-03-21,,/developer-agreement-transaction/local-authority-eng/SHA/25
26,-61102.62,,received,41/1915/13/F-CON1,local-authority-eng:SHA,2014-01-08,2014-01-08,,/developer-agreement-transaction/local-authority-eng/SHA/26
27,-33786,,received,53/1706/07/F-CON1,local-authority-eng:SHA,2007-08-13,2007-08-13,,/developer-agreement-transaction/local-authority-eng/SHA/27
28,-29453.43,,received,14/1744/13/F-CON1,local-authority-eng:SHA,2014-05-06,2014-05-06,,/developer-agreement-transaction/local-authority-eng/SHA/28
29,-20838,,received,14/1744/13/F-CON2,local-authority-eng:SHA,2014-05-06,2014-05-06,,/developer-agreement-transaction/local-authority-eng/SHA/29
30,-7323.07,,received,41/3063/13/F-CON1,local-authority-eng:SHA,2014-05-13,2014-05-13,,/developer-agreement-transaction/local-authority-eng/SHA/30
31,-51893,,received,35/0059/15/F-CON1,local-authority-eng:SHA,2015-12-01,2015-12-01,,/developer-agreement-transaction/local-authority-eng/SHA/31
32,-48436.6,,spent,0354/14-CON1,local-authority-eng:SHA,2014-11-26,2014-11-26,2020-03-31,/developer-agreement-transaction/local-authority-eng/SHA/32
33,-487349.65,,spent,27_57/1347/14/F-CON2,local-authority-eng:SHA,2016-06-21,2016-06-21,2020-03-31,/developer-agreement-transaction/local-authority-eng/SHA/33
34,-40000,,received,27/1859/15/F-CON1,local-authority-eng:SHA,2016-11-29,2016-11-29,,/developer-agreement-transaction/local-authority-eng/SHA/34
35,-31003.3,,received,07/1196/15/F-CON1,local-authority-eng:SHA,2016-06-17,2016-06-17,,/developer-agreement-transaction/local-authority-eng/SHA/35
36,-2488.5,,received,2266/17/FUL-CON1,local-authority-eng:SHA,2018-01-29,2018-01-29,,/developer-agreement-transaction/local-authority-eng/SHA/36
37,-9557.38,,received,0362/16/FUL-CON1,local-authority-eng:SHA,2016-12-07,2016-12-07,2020-03-31,/developer-agreement-transaction/local-authority-eng/SHA/37
38,-1011.11,,received,1372/16/ful-CON1,local-authority-eng:SHA,2017-03-21,2017-03-21,,/developer-agreement-transaction/local-authority-eng/SHA/38
39,-8800,,received,2208/16/FUL-CON1,local-authority-eng:SHA,2017-12-11,2017-12-11,,/developer-agreement-transaction/local-authority-eng/SHA/39
40,-73873.15,,received,2208/16/FUL-CON2,local-authority-eng:SHA,2017-12-11,2017-12-11,,/developer-agreement-transaction/local-authority-eng/SHA/40
41,-47069.33,,secured,03/2163/14/O-CON1,local-authority-eng:SHA,2015-11-11,2015-11-11,,/developer-agreement-transaction/local-authority-eng/SHA/41
42,-6732.29,,secured,03/2163/14/O-CON2,local-authority-eng:SHA,2015-11-11,2015-11-11,,/developer-agreement-transaction/local-authority-eng/SHA/42
43,-3303.67,,secured,0549/17/OPA-CON1,local-authority-eng:SHA,2017-12-18,2017-12-18,,/developer-agreement-transaction/local-authority-eng/SHA/43
44,-950,,received,4140/16/FUL-CON1,local-authority-eng:SHA,2013-07-04,2013-07-04,,/developer-agreement-transaction/local-authority-eng/SHA/44
45,-666.88,,secured,1884/18/FUL -CON1,local-authority-eng:SHA,2018-11-16,2018-11-16,,/developer-agreement-transaction/local-authority-eng/SHA/45
46,-425.91,,secured,1884/18/FUL-CON2,local-authority-eng:SHA,2018-11-16,2018-11-16,,/developer-agreement-transaction/local-authority-eng/SHA/46
47,-88000,,received,21/1425/12/F-CON1,local-authority-eng:SHA,2012-11-23,2012-11-23,,/developer-agreement-transaction/local-authority-eng/SHA/47
