developer-agreement-transaction,amount,units,contribution-funding-status,developer-agreement-contribution,organisation,entry-date,start-date,end-date,slug
SL/2013/1120-tran12,104832,,received,SL/2013/1120-con4,local-authority-eng:SLA,2020-12-14,2018-01-25,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2013-1120-tran12
SL/2013/1120-tran13,208000,,secured,SL/2013/1120-con5,local-authority-eng:SLA,2020-12-14,2015-01-22,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2013-1120-tran13
SL/2013/1120-tran14,224043.85,,received,SL/2013/1120-con5,local-authority-eng:SLA,2020-12-14,2017-11-14,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2013-1120-tran14
SL/2014/1036-tran1,,22,secured,SL/2014/1036-con,local-authority-eng:SLA,2020-12-18,2015-03-27,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2014-1036-tran1
SL/2014/1036-tran2,,2,received,SL/2014/1036-con,local-authority-eng:SLA,2020-12-18,2019-04-01,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2014-1036-tran2
SL/2015/0733-tran1,21994.27,,secured,SL/2015/0733-con,local-authority-eng:SLA,2020-12-14,2017-02-20,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2015-0733-tran1
SL/2015/0733-tran2,21994.27,,received,SL/2015/0733-con,local-authority-eng:SLA,2020-12-14,2019-05-09,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2015-0733-tran2
SL/2016/0528-tran1,9426.12,,secured,SL/2016/0528-con,local-authority-eng:SLA,2020-12-14,2016-10-20,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0528-tran1
SL/2016/0528-tran2,9426.12,,received,SL/2016/0528-con,local-authority-eng:SLA,2020-12-14,2019-05-09,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0528-tran2
CU/2018/0005-tran1,17594.02,,secured,CU/2018/0005-con,local-authority-eng:SLA,2020-12-16,2018-08-25,,/developer-agreement-transaction/local-authority-eng/SLA/CU-2018-0005-tran1
CU/2018/0005-tran2,7917.31,,received,CU/2018/0005-con,local-authority-eng:SLA,2020-12-16,2019-05-23,,/developer-agreement-transaction/local-authority-eng/SLA/CU-2018-0005-tran2
SL/2015/1012-tran1,1416,,secured,SL/2015/1012-con,local-authority-eng:SLA,2020-12-16,2019-06-28,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2015-1012-tran1
SL/2015/1012-tran2,1416,,received,SL/2015/1012-con,local-authority-eng:SLA,2020-12-16,2019-09-02,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2015-1012-tran2
SL/2015/1052-tran1,6056,,secured,SL/2015/1052-con,local-authority-eng:SLA,2020-12-16,2019-10-23,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2015-1052-tran1
SL/2015/1052-tran2,6056,,received,SL/2015/1052-con,local-authority-eng:SLA,2020-12-16,2019-11-12,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2015-1052-tran2
SL/2015/1092-tran1,2097.5,,secured,SL/2015/1092-con,local-authority-eng:SLA,2020-12-16,2019-06-20,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2015-1092-tran1
SL/2015/1092-tran2,2097.5,,received,SL/2015/1092-con,local-authority-eng:SLA,2020-12-16,2019-11-11,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2015-1092-tran2
SL/2016/0244-tran1,8183.61,,secured,SL/2016/0244-con,local-authority-eng:SLA,2020-12-16,2019-10-30,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0244-tran1
SL/2016/0244-tran2,500,,received,SL/2016/0244-con,local-authority-eng:SLA,2020-12-16,2019-12-02,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0244-tran2
SL/2016/0244-tran3,500,,received,SL/2016/0244-con,local-authority-eng:SLA,2020-12-16,2020-01-06,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0244-tran3
SL/2016/0244-tran4,393.94,,received,SL/2016/0244-con,local-authority-eng:SLA,2020-12-16,2020-02-05,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0244-tran4
SL/2016/0244-tran5,500,,received,SL/2016/0244-con,local-authority-eng:SLA,2020-12-16,2020-03-16,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0244-tran5
SL/2016/0250-tran1,1202.9,,secured,SL/2016/0250-con,local-authority-eng:SLA,2020-12-16,2019-07-16,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0250-tran1
SL/2016/0250-tran2,1002.42,,received,SL/2016/0250-con,local-authority-eng:SLA,2020-12-16,2019-07-19,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0250-tran2
SL/2016/0602-tran1,566768.66,,secured,SL/2016/0602-con1,local-authority-eng:SLA,2020-12-16,2019-09-18,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0602-tran1
SL/2016/0602-tran2,56676.87,,received,SL/2016/0602-con1,local-authority-eng:SLA,2020-12-16,2019-11-14,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0602-tran2
SL/2016/0602-tran3,,60,secured,SL/2016/0602-con2,local-authority-eng:SLA,2020-12-17,2019-09-09,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0602-tran3
SL/2016/1015(1)-tran1,239809.89,,secured,SL/2016/1015(1)-con1,local-authority-eng:SLA,2020-12-16,2019-01-25,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-1015-1--tran1
SL/2016/1015(1)-tran2,71942.97,,received,SL/2016/1015(1)-con1,local-authority-eng:SLA,2020-12-16,2019-04-10,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-1015-1--tran2
SL/2016/1015(1)-tran3,71942.97,,received,SL/2016/1015(1)-con1,local-authority-eng:SLA,2020-12-16,2019-10-14,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-1015-1--tran3
SL/2016/1015(1)-tran4,,21,secured,SL/2016/1015(1)-con2,local-authority-eng:SLA,2020-12-18,2017-11-16,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-1015-1--tran4
SL/2016/1015(1)-tran5,,10,received,SL/2016/1015(1)-con2,local-authority-eng:SLA,2020-12-18,2020-03-13,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-1015-1--tran5
SL/2016/1015(2)-tran1,188570.08,,secured,SL/2016/1015(2)-con,local-authority-eng:SLA,2020-12-16,2020-02-03,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-1015-2--tran1
SL/2016/1109-tran1,168787.7,,secured,SL/2016/1109-con,local-authority-eng:SLA,2020-12-16,2019-01-24,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-1109-tran1
SL/2016/1109-tran2,75954.47,,received,SL/2016/1109-con,local-authority-eng:SLA,2020-12-16,2020-01-29,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-1109-tran2
SL/2017/0282-tran1,5435.12,,secured,SL/2017/0282-con,local-authority-eng:SLA,2020-12-16,2018-04-05,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2017-0282-tran1
SL/2017/0282-tran2,1005.47,,received,SL/2017/0282-con,local-authority-eng:SLA,2020-12-16,2019-04-10,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2017-0282-tran2
SL/2017/0605-tran1,9255.63,,secured,SL/2017/0605-con,local-authority-eng:SLA,2020-12-16,2019-06-19,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2017-0605-tran1
SL/2017/0605-tran2,9255.63,,received,SL/2017/0605-con,local-authority-eng:SLA,2020-12-16,2019-08-09,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2017-0605-tran2
SL/2017/0776-tran1,15305.47,,secured,SL/2017/0776-con,local-authority-eng:SLA,2020-12-16,2018-09-13,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2017-0776-tran1
SL/2017/0776-tran2,6887.46,,received,SL/2017/0776-con,local-authority-eng:SLA,2020-12-16,2019-06-04,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2017-0776-tran2
SL/2017/0776-tran3,6887.46,,received,SL/2017/0776-con,local-authority-eng:SLA,2020-12-16,2019-09-03,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2017-0776-tran3
SL/2017/1092-tran1,25394.57,,secured,SL/2017/1092-con,local-authority-eng:SLA,2020-12-16,2019-01-11,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2017-1092-tran1
SL/2017/1092-tran2,11427.56,,received,SL/2017/1092-con,local-authority-eng:SLA,2020-12-16,2019-10-23,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2017-1092-tran2
SL/2018/0383-tran1,3888.05,,secured,SL/2018/0383-con,local-authority-eng:SLA,2020-12-16,2018-11-16,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0383-tran1
SL/2018/0383-tran2,3499.24,,received,SL/2018/0383-con,local-authority-eng:SLA,2020-12-16,2019-09-19,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0383-tran2
SL/2018/0478-tran1,4450.47,,secured,SL/2018/0478-con,local-authority-eng:SLA,2020-12-16,2018-08-22,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0478-tran1
SL/2018/0478-tran2,4005.42,,received,SL/2018/0478-con,local-authority-eng:SLA,2020-12-16,2019-05-13,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0478-tran2
SL/2018/0608-tran1,67699.22,,secured,SL/2018/0608-con,local-authority-eng:SLA,2020-12-16,2019-02-15,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0608-tran1
SL/2018/0608-tran2,30464.65,,received,SL/2018/0608-con,local-authority-eng:SLA,2020-12-16,2019-11-19,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0608-tran2
SL/2018/0608-tran3,30464.65,,received,SL/2018/0608-con,local-authority-eng:SLA,2020-12-16,2020-02-14,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0608-tran3
SL/2018/0707-tran1,150570.12,,secured,SL/2018/0707-con,local-authority-eng:SLA,2020-12-16,2019-08-09,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0707-tran1
SL/2018/0707-tran2,15057.01,,received,SL/2018/0707-con,local-authority-eng:SLA,2020-12-16,2019-10-04,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0707-tran2
SL/2018/0800-tran1,16881.33,,secured,SL/2018/0800-con,local-authority-eng:SLA,2020-12-16,2019-01-22,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0800-tran1
SL/2018/0800-tran2,1688.13,,received,SL/2018/0800-con,local-authority-eng:SLA,2020-12-16,2019-04-03,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0800-tran2
SL/2018/0800-tran3,15193.2,,received,SL/2018/0800-con,local-authority-eng:SLA,2020-12-16,2019-08-21,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0800-tran3
SL/2018/0812-tran1,515716.41,,secured,SL/2018/0812-con,local-authority-eng:SLA,2020-12-16,2019-01-22,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0812-tran1
SL/2018/0812-tran2,51571.64,,received,SL/2018/0812-con,local-authority-eng:SLA,2020-12-16,2019-06-11,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0812-tran2
SL/2018/0812-tran3,232072.38,,received,SL/2018/0812-con,local-authority-eng:SLA,2020-12-16,2020-01-08,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0812-tran3
SL/2018/0814-tran1,144888.75,,secured,SL/2018/0814-con1,local-authority-eng:SLA,2020-12-16,2019-05-03,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0814-tran1
SL/2018/0814-tran2,14488.88,,received,SL/2018/0814-con1,local-authority-eng:SLA,2020-12-16,2019-07-08,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0814-tran2
SL/2018/0814-tran3,8477.93,,received,SL/2018/0814-con1,local-authority-eng:SLA,2020-12-16,2020-03-25,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0814-tran3
SL/2018/0814-tran4,2684.36,,received,SL/2018/0814-con1,local-authority-eng:SLA,2020-12-16,2020-03-25,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0814-tran4
SL/2018/0814-tran5,,6,secured,SL/2018/0814-con2,local-authority-eng:SLA,2020-12-17,2019-04-25,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0814-tran5
SL/2018/0814-tran6,,1,received,SL/2018/0814-con2,local-authority-eng:SLA,2020-12-17,2020-02-24,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0814-tran6
SL/2018/0996-tran1,12422.2,,secured,SL/2018/0996-con,local-authority-eng:SLA,2020-12-16,2019-04-16,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0996-tran1
SL/2018/0996-tran2,12422.2,,received,SL/2018/0996-con,local-authority-eng:SLA,2020-12-16,2019-04-24,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-0996-tran2
SL/2018/1006-tran1,15842.56,,secured,SL/2018/1006-con,local-authority-eng:SLA,2020-12-16,2019-06-20,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-1006-tran1
SL/2018/1006-tran2,13342.46,,received,SL/2018/1006-con,local-authority-eng:SLA,2020-12-16,2019-10-24,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2018-1006-tran2
SL/2019/0300-tran1,99.38,,secured,SL/2019/0300-con,local-authority-eng:SLA,2020-12-16,2019-08-21,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2019-0300-tran1
SL/2019/0300-tran2,99.38,,received,SL/2019/0300-con,local-authority-eng:SLA,2020-12-16,2019-09-05,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2019-0300-tran2
SL/2019/0579-tran1,8384.77,,secured,SL/2019/0579-con,local-authority-eng:SLA,2020-12-16,2020-01-13,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2019-0579-tran1
SL/2019/0579-tran2,838.48,,received,SL/2019/0579-con,local-authority-eng:SLA,2020-12-16,2020-03-10,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2019-0579-tran2
SL/2019/0914-tran1,9524.22,,secured,SL/2019/0914-con,local-authority-eng:SLA,2020-12-16,2020-01-17,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2019-0914-tran1
SL/2019/0914-tran2,9524.22,,received,SL/2019/0914-con,local-authority-eng:SLA,2020-12-16,2020-02-05,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2019-0914-tran2
SL/2016/0504-tran1,,9,secured,SL/2016/0504-con,local-authority-eng:SLA,2020-12-18,2016-10-25,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0504-tran1
SL/2016/0504-tran2,,1,received,SL/2016/0504-con,local-authority-eng:SLA,2020-12-18,2019-04-23,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0504-tran2
SL/2016/0888-tran1,,17,secured,SL/2016/0888-con,local-authority-eng:SLA,2020-12-18,2017-02-23,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0888-tran1
SL/2016/0888-tran2,,1,received,SL/2016/0888-con,local-authority-eng:SLA,2020-12-18,2019-04-17,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0888-tran2
SL/2012/0817-tran1,,3,secured,SL/2012/0817-con,local-authority-eng:SLA,2020-12-18,2015-08-26,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2012-0817-tran1
SL/2012/0817-tran2,,1,received,SL/2012/0817-con,local-authority-eng:SLA,2020-12-18,2020-01-20,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2012-0817-tran2
SL/2014/0506-tran1,16600,,secured,SL/2014/0506-con,local-authority-eng:SLA,2020-12-18,2014-08-13,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2014-0506-tran1
SL/2014/0506-tran2,16600,,received,SL/2014/0506-con,local-authority-eng:SLA,2020-12-18,2014-11-01,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2014-0506-tran2
SL/2016/0398-tran1,,49,secured,SL/2016/0398-con,local-authority-eng:SLA,2020-12-18,2018-12-14,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0398-tran1
SL/2016/0398-tran2,,17,received,SL/2016/0398-con,local-authority-eng:SLA,2020-12-18,2020-03-26,,/developer-agreement-transaction/local-authority-eng/SLA/SL-2016-0398-tran2
