row-number,field,issue-type,value
11,document-url,uri,19/00922/FUL | Change of use of the former Toy Museum (Class D1) and external areas to (Class D2) to be used for exhibitions and events space(ADDITIONAL INFORMATION: NOISE AND ECOLOGY) | Former Toy Museum Palace Building Grand Parade Tynemouth Tyne And Wear NE30 4JH (northtyneside.gov.uk)
12,document-url,uri,s106 not online
14,document-url,uri,s106 not online
16,document-url,uri,s106 not online
17,document-url,uri,s106 not online
24,document-url,uri,s106 not online
101,document-url,uri,s106 not online
104,document-url,uri,s106 not online
118,document-url,uri,s106 not online
119,document-url,uri,s106 not online
